#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   704   0.187449E+04  -0.105214E+03   0.105359E-04  -0.105214E+03   0.378380E+02  -0.120811E-05   0.105359E-04  -0.120811E-05   0.112184E-07
   705   0.188012E+04  -0.106641E+03   0.105713E-04  -0.106641E+03   0.377387E+02  -0.120564E-05   0.105713E-04  -0.120564E-05   0.111934E-07
   706   0.188592E+04  -0.108045E+03   0.106061E-04  -0.108045E+03   0.376335E+02  -0.120304E-05   0.106061E-04  -0.120304E-05   0.111686E-07
   707   0.189186E+04  -0.109426E+03   0.106403E-04  -0.109426E+03   0.375225E+02  -0.120031E-05   0.106403E-04  -0.120031E-05   0.111438E-07
   708   0.189794E+04  -0.110785E+03   0.106739E-04  -0.110785E+03   0.374057E+02  -0.119746E-05   0.106739E-04  -0.119746E-05   0.111191E-07
   709   0.190417E+04  -0.112118E+03   0.107070E-04  -0.112118E+03   0.372834E+02  -0.119448E-05   0.107070E-04  -0.119448E-05   0.110945E-07
   710   0.191053E+04  -0.113426E+03   0.107394E-04  -0.113426E+03   0.371554E+02  -0.119137E-05   0.107394E-04  -0.119137E-05   0.110700E-07
   711   0.191703E+04  -0.114709E+03   0.107712E-04  -0.114709E+03   0.370218E+02  -0.118815E-05   0.107712E-04  -0.118815E-05   0.110456E-07
   712   0.192366E+04  -0.115965E+03   0.108024E-04  -0.115965E+03   0.368827E+02  -0.118479E-05   0.108024E-04  -0.118479E-05   0.110212E-07
   713   0.193042E+04  -0.117195E+03   0.108331E-04  -0.117195E+03   0.367381E+02  -0.118132E-05   0.108331E-04  -0.118132E-05   0.109969E-07
   714   0.193730E+04  -0.118397E+03   0.108631E-04  -0.118397E+03   0.365882E+02  -0.117772E-05   0.108631E-04  -0.117772E-05   0.109728E-07
   715   0.194431E+04  -0.119572E+03   0.108925E-04  -0.119572E+03   0.364329E+02  -0.117401E-05   0.108925E-04  -0.117401E-05   0.109487E-07
   716   0.195143E+04  -0.120719E+03   0.109213E-04  -0.120719E+03   0.362723E+02  -0.117017E-05   0.109213E-04  -0.117017E-05   0.109246E-07
   717   0.195866E+04  -0.121835E+03   0.109494E-04  -0.121835E+03   0.361064E+02  -0.116621E-05   0.109494E-04  -0.116621E-05   0.109007E-07
   718   0.196601E+04  -0.122922E+03   0.109770E-04  -0.122922E+03   0.359353E+02  -0.116214E-05   0.109770E-04  -0.116214E-05   0.108769E-07
   719   0.197345E+04  -0.123979E+03   0.110039E-04  -0.123979E+03   0.357591E+02  -0.115795E-05   0.110039E-04  -0.115795E-05   0.108531E-07
   720   0.198101E+04  -0.125006E+03   0.110302E-04  -0.125006E+03   0.355779E+02  -0.115364E-05   0.110302E-04  -0.115364E-05   0.108294E-07
   721   0.198865E+04  -0.126002E+03   0.110559E-04  -0.126002E+03   0.353918E+02  -0.114922E-05   0.110559E-04  -0.114922E-05   0.108058E-07
   722   0.199640E+04  -0.126966E+03   0.110810E-04  -0.126966E+03   0.352010E+02  -0.114469E-05   0.110810E-04  -0.114469E-05   0.107823E-07
   723   0.200424E+04  -0.127900E+03   0.111054E-04  -0.127900E+03   0.350055E+02  -0.114004E-05   0.111054E-04  -0.114004E-05   0.107588E-07
   724   0.201217E+04  -0.128801E+03   0.111293E-04  -0.128801E+03   0.348055E+02  -0.113528E-05   0.111293E-04  -0.113528E-05   0.107355E-07
   725   0.202019E+04  -0.129670E+03   0.111524E-04  -0.129670E+03   0.346010E+02  -0.113040E-05   0.111524E-04  -0.113040E-05   0.107122E-07
   726   0.202829E+04  -0.130507E+03   0.111750E-04  -0.130507E+03   0.343922E+02  -0.112542E-05   0.111750E-04  -0.112542E-05   0.106890E-07
   727   0.203648E+04  -0.131310E+03   0.111969E-04  -0.131310E+03   0.341791E+02  -0.112032E-05   0.111969E-04  -0.112032E-05   0.106659E-07
   728   0.204474E+04  -0.132081E+03   0.112182E-04  -0.132081E+03   0.339618E+02  -0.111512E-05   0.112182E-04  -0.111512E-05   0.106428E-07
   729   0.205307E+04  -0.132816E+03   0.112388E-04  -0.132816E+03   0.337404E+02  -0.110981E-05   0.112388E-04  -0.110981E-05   0.106198E-07
   730   0.206147E+04  -0.133519E+03   0.112588E-04  -0.133519E+03   0.335150E+02  -0.110439E-05   0.112588E-04  -0.110439E-05   0.105970E-07
   731   0.206994E+04  -0.134187E+03   0.112781E-04  -0.134187E+03   0.332857E+02  -0.109887E-05   0.112781E-04  -0.109887E-05   0.105741E-07
   732   0.207846E+04  -0.134820E+03   0.112968E-04  -0.134820E+03   0.330525E+02  -0.109323E-05   0.112968E-04  -0.109323E-05   0.105514E-07
   733   0.208703E+04  -0.135417E+03   0.113148E-04  -0.135417E+03   0.328158E+02  -0.108750E-05   0.113148E-04  -0.108750E-05   0.105287E-07
   734   0.209567E+04  -0.135978E+03   0.113322E-04  -0.135978E+03   0.325752E+02  -0.108166E-05   0.113322E-04  -0.108166E-05   0.105062E-07
   735   0.210433E+04  -0.136505E+03   0.113489E-04  -0.136505E+03   0.323313E+02  -0.107572E-05   0.113489E-04  -0.107572E-05   0.104837E-07
   736   0.211305E+04  -0.136995E+03   0.113650E-04  -0.136995E+03   0.320840E+02  -0.106968E-05   0.113650E-04  -0.106968E-05   0.104612E-07
   737   0.212180E+04  -0.137448E+03   0.113804E-04  -0.137448E+03   0.318334E+02  -0.106353E-05   0.113804E-04  -0.106353E-05   0.104389E-07
   738   0.213059E+04  -0.137866E+03   0.113952E-04  -0.137866E+03   0.315797E+02  -0.105729E-05   0.113952E-04  -0.105729E-05   0.104166E-07
   739   0.213941E+04  -0.138246E+03   0.114092E-04  -0.138246E+03   0.313229E+02  -0.105094E-05   0.114092E-04  -0.105094E-05   0.103944E-07
   740   0.214825E+04  -0.138588E+03   0.114227E-04  -0.138588E+03   0.310632E+02  -0.104450E-05   0.114227E-04  -0.104450E-05   0.103722E-07
   741   0.215710E+04  -0.138894E+03   0.114354E-04  -0.138894E+03   0.308008E+02  -0.103796E-05   0.114354E-04  -0.103796E-05   0.103502E-07
   742   0.216597E+04  -0.139162E+03   0.114475E-04  -0.139162E+03   0.305357E+02  -0.103133E-05   0.114475E-04  -0.103133E-05   0.103282E-07
   743   0.217486E+04  -0.139393E+03   0.114589E-04  -0.139393E+03   0.302680E+02  -0.102460E-05   0.114589E-04  -0.102460E-05   0.103063E-07
   744   0.218375E+04  -0.139586E+03   0.114696E-04  -0.139586E+03   0.299980E+02  -0.101777E-05   0.114696E-04  -0.101777E-05   0.102844E-07
   745   0.219263E+04  -0.139741E+03   0.114797E-04  -0.139741E+03   0.297258E+02  -0.101085E-05   0.114797E-04  -0.101085E-05   0.102627E-07
   746   0.220151E+04  -0.139859E+03   0.114890E-04  -0.139859E+03   0.294514E+02  -0.100384E-05   0.114890E-04  -0.100384E-05   0.102410E-07
   747   0.221038E+04  -0.139938E+03   0.114977E-04  -0.139938E+03   0.291750E+02  -0.996732E-06   0.114977E-04  -0.996732E-06   0.102193E-07
   748   0.221924E+04  -0.139980E+03   0.115057E-04  -0.139980E+03   0.288967E+02  -0.989535E-06   0.115057E-04  -0.989535E-06   0.101978E-07
   749   0.222808E+04  -0.139983E+03   0.115131E-04  -0.139983E+03   0.286165E+02  -0.982249E-06   0.115131E-04  -0.982249E-06   0.101763E-07
   750   0.223690E+04  -0.139949E+03   0.115197E-04  -0.139949E+03   0.283348E+02  -0.974873E-06   0.115197E-04  -0.974873E-06   0.101549E-07
   751   0.224569E+04  -0.139876E+03   0.115256E-04  -0.139876E+03   0.280515E+02  -0.967408E-06   0.115256E-04  -0.967408E-06   0.101335E-07
   752   0.225444E+04  -0.139764E+03   0.115309E-04  -0.139764E+03   0.277667E+02  -0.959857E-06   0.115309E-04  -0.959857E-06   0.101123E-07
   753   0.226317E+04  -0.139615E+03   0.115355E-04  -0.139615E+03   0.274807E+02  -0.952220E-06   0.115355E-04  -0.952220E-06   0.100911E-07
   754   0.227186E+04  -0.139428E+03   0.115393E-04  -0.139428E+03   0.271934E+02  -0.944500E-06   0.115393E-04  -0.944500E-06   0.100699E-07
   755   0.228050E+04  -0.139203E+03   0.115425E-04  -0.139203E+03   0.269052E+02  -0.936697E-06   0.115425E-04  -0.936697E-06   0.100489E-07
   756   0.228909E+04  -0.138940E+03   0.115451E-04  -0.138940E+03   0.266161E+02  -0.928814E-06   0.115451E-04  -0.928814E-06   0.100279E-07
   757   0.229764E+04  -0.138639E+03   0.115469E-04  -0.138639E+03   0.263263E+02  -0.920853E-06   0.115469E-04  -0.920853E-06   0.100069E-07
   758   0.230615E+04  -0.138301E+03   0.115481E-04  -0.138301E+03   0.260358E+02  -0.912814E-06   0.115481E-04  -0.912814E-06   0.998608E-08
   759   0.231460E+04  -0.137926E+03   0.115486E-04  -0.137926E+03   0.257450E+02  -0.904699E-06   0.115486E-04  -0.904699E-06   0.996528E-08
   760   0.232299E+04  -0.137514E+03   0.115485E-04  -0.137514E+03   0.254539E+02  -0.896511E-06   0.115485E-04  -0.896511E-06   0.994456E-08
   761   0.233132E+04  -0.137064E+03   0.115477E-04  -0.137064E+03   0.251626E+02  -0.888250E-06   0.115477E-04  -0.888250E-06   0.992390E-08
   762   0.233959E+04  -0.136577E+03   0.115463E-04  -0.136577E+03   0.248712E+02  -0.879918E-06   0.115463E-04  -0.879918E-06   0.990330E-08
   763   0.234779E+04  -0.136054E+03   0.115441E-04  -0.136054E+03   0.245799E+02  -0.871518E-06   0.115441E-04  -0.871518E-06   0.988278E-08
   764   0.235590E+04  -0.135493E+03   0.115414E-04  -0.135493E+03   0.242888E+02  -0.863050E-06   0.115414E-04  -0.863050E-06   0.986231E-08
   765   0.236394E+04  -0.134896E+03   0.115380E-04  -0.134896E+03   0.239980E+02  -0.854516E-06   0.115380E-04  -0.854516E-06   0.984192E-08
   766   0.237189E+04  -0.134261E+03   0.115339E-04  -0.134261E+03   0.237077E+02  -0.845917E-06   0.115339E-04  -0.845917E-06   0.982159E-08
   767   0.237975E+04  -0.133590E+03   0.115292E-04  -0.133590E+03   0.234179E+02  -0.837256E-06   0.115292E-04  -0.837256E-06   0.980133E-08
   768   0.238752E+04  -0.132881E+03   0.115239E-04  -0.132881E+03   0.231287E+02  -0.828535E-06   0.115239E-04  -0.828535E-06   0.978113E-08
   769   0.239518E+04  -0.132137E+03   0.115180E-04  -0.132137E+03   0.228405E+02  -0.819753E-06   0.115180E-04  -0.819753E-06   0.976099E-08
   770   0.240274E+04  -0.131356E+03   0.115114E-04  -0.131356E+03   0.225532E+02  -0.810914E-06   0.115114E-04  -0.810914E-06   0.974092E-08
   771   0.241019E+04  -0.130541E+03   0.115042E-04  -0.130541E+03   0.222670E+02  -0.802019E-06   0.115042E-04  -0.802019E-06   0.972091E-08
   772   0.241752E+04  -0.129689E+03   0.114963E-04  -0.129689E+03   0.219822E+02  -0.793069E-06   0.114963E-04  -0.793069E-06   0.970097E-08
   773   0.242473E+04  -0.128804E+03   0.114878E-04  -0.128804E+03   0.216988E+02  -0.784066E-06   0.114878E-04  -0.784066E-06   0.968109E-08
   774   0.243183E+04  -0.127884E+03   0.114788E-04  -0.127884E+03   0.214169E+02  -0.775012E-06   0.114788E-04  -0.775012E-06   0.966127E-08
   775   0.243879E+04  -0.126930E+03   0.114691E-04  -0.126930E+03   0.211368E+02  -0.765908E-06   0.114691E-04  -0.765908E-06   0.964152E-08
   776   0.244564E+04  -0.125943E+03   0.114588E-04  -0.125943E+03   0.208585E+02  -0.756757E-06   0.114588E-04  -0.756757E-06   0.962183E-08
   777   0.245236E+04  -0.124923E+03   0.114478E-04  -0.124923E+03   0.205821E+02  -0.747558E-06   0.114478E-04  -0.747558E-06   0.960220E-08
   778   0.245896E+04  -0.123871E+03   0.114363E-04  -0.123871E+03   0.203078E+02  -0.738315E-06   0.114363E-04  -0.738315E-06   0.958263E-08
   779   0.246543E+04  -0.122787E+03   0.114242E-04  -0.122787E+03   0.200357E+02  -0.729029E-06   0.114242E-04  -0.729029E-06   0.956312E-08
   780   0.247176E+04  -0.121671E+03   0.114115E-04  -0.121671E+03   0.197659E+02  -0.719701E-06   0.114115E-04  -0.719701E-06   0.954368E-08
   781   0.247797E+04  -0.120525E+03   0.113981E-04  -0.120525E+03   0.194985E+02  -0.710333E-06   0.113981E-04  -0.710333E-06   0.952429E-08
   782   0.248404E+04  -0.119348E+03   0.113842E-04  -0.119348E+03   0.192337E+02  -0.700926E-06   0.113842E-04  -0.700926E-06   0.950497E-08
   783   0.248997E+04  -0.118140E+03   0.113697E-04  -0.118140E+03   0.189715E+02  -0.691483E-06   0.113697E-04  -0.691483E-06   0.948570E-08
   784   0.249576E+04  -0.116902E+03   0.113546E-04  -0.116902E+03   0.187121E+02  -0.682005E-06   0.113546E-04  -0.682005E-06   0.946650E-08
   785   0.250139E+04  -0.115634E+03   0.113390E-04  -0.115634E+03   0.184554E+02  -0.672493E-06   0.113390E-04  -0.672493E-06   0.944736E-08
   786   0.250686E+04  -0.114335E+03   0.113227E-04  -0.114335E+03   0.182018E+02  -0.662950E-06   0.113227E-04  -0.662950E-06   0.942827E-08
   787   0.251218E+04  -0.113008E+03   0.113059E-04  -0.113008E+03   0.179512E+02  -0.653376E-06   0.113059E-04  -0.653376E-06   0.940925E-08
   788   0.251733E+04  -0.111649E+03   0.112885E-04  -0.111649E+03   0.177038E+02  -0.643773E-06   0.112885E-04  -0.643773E-06   0.939028E-08
   789   0.252231E+04  -0.110263E+03   0.112705E-04  -0.110263E+03   0.174597E+02  -0.634144E-06   0.112705E-04  -0.634144E-06   0.937137E-08
   790   0.252712E+04  -0.108848E+03   0.112520E-04  -0.108848E+03   0.172191E+02  -0.624488E-06   0.112520E-04  -0.624488E-06   0.935252E-08
   791   0.253175E+04  -0.107406E+03   0.112329E-04  -0.107406E+03   0.169821E+02  -0.614810E-06   0.112329E-04  -0.614810E-06   0.933373E-08
   792   0.253621E+04  -0.105938E+03   0.112132E-04  -0.105938E+03   0.167488E+02  -0.605109E-06   0.112132E-04  -0.605109E-06   0.931499E-08
   793   0.254050E+04  -0.104444E+03   0.111930E-04  -0.104444E+03   0.165195E+02  -0.595387E-06   0.111930E-04  -0.595387E-06   0.929632E-08
   794   0.254460E+04  -0.102927E+03   0.111722E-04  -0.102927E+03   0.162943E+02  -0.585646E-06   0.111722E-04  -0.585646E-06   0.927770E-08
   795   0.254852E+04  -0.101385E+03   0.111509E-04  -0.101385E+03   0.160732E+02  -0.575888E-06   0.111509E-04  -0.575888E-06   0.925913E-08
   796   0.255226E+04  -0.998207E+02   0.111290E-04  -0.998207E+02   0.158564E+02  -0.566115E-06   0.111290E-04  -0.566115E-06   0.924062E-08
   797   0.255582E+04  -0.982336E+02   0.111066E-04  -0.982336E+02   0.156439E+02  -0.556327E-06   0.111066E-04  -0.556327E-06   0.922217E-08
   798   0.255920E+04  -0.966241E+02   0.110836E-04  -0.966241E+02   0.154358E+02  -0.546527E-06   0.110836E-04  -0.546527E-06   0.920378E-08
   799   0.256240E+04  -0.949932E+02   0.110601E-04  -0.949932E+02   0.152321E+02  -0.536716E-06   0.110601E-04  -0.536716E-06   0.918544E-08
   800   0.256541E+04  -0.933399E+02   0.110360E-04  -0.933399E+02   0.150329E+02  -0.526895E-06   0.110360E-04  -0.526895E-06   0.916715E-08
   801   0.256823E+04  -0.916665E+02   0.110115E-04  -0.916665E+02   0.148383E+02  -0.517067E-06   0.110115E-04  -0.517067E-06   0.914892E-08
   802   0.257088E+04  -0.899723E+02   0.109864E-04  -0.899723E+02   0.146483E+02  -0.507232E-06   0.109864E-04  -0.507232E-06   0.913075E-08
   803   0.257334E+04  -0.882581E+02   0.109608E-04  -0.882581E+02   0.144630E+02  -0.497390E-06   0.109608E-04  -0.497390E-06   0.911262E-08
   804   0.257560E+04  -0.865252E+02   0.109346E-04  -0.865252E+02   0.142825E+02  -0.487542E-06   0.109346E-04  -0.487542E-06   0.909456E-08
   805   0.257767E+04  -0.847730E+02   0.109080E-04  -0.847730E+02   0.141071E+02  -0.477689E-06   0.109080E-04  -0.477689E-06   0.907654E-08
   806   0.257953E+04  -0.830038E+02   0.108809E-04  -0.830038E+02   0.139367E+02  -0.467830E-06   0.108809E-04  -0.467830E-06   0.905858E-08
   807   0.258118E+04  -0.812159E+02   0.108532E-04  -0.812159E+02   0.137715E+02  -0.457967E-06   0.108532E-04  -0.457967E-06   0.904068E-08
   808   0.258262E+04  -0.794124E+02   0.108251E-04  -0.794124E+02   0.136116E+02  -0.448100E-06   0.108251E-04  -0.448100E-06   0.902282E-08
   809   0.258385E+04  -0.775925E+02   0.107965E-04  -0.775925E+02   0.134572E+02  -0.438229E-06   0.107965E-04  -0.438229E-06   0.900503E-08
   810   0.258486E+04  -0.757571E+02   0.107674E-04  -0.757571E+02   0.133082E+02  -0.428356E-06   0.107674E-04  -0.428356E-06   0.898728E-08
   811   0.258566E+04  -0.739076E+02   0.107379E-04  -0.739076E+02   0.131649E+02  -0.418480E-06   0.107379E-04  -0.418480E-06   0.896958E-08
   812   0.258625E+04  -0.720448E+02   0.107079E-04  -0.720448E+02   0.130270E+02  -0.408602E-06   0.107079E-04  -0.408602E-06   0.895194E-08
   813   0.258664E+04  -0.701697E+02   0.106774E-04  -0.701697E+02   0.128948E+02  -0.398723E-06   0.106774E-04  -0.398723E-06   0.893435E-08
   814   0.258682E+04  -0.682831E+02   0.106465E-04  -0.682831E+02   0.127682E+02  -0.388842E-06   0.106465E-04  -0.388842E-06   0.891682E-08
   815   0.258681E+04  -0.663860E+02   0.106151E-04  -0.663860E+02   0.126473E+02  -0.378962E-06   0.106151E-04  -0.378962E-06   0.889933E-08
   816   0.258661E+04  -0.644792E+02   0.105833E-04  -0.644792E+02   0.125321E+02  -0.369081E-06   0.105833E-04  -0.369081E-06   0.888190E-08
   817   0.258621E+04  -0.625632E+02   0.105511E-04  -0.625632E+02   0.124228E+02  -0.359201E-06   0.105511E-04  -0.359201E-06   0.886452E-08
   818   0.258561E+04  -0.606383E+02   0.105184E-04  -0.606383E+02   0.123193E+02  -0.349323E-06   0.105184E-04  -0.349323E-06   0.884719E-08
   819   0.258480E+04  -0.587049E+02   0.104853E-04  -0.587049E+02   0.122217E+02  -0.339446E-06   0.104853E-04  -0.339446E-06   0.882991E-08
   820   0.258378E+04  -0.567635E+02   0.104519E-04  -0.567635E+02   0.121301E+02  -0.329571E-06   0.104519E-04  -0.329571E-06   0.881268E-08
   821   0.258253E+04  -0.548144E+02   0.104180E-04  -0.548144E+02   0.120446E+02  -0.319699E-06   0.104180E-04  -0.319699E-06   0.879550E-08
   822   0.258106E+04  -0.528579E+02   0.103837E-04  -0.528579E+02   0.119653E+02  -0.309830E-06   0.103837E-04  -0.309830E-06   0.877837E-08
   823   0.257935E+04  -0.508946E+02   0.103490E-04  -0.508946E+02   0.118921E+02  -0.299965E-06   0.103490E-04  -0.299965E-06   0.876129E-08
   824   0.257743E+04  -0.489255E+02   0.103139E-04  -0.489255E+02   0.118252E+02  -0.290104E-06   0.103139E-04  -0.290104E-06   0.874426E-08
   825   0.257529E+04  -0.469518E+02   0.102784E-04  -0.469518E+02   0.117645E+02  -0.280248E-06   0.102784E-04  -0.280248E-06   0.872729E-08
   826   0.257293E+04  -0.449746E+02   0.102426E-04  -0.449746E+02   0.117101E+02  -0.270397E-06   0.102426E-04  -0.270397E-06   0.871036E-08
   827   0.257037E+04  -0.429952E+02   0.102064E-04  -0.429952E+02   0.116620E+02  -0.260552E-06   0.102064E-04  -0.260552E-06   0.869348E-08
   828   0.256760E+04  -0.410146E+02   0.101699E-04  -0.410146E+02   0.116201E+02  -0.250713E-06   0.101699E-04  -0.250713E-06   0.867665E-08
   829   0.256463E+04  -0.390340E+02   0.101329E-04  -0.390340E+02   0.115846E+02  -0.240882E-06   0.101329E-04  -0.240882E-06   0.865987E-08
   830   0.256147E+04  -0.370546E+02   0.100957E-04  -0.370546E+02   0.115555E+02  -0.231057E-06   0.100957E-04  -0.231057E-06   0.864314E-08
   831   0.255812E+04  -0.350766E+02   0.100581E-04  -0.350766E+02   0.115327E+02  -0.221241E-06   0.100581E-04  -0.221241E-06   0.862645E-08
   832   0.255457E+04  -0.331006E+02   0.100201E-04  -0.331006E+02   0.115163E+02  -0.211433E-06   0.100201E-04  -0.211433E-06   0.860982E-08
   833   0.255081E+04  -0.311268E+02   0.998183E-05  -0.311268E+02   0.115063E+02  -0.201633E-06   0.998183E-05  -0.201633E-06   0.859323E-08
   834   0.254685E+04  -0.291556E+02   0.994323E-05  -0.291556E+02   0.115028E+02  -0.191844E-06   0.994323E-05  -0.191844E-06   0.857669E-08
   835   0.254268E+04  -0.271874E+02   0.990431E-05  -0.271874E+02   0.115058E+02  -0.182064E-06   0.990431E-05  -0.182064E-06   0.856020E-08
   836   0.253828E+04  -0.252225E+02   0.986508E-05  -0.252225E+02   0.115153E+02  -0.172295E-06   0.986508E-05  -0.172295E-06   0.854375E-08
   837   0.253366E+04  -0.232615E+02   0.982554E-05  -0.232615E+02   0.115313E+02  -0.162536E-06   0.982554E-05  -0.162536E-06   0.852736E-08
   838   0.252884E+04  -0.213050E+02   0.978570E-05  -0.213050E+02   0.115539E+02  -0.152789E-06   0.978570E-05  -0.152789E-06   0.851101E-08
   839   0.252380E+04  -0.193543E+02   0.974557E-05  -0.193543E+02   0.115829E+02  -0.143055E-06   0.974557E-05  -0.143055E-06   0.849470E-08
   840   0.251856E+04  -0.174101E+02   0.970516E-05  -0.174101E+02   0.116184E+02  -0.133332E-06   0.970516E-05  -0.133332E-06   0.847845E-08
   841   0.251312E+04  -0.154737E+02   0.966446E-05  -0.154737E+02   0.116603E+02  -0.123623E-06   0.966446E-05  -0.123623E-06   0.846224E-08
   842   0.250749E+04  -0.135459E+02   0.962349E-05  -0.135459E+02   0.117086E+02  -0.113928E-06   0.962349E-05  -0.113928E-06   0.844607E-08
   843   0.250167E+04  -0.116277E+02   0.958225E-05  -0.116277E+02   0.117632E+02  -0.104246E-06   0.958225E-05  -0.104246E-06   0.842995E-08
   844   0.249567E+04  -0.972011E+01   0.954075E-05  -0.972011E+01   0.118240E+02  -0.945791E-07   0.954075E-05  -0.945791E-07   0.841388E-08
   845   0.248948E+04  -0.782366E+01   0.949900E-05  -0.782366E+01   0.118912E+02  -0.849273E-07   0.949900E-05  -0.849273E-07   0.839785E-08
   846   0.248312E+04  -0.593908E+01   0.945699E-05  -0.593908E+01   0.119646E+02  -0.752912E-07   0.945699E-05  -0.752912E-07   0.838187E-08
   847   0.247656E+04  -0.406681E+01   0.941475E-05  -0.406681E+01   0.120445E+02  -0.656712E-07   0.941475E-05  -0.656712E-07   0.836594E-08
   848   0.246981E+04  -0.220747E+01   0.937226E-05  -0.220747E+01   0.121306E+02  -0.560679E-07   0.937226E-05  -0.560679E-07   0.835004E-08
   849   0.246288E+04  -0.361622E+00   0.932955E-05  -0.361622E+00   0.122232E+02  -0.464818E-07   0.932955E-05  -0.464818E-07   0.833420E-08
   850   0.245574E+04   0.147016E+01   0.928662E-05   0.147016E+01   0.123221E+02  -0.369134E-07   0.928662E-05  -0.369134E-07   0.831840E-08
   851   0.244841E+04   0.328733E+01   0.924346E-05   0.328733E+01   0.124275E+02  -0.273634E-07   0.924346E-05  -0.273634E-07   0.830264E-08
   852   0.244090E+04   0.508935E+01   0.920010E-05   0.508935E+01   0.125392E+02  -0.178329E-07   0.920010E-05  -0.178329E-07   0.828692E-08
   853   0.243319E+04   0.687573E+01   0.915652E-05   0.687573E+01   0.126571E+02  -0.832319E-08   0.915652E-05  -0.832319E-08   0.827125E-08
   854   0.242531E+04   0.864594E+01   0.911273E-05   0.864594E+01   0.127811E+02   0.116447E-08   0.911273E-05   0.116447E-08   0.825563E-08
   855   0.241726E+04   0.103995E+02   0.906873E-05   0.103995E+02   0.129111E+02   0.106288E-07   0.906873E-05   0.106288E-07   0.824005E-08
   856   0.240903E+04   0.121359E+02   0.902453E-05   0.121359E+02   0.130470E+02   0.200685E-07   0.902453E-05   0.200685E-07   0.822451E-08
   857   0.240064E+04   0.138546E+02   0.898013E-05   0.138546E+02   0.131887E+02   0.294823E-07   0.898013E-05   0.294823E-07   0.820901E-08
   858   0.239210E+04   0.155550E+02   0.893553E-05   0.155550E+02   0.133361E+02   0.388689E-07   0.893553E-05   0.388689E-07   0.819356E-08
   859   0.238340E+04   0.172364E+02   0.889073E-05   0.172364E+02   0.134892E+02   0.482271E-07   0.889073E-05   0.482271E-07   0.817815E-08
   860   0.237455E+04   0.188978E+02   0.884574E-05   0.188978E+02   0.136480E+02   0.575555E-07   0.884574E-05   0.575555E-07   0.816278E-08
   861   0.236555E+04   0.205385E+02   0.880056E-05   0.205385E+02   0.138125E+02   0.668529E-07   0.880056E-05   0.668529E-07   0.814746E-08
   862   0.235639E+04   0.221575E+02   0.875518E-05   0.221575E+02   0.139826E+02   0.761180E-07   0.875518E-05   0.761180E-07   0.813218E-08
   863   0.234709E+04   0.237540E+02   0.870963E-05   0.237540E+02   0.141583E+02   0.853496E-07   0.870963E-05   0.853496E-07   0.811694E-08
   864   0.233765E+04   0.253270E+02   0.866388E-05   0.253270E+02   0.143397E+02   0.945463E-07   0.866388E-05   0.945463E-07   0.810174E-08
   865   0.232805E+04   0.268758E+02   0.861796E-05   0.268758E+02   0.145266E+02   0.103707E-06   0.861796E-05   0.103707E-06   0.808659E-08
   866   0.231832E+04   0.284002E+02   0.857186E-05   0.284002E+02   0.147190E+02   0.112830E-06   0.857186E-05   0.112830E-06   0.807147E-08
   867   0.230845E+04   0.299000E+02   0.852558E-05   0.299000E+02   0.149168E+02   0.121915E-06   0.852558E-05   0.121915E-06   0.805640E-08
   868   0.229843E+04   0.313750E+02   0.847913E-05   0.313750E+02   0.151199E+02   0.130959E-06   0.847913E-05   0.130959E-06   0.804137E-08
   869   0.228827E+04   0.328251E+02   0.843251E-05   0.328251E+02   0.153282E+02   0.139963E-06   0.843251E-05   0.139963E-06   0.802638E-08
   870   0.227798E+04   0.342500E+02   0.838572E-05   0.342500E+02   0.155417E+02   0.148923E-06   0.838572E-05   0.148923E-06   0.801144E-08
   871   0.226755E+04   0.356496E+02   0.833876E-05   0.356496E+02   0.157602E+02   0.157840E-06   0.833876E-05   0.157840E-06   0.799653E-08
   872   0.225700E+04   0.370238E+02   0.829164E-05   0.370238E+02   0.159836E+02   0.166712E-06   0.829164E-05   0.166712E-06   0.798166E-08
   873   0.224631E+04   0.383719E+02   0.824436E-05   0.383719E+02   0.162118E+02   0.175538E-06   0.824436E-05   0.175538E-06   0.796684E-08
   874   0.223551E+04   0.396935E+02   0.819692E-05   0.396935E+02   0.164447E+02   0.184316E-06   0.819692E-05   0.184316E-06   0.795205E-08
   875   0.222458E+04   0.409879E+02   0.814933E-05   0.409879E+02   0.166822E+02   0.193045E-06   0.814933E-05   0.193045E-06   0.793731E-08
   876   0.221355E+04   0.422546E+02   0.810158E-05   0.422546E+02   0.169241E+02   0.201724E-06   0.810158E-05   0.201724E-06   0.792260E-08
   877   0.220240E+04   0.434930E+02   0.805369E-05   0.434930E+02   0.171704E+02   0.210352E-06   0.805369E-05   0.210352E-06   0.790794E-08
   878   0.219116E+04   0.447026E+02   0.800564E-05   0.447026E+02   0.174209E+02   0.218926E-06   0.800564E-05   0.218926E-06   0.789331E-08
   879   0.217982E+04   0.458829E+02   0.795745E-05   0.458829E+02   0.176756E+02   0.227447E-06   0.795745E-05   0.227447E-06   0.787873E-08
   880   0.216839E+04   0.470332E+02   0.790912E-05   0.470332E+02   0.179343E+02   0.235912E-06   0.790912E-05   0.235912E-06   0.786418E-08
   881   0.215687E+04   0.481532E+02   0.786065E-05   0.481532E+02   0.181969E+02   0.244321E-06   0.786065E-05   0.244321E-06   0.784967E-08
