#    L    TT             EE             BB             TE             PP             TP             EP          
   569   0.249269E+04   0.113535E+02   0.000000E+00   0.209496E+02   0.147867E-07   0.376109E-05  -0.267514E-06
   570   0.248599E+04   0.115735E+02   0.000000E+00   0.217559E+02   0.147452E-07   0.379609E-05  -0.282305E-06
   571   0.247913E+04   0.117978E+02   0.000000E+00   0.225362E+02   0.147039E-07   0.383178E-05  -0.297042E-06
   572   0.247212E+04   0.120261E+02   0.000000E+00   0.232901E+02   0.146627E-07   0.386813E-05  -0.311721E-06
   573   0.246497E+04   0.122585E+02   0.000000E+00   0.240172E+02   0.146218E-07   0.390515E-05  -0.326341E-06
   574   0.245767E+04   0.124950E+02   0.000000E+00   0.247171E+02   0.145809E-07   0.394283E-05  -0.340900E-06
   575   0.245024E+04   0.127353E+02   0.000000E+00   0.253894E+02   0.145403E-07   0.398114E-05  -0.355395E-06
   576   0.244267E+04   0.129794E+02   0.000000E+00   0.260337E+02   0.144998E-07   0.402009E-05  -0.369824E-06
   577   0.243498E+04   0.132273E+02   0.000000E+00   0.266496E+02   0.144595E-07   0.405966E-05  -0.384185E-06
   578   0.242717E+04   0.134788E+02   0.000000E+00   0.272366E+02   0.144193E-07   0.409984E-05  -0.398476E-06
   579   0.241923E+04   0.137339E+02   0.000000E+00   0.277944E+02   0.143793E-07   0.414062E-05  -0.412695E-06
   580   0.241119E+04   0.139925E+02   0.000000E+00   0.283227E+02   0.143395E-07   0.418200E-05  -0.426838E-06
   581   0.240304E+04   0.142545E+02   0.000000E+00   0.288210E+02   0.142999E-07   0.422395E-05  -0.440905E-06
   582   0.239478E+04   0.145197E+02   0.000000E+00   0.292889E+02   0.142603E-07   0.426648E-05  -0.454893E-06
   583   0.238643E+04   0.147882E+02   0.000000E+00   0.297261E+02   0.142210E-07   0.430956E-05  -0.468800E-06
   584   0.237798E+04   0.150598E+02   0.000000E+00   0.301322E+02   0.141818E-07   0.435319E-05  -0.482623E-06
   585   0.236945E+04   0.153344E+02   0.000000E+00   0.305069E+02   0.141428E-07   0.439737E-05  -0.496361E-06
   586   0.236082E+04   0.156119E+02   0.000000E+00   0.308498E+02   0.141039E-07   0.444207E-05  -0.510011E-06
   587   0.235211E+04   0.158922E+02   0.000000E+00   0.311607E+02   0.140652E-07   0.448729E-05  -0.523570E-06
   588   0.234334E+04   0.161752E+02   0.000000E+00   0.314394E+02   0.140266E-07   0.453302E-05  -0.537038E-06
   589   0.233449E+04   0.164608E+02   0.000000E+00   0.316857E+02   0.139882E-07   0.457925E-05  -0.550410E-06
   590   0.232557E+04   0.167490E+02   0.000000E+00   0.318992E+02   0.139500E-07   0.462597E-05  -0.563687E-06
   591   0.231660E+04   0.170395E+02   0.000000E+00   0.320798E+02   0.139119E-07   0.467316E-05  -0.576864E-06
   592   0.230757E+04   0.173323E+02   0.000000E+00   0.322271E+02   0.138740E-07   0.472082E-05  -0.589940E-06
   593   0.229848E+04   0.176273E+02   0.000000E+00   0.323411E+02   0.138362E-07   0.476894E-05  -0.602913E-06
   594   0.228934E+04   0.179243E+02   0.000000E+00   0.324215E+02   0.137985E-07   0.481751E-05  -0.615780E-06
   595   0.228017E+04   0.182233E+02   0.000000E+00   0.324684E+02   0.137611E-07   0.486651E-05  -0.628540E-06
   596   0.227096E+04   0.185241E+02   0.000000E+00   0.324814E+02   0.137237E-07   0.491594E-05  -0.641189E-06
   597   0.226171E+04   0.188267E+02   0.000000E+00   0.324604E+02   0.136865E-07   0.496578E-05  -0.653727E-06
   598   0.225243E+04   0.191308E+02   0.000000E+00   0.324054E+02   0.136495E-07   0.501603E-05  -0.666150E-06
   599   0.224313E+04   0.194365E+02   0.000000E+00   0.323162E+02   0.136126E-07   0.506667E-05  -0.678457E-06
   600   0.223381E+04   0.197435E+02   0.000000E+00   0.321927E+02   0.135759E-07   0.511770E-05  -0.690645E-06
   601   0.222448E+04   0.200517E+02   0.000000E+00   0.320350E+02   0.135393E-07   0.516911E-05  -0.702712E-06
   602   0.221513E+04   0.203611E+02   0.000000E+00   0.318431E+02   0.135028E-07   0.522088E-05  -0.714658E-06
   603   0.220579E+04   0.206715E+02   0.000000E+00   0.316169E+02   0.134665E-07   0.527300E-05  -0.726481E-06
   604   0.219643E+04   0.209829E+02   0.000000E+00   0.313565E+02   0.134303E-07   0.532546E-05  -0.738182E-06
   605   0.218708E+04   0.212949E+02   0.000000E+00   0.310618E+02   0.133943E-07   0.537825E-05  -0.749759E-06
   606   0.217775E+04   0.216076E+02   0.000000E+00   0.307329E+02   0.133585E-07   0.543137E-05  -0.761212E-06
   607   0.216842E+04   0.219210E+02   0.000000E+00   0.303699E+02   0.133227E-07   0.548479E-05  -0.772541E-06
   608   0.215911E+04   0.222347E+02   0.000000E+00   0.299727E+02   0.132871E-07   0.553851E-05  -0.783743E-06
   609   0.214983E+04   0.225487E+02   0.000000E+00   0.295416E+02   0.132517E-07   0.559252E-05  -0.794820E-06
   610   0.214057E+04   0.228628E+02   0.000000E+00   0.290765E+02   0.132164E-07   0.564681E-05  -0.805770E-06
   611   0.213135E+04   0.231769E+02   0.000000E+00   0.285776E+02   0.131812E-07   0.570137E-05  -0.816593E-06
   612   0.212216E+04   0.234909E+02   0.000000E+00   0.280449E+02   0.131462E-07   0.575618E-05  -0.827287E-06
   613   0.211301E+04   0.238046E+02   0.000000E+00   0.274785E+02   0.131113E-07   0.581123E-05  -0.837854E-06
   614   0.210392E+04   0.241180E+02   0.000000E+00   0.268787E+02   0.130765E-07   0.586652E-05  -0.848290E-06
   615   0.209487E+04   0.244309E+02   0.000000E+00   0.262457E+02   0.130419E-07   0.592203E-05  -0.858597E-06
   616   0.208588E+04   0.247432E+02   0.000000E+00   0.255799E+02   0.130074E-07   0.597775E-05  -0.868773E-06
   617   0.207695E+04   0.250548E+02   0.000000E+00   0.248813E+02   0.129731E-07   0.603368E-05  -0.878819E-06
   618   0.206809E+04   0.253657E+02   0.000000E+00   0.241505E+02   0.129389E-07   0.608979E-05  -0.888732E-06
   619   0.205929E+04   0.256755E+02   0.000000E+00   0.233876E+02   0.129048E-07   0.614609E-05  -0.898513E-06
   620   0.205057E+04   0.259844E+02   0.000000E+00   0.225929E+02   0.128709E-07   0.620255E-05  -0.908160E-06
   621   0.204194E+04   0.262922E+02   0.000000E+00   0.217666E+02   0.128371E-07   0.625917E-05  -0.917674E-06
   622   0.203339E+04   0.265985E+02   0.000000E+00   0.209091E+02   0.128034E-07   0.631594E-05  -0.927054E-06
   623   0.202493E+04   0.269036E+02   0.000000E+00   0.200207E+02   0.127699E-07   0.637285E-05  -0.936299E-06
   624   0.201655E+04   0.272070E+02   0.000000E+00   0.191017E+02   0.127364E-07   0.642988E-05  -0.945408E-06
   625   0.200828E+04   0.275088E+02   0.000000E+00   0.181522E+02   0.127032E-07   0.648703E-05  -0.954380E-06
   626   0.200011E+04   0.278088E+02   0.000000E+00   0.171728E+02   0.126700E-07   0.654427E-05  -0.963216E-06
   627   0.199203E+04   0.281068E+02   0.000000E+00   0.161635E+02   0.126370E-07   0.660162E-05  -0.971914E-06
   628   0.198408E+04   0.284028E+02   0.000000E+00   0.151249E+02   0.126041E-07   0.665904E-05  -0.980474E-06
   629   0.197623E+04   0.286966E+02   0.000000E+00   0.140573E+02   0.125714E-07   0.671654E-05  -0.988894E-06
   630   0.196849E+04   0.289882E+02   0.000000E+00   0.129612E+02   0.125387E-07   0.677409E-05  -0.997176E-06
   631   0.196088E+04   0.292772E+02   0.000000E+00   0.118370E+02   0.125062E-07   0.683170E-05  -0.100532E-05
   632   0.195339E+04   0.295638E+02   0.000000E+00   0.106851E+02   0.124739E-07   0.688935E-05  -0.101332E-05
   633   0.194602E+04   0.298478E+02   0.000000E+00   0.950589E+01   0.124416E-07   0.694702E-05  -0.102118E-05
   634   0.193879E+04   0.301289E+02   0.000000E+00   0.829985E+01   0.124095E-07   0.700471E-05  -0.102889E-05
   635   0.193169E+04   0.304072E+02   0.000000E+00   0.706748E+01   0.123775E-07   0.706241E-05  -0.103647E-05
   636   0.192473E+04   0.306824E+02   0.000000E+00   0.580925E+01   0.123456E-07   0.712010E-05  -0.104390E-05
   637   0.191791E+04   0.309546E+02   0.000000E+00   0.452567E+01   0.123139E-07   0.717778E-05  -0.105119E-05
   638   0.191123E+04   0.312236E+02   0.000000E+00   0.321725E+01   0.122822E-07   0.723543E-05  -0.105833E-05
   639   0.190470E+04   0.314892E+02   0.000000E+00   0.188448E+01   0.122507E-07   0.729305E-05  -0.106532E-05
   640   0.189832E+04   0.317514E+02   0.000000E+00   0.527879E+00   0.122193E-07   0.735061E-05  -0.107218E-05
   641   0.189209E+04   0.320101E+02   0.000000E+00  -0.852045E+00   0.121881E-07   0.740812E-05  -0.107888E-05
   642   0.188601E+04   0.322651E+02   0.000000E+00  -0.225471E+01   0.121569E-07   0.746556E-05  -0.108544E-05
   643   0.188011E+04   0.325163E+02   0.000000E+00  -0.367952E+01   0.121259E-07   0.752292E-05  -0.109185E-05
   644   0.187435E+04   0.327637E+02   0.000000E+00  -0.512588E+01   0.120950E-07   0.758019E-05  -0.109811E-05
   645   0.186876E+04   0.330071E+02   0.000000E+00  -0.659320E+01   0.120642E-07   0.763735E-05  -0.110422E-05
   646   0.186335E+04   0.332463E+02   0.000000E+00  -0.808090E+01   0.120335E-07   0.769441E-05  -0.111018E-05
   647   0.185809E+04   0.334813E+02   0.000000E+00  -0.958831E+01   0.120030E-07   0.775134E-05  -0.111599E-05
   648   0.185301E+04   0.337119E+02   0.000000E+00  -0.111150E+02   0.119726E-07   0.780813E-05  -0.112165E-05
   649   0.184810E+04   0.339382E+02   0.000000E+00  -0.126600E+02   0.119422E-07   0.786478E-05  -0.112716E-05
   650   0.184337E+04   0.341599E+02   0.000000E+00  -0.142230E+02   0.119120E-07   0.792128E-05  -0.113252E-05
   651   0.183882E+04   0.343770E+02   0.000000E+00  -0.158032E+02   0.118820E-07   0.797761E-05  -0.113772E-05
   652   0.183444E+04   0.345896E+02   0.000000E+00  -0.173999E+02   0.118520E-07   0.803376E-05  -0.114277E-05
   653   0.183025E+04   0.347975E+02   0.000000E+00  -0.190124E+02   0.118221E-07   0.808973E-05  -0.114767E-05
   654   0.182624E+04   0.350007E+02   0.000000E+00  -0.206402E+02   0.117924E-07   0.814551E-05  -0.115242E-05
   655   0.182243E+04   0.351989E+02   0.000000E+00  -0.222826E+02   0.117628E-07   0.820109E-05  -0.115701E-05
   656   0.181879E+04   0.353923E+02   0.000000E+00  -0.239387E+02   0.117332E-07   0.825646E-05  -0.116146E-05
   657   0.181535E+04   0.355808E+02   0.000000E+00  -0.256081E+02   0.117038E-07   0.831162E-05  -0.116575E-05
   658   0.181210E+04   0.357642E+02   0.000000E+00  -0.272898E+02   0.116745E-07   0.836655E-05  -0.116990E-05
   659   0.180905E+04   0.359424E+02   0.000000E+00  -0.289832E+02   0.116453E-07   0.842125E-05  -0.117389E-05
   660   0.180618E+04   0.361154E+02   0.000000E+00  -0.306876E+02   0.116163E-07   0.847571E-05  -0.117774E-05
   661   0.180351E+04   0.362830E+02   0.000000E+00  -0.324023E+02   0.115873E-07   0.852993E-05  -0.118143E-05
   662   0.180104E+04   0.364453E+02   0.000000E+00  -0.341266E+02   0.115585E-07   0.858388E-05  -0.118498E-05
   663   0.179877E+04   0.366021E+02   0.000000E+00  -0.358597E+02   0.115297E-07   0.863757E-05  -0.118838E-05
   664   0.179669E+04   0.367533E+02   0.000000E+00  -0.376008E+02   0.115011E-07   0.869099E-05  -0.119163E-05
   665   0.179482E+04   0.368990E+02   0.000000E+00  -0.393492E+02   0.114725E-07   0.874413E-05  -0.119473E-05
   666   0.179313E+04   0.370390E+02   0.000000E+00  -0.411043E+02   0.114441E-07   0.879697E-05  -0.119769E-05
   667   0.179165E+04   0.371734E+02   0.000000E+00  -0.428652E+02   0.114158E-07   0.884952E-05  -0.120050E-05
   668   0.179038E+04   0.373020E+02   0.000000E+00  -0.446311E+02   0.113876E-07   0.890177E-05  -0.120316E-05
   669   0.178930E+04   0.374247E+02   0.000000E+00  -0.464014E+02   0.113595E-07   0.895370E-05  -0.120568E-05
   670   0.178842E+04   0.375416E+02   0.000000E+00  -0.481753E+02   0.113315E-07   0.900531E-05  -0.120805E-05
   671   0.178775E+04   0.376527E+02   0.000000E+00  -0.499521E+02   0.113036E-07   0.905658E-05  -0.121028E-05
   672   0.178728E+04   0.377577E+02   0.000000E+00  -0.517310E+02   0.112758E-07   0.910752E-05  -0.121236E-05
   673   0.178701E+04   0.378568E+02   0.000000E+00  -0.535111E+02   0.112481E-07   0.915812E-05  -0.121430E-05
   674   0.178694E+04   0.379499E+02   0.000000E+00  -0.552919E+02   0.112205E-07   0.920836E-05  -0.121609E-05
   675   0.178707E+04   0.380369E+02   0.000000E+00  -0.570726E+02   0.111930E-07   0.925823E-05  -0.121774E-05
   676   0.178741E+04   0.381178E+02   0.000000E+00  -0.588522E+02   0.111657E-07   0.930774E-05  -0.121925E-05
   677   0.178795E+04   0.381926E+02   0.000000E+00  -0.606303E+02   0.111384E-07   0.935686E-05  -0.122061E-05
   678   0.178868E+04   0.382612E+02   0.000000E+00  -0.624057E+02   0.111112E-07   0.940560E-05  -0.122183E-05
   679   0.178962E+04   0.383235E+02   0.000000E+00  -0.641778E+02   0.110841E-07   0.945395E-05  -0.122291E-05
   680   0.179076E+04   0.383796E+02   0.000000E+00  -0.659458E+02   0.110572E-07   0.950189E-05  -0.122385E-05
   681   0.179209E+04   0.384293E+02   0.000000E+00  -0.677088E+02   0.110303E-07   0.954941E-05  -0.122465E-05
   682   0.179362E+04   0.384727E+02   0.000000E+00  -0.694661E+02   0.110035E-07   0.959652E-05  -0.122531E-05
   683   0.179534E+04   0.385096E+02   0.000000E+00  -0.712168E+02   0.109768E-07   0.964320E-05  -0.122582E-05
   684   0.179727E+04   0.385402E+02   0.000000E+00  -0.729602E+02   0.109502E-07   0.968945E-05  -0.122620E-05
   685   0.179938E+04   0.385644E+02   0.000000E+00  -0.746958E+02   0.109238E-07   0.973524E-05  -0.122644E-05
   686   0.180169E+04   0.385822E+02   0.000000E+00  -0.764222E+02   0.108974E-07   0.978059E-05  -0.122653E-05
   687   0.180419E+04   0.385938E+02   0.000000E+00  -0.781398E+02   0.108711E-07   0.982548E-05  -0.122649E-05
   688   0.180688E+04   0.385990E+02   0.000000E+00  -0.798477E+02   0.108449E-07   0.986989E-05  -0.122631E-05
   689   0.180977E+04   0.385980E+02   0.000000E+00  -0.815445E+02   0.108188E-07   0.991383E-05  -0.122599E-05
   690   0.181284E+04   0.385908E+02   0.000000E+00  -0.832294E+02   0.107928E-07   0.995729E-05  -0.122554E-05
   691   0.181609E+04   0.385773E+02   0.000000E+00  -0.849024E+02   0.107669E-07   0.100002E-04  -0.122495E-05
   692   0.181954E+04   0.385575E+02   0.000000E+00  -0.865628E+02   0.107411E-07   0.100427E-04  -0.122422E-05
   693   0.182316E+04   0.385315E+02   0.000000E+00  -0.882098E+02   0.107154E-07   0.100847E-04  -0.122335E-05
   694   0.182697E+04   0.384994E+02   0.000000E+00  -0.898420E+02   0.106897E-07   0.101261E-04  -0.122235E-05
   695   0.183096E+04   0.384609E+02   0.000000E+00  -0.914593E+02   0.106642E-07   0.101670E-04  -0.122121E-05
   696   0.183512E+04   0.384162E+02   0.000000E+00  -0.930603E+02   0.106387E-07   0.102074E-04  -0.121994E-05
   697   0.183946E+04   0.383654E+02   0.000000E+00  -0.946450E+02   0.106134E-07   0.102472E-04  -0.121853E-05
   698   0.184396E+04   0.383084E+02   0.000000E+00  -0.962118E+02   0.105881E-07   0.102865E-04  -0.121699E-05
   699   0.184864E+04   0.382451E+02   0.000000E+00  -0.977609E+02   0.105630E-07   0.103252E-04  -0.121531E-05
   700   0.185349E+04   0.381758E+02   0.000000E+00  -0.992913E+02   0.105379E-07   0.103633E-04  -0.121350E-05
   701   0.185850E+04   0.381004E+02   0.000000E+00  -0.100802E+03   0.105129E-07   0.104009E-04  -0.121156E-05
   702   0.186367E+04   0.380189E+02   0.000000E+00  -0.102294E+03   0.104880E-07   0.104379E-04  -0.120948E-05
   703   0.186900E+04   0.379315E+02   0.000000E+00  -0.103765E+03   0.104632E-07   0.104743E-04  -0.120727E-05
   704   0.187449E+04   0.378380E+02   0.000000E+00  -0.105213E+03   0.104385E-07   0.105102E-04  -0.120493E-05
   705   0.188012E+04   0.377387E+02   0.000000E+00  -0.106641E+03   0.104138E-07   0.105454E-04  -0.120247E-05
   706   0.188592E+04   0.376335E+02   0.000000E+00  -0.108045E+03   0.103893E-07   0.105801E-04  -0.119987E-05
   707   0.189186E+04   0.375226E+02   0.000000E+00  -0.109426E+03   0.103648E-07   0.106142E-04  -0.119715E-05
   708   0.189794E+04   0.374058E+02   0.000000E+00  -0.110784E+03   0.103404E-07   0.106477E-04  -0.119429E-05
   709   0.190417E+04   0.372834E+02   0.000000E+00  -0.112117E+03   0.103161E-07   0.106806E-04  -0.119132E-05
   710   0.191053E+04   0.371554E+02   0.000000E+00  -0.113425E+03   0.102919E-07   0.107129E-04  -0.118821E-05
   711   0.191703E+04   0.370218E+02   0.000000E+00  -0.114709E+03   0.102678E-07   0.107446E-04  -0.118499E-05
   712   0.192366E+04   0.368827E+02   0.000000E+00  -0.115965E+03   0.102438E-07   0.107757E-04  -0.118164E-05
   713   0.193042E+04   0.367381E+02   0.000000E+00  -0.117195E+03   0.102198E-07   0.108062E-04  -0.117816E-05
   714   0.193730E+04   0.365882E+02   0.000000E+00  -0.118397E+03   0.101960E-07   0.108360E-04  -0.117457E-05
   715   0.194431E+04   0.364329E+02   0.000000E+00  -0.119572E+03   0.101722E-07   0.108653E-04  -0.117086E-05
   716   0.195143E+04   0.362723E+02   0.000000E+00  -0.120718E+03   0.101485E-07   0.108940E-04  -0.116702E-05
   717   0.195866E+04   0.361064E+02   0.000000E+00  -0.121835E+03   0.101249E-07   0.109221E-04  -0.116307E-05
   718   0.196601E+04   0.359353E+02   0.000000E+00  -0.122922E+03   0.101014E-07   0.109495E-04  -0.115900E-05
   719   0.197345E+04   0.357591E+02   0.000000E+00  -0.123979E+03   0.100779E-07   0.109763E-04  -0.115481E-05
   720   0.198101E+04   0.355779E+02   0.000000E+00  -0.125006E+03   0.100545E-07   0.110025E-04  -0.115050E-05
   721   0.198865E+04   0.353919E+02   0.000000E+00  -0.126001E+03   0.100313E-07   0.110281E-04  -0.114608E-05
   722   0.199640E+04   0.352010E+02   0.000000E+00  -0.126966E+03   0.100081E-07   0.110531E-04  -0.114155E-05
   723   0.200424E+04   0.350055E+02   0.000000E+00  -0.127899E+03   0.998493E-08   0.110774E-04  -0.113690E-05
   724   0.201217E+04   0.348055E+02   0.000000E+00  -0.128801E+03   0.996189E-08   0.111011E-04  -0.113214E-05
   725   0.202019E+04   0.346010E+02   0.000000E+00  -0.129669E+03   0.993892E-08   0.111242E-04  -0.112727E-05
   726   0.202829E+04   0.343922E+02   0.000000E+00  -0.130506E+03   0.991604E-08   0.111467E-04  -0.112229E-05
   727   0.203648E+04   0.341791E+02   0.000000E+00  -0.131310E+03   0.989324E-08   0.111685E-04  -0.111720E-05
   728   0.204474E+04   0.339618E+02   0.000000E+00  -0.132080E+03   0.987051E-08   0.111897E-04  -0.111200E-05
   729   0.205307E+04   0.337404E+02   0.000000E+00  -0.132816E+03   0.984786E-08   0.112102E-04  -0.110669E-05
   730   0.206147E+04   0.335150E+02   0.000000E+00  -0.133519E+03   0.982529E-08   0.112301E-04  -0.110127E-05
   731   0.206994E+04   0.332857E+02   0.000000E+00  -0.134187E+03   0.980280E-08   0.112493E-04  -0.109575E-05
   732   0.207846E+04   0.330525E+02   0.000000E+00  -0.134819E+03   0.978039E-08   0.112679E-04  -0.109013E-05
   733   0.208703E+04   0.328158E+02   0.000000E+00  -0.135417E+03   0.975805E-08   0.112859E-04  -0.108440E-05
   734   0.209567E+04   0.325752E+02   0.000000E+00  -0.135978E+03   0.973579E-08   0.113032E-04  -0.107856E-05
   735   0.210433E+04   0.323313E+02   0.000000E+00  -0.136505E+03   0.971360E-08   0.113198E-04  -0.107262E-05
   736   0.211305E+04   0.320840E+02   0.000000E+00  -0.136995E+03   0.969149E-08   0.113358E-04  -0.106659E-05
   737   0.212180E+04   0.318334E+02   0.000000E+00  -0.137448E+03   0.966946E-08   0.113511E-04  -0.106045E-05
   738   0.213059E+04   0.315797E+02   0.000000E+00  -0.137865E+03   0.964750E-08   0.113658E-04  -0.105421E-05
   739   0.213941E+04   0.313229E+02   0.000000E+00  -0.138246E+03   0.962561E-08   0.113798E-04  -0.104787E-05
   740   0.214825E+04   0.310632E+02   0.000000E+00  -0.138588E+03   0.960380E-08   0.113932E-04  -0.104143E-05
   741   0.215711E+04   0.308008E+02   0.000000E+00  -0.138894E+03   0.958206E-08   0.114058E-04  -0.103490E-05
   742   0.216598E+04   0.305357E+02   0.000000E+00  -0.139162E+03   0.956039E-08   0.114178E-04  -0.102827E-05
   743   0.217486E+04   0.302680E+02   0.000000E+00  -0.139393E+03   0.953880E-08   0.114292E-04  -0.102155E-05
   744   0.218375E+04   0.299980E+02   0.000000E+00  -0.139586E+03   0.951728E-08   0.114398E-04  -0.101473E-05
   745   0.219263E+04   0.297258E+02   0.000000E+00  -0.139741E+03   0.949584E-08   0.114498E-04  -0.100781E-05
   746   0.220151E+04   0.294514E+02   0.000000E+00  -0.139859E+03   0.947446E-08   0.114591E-04  -0.100081E-05
   747   0.221038E+04   0.291750E+02   0.000000E+00  -0.139938E+03   0.945315E-08   0.114677E-04  -0.993713E-06
   748   0.221924E+04   0.288966E+02   0.000000E+00  -0.139980E+03   0.943192E-08   0.114757E-04  -0.986526E-06
   749   0.222808E+04   0.286165E+02   0.000000E+00  -0.139983E+03   0.941076E-08   0.114829E-04  -0.979249E-06
   750   0.223690E+04   0.283348E+02   0.000000E+00  -0.139949E+03   0.938966E-08   0.114895E-04  -0.971883E-06
   751   0.224569E+04   0.280515E+02   0.000000E+00  -0.139876E+03   0.936864E-08   0.114953E-04  -0.964429E-06
   752   0.225445E+04   0.277667E+02   0.000000E+00  -0.139764E+03   0.934768E-08   0.115005E-04  -0.956889E-06
   753   0.226317E+04   0.274807E+02   0.000000E+00  -0.139615E+03   0.932679E-08   0.115050E-04  -0.949264E-06
   754   0.227186E+04   0.271934E+02   0.000000E+00  -0.139428E+03   0.930598E-08   0.115088E-04  -0.941556E-06
   755   0.228050E+04   0.269052E+02   0.000000E+00  -0.139203E+03   0.928523E-08   0.115120E-04  -0.933766E-06
   756   0.228909E+04   0.266161E+02   0.000000E+00  -0.138940E+03   0.926455E-08   0.115144E-04  -0.925897E-06
   757   0.229765E+04   0.263263E+02   0.000000E+00  -0.138639E+03   0.924393E-08   0.115162E-04  -0.917948E-06
   758   0.230615E+04   0.260358E+02   0.000000E+00  -0.138301E+03   0.922339E-08   0.115173E-04  -0.909924E-06
   759   0.231460E+04   0.257450E+02   0.000000E+00  -0.137926E+03   0.920291E-08   0.115178E-04  -0.901824E-06
   760   0.232299E+04   0.254539E+02   0.000000E+00  -0.137514E+03   0.918250E-08   0.115176E-04  -0.893651E-06
   761   0.233132E+04   0.251626E+02   0.000000E+00  -0.137064E+03   0.916215E-08   0.115167E-04  -0.885405E-06
   762   0.233959E+04   0.248712E+02   0.000000E+00  -0.136577E+03   0.914188E-08   0.115152E-04  -0.877090E-06
   763   0.234779E+04   0.245799E+02   0.000000E+00  -0.136054E+03   0.912166E-08   0.115131E-04  -0.868706E-06
   764   0.235591E+04   0.242888E+02   0.000000E+00  -0.135493E+03   0.910152E-08   0.115103E-04  -0.860255E-06
   765   0.236394E+04   0.239980E+02   0.000000E+00  -0.134896E+03   0.908144E-08   0.115068E-04  -0.851738E-06
   766   0.237189E+04   0.237077E+02   0.000000E+00  -0.134262E+03   0.906142E-08   0.115027E-04  -0.843158E-06
   767   0.237975E+04   0.234179E+02   0.000000E+00  -0.133590E+03   0.904147E-08   0.114980E-04  -0.834515E-06
   768   0.238752E+04   0.231287E+02   0.000000E+00  -0.132881E+03   0.902158E-08   0.114926E-04  -0.825812E-06
   769   0.239518E+04   0.228405E+02   0.000000E+00  -0.132137E+03   0.900176E-08   0.114866E-04  -0.817050E-06
   770   0.240274E+04   0.225532E+02   0.000000E+00  -0.131357E+03   0.898200E-08   0.114799E-04  -0.808231E-06
   771   0.241019E+04   0.222670E+02   0.000000E+00  -0.130541E+03   0.896230E-08   0.114727E-04  -0.799356E-06
   772   0.241752E+04   0.219822E+02   0.000000E+00  -0.129689E+03   0.894267E-08   0.114648E-04  -0.790427E-06
   773   0.242474E+04   0.216988E+02   0.000000E+00  -0.128804E+03   0.892310E-08   0.114563E-04  -0.781445E-06
   774   0.243183E+04   0.214169E+02   0.000000E+00  -0.127884E+03   0.890360E-08   0.114472E-04  -0.772412E-06
   775   0.243880E+04   0.211368E+02   0.000000E+00  -0.126930E+03   0.888416E-08   0.114375E-04  -0.763330E-06
   776   0.244564E+04   0.208585E+02   0.000000E+00  -0.125943E+03   0.886477E-08   0.114271E-04  -0.754201E-06
   777   0.245236E+04   0.205821E+02   0.000000E+00  -0.124923E+03   0.884545E-08   0.114162E-04  -0.745025E-06
   778   0.245896E+04   0.203078E+02   0.000000E+00  -0.123871E+03   0.882620E-08   0.114047E-04  -0.735805E-06
   779   0.246543E+04   0.200357E+02   0.000000E+00  -0.122787E+03   0.880700E-08   0.113925E-04  -0.726542E-06
   780   0.247176E+04   0.197659E+02   0.000000E+00  -0.121671E+03   0.878787E-08   0.113798E-04  -0.717239E-06
   781   0.247797E+04   0.194986E+02   0.000000E+00  -0.120525E+03   0.876879E-08   0.113665E-04  -0.707895E-06
   782   0.248404E+04   0.192337E+02   0.000000E+00  -0.119348E+03   0.874978E-08   0.113525E-04  -0.698513E-06
   783   0.248997E+04   0.189715E+02   0.000000E+00  -0.118140E+03   0.873082E-08   0.113380E-04  -0.689095E-06
   784   0.249576E+04   0.187121E+02   0.000000E+00  -0.116902E+03   0.871193E-08   0.113230E-04  -0.679643E-06
   785   0.250139E+04   0.184555E+02   0.000000E+00  -0.115634E+03   0.869309E-08   0.113073E-04  -0.670157E-06
   786   0.250687E+04   0.182018E+02   0.000000E+00  -0.114335E+03   0.867432E-08   0.112911E-04  -0.660640E-06
   787   0.251218E+04   0.179512E+02   0.000000E+00  -0.113008E+03   0.865560E-08   0.112743E-04  -0.651092E-06
   788   0.251734E+04   0.177038E+02   0.000000E+00  -0.111649E+03   0.863694E-08   0.112569E-04  -0.641517E-06
   789   0.252231E+04   0.174597E+02   0.000000E+00  -0.110263E+03   0.861834E-08   0.112389E-04  -0.631915E-06
   790   0.252712E+04   0.172191E+02   0.000000E+00  -0.108848E+03   0.859980E-08   0.112204E-04  -0.622287E-06
   791   0.253176E+04   0.169821E+02   0.000000E+00  -0.107406E+03   0.858132E-08   0.112014E-04  -0.612637E-06
   792   0.253622E+04   0.167488E+02   0.000000E+00  -0.105938E+03   0.856289E-08   0.111817E-04  -0.602964E-06
   793   0.254050E+04   0.165195E+02   0.000000E+00  -0.104445E+03   0.854452E-08   0.111616E-04  -0.593271E-06
   794   0.254461E+04   0.162943E+02   0.000000E+00  -0.102927E+03   0.852621E-08   0.111408E-04  -0.583560E-06
   795   0.254852E+04   0.160732E+02   0.000000E+00  -0.101386E+03   0.850795E-08   0.111196E-04  -0.573832E-06
   796   0.255227E+04   0.158564E+02   0.000000E+00  -0.998208E+02   0.848975E-08   0.110978E-04  -0.564088E-06
   797   0.255583E+04   0.156439E+02   0.000000E+00  -0.982336E+02   0.847161E-08   0.110754E-04  -0.554330E-06
   798   0.255920E+04   0.154358E+02   0.000000E+00  -0.966242E+02   0.845352E-08   0.110525E-04  -0.544561E-06
