#    L    TT             EE             BB             TE          
  2437   0.945584E+02   0.278440E+01   0.316140E-01  -0.389675E+01
  2438   0.943012E+02   0.278215E+01   0.315766E-01  -0.386226E+01
  2439   0.940427E+02   0.278010E+01   0.315390E-01  -0.382834E+01
  2440   0.937839E+02   0.277826E+01   0.315015E-01  -0.379497E+01
  2441   0.935245E+02   0.277663E+01   0.314640E-01  -0.376218E+01
  2442   0.932646E+02   0.277519E+01   0.314265E-01  -0.372997E+01
  2443   0.930033E+02   0.277394E+01   0.313889E-01  -0.369834E+01
  2444   0.927421E+02   0.277289E+01   0.313514E-01  -0.366731E+01
  2445   0.924811E+02   0.277203E+01   0.313139E-01  -0.363687E+01
  2446   0.922185E+02   0.277135E+01   0.312763E-01  -0.360703E+01
  2447   0.919567E+02   0.277085E+01   0.312388E-01  -0.357782E+01
  2448   0.916941E+02   0.277053E+01   0.312012E-01  -0.354920E+01
  2449   0.914306E+02   0.277038E+01   0.311637E-01  -0.352122E+01
  2450   0.911677E+02   0.277040E+01   0.311261E-01  -0.349385E+01
  2451   0.909038E+02   0.277058E+01   0.310886E-01  -0.346711E+01
  2452   0.906404E+02   0.277092E+01   0.310510E-01  -0.344100E+01
  2453   0.903760E+02   0.277142E+01   0.310135E-01  -0.341553E+01
  2454   0.901120E+02   0.277208E+01   0.309760E-01  -0.339070E+01
  2455   0.898476E+02   0.277288E+01   0.309385E-01  -0.336652E+01
  2456   0.895835E+02   0.277383E+01   0.309009E-01  -0.334298E+01
  2457   0.893197E+02   0.277491E+01   0.308634E-01  -0.332009E+01
  2458   0.890553E+02   0.277613E+01   0.308259E-01  -0.329785E+01
  2459   0.887904E+02   0.277749E+01   0.307884E-01  -0.327627E+01
  2460   0.885263E+02   0.277897E+01   0.307509E-01  -0.325534E+01
  2461   0.882623E+02   0.278058E+01   0.307134E-01  -0.323506E+01
  2462   0.879976E+02   0.278230E+01   0.306760E-01  -0.321545E+01
  2463   0.877344E+02   0.278414E+01   0.306385E-01  -0.319650E+01
  2464   0.874704E+02   0.278609E+01   0.306011E-01  -0.317820E+01
  2465   0.872071E+02   0.278815E+01   0.305636E-01  -0.316057E+01
  2466   0.869436E+02   0.279031E+01   0.305262E-01  -0.314359E+01
  2467   0.866807E+02   0.279257E+01   0.304887E-01  -0.312728E+01
  2468   0.864184E+02   0.279492E+01   0.304513E-01  -0.311162E+01
  2469   0.861565E+02   0.279737E+01   0.304139E-01  -0.309662E+01
  2470   0.858944E+02   0.279990E+01   0.303765E-01  -0.308228E+01
  2471   0.856334E+02   0.280251E+01   0.303391E-01  -0.306859E+01
  2472   0.853728E+02   0.280520E+01   0.303018E-01  -0.305556E+01
  2473   0.851126E+02   0.280796E+01   0.302644E-01  -0.304318E+01
  2474   0.848527E+02   0.281078E+01   0.302271E-01  -0.303145E+01
  2475   0.845938E+02   0.281368E+01   0.301897E-01  -0.302038E+01
  2476   0.843351E+02   0.281664E+01   0.301524E-01  -0.300996E+01
  2477   0.840775E+02   0.281965E+01   0.301151E-01  -0.300017E+01
  2478   0.838208E+02   0.282271E+01   0.300778E-01  -0.299103E+01
  2479   0.835649E+02   0.282583E+01   0.300405E-01  -0.298251E+01
  2480   0.833093E+02   0.282898E+01   0.300032E-01  -0.297464E+01
  2481   0.830552E+02   0.283219E+01   0.299659E-01  -0.296739E+01
  2482   0.828019E+02   0.283543E+01   0.299287E-01  -0.296076E+01
  2483   0.825494E+02   0.283870E+01   0.298914E-01  -0.295476E+01
  2484   0.822977E+02   0.284201E+01   0.298542E-01  -0.294937E+01
  2485   0.820475E+02   0.284534E+01   0.298170E-01  -0.294459E+01
  2486   0.817988E+02   0.284870E+01   0.297798E-01  -0.294042E+01
  2487   0.815508E+02   0.285207E+01   0.297426E-01  -0.293685E+01
  2488   0.813041E+02   0.285546E+01   0.297055E-01  -0.293389E+01
  2489   0.810582E+02   0.285886E+01   0.296683E-01  -0.293152E+01
  2490   0.808136E+02   0.286225E+01   0.296312E-01  -0.292973E+01
  2491   0.805711E+02   0.286566E+01   0.295941E-01  -0.292853E+01
  2492   0.803292E+02   0.286907E+01   0.295570E-01  -0.292791E+01
  2493   0.800886E+02   0.287247E+01   0.295200E-01  -0.292786E+01
  2494   0.798497E+02   0.287587E+01   0.294830E-01  -0.292836E+01
  2495   0.796121E+02   0.287925E+01   0.294460E-01  -0.292943E+01
  2496   0.793760E+02   0.288262E+01   0.294090E-01  -0.293105E+01
  2497   0.791414E+02   0.288597E+01   0.293720E-01  -0.293321E+01
  2498   0.789083E+02   0.288931E+01   0.293351E-01  -0.293590E+01
  2499   0.786768E+02   0.289260E+01   0.292982E-01  -0.293913E+01
  2500   0.784468E+02   0.289588E+01   0.292614E-01  -0.294288E+01
  2501   0.782184E+02   0.289911E+01   0.292245E-01  -0.294715E+01
  2502   0.779917E+02   0.290231E+01   0.291878E-01  -0.295192E+01
  2503   0.777666E+02   0.290546E+01   0.291510E-01  -0.295720E+01
  2504   0.775431E+02   0.290857E+01   0.291143E-01  -0.296297E+01
  2505   0.773214E+02   0.291163E+01   0.290776E-01  -0.296922E+01
  2506   0.771012E+02   0.291464E+01   0.290410E-01  -0.297595E+01
  2507   0.768829E+02   0.291759E+01   0.290045E-01  -0.298314E+01
  2508   0.766663E+02   0.292048E+01   0.289679E-01  -0.299080E+01
  2509   0.764514E+02   0.292332E+01   0.289314E-01  -0.299890E+01
  2510   0.762384E+02   0.292609E+01   0.288950E-01  -0.300744E+01
  2511   0.760271E+02   0.292879E+01   0.288586E-01  -0.301641E+01
  2512   0.758177E+02   0.293142E+01   0.288223E-01  -0.302580E+01
  2513   0.756100E+02   0.293398E+01   0.287860E-01  -0.303561E+01
  2514   0.754041E+02   0.293646E+01   0.287498E-01  -0.304581E+01
  2515   0.752001E+02   0.293887E+01   0.287136E-01  -0.305641E+01
  2516   0.749979E+02   0.294119E+01   0.286775E-01  -0.306739E+01
  2517   0.747975E+02   0.294342E+01   0.286415E-01  -0.307874E+01
  2518   0.745989E+02   0.294556E+01   0.286055E-01  -0.309046E+01
  2519   0.744021E+02   0.294761E+01   0.285695E-01  -0.310253E+01
  2520   0.742072E+02   0.294957E+01   0.285337E-01  -0.311494E+01
  2521   0.740140E+02   0.295143E+01   0.284979E-01  -0.312768E+01
  2522   0.738228E+02   0.295319E+01   0.284621E-01  -0.314075E+01
  2523   0.736333E+02   0.295485E+01   0.284264E-01  -0.315413E+01
  2524   0.734456E+02   0.295641E+01   0.283908E-01  -0.316780E+01
  2525   0.732598E+02   0.295786E+01   0.283553E-01  -0.318176E+01
  2526   0.730758E+02   0.295920E+01   0.283198E-01  -0.319600E+01
  2527   0.728936E+02   0.296043E+01   0.282843E-01  -0.321051E+01
  2528   0.727133E+02   0.296155E+01   0.282490E-01  -0.322527E+01
  2529   0.725347E+02   0.296256E+01   0.282137E-01  -0.324027E+01
  2530   0.723580E+02   0.296345E+01   0.281785E-01  -0.325551E+01
  2531   0.721830E+02   0.296423E+01   0.281433E-01  -0.327097E+01
  2532   0.720099E+02   0.296488E+01   0.281082E-01  -0.328664E+01
  2533   0.718385E+02   0.296541E+01   0.280732E-01  -0.330252E+01
  2534   0.716690E+02   0.296582E+01   0.280382E-01  -0.331857E+01
  2535   0.715012E+02   0.296610E+01   0.280033E-01  -0.333482E+01
  2536   0.713351E+02   0.296625E+01   0.279684E-01  -0.335122E+01
  2537   0.711709E+02   0.296627E+01   0.279337E-01  -0.336779E+01
  2538   0.710085E+02   0.296615E+01   0.278989E-01  -0.338450E+01
  2539   0.708477E+02   0.296590E+01   0.278643E-01  -0.340135E+01
  2540   0.706888E+02   0.296552E+01   0.278297E-01  -0.341832E+01
  2541   0.705316E+02   0.296501E+01   0.277952E-01  -0.343541E+01
  2542   0.703762E+02   0.296435E+01   0.277607E-01  -0.345260E+01
  2543   0.702226E+02   0.296357E+01   0.277263E-01  -0.346989E+01
  2544   0.700707E+02   0.296264E+01   0.276919E-01  -0.348726E+01
  2545   0.699206E+02   0.296159E+01   0.276576E-01  -0.350469E+01
  2546   0.697723E+02   0.296039E+01   0.276234E-01  -0.352219E+01
  2547   0.696258E+02   0.295906E+01   0.275892E-01  -0.353974E+01
  2548   0.694810E+02   0.295759E+01   0.275551E-01  -0.355733E+01
  2549   0.693380E+02   0.295598E+01   0.275211E-01  -0.357495E+01
  2550   0.691967E+02   0.295423E+01   0.274871E-01  -0.359258E+01
  2551   0.690571E+02   0.295234E+01   0.274531E-01  -0.361023E+01
  2552   0.689194E+02   0.295031E+01   0.274192E-01  -0.362787E+01
  2553   0.687833E+02   0.294812E+01   0.273854E-01  -0.364551E+01
  2554   0.686490E+02   0.294580E+01   0.273516E-01  -0.366312E+01
  2555   0.685165E+02   0.294333E+01   0.273179E-01  -0.368070E+01
  2556   0.683856E+02   0.294072E+01   0.272842E-01  -0.369824E+01
  2557   0.682565E+02   0.293796E+01   0.272506E-01  -0.371574E+01
  2558   0.681291E+02   0.293506E+01   0.272171E-01  -0.373317E+01
  2559   0.680035E+02   0.293202E+01   0.271836E-01  -0.375054E+01
  2560   0.678796E+02   0.292884E+01   0.271502E-01  -0.376782E+01
  2561   0.677574E+02   0.292551E+01   0.271168E-01  -0.378502E+01
  2562   0.676370E+02   0.292203E+01   0.270835E-01  -0.380213E+01
  2563   0.675181E+02   0.291842E+01   0.270502E-01  -0.381913E+01
  2564   0.674010E+02   0.291465E+01   0.270170E-01  -0.383602E+01
  2565   0.672855E+02   0.291074E+01   0.269839E-01  -0.385278E+01
  2566   0.671717E+02   0.290669E+01   0.269508E-01  -0.386941E+01
  2567   0.670595E+02   0.290249E+01   0.269178E-01  -0.388589E+01
  2568   0.669489E+02   0.289815E+01   0.268848E-01  -0.390223E+01
  2569   0.668400E+02   0.289367E+01   0.268519E-01  -0.391841E+01
  2570   0.667326E+02   0.288905E+01   0.268191E-01  -0.393443E+01
  2571   0.666269E+02   0.288429E+01   0.267864E-01  -0.395027E+01
  2572   0.665227E+02   0.287939E+01   0.267537E-01  -0.396594E+01
  2573   0.664201E+02   0.287436E+01   0.267210E-01  -0.398141E+01
  2574   0.663191E+02   0.286920E+01   0.266885E-01  -0.399669E+01
  2575   0.662194E+02   0.286391E+01   0.266560E-01  -0.401176E+01
  2576   0.661214E+02   0.285848E+01   0.266236E-01  -0.402662E+01
  2577   0.660247E+02   0.285292E+01   0.265912E-01  -0.404126E+01
  2578   0.659295E+02   0.284723E+01   0.265589E-01  -0.405567E+01
  2579   0.658356E+02   0.284141E+01   0.265267E-01  -0.406984E+01
  2580   0.657431E+02   0.283547E+01   0.264946E-01  -0.408378E+01
  2581   0.656519E+02   0.282939E+01   0.264625E-01  -0.409745E+01
  2582   0.655620E+02   0.282318E+01   0.264305E-01  -0.411087E+01
  2583   0.654734E+02   0.281685E+01   0.263986E-01  -0.412401E+01
  2584   0.653860E+02   0.281040E+01   0.263667E-01  -0.413689E+01
  2585   0.652998E+02   0.280382E+01   0.263350E-01  -0.414949E+01
  2586   0.652147E+02   0.279713E+01   0.263033E-01  -0.416181E+01
  2587   0.651307E+02   0.279032E+01   0.262716E-01  -0.417382E+01
  2588   0.650478E+02   0.278338E+01   0.262401E-01  -0.418554E+01
  2589   0.649660E+02   0.277632E+01   0.262086E-01  -0.419695E+01
  2590   0.648851E+02   0.276915E+01   0.261772E-01  -0.420805E+01
  2591   0.648053E+02   0.276187E+01   0.261459E-01  -0.421882E+01
  2592   0.647263E+02   0.275447E+01   0.261146E-01  -0.422927E+01
  2593   0.646482E+02   0.274695E+01   0.260835E-01  -0.423939E+01
  2594   0.645710E+02   0.273932E+01   0.260524E-01  -0.424916E+01
  2595   0.644945E+02   0.273158E+01   0.260213E-01  -0.425859E+01
  2596   0.644188E+02   0.272373E+01   0.259904E-01  -0.426766E+01
  2597   0.643438E+02   0.271578E+01   0.259595E-01  -0.427639E+01
  2598   0.642695E+02   0.270772E+01   0.259286E-01  -0.428476E+01
  2599   0.641959E+02   0.269956E+01   0.258979E-01  -0.429277E+01
  2600   0.641229E+02   0.269129E+01   0.258672E-01  -0.430040E+01
