#    L    TT             EE             TE             PP             TP          
   689   0.180977E+04   0.385980E+02  -0.815445E+02   0.503491E+06   0.169404E+03
   690   0.181284E+04   0.385908E+02  -0.832294E+02   0.502283E+06   0.170147E+03
   691   0.181609E+04   0.385773E+02  -0.849024E+02   0.501079E+06   0.170881E+03
   692   0.181954E+04   0.385575E+02  -0.865628E+02   0.499880E+06   0.171607E+03
   693   0.182316E+04   0.385315E+02  -0.882098E+02   0.498685E+06   0.172325E+03
   694   0.182697E+04   0.384994E+02  -0.898420E+02   0.497494E+06   0.173033E+03
   695   0.183096E+04   0.384609E+02  -0.914593E+02   0.496308E+06   0.173733E+03
   696   0.183512E+04   0.384162E+02  -0.930603E+02   0.495126E+06   0.174423E+03
   697   0.183946E+04   0.383654E+02  -0.946450E+02   0.493948E+06   0.175104E+03
   698   0.184396E+04   0.383084E+02  -0.962118E+02   0.492775E+06   0.175776E+03
   699   0.184864E+04   0.382451E+02  -0.977609E+02   0.491605E+06   0.176438E+03
   700   0.185349E+04   0.381758E+02  -0.992913E+02   0.490440E+06   0.177091E+03
   701   0.185850E+04   0.381004E+02  -0.100802E+03   0.489279E+06   0.177733E+03
   702   0.186367E+04   0.380189E+02  -0.102294E+03   0.488122E+06   0.178366E+03
   703   0.186900E+04   0.379315E+02  -0.103765E+03   0.486969E+06   0.178989E+03
   704   0.187449E+04   0.378380E+02  -0.105213E+03   0.485820E+06   0.179602E+03
   705   0.188012E+04   0.377387E+02  -0.106641E+03   0.484676E+06   0.180205E+03
   706   0.188592E+04   0.376335E+02  -0.108045E+03   0.483535E+06   0.180798E+03
   707   0.189186E+04   0.375226E+02  -0.109426E+03   0.482398E+06   0.181381E+03
   708   0.189794E+04   0.374058E+02  -0.110784E+03   0.481266E+06   0.181954E+03
   709   0.190417E+04   0.372834E+02  -0.112117E+03   0.480137E+06   0.182516E+03
   710   0.191053E+04   0.371554E+02  -0.113425E+03   0.479013E+06   0.183069E+03
   711   0.191703E+04   0.370218E+02  -0.114709E+03   0.477892E+06   0.183611E+03
   712   0.192366E+04   0.368827E+02  -0.115965E+03   0.476775E+06   0.184143E+03
   713   0.193042E+04   0.367381E+02  -0.117195E+03   0.475663E+06   0.184665E+03
   714   0.193730E+04   0.365882E+02  -0.118397E+03   0.474554E+06   0.185176E+03
   715   0.194431E+04   0.364329E+02  -0.119572E+03   0.473449E+06   0.185677E+03
   716   0.195143E+04   0.362723E+02  -0.120718E+03   0.472348E+06   0.186168E+03
   717   0.195866E+04   0.361064E+02  -0.121835E+03   0.471251E+06   0.186648E+03
   718   0.196601E+04   0.359353E+02  -0.122922E+03   0.470157E+06   0.187117E+03
   719   0.197345E+04   0.357591E+02  -0.123979E+03   0.469068E+06   0.187576E+03
   720   0.198101E+04   0.355779E+02  -0.125006E+03   0.467982E+06   0.188025E+03
   721   0.198865E+04   0.353919E+02  -0.126001E+03   0.466900E+06   0.188463E+03
   722   0.199640E+04   0.352010E+02  -0.126966E+03   0.465822E+06   0.188890E+03
   723   0.200424E+04   0.350055E+02  -0.127899E+03   0.464747E+06   0.189306E+03
   724   0.201217E+04   0.348055E+02  -0.128801E+03   0.463676E+06   0.189712E+03
   725   0.202019E+04   0.346010E+02  -0.129669E+03   0.462609E+06   0.190107E+03
   726   0.202829E+04   0.343922E+02  -0.130506E+03   0.461546E+06   0.190491E+03
   727   0.203648E+04   0.341791E+02  -0.131310E+03   0.460486E+06   0.190864E+03
   728   0.204474E+04   0.339618E+02  -0.132080E+03   0.459430E+06   0.191227E+03
   729   0.205307E+04   0.337404E+02  -0.132816E+03   0.458378E+06   0.191578E+03
   730   0.206147E+04   0.335150E+02  -0.133519E+03   0.457329E+06   0.191919E+03
   731   0.206994E+04   0.332857E+02  -0.134187E+03   0.456284E+06   0.192248E+03
   732   0.207846E+04   0.330525E+02  -0.134819E+03   0.455242E+06   0.192567E+03
   733   0.208703E+04   0.328158E+02  -0.135417E+03   0.454204E+06   0.192874E+03
   734   0.209567E+04   0.325752E+02  -0.135978E+03   0.453170E+06   0.193170E+03
   735   0.210433E+04   0.323313E+02  -0.136505E+03   0.452139E+06   0.193455E+03
   736   0.211305E+04   0.320840E+02  -0.136995E+03   0.451111E+06   0.193729E+03
   737   0.212180E+04   0.318334E+02  -0.137448E+03   0.450087E+06   0.193991E+03
   738   0.213059E+04   0.315797E+02  -0.137865E+03   0.449067E+06   0.194243E+03
   739   0.213941E+04   0.313229E+02  -0.138246E+03   0.448050E+06   0.194483E+03
   740   0.214825E+04   0.310632E+02  -0.138588E+03   0.447036E+06   0.194711E+03
   741   0.215711E+04   0.308008E+02  -0.138894E+03   0.446026E+06   0.194928E+03
   742   0.216598E+04   0.305357E+02  -0.139162E+03   0.445019E+06   0.195134E+03
   743   0.217486E+04   0.302680E+02  -0.139393E+03   0.444015E+06   0.195328E+03
   744   0.218375E+04   0.299980E+02  -0.139586E+03   0.443015E+06   0.195511E+03
   745   0.219263E+04   0.297258E+02  -0.139741E+03   0.442018E+06   0.195682E+03
   746   0.220151E+04   0.294514E+02  -0.139859E+03   0.441025E+06   0.195841E+03
   747   0.221038E+04   0.291750E+02  -0.139938E+03   0.440035E+06   0.195989E+03
   748   0.221924E+04   0.288966E+02  -0.139980E+03   0.439048E+06   0.196125E+03
   749   0.222808E+04   0.286165E+02  -0.139983E+03   0.438064E+06   0.196250E+03
   750   0.223690E+04   0.283348E+02  -0.139949E+03   0.437084E+06   0.196362E+03
   751   0.224569E+04   0.280515E+02  -0.139876E+03   0.436107E+06   0.196463E+03
   752   0.225445E+04   0.277667E+02  -0.139764E+03   0.435133E+06   0.196552E+03
   753   0.226317E+04   0.274807E+02  -0.139615E+03   0.434162E+06   0.196629E+03
   754   0.227186E+04   0.271934E+02  -0.139428E+03   0.433195E+06   0.196695E+03
   755   0.228050E+04   0.269052E+02  -0.139203E+03   0.432230E+06   0.196749E+03
   756   0.228909E+04   0.266161E+02  -0.138940E+03   0.431269E+06   0.196792E+03
   757   0.229765E+04   0.263263E+02  -0.138639E+03   0.430311E+06   0.196823E+03
   758   0.230615E+04   0.260358E+02  -0.138301E+03   0.429356E+06   0.196843E+03
   759   0.231460E+04   0.257450E+02  -0.137926E+03   0.428404E+06   0.196851E+03
   760   0.232299E+04   0.254539E+02  -0.137514E+03   0.427456E+06   0.196848E+03
   761   0.233132E+04   0.251626E+02  -0.137064E+03   0.426510E+06   0.196834E+03
   762   0.233959E+04   0.248712E+02  -0.136577E+03   0.425567E+06   0.196809E+03
   763   0.234779E+04   0.245799E+02  -0.136054E+03   0.424628E+06   0.196772E+03
   764   0.235591E+04   0.242888E+02  -0.135493E+03   0.423692E+06   0.196725E+03
   765   0.236394E+04   0.239980E+02  -0.134896E+03   0.422758E+06   0.196666E+03
   766   0.237189E+04   0.237077E+02  -0.134262E+03   0.421828E+06   0.196596E+03
   767   0.237975E+04   0.234179E+02  -0.133590E+03   0.420900E+06   0.196516E+03
   768   0.238752E+04   0.231287E+02  -0.132881E+03   0.419976E+06   0.196425E+03
   769   0.239518E+04   0.228405E+02  -0.132137E+03   0.419055E+06   0.196323E+03
   770   0.240274E+04   0.225532E+02  -0.131357E+03   0.418136E+06   0.196210E+03
   771   0.241019E+04   0.222670E+02  -0.130541E+03   0.417221E+06   0.196086E+03
   772   0.241752E+04   0.219822E+02  -0.129689E+03   0.416308E+06   0.195952E+03
   773   0.242474E+04   0.216988E+02  -0.128804E+03   0.415399E+06   0.195807E+03
   774   0.243183E+04   0.214169E+02  -0.127884E+03   0.414492E+06   0.195652E+03
   775   0.243880E+04   0.211368E+02  -0.126930E+03   0.413588E+06   0.195486E+03
   776   0.244564E+04   0.208585E+02  -0.125943E+03   0.412688E+06   0.195310E+03
   777   0.245236E+04   0.205821E+02  -0.124923E+03   0.411789E+06   0.195124E+03
   778   0.245896E+04   0.203078E+02  -0.123871E+03   0.410894E+06   0.194927E+03
   779   0.246543E+04   0.200357E+02  -0.122787E+03   0.410002E+06   0.194720E+03
   780   0.247176E+04   0.197659E+02  -0.121671E+03   0.409113E+06   0.194503E+03
   781   0.247797E+04   0.194986E+02  -0.120525E+03   0.408226E+06   0.194275E+03
   782   0.248404E+04   0.192337E+02  -0.119348E+03   0.407342E+06   0.194038E+03
   783   0.248997E+04   0.189715E+02  -0.118140E+03   0.406461E+06   0.193791E+03
   784   0.249576E+04   0.187121E+02  -0.116902E+03   0.405583E+06   0.193533E+03
   785   0.250139E+04   0.184555E+02  -0.115634E+03   0.404707E+06   0.193266E+03
   786   0.250687E+04   0.182018E+02  -0.114335E+03   0.403834E+06   0.192989E+03
   787   0.251218E+04   0.179512E+02  -0.113008E+03   0.402964E+06   0.192702E+03
   788   0.251734E+04   0.177038E+02  -0.111649E+03   0.402097E+06   0.192406E+03
   789   0.252231E+04   0.174597E+02  -0.110263E+03   0.401232E+06   0.192099E+03
   790   0.252712E+04   0.172191E+02  -0.108848E+03   0.400370E+06   0.191784E+03
   791   0.253176E+04   0.169821E+02  -0.107406E+03   0.399511E+06   0.191458E+03
   792   0.253622E+04   0.167488E+02  -0.105938E+03   0.398654E+06   0.191123E+03
   793   0.254050E+04   0.165195E+02  -0.104445E+03   0.397801E+06   0.190779E+03
   794   0.254461E+04   0.162943E+02  -0.102927E+03   0.396949E+06   0.190425E+03
   795   0.254852E+04   0.160732E+02  -0.101386E+03   0.396101E+06   0.190062E+03
   796   0.255227E+04   0.158564E+02  -0.998208E+02   0.395254E+06   0.189690E+03
   797   0.255583E+04   0.156439E+02  -0.982336E+02   0.394411E+06   0.189308E+03
   798   0.255920E+04   0.154358E+02  -0.966242E+02   0.393570E+06   0.188917E+03
   799   0.256240E+04   0.152321E+02  -0.949932E+02   0.392732E+06   0.188518E+03
   800   0.256541E+04   0.150330E+02  -0.933400E+02   0.391896E+06   0.188109E+03
   801   0.256824E+04   0.148383E+02  -0.916666E+02   0.391063E+06   0.187691E+03
   802   0.257089E+04   0.146483E+02  -0.899724E+02   0.390232E+06   0.187264E+03
   803   0.257334E+04   0.144630E+02  -0.882581E+02   0.389404E+06   0.186828E+03
   804   0.257561E+04   0.142825E+02  -0.865253E+02   0.388578E+06   0.186384E+03
   805   0.257767E+04   0.141071E+02  -0.847731E+02   0.387755E+06   0.185931E+03
   806   0.257953E+04   0.139367E+02  -0.830038E+02   0.386934E+06   0.185470E+03
   807   0.258118E+04   0.137715E+02  -0.812159E+02   0.386116E+06   0.185000E+03
   808   0.258263E+04   0.136116E+02  -0.794124E+02   0.385300E+06   0.184522E+03
   809   0.258385E+04   0.134572E+02  -0.775926E+02   0.384487E+06   0.184036E+03
   810   0.258486E+04   0.133082E+02  -0.757571E+02   0.383676E+06   0.183542E+03
   811   0.258566E+04   0.131649E+02  -0.739076E+02   0.382868E+06   0.183040E+03
   812   0.258625E+04   0.130270E+02  -0.720449E+02   0.382062E+06   0.182530E+03
   813   0.258664E+04   0.128948E+02  -0.701697E+02   0.381258E+06   0.182012E+03
   814   0.258683E+04   0.127682E+02  -0.682832E+02   0.380457E+06   0.181487E+03
   815   0.258682E+04   0.126473E+02  -0.663860E+02   0.379659E+06   0.180954E+03
   816   0.258662E+04   0.125321E+02  -0.644792E+02   0.378862E+06   0.180414E+03
   817   0.258622E+04   0.124228E+02  -0.625632E+02   0.378068E+06   0.179866E+03
   818   0.258562E+04   0.123193E+02  -0.606383E+02   0.377277E+06   0.179311E+03
   819   0.258481E+04   0.122217E+02  -0.587049E+02   0.376488E+06   0.178749E+03
   820   0.258378E+04   0.121302E+02  -0.567635E+02   0.375701E+06   0.178180E+03
   821   0.258253E+04   0.120446E+02  -0.548144E+02   0.374916E+06   0.177604E+03
   822   0.258106E+04   0.119653E+02  -0.528579E+02   0.374134E+06   0.177021E+03
   823   0.257936E+04   0.118921E+02  -0.508946E+02   0.373354E+06   0.176431E+03
   824   0.257743E+04   0.118252E+02  -0.489255E+02   0.372577E+06   0.175835E+03
   825   0.257529E+04   0.117645E+02  -0.469517E+02   0.371801E+06   0.175233E+03
   826   0.257294E+04   0.117101E+02  -0.449746E+02   0.371028E+06   0.174623E+03
   827   0.257037E+04   0.116620E+02  -0.429951E+02   0.370258E+06   0.174008E+03
   828   0.256760E+04   0.116201E+02  -0.410145E+02   0.369489E+06   0.173386E+03
   829   0.256464E+04   0.115846E+02  -0.390339E+02   0.368723E+06   0.172759E+03
   830   0.256148E+04   0.115555E+02  -0.370545E+02   0.367959E+06   0.172125E+03
   831   0.255813E+04   0.115327E+02  -0.350765E+02   0.367198E+06   0.171486E+03
   832   0.255458E+04   0.115163E+02  -0.331005E+02   0.366438E+06   0.170840E+03
   833   0.255082E+04   0.115063E+02  -0.311267E+02   0.365681E+06   0.170189E+03
   834   0.254686E+04   0.115028E+02  -0.291555E+02   0.364926E+06   0.169533E+03
   835   0.254268E+04   0.115058E+02  -0.271874E+02   0.364173E+06   0.168871E+03
   836   0.253828E+04   0.115153E+02  -0.252224E+02   0.363423E+06   0.168203E+03
   837   0.253367E+04   0.115313E+02  -0.232614E+02   0.362674E+06   0.167531E+03
   838   0.252885E+04   0.115539E+02  -0.213049E+02   0.361928E+06   0.166853E+03
   839   0.252380E+04   0.115829E+02  -0.193542E+02   0.361184E+06   0.166170E+03
   840   0.251856E+04   0.116184E+02  -0.174100E+02   0.360442E+06   0.165482E+03
   841   0.251313E+04   0.116603E+02  -0.154736E+02   0.359702E+06   0.164789E+03
   842   0.250750E+04   0.117086E+02  -0.135457E+02   0.358964E+06   0.164092E+03
   843   0.250167E+04   0.117632E+02  -0.116275E+02   0.358229E+06   0.163390E+03
   844   0.249568E+04   0.118240E+02  -0.971997E+01   0.357495E+06   0.162683E+03
   845   0.248949E+04   0.118912E+02  -0.782352E+01   0.356764E+06   0.161972E+03
   846   0.248312E+04   0.119646E+02  -0.593893E+01   0.356035E+06   0.161257E+03
   847   0.247656E+04   0.120445E+02  -0.406666E+01   0.355307E+06   0.160537E+03
   848   0.246982E+04   0.121306E+02  -0.220731E+01   0.354582E+06   0.159814E+03
   849   0.246288E+04   0.122232E+02  -0.361462E+00   0.353859E+06   0.159086E+03
   850   0.245574E+04   0.123221E+02   0.147033E+01   0.353138E+06   0.158354E+03
   851   0.244842E+04   0.124275E+02   0.328749E+01   0.352419E+06   0.157619E+03
   852   0.244090E+04   0.125392E+02   0.508953E+01   0.351702E+06   0.156879E+03
   853   0.243320E+04   0.126571E+02   0.687591E+01   0.350987E+06   0.156136E+03
   854   0.242531E+04   0.127811E+02   0.864612E+01   0.350275E+06   0.155390E+03
   855   0.241726E+04   0.129111E+02   0.103997E+02   0.349564E+06   0.154640E+03
   856   0.240903E+04   0.130470E+02   0.121360E+02   0.348855E+06   0.153886E+03
   857   0.240065E+04   0.131887E+02   0.138548E+02   0.348148E+06   0.153128E+03
   858   0.239211E+04   0.133361E+02   0.155552E+02   0.347443E+06   0.152367E+03
   859   0.238341E+04   0.134892E+02   0.172366E+02   0.346740E+06   0.151603E+03
   860   0.237456E+04   0.136481E+02   0.188980E+02   0.346039E+06   0.150836E+03
   861   0.236555E+04   0.138125E+02   0.205387E+02   0.345340E+06   0.150064E+03
   862   0.235640E+04   0.139826E+02   0.221577E+02   0.344643E+06   0.149290E+03
   863   0.234710E+04   0.141583E+02   0.237542E+02   0.343948E+06   0.148513E+03
   864   0.233765E+04   0.143397E+02   0.253272E+02   0.343255E+06   0.147732E+03
   865   0.232806E+04   0.145266E+02   0.268760E+02   0.342564E+06   0.146948E+03
   866   0.231833E+04   0.147190E+02   0.284004E+02   0.341875E+06   0.146161E+03
   867   0.230845E+04   0.149168E+02   0.299002E+02   0.341187E+06   0.145371E+03
   868   0.229843E+04   0.151199E+02   0.313752E+02   0.340502E+06   0.144578E+03
   869   0.228828E+04   0.153282E+02   0.328253E+02   0.339818E+06   0.143782E+03
   870   0.227799E+04   0.155417E+02   0.342502E+02   0.339137E+06   0.142983E+03
   871   0.226756E+04   0.157602E+02   0.356499E+02   0.338457E+06   0.142181E+03
   872   0.225700E+04   0.159836E+02   0.370240E+02   0.337779E+06   0.141376E+03
   873   0.224632E+04   0.162118E+02   0.383721E+02   0.337103E+06   0.140569E+03
   874   0.223551E+04   0.164447E+02   0.396937E+02   0.336429E+06   0.139758E+03
   875   0.222459E+04   0.166822E+02   0.409881E+02   0.335757E+06   0.138945E+03
   876   0.221355E+04   0.169242E+02   0.422549E+02   0.335087E+06   0.138130E+03
   877   0.220240E+04   0.171704E+02   0.434932E+02   0.334418E+06   0.137312E+03
   878   0.219117E+04   0.174209E+02   0.447029E+02   0.333752E+06   0.136491E+03
   879   0.217983E+04   0.176756E+02   0.458831E+02   0.333087E+06   0.135668E+03
   880   0.216840E+04   0.179343E+02   0.470334E+02   0.332424E+06   0.134842E+03
   881   0.215687E+04   0.181969E+02   0.481534E+02   0.331763E+06   0.134014E+03
   882   0.214526E+04   0.184635E+02   0.492425E+02   0.331104E+06   0.133184E+03
   883   0.213356E+04   0.187338E+02   0.503003E+02   0.330446E+06   0.132351E+03
   884   0.212178E+04   0.190079E+02   0.513262E+02   0.329790E+06   0.131516E+03
   885   0.210991E+04   0.192856E+02   0.523197E+02   0.329136E+06   0.130679E+03
   886   0.209796E+04   0.195668E+02   0.532805E+02   0.328484E+06   0.129840E+03
   887   0.208592E+04   0.198515E+02   0.542083E+02   0.327834E+06   0.128998E+03
   888   0.207382E+04   0.201395E+02   0.551032E+02   0.327185E+06   0.128155E+03
   889   0.206164E+04   0.204307E+02   0.559651E+02   0.326539E+06   0.127309E+03
   890   0.204940E+04   0.207250E+02   0.567939E+02   0.325893E+06   0.126462E+03
   891   0.203709E+04   0.210222E+02   0.575897E+02   0.325250E+06   0.125612E+03
   892   0.202473E+04   0.213223E+02   0.583522E+02   0.324609E+06   0.124761E+03
   893   0.201230E+04   0.216252E+02   0.590816E+02   0.323969E+06   0.123908E+03
   894   0.199983E+04   0.219304E+02   0.597776E+02   0.323331E+06   0.123053E+03
   895   0.198730E+04   0.222383E+02   0.604399E+02   0.322694E+06   0.122196E+03
   896   0.197473E+04   0.225483E+02   0.610687E+02   0.322060E+06   0.121337E+03
   897   0.196212E+04   0.228605E+02   0.616637E+02   0.321427E+06   0.120477E+03
   898   0.194947E+04   0.231747E+02   0.622248E+02   0.320795E+06   0.119616E+03
   899   0.193679E+04   0.234907E+02   0.627518E+02   0.320166E+06   0.118752E+03
   900   0.192408E+04   0.238085E+02   0.632446E+02   0.319538E+06   0.117888E+03
   901   0.191134E+04   0.241278E+02   0.637030E+02   0.318912E+06   0.117021E+03
   902   0.189858E+04   0.244485E+02   0.641270E+02   0.318287E+06   0.116154E+03
   903   0.188581E+04   0.247706E+02   0.645164E+02   0.317664E+06   0.115285E+03
   904   0.187303E+04   0.250939E+02   0.648712E+02   0.317043E+06   0.114415E+03
   905   0.186023E+04   0.254182E+02   0.651912E+02   0.316424E+06   0.113543E+03
   906   0.184743E+04   0.257436E+02   0.654763E+02   0.315806E+06   0.112671E+03
   907   0.183464E+04   0.260697E+02   0.657264E+02   0.315190E+06   0.111798E+03
   908   0.182185E+04   0.263965E+02   0.659415E+02   0.314575E+06   0.110924E+03
   909   0.180906E+04   0.267240E+02   0.661218E+02   0.313962E+06   0.110049E+03
   910   0.179628E+04   0.270519E+02   0.662672E+02   0.313351E+06   0.109173E+03
   911   0.178352E+04   0.273801E+02   0.663778E+02   0.312741E+06   0.108297E+03
   912   0.177078E+04   0.277085E+02   0.664537E+02   0.312133E+06   0.107421E+03
   913   0.175806E+04   0.280371E+02   0.664951E+02   0.311527E+06   0.106544E+03
   914   0.174536E+04   0.283656E+02   0.665017E+02   0.310922E+06   0.105666E+03
   915   0.173268E+04   0.286939E+02   0.664740E+02   0.310318E+06   0.104788E+03
   916   0.172004E+04   0.290221E+02   0.664119E+02   0.309717E+06   0.103911E+03
   917   0.170744E+04   0.293497E+02   0.663154E+02   0.309117E+06   0.103033E+03
   918   0.169486E+04   0.296768E+02   0.661850E+02   0.308518E+06   0.102155E+03
   919   0.168232E+04   0.300031E+02   0.660205E+02   0.307921E+06   0.101277E+03
   920   0.166983E+04   0.303286E+02   0.658221E+02   0.307326E+06   0.100399E+03
   921   0.165738E+04   0.306531E+02   0.655900E+02   0.306732E+06   0.995219E+02
   922   0.164498E+04   0.309765E+02   0.653246E+02   0.306140E+06   0.986448E+02
   923   0.163264E+04   0.312987E+02   0.650260E+02   0.305550E+06   0.977682E+02
   924   0.162034E+04   0.316196E+02   0.646947E+02   0.304961E+06   0.968921E+02
   925   0.160811E+04   0.319389E+02   0.643308E+02   0.304373E+06   0.960167E+02
   926   0.159594E+04   0.322566E+02   0.639350E+02   0.303787E+06   0.951419E+02
   927   0.158384E+04   0.325725E+02   0.635074E+02   0.303203E+06   0.942679E+02
   928   0.157181E+04   0.328867E+02   0.630484E+02   0.302620E+06   0.933948E+02
   929   0.155985E+04   0.331989E+02   0.625582E+02   0.302039E+06   0.925226E+02
   930   0.154797E+04   0.335089E+02   0.620371E+02   0.301459E+06   0.916515E+02
   931   0.153616E+04   0.338166E+02   0.614854E+02   0.300880E+06   0.907815E+02
   932   0.152445E+04   0.341220E+02   0.609034E+02   0.300304E+06   0.899128E+02
   933   0.151281E+04   0.344250E+02   0.602913E+02   0.299728E+06   0.890453E+02
   934   0.150126E+04   0.347252E+02   0.596494E+02   0.299155E+06   0.881792E+02
   935   0.148981E+04   0.350226E+02   0.589779E+02   0.298582E+06   0.873146E+02
   936   0.147844E+04   0.353171E+02   0.582773E+02   0.298012E+06   0.864515E+02
   937   0.146717E+04   0.356086E+02   0.575479E+02   0.297442E+06   0.855901E+02
   938   0.145599E+04   0.358970E+02   0.567901E+02   0.296875E+06   0.847305E+02
   939   0.144492E+04   0.361821E+02   0.560043E+02   0.296308E+06   0.838726E+02
   940   0.143395E+04   0.364637E+02   0.551909E+02   0.295744E+06   0.830167E+02
   941   0.142308E+04   0.367419E+02   0.543501E+02   0.295180E+06   0.821628E+02
   942   0.141233E+04   0.370164E+02   0.534824E+02   0.294618E+06   0.813109E+02
   943   0.140168E+04   0.372872E+02   0.525883E+02   0.294058E+06   0.804612E+02
   944   0.139114E+04   0.375542E+02   0.516682E+02   0.293499E+06   0.796138E+02
   945   0.138073E+04   0.378172E+02   0.507226E+02   0.292941E+06   0.787687E+02
   946   0.137042E+04   0.380762E+02   0.497520E+02   0.292385E+06   0.779260E+02
   947   0.136024E+04   0.383310E+02   0.487569E+02   0.291831E+06   0.770859E+02
   948   0.135018E+04   0.385816E+02   0.477377E+02   0.291277E+06   0.762483E+02
   949   0.134024E+04   0.388279E+02   0.466948E+02   0.290726E+06   0.754134E+02
   950   0.133044E+04   0.390698E+02   0.456289E+02   0.290175E+06   0.745813E+02
   951   0.132075E+04   0.393070E+02   0.445403E+02   0.289626E+06   0.737521E+02
   952   0.131120E+04   0.395396E+02   0.434295E+02   0.289079E+06   0.729257E+02
   953   0.130178E+04   0.397675E+02   0.422970E+02   0.288533E+06   0.721023E+02
   954   0.129249E+04   0.399905E+02   0.411433E+02   0.287988E+06   0.712819E+02
   955   0.128333E+04   0.402086E+02   0.399688E+02   0.287444E+06   0.704645E+02
   956   0.127432E+04   0.404216E+02   0.387742E+02   0.286903E+06   0.696502E+02
   957   0.126544E+04   0.406295E+02   0.375599E+02   0.286362E+06   0.688389E+02
   958   0.125670E+04   0.408323E+02   0.363267E+02   0.285823E+06   0.680308E+02
   959   0.124809E+04   0.410297E+02   0.350751E+02   0.285285E+06   0.672259E+02
   960   0.123964E+04   0.412220E+02   0.338059E+02   0.284749E+06   0.664242E+02
   961   0.123133E+04   0.414089E+02   0.325196E+02   0.284214E+06   0.656258E+02
   962   0.122316E+04   0.415904E+02   0.312170E+02   0.283680E+06   0.648307E+02
   963   0.121515E+04   0.417665E+02   0.298987E+02   0.283148E+06   0.640389E+02
   964   0.120728E+04   0.419370E+02   0.285652E+02   0.282617E+06   0.632505E+02
   965   0.119957E+04   0.421020E+02   0.272170E+02   0.282087E+06   0.624656E+02
   966   0.119200E+04   0.422613E+02   0.258548E+02   0.281559E+06   0.616841E+02
   967   0.118458E+04   0.424149E+02   0.244791E+02   0.281032E+06   0.609061E+02
   968   0.117732E+04   0.425626E+02   0.230905E+02   0.280507E+06   0.601317E+02
   969   0.117021E+04   0.427045E+02   0.216895E+02   0.279983E+06   0.593608E+02
   970   0.116326E+04   0.428404E+02   0.202768E+02   0.279460E+06   0.585936E+02
   971   0.115646E+04   0.429705E+02   0.188529E+02   0.278938E+06   0.578301E+02
   972   0.114981E+04   0.430944E+02   0.174185E+02   0.278418E+06   0.570703E+02
   973   0.114332E+04   0.432123E+02   0.159741E+02   0.277899E+06   0.563142E+02
   974   0.113699E+04   0.433241E+02   0.145205E+02   0.277382E+06   0.555619E+02
   975   0.113081E+04   0.434297E+02   0.130583E+02   0.276866E+06   0.548135E+02
   976   0.112479E+04   0.435292E+02   0.115880E+02   0.276351E+06   0.540689E+02
   977   0.111893E+04   0.436224E+02   0.101104E+02   0.275837E+06   0.533282E+02
   978   0.111322E+04   0.437094E+02   0.862591E+01   0.275325E+06   0.525915E+02
   979   0.110767E+04   0.437902E+02   0.713532E+01   0.274814E+06   0.518588E+02
   980   0.110229E+04   0.438646E+02   0.563914E+01   0.274305E+06   0.511301E+02
   981   0.109706E+04   0.439329E+02   0.413798E+01   0.273796E+06   0.504055E+02
   982   0.109199E+04   0.439947E+02   0.263242E+01   0.273289E+06   0.496850E+02
   983   0.108707E+04   0.440504E+02   0.112308E+01   0.272784E+06   0.489687E+02
   984   0.108232E+04   0.440996E+02  -0.389474E+00   0.272279E+06   0.482566E+02
   985   0.107772E+04   0.441424E+02  -0.190469E+01   0.271776E+06   0.475487E+02
   986   0.107328E+04   0.441789E+02  -0.342202E+01   0.271274E+06   0.468451E+02
   987   0.106900E+04   0.442090E+02  -0.494094E+01   0.270773E+06   0.461458E+02
   988   0.106488E+04   0.442326E+02  -0.646092E+01   0.270274E+06   0.454509E+02
   989   0.106091E+04   0.442497E+02  -0.798142E+01   0.269776E+06   0.447604E+02
   990   0.105710E+04   0.442603E+02  -0.950186E+01   0.269279E+06   0.440743E+02
   991   0.105345E+04   0.442643E+02  -0.110218E+02   0.268784E+06   0.433927E+02
   992   0.104996E+04   0.442619E+02  -0.125405E+02   0.268289E+06   0.427156E+02
   993   0.104661E+04   0.442529E+02  -0.140573E+02   0.267796E+06   0.420431E+02
   994   0.104344E+04   0.442374E+02  -0.155716E+02   0.267304E+06   0.413752E+02
   995   0.104040E+04   0.442154E+02  -0.170828E+02   0.266814E+06   0.407119E+02
   996   0.103753E+04   0.441870E+02  -0.185901E+02   0.266325E+06   0.400533E+02
   997   0.103481E+04   0.441521E+02  -0.200930E+02   0.265836E+06   0.393995E+02
   998   0.103225E+04   0.441107E+02  -0.215908E+02   0.265350E+06   0.387504E+02
   999   0.102983E+04   0.440629E+02  -0.230827E+02   0.264864E+06   0.381061E+02
  1000   0.102757E+04   0.440087E+02  -0.245681E+02   0.264379E+06   0.374667E+02
  1001   0.102546E+04   0.439480E+02  -0.260462E+02   0.263896E+06   0.368321E+02
  1002   0.102350E+04   0.438809E+02  -0.275163E+02   0.263414E+06   0.362025E+02
  1003   0.102167E+04   0.438073E+02  -0.289777E+02   0.262934E+06   0.355778E+02
  1004   0.102000E+04   0.437272E+02  -0.304296E+02   0.262454E+06   0.349580E+02
  1005   0.101846E+04   0.436407E+02  -0.318715E+02   0.261976E+06   0.343431E+02
  1006   0.101707E+04   0.435479E+02  -0.333028E+02   0.261498E+06   0.337333E+02
  1007   0.101582E+04   0.434489E+02  -0.347234E+02   0.261022E+06   0.331284E+02
  1008   0.101470E+04   0.433439E+02  -0.361329E+02   0.260548E+06   0.325285E+02
