#    L    TT             EE             BB             TE             PP             TP             EP          
   617   0.207695E+04   0.250548E+02   0.000000E+00   0.248805E+02   0.141536E-07   0.612296E-05  -0.881182E-06
   618   0.206809E+04   0.253657E+02   0.000000E+00   0.241497E+02   0.141191E-07   0.617873E-05  -0.891129E-06
   619   0.205930E+04   0.256756E+02   0.000000E+00   0.233867E+02   0.140847E-07   0.623467E-05  -0.900944E-06
   620   0.205058E+04   0.259844E+02   0.000000E+00   0.225920E+02   0.140504E-07   0.629079E-05  -0.910624E-06
   621   0.204194E+04   0.262922E+02   0.000000E+00   0.217657E+02   0.140163E-07   0.634708E-05  -0.920171E-06
   622   0.203340E+04   0.265985E+02   0.000000E+00   0.209082E+02   0.139824E-07   0.640352E-05  -0.929583E-06
   623   0.202493E+04   0.269036E+02   0.000000E+00   0.200198E+02   0.139485E-07   0.646009E-05  -0.938859E-06
   624   0.201656E+04   0.272070E+02   0.000000E+00   0.191007E+02   0.139148E-07   0.651680E-05  -0.948000E-06
   625   0.200828E+04   0.275088E+02   0.000000E+00   0.181513E+02   0.138812E-07   0.657364E-05  -0.957004E-06
   626   0.200011E+04   0.278088E+02   0.000000E+00   0.171718E+02   0.138477E-07   0.663058E-05  -0.965870E-06
   627   0.199204E+04   0.281068E+02   0.000000E+00   0.161626E+02   0.138144E-07   0.668762E-05  -0.974598E-06
   628   0.198408E+04   0.284028E+02   0.000000E+00   0.151239E+02   0.137812E-07   0.674474E-05  -0.983188E-06
   629   0.197623E+04   0.286966E+02   0.000000E+00   0.140563E+02   0.137481E-07   0.680195E-05  -0.991638E-06
   630   0.196850E+04   0.289882E+02   0.000000E+00   0.129602E+02   0.137151E-07   0.685922E-05  -0.999948E-06
   631   0.196088E+04   0.292772E+02   0.000000E+00   0.118359E+02   0.136823E-07   0.691655E-05  -0.100812E-05
   632   0.195339E+04   0.295638E+02   0.000000E+00   0.106841E+02   0.136496E-07   0.697393E-05  -0.101615E-05
   633   0.194603E+04   0.298478E+02   0.000000E+00   0.950482E+01   0.136170E-07   0.703134E-05  -0.102403E-05
   634   0.193879E+04   0.301289E+02   0.000000E+00   0.829877E+01   0.135846E-07   0.708877E-05  -0.103178E-05
   635   0.193169E+04   0.304072E+02   0.000000E+00   0.706639E+01   0.135523E-07   0.714622E-05  -0.103938E-05
   636   0.192473E+04   0.306824E+02   0.000000E+00   0.580815E+01   0.135201E-07   0.720368E-05  -0.104683E-05
   637   0.191791E+04   0.309546E+02   0.000000E+00   0.452456E+01   0.134880E-07   0.726112E-05  -0.105414E-05
   638   0.191123E+04   0.312235E+02   0.000000E+00   0.321613E+01   0.134560E-07   0.731854E-05  -0.106131E-05
   639   0.190470E+04   0.314892E+02   0.000000E+00   0.188335E+01   0.134242E-07   0.737594E-05  -0.106833E-05
   640   0.189832E+04   0.317514E+02   0.000000E+00   0.526741E+00   0.133924E-07   0.743330E-05  -0.107520E-05
   641   0.189209E+04   0.320101E+02   0.000000E+00  -0.853190E+00   0.133608E-07   0.749060E-05  -0.108193E-05
   642   0.188602E+04   0.322650E+02   0.000000E+00  -0.225586E+01   0.133294E-07   0.754785E-05  -0.108851E-05
   643   0.188011E+04   0.325163E+02   0.000000E+00  -0.368068E+01   0.132980E-07   0.760502E-05  -0.109494E-05
   644   0.187435E+04   0.327637E+02   0.000000E+00  -0.512704E+01   0.132667E-07   0.766211E-05  -0.110122E-05
   645   0.186876E+04   0.330070E+02   0.000000E+00  -0.659437E+01   0.132356E-07   0.771911E-05  -0.110735E-05
   646   0.186335E+04   0.332463E+02   0.000000E+00  -0.808207E+01   0.132046E-07   0.777600E-05  -0.111333E-05
   647   0.185809E+04   0.334813E+02   0.000000E+00  -0.958948E+01   0.131737E-07   0.783278E-05  -0.111916E-05
   648   0.185301E+04   0.337119E+02   0.000000E+00  -0.111161E+02   0.131429E-07   0.788943E-05  -0.112484E-05
   649   0.184810E+04   0.339381E+02   0.000000E+00  -0.126612E+02   0.131123E-07   0.794595E-05  -0.113036E-05
   650   0.184337E+04   0.341598E+02   0.000000E+00  -0.142242E+02   0.130817E-07   0.800232E-05  -0.113573E-05
   651   0.183882E+04   0.343770E+02   0.000000E+00  -0.158044E+02   0.130513E-07   0.805854E-05  -0.114095E-05
   652   0.183444E+04   0.345896E+02   0.000000E+00  -0.174010E+02   0.130209E-07   0.811458E-05  -0.114601E-05
   653   0.183025E+04   0.347975E+02   0.000000E+00  -0.190136E+02   0.129907E-07   0.817046E-05  -0.115092E-05
   654   0.182624E+04   0.350007E+02   0.000000E+00  -0.206414E+02   0.129606E-07   0.822615E-05  -0.115568E-05
   655   0.182243E+04   0.351989E+02   0.000000E+00  -0.222838E+02   0.129306E-07   0.828165E-05  -0.116029E-05
   656   0.181879E+04   0.353923E+02   0.000000E+00  -0.239399E+02   0.129008E-07   0.833695E-05  -0.116474E-05
   657   0.181535E+04   0.355808E+02   0.000000E+00  -0.256092E+02   0.128710E-07   0.839204E-05  -0.116904E-05
   658   0.181210E+04   0.357642E+02   0.000000E+00  -0.272909E+02   0.128413E-07   0.844692E-05  -0.117320E-05
   659   0.180905E+04   0.359424E+02   0.000000E+00  -0.289844E+02   0.128118E-07   0.850157E-05  -0.117720E-05
   660   0.180619E+04   0.361154E+02   0.000000E+00  -0.306888E+02   0.127824E-07   0.855598E-05  -0.118105E-05
   661   0.180352E+04   0.362830E+02   0.000000E+00  -0.324035E+02   0.127530E-07   0.861016E-05  -0.118475E-05
   662   0.180105E+04   0.364452E+02   0.000000E+00  -0.341278E+02   0.127238E-07   0.866409E-05  -0.118830E-05
   663   0.179877E+04   0.366021E+02   0.000000E+00  -0.358608E+02   0.126947E-07   0.871776E-05  -0.119170E-05
   664   0.179669E+04   0.367533E+02   0.000000E+00  -0.376019E+02   0.126657E-07   0.877115E-05  -0.119496E-05
   665   0.179482E+04   0.368990E+02   0.000000E+00  -0.393503E+02   0.126368E-07   0.882428E-05  -0.119807E-05
   666   0.179314E+04   0.370390E+02   0.000000E+00  -0.411054E+02   0.126080E-07   0.887712E-05  -0.120102E-05
   667   0.179165E+04   0.371734E+02   0.000000E+00  -0.428663E+02   0.125793E-07   0.892967E-05  -0.120384E-05
   668   0.179038E+04   0.373020E+02   0.000000E+00  -0.446322E+02   0.125507E-07   0.898192E-05  -0.120650E-05
   669   0.178930E+04   0.374247E+02   0.000000E+00  -0.464025E+02   0.125222E-07   0.903386E-05  -0.120902E-05
   670   0.178843E+04   0.375416E+02   0.000000E+00  -0.481764E+02   0.124939E-07   0.908548E-05  -0.121139E-05
   671   0.178775E+04   0.376527E+02   0.000000E+00  -0.499531E+02   0.124656E-07   0.913677E-05  -0.121362E-05
   672   0.178728E+04   0.377577E+02   0.000000E+00  -0.517320E+02   0.124374E-07   0.918773E-05  -0.121570E-05
   673   0.178701E+04   0.378568E+02   0.000000E+00  -0.535121E+02   0.124094E-07   0.923835E-05  -0.121764E-05
   674   0.178694E+04   0.379499E+02   0.000000E+00  -0.552930E+02   0.123814E-07   0.928862E-05  -0.121943E-05
   675   0.178708E+04   0.380369E+02   0.000000E+00  -0.570736E+02   0.123535E-07   0.933852E-05  -0.122108E-05
   676   0.178741E+04   0.381178E+02   0.000000E+00  -0.588532E+02   0.123258E-07   0.938806E-05  -0.122258E-05
   677   0.178795E+04   0.381926E+02   0.000000E+00  -0.606312E+02   0.122981E-07   0.943722E-05  -0.122394E-05
   678   0.178868E+04   0.382612E+02   0.000000E+00  -0.624067E+02   0.122706E-07   0.948600E-05  -0.122516E-05
   679   0.178962E+04   0.383235E+02   0.000000E+00  -0.641788E+02   0.122431E-07   0.953438E-05  -0.122624E-05
   680   0.179076E+04   0.383796E+02   0.000000E+00  -0.659468E+02   0.122157E-07   0.958236E-05  -0.122718E-05
   681   0.179209E+04   0.384293E+02   0.000000E+00  -0.677097E+02   0.121885E-07   0.962993E-05  -0.122797E-05
   682   0.179362E+04   0.384727E+02   0.000000E+00  -0.694670E+02   0.121613E-07   0.967709E-05  -0.122862E-05
   683   0.179535E+04   0.385096E+02   0.000000E+00  -0.712176E+02   0.121342E-07   0.972381E-05  -0.122913E-05
   684   0.179727E+04   0.385401E+02   0.000000E+00  -0.729611E+02   0.121073E-07   0.977010E-05  -0.122951E-05
   685   0.179939E+04   0.385644E+02   0.000000E+00  -0.746966E+02   0.120804E-07   0.981595E-05  -0.122974E-05
   686   0.180169E+04   0.385822E+02   0.000000E+00  -0.764231E+02   0.120536E-07   0.986134E-05  -0.122983E-05
   687   0.180419E+04   0.385938E+02   0.000000E+00  -0.781406E+02   0.120269E-07   0.990627E-05  -0.122978E-05
   688   0.180688E+04   0.385990E+02   0.000000E+00  -0.798485E+02   0.120004E-07   0.995073E-05  -0.122960E-05
   689   0.180977E+04   0.385980E+02   0.000000E+00  -0.815453E+02   0.119739E-07   0.999472E-05  -0.122928E-05
   690   0.181284E+04   0.385908E+02   0.000000E+00  -0.832301E+02   0.119475E-07   0.100382E-04  -0.122882E-05
   691   0.181609E+04   0.385772E+02   0.000000E+00  -0.849031E+02   0.119212E-07   0.100812E-04  -0.122822E-05
   692   0.181954E+04   0.385575E+02   0.000000E+00  -0.865635E+02   0.118950E-07   0.101237E-04  -0.122748E-05
   693   0.182316E+04   0.385315E+02   0.000000E+00  -0.882105E+02   0.118688E-07   0.101657E-04  -0.122661E-05
   694   0.182697E+04   0.384993E+02   0.000000E+00  -0.898427E+02   0.118428E-07   0.102072E-04  -0.122561E-05
   695   0.183096E+04   0.384609E+02   0.000000E+00  -0.914600E+02   0.118169E-07   0.102481E-04  -0.122446E-05
   696   0.183512E+04   0.384162E+02   0.000000E+00  -0.930610E+02   0.117910E-07   0.102885E-04  -0.122319E-05
   697   0.183946E+04   0.383654E+02   0.000000E+00  -0.946456E+02   0.117653E-07   0.103284E-04  -0.122177E-05
   698   0.184396E+04   0.383083E+02   0.000000E+00  -0.962125E+02   0.117396E-07   0.103677E-04  -0.122023E-05
   699   0.184865E+04   0.382451E+02   0.000000E+00  -0.977615E+02   0.117140E-07   0.104064E-04  -0.121855E-05
   700   0.185349E+04   0.381758E+02   0.000000E+00  -0.992919E+02   0.116886E-07   0.104446E-04  -0.121673E-05
   701   0.185850E+04   0.381004E+02   0.000000E+00  -0.100803E+03   0.116632E-07   0.104822E-04  -0.121478E-05
   702   0.186367E+04   0.380189E+02   0.000000E+00  -0.102294E+03   0.116379E-07   0.105192E-04  -0.121270E-05
   703   0.186900E+04   0.379315E+02   0.000000E+00  -0.103765E+03   0.116126E-07   0.105556E-04  -0.121049E-05
   704   0.187449E+04   0.378380E+02   0.000000E+00  -0.105214E+03   0.115875E-07   0.105915E-04  -0.120815E-05
   705   0.188012E+04   0.377387E+02   0.000000E+00  -0.106641E+03   0.115625E-07   0.106267E-04  -0.120568E-05
   706   0.188592E+04   0.376335E+02   0.000000E+00  -0.108045E+03   0.115375E-07   0.106614E-04  -0.120308E-05
   707   0.189186E+04   0.375225E+02   0.000000E+00  -0.109426E+03   0.115126E-07   0.106955E-04  -0.120035E-05
   708   0.189794E+04   0.374057E+02   0.000000E+00  -0.110785E+03   0.114878E-07   0.107290E-04  -0.119750E-05
   709   0.190417E+04   0.372834E+02   0.000000E+00  -0.112118E+03   0.114631E-07   0.107618E-04  -0.119452E-05
   710   0.191053E+04   0.371554E+02   0.000000E+00  -0.113426E+03   0.114385E-07   0.107941E-04  -0.119141E-05
   711   0.191703E+04   0.370218E+02   0.000000E+00  -0.114709E+03   0.114140E-07   0.108258E-04  -0.118818E-05
   712   0.192366E+04   0.368827E+02   0.000000E+00  -0.115965E+03   0.113895E-07   0.108569E-04  -0.118483E-05
   713   0.193042E+04   0.367381E+02   0.000000E+00  -0.117195E+03   0.113652E-07   0.108874E-04  -0.118135E-05
   714   0.193730E+04   0.365882E+02   0.000000E+00  -0.118397E+03   0.113409E-07   0.109172E-04  -0.117776E-05
   715   0.194431E+04   0.364329E+02   0.000000E+00  -0.119572E+03   0.113167E-07   0.109465E-04  -0.117404E-05
   716   0.195143E+04   0.362723E+02   0.000000E+00  -0.120719E+03   0.112926E-07   0.109751E-04  -0.117020E-05
   717   0.195866E+04   0.361064E+02   0.000000E+00  -0.121835E+03   0.112686E-07   0.110032E-04  -0.116625E-05
   718   0.196601E+04   0.359353E+02   0.000000E+00  -0.122922E+03   0.112446E-07   0.110306E-04  -0.116217E-05
   719   0.197345E+04   0.357591E+02   0.000000E+00  -0.123979E+03   0.112207E-07   0.110574E-04  -0.115798E-05
   720   0.198101E+04   0.355779E+02   0.000000E+00  -0.125006E+03   0.111970E-07   0.110835E-04  -0.115367E-05
   721   0.198865E+04   0.353919E+02   0.000000E+00  -0.126002E+03   0.111733E-07   0.111091E-04  -0.114925E-05
   722   0.199640E+04   0.352010E+02   0.000000E+00  -0.126966E+03   0.111496E-07   0.111340E-04  -0.114471E-05
   723   0.200424E+04   0.350055E+02   0.000000E+00  -0.127900E+03   0.111261E-07   0.111583E-04  -0.114006E-05
   724   0.201217E+04   0.348055E+02   0.000000E+00  -0.128801E+03   0.111026E-07   0.111819E-04  -0.113530E-05
   725   0.202019E+04   0.346010E+02   0.000000E+00  -0.129670E+03   0.110792E-07   0.112050E-04  -0.113043E-05
   726   0.202829E+04   0.343922E+02   0.000000E+00  -0.130506E+03   0.110559E-07   0.112274E-04  -0.112544E-05
   727   0.203648E+04   0.341791E+02   0.000000E+00  -0.131310E+03   0.110327E-07   0.112491E-04  -0.112035E-05
   728   0.204474E+04   0.339617E+02   0.000000E+00  -0.132081E+03   0.110095E-07   0.112702E-04  -0.111514E-05
   729   0.205307E+04   0.337404E+02   0.000000E+00  -0.132816E+03   0.109865E-07   0.112907E-04  -0.110983E-05
   730   0.206147E+04   0.335150E+02   0.000000E+00  -0.133519E+03   0.109635E-07   0.113105E-04  -0.110441E-05
   731   0.206994E+04   0.332857E+02   0.000000E+00  -0.134187E+03   0.109405E-07   0.113297E-04  -0.109888E-05
   732   0.207846E+04   0.330525E+02   0.000000E+00  -0.134820E+03   0.109177E-07   0.113482E-04  -0.109325E-05
   733   0.208703E+04   0.328157E+02   0.000000E+00  -0.135417E+03   0.108949E-07   0.113661E-04  -0.108752E-05
   734   0.209566E+04   0.325752E+02   0.000000E+00  -0.135978E+03   0.108722E-07   0.113834E-04  -0.108168E-05
   735   0.210433E+04   0.323313E+02   0.000000E+00  -0.136505E+03   0.108496E-07   0.113999E-04  -0.107573E-05
   736   0.211305E+04   0.320840E+02   0.000000E+00  -0.136995E+03   0.108271E-07   0.114159E-04  -0.106969E-05
   737   0.212180E+04   0.318334E+02   0.000000E+00  -0.137448E+03   0.108046E-07   0.114311E-04  -0.106355E-05
   738   0.213059E+04   0.315797E+02   0.000000E+00  -0.137866E+03   0.107822E-07   0.114457E-04  -0.105730E-05
   739   0.213941E+04   0.313229E+02   0.000000E+00  -0.138246E+03   0.107599E-07   0.114596E-04  -0.105096E-05
   740   0.214825E+04   0.310632E+02   0.000000E+00  -0.138588E+03   0.107377E-07   0.114729E-04  -0.104451E-05
   741   0.215710E+04   0.308008E+02   0.000000E+00  -0.138894E+03   0.107155E-07   0.114855E-04  -0.103797E-05
   742   0.216597E+04   0.305357E+02   0.000000E+00  -0.139162E+03   0.106934E-07   0.114974E-04  -0.103134E-05
   743   0.217486E+04   0.302680E+02   0.000000E+00  -0.139393E+03   0.106714E-07   0.115087E-04  -0.102460E-05
   744   0.218375E+04   0.299980E+02   0.000000E+00  -0.139586E+03   0.106494E-07   0.115193E-04  -0.101778E-05
   745   0.219263E+04   0.297258E+02   0.000000E+00  -0.139741E+03   0.106275E-07   0.115292E-04  -0.101086E-05
   746   0.220151E+04   0.294514E+02   0.000000E+00  -0.139859E+03   0.106057E-07   0.115384E-04  -0.100384E-05
   747   0.221038E+04   0.291750E+02   0.000000E+00  -0.139938E+03   0.105839E-07   0.115469E-04  -0.996739E-06
   748   0.221924E+04   0.288967E+02   0.000000E+00  -0.139980E+03   0.105623E-07   0.115548E-04  -0.989542E-06
   749   0.222808E+04   0.286165E+02   0.000000E+00  -0.139983E+03   0.105407E-07   0.115620E-04  -0.982255E-06
   750   0.223690E+04   0.283348E+02   0.000000E+00  -0.139949E+03   0.105191E-07   0.115684E-04  -0.974879E-06
   751   0.224569E+04   0.280515E+02   0.000000E+00  -0.139876E+03   0.104977E-07   0.115742E-04  -0.967414E-06
   752   0.225444E+04   0.277667E+02   0.000000E+00  -0.139764E+03   0.104763E-07   0.115793E-04  -0.959862E-06
   753   0.226317E+04   0.274807E+02   0.000000E+00  -0.139615E+03   0.104549E-07   0.115837E-04  -0.952226E-06
   754   0.227186E+04   0.271934E+02   0.000000E+00  -0.139428E+03   0.104337E-07   0.115875E-04  -0.944505E-06
   755   0.228050E+04   0.269052E+02   0.000000E+00  -0.139203E+03   0.104125E-07   0.115905E-04  -0.936703E-06
   756   0.228909E+04   0.266161E+02   0.000000E+00  -0.138940E+03   0.103914E-07   0.115929E-04  -0.928820E-06
   757   0.229764E+04   0.263263E+02   0.000000E+00  -0.138639E+03   0.103703E-07   0.115946E-04  -0.920859E-06
   758   0.230615E+04   0.260358E+02   0.000000E+00  -0.138301E+03   0.103493E-07   0.115956E-04  -0.912820E-06
   759   0.231460E+04   0.257450E+02   0.000000E+00  -0.137926E+03   0.103284E-07   0.115960E-04  -0.904706E-06
   760   0.232299E+04   0.254539E+02   0.000000E+00  -0.137514E+03   0.103075E-07   0.115957E-04  -0.896518E-06
   761   0.233132E+04   0.251626E+02   0.000000E+00  -0.137064E+03   0.102867E-07   0.115948E-04  -0.888258E-06
   762   0.233959E+04   0.248712E+02   0.000000E+00  -0.136577E+03   0.102660E-07   0.115932E-04  -0.879927E-06
   763   0.234779E+04   0.245799E+02   0.000000E+00  -0.136054E+03   0.102453E-07   0.115909E-04  -0.871526E-06
   764   0.235590E+04   0.242888E+02   0.000000E+00  -0.135493E+03   0.102247E-07   0.115880E-04  -0.863059E-06
   765   0.236394E+04   0.239980E+02   0.000000E+00  -0.134896E+03   0.102042E-07   0.115844E-04  -0.854526E-06
   766   0.237189E+04   0.237077E+02   0.000000E+00  -0.134261E+03   0.101837E-07   0.115802E-04  -0.845928E-06
   767   0.237975E+04   0.234179E+02   0.000000E+00  -0.133590E+03   0.101633E-07   0.115754E-04  -0.837268E-06
   768   0.238752E+04   0.231287E+02   0.000000E+00  -0.132881E+03   0.101430E-07   0.115699E-04  -0.828546E-06
   769   0.239518E+04   0.228405E+02   0.000000E+00  -0.132137E+03   0.101227E-07   0.115638E-04  -0.819765E-06
   770   0.240274E+04   0.225532E+02   0.000000E+00  -0.131356E+03   0.101025E-07   0.115570E-04  -0.810927E-06
   771   0.241018E+04   0.222670E+02   0.000000E+00  -0.130541E+03   0.100824E-07   0.115496E-04  -0.802032E-06
   772   0.241752E+04   0.219822E+02   0.000000E+00  -0.129689E+03   0.100623E-07   0.115416E-04  -0.793083E-06
   773   0.242473E+04   0.216988E+02   0.000000E+00  -0.128804E+03   0.100423E-07   0.115330E-04  -0.784081E-06
   774   0.243183E+04   0.214169E+02   0.000000E+00  -0.127884E+03   0.100223E-07   0.115238E-04  -0.775028E-06
   775   0.243879E+04   0.211368E+02   0.000000E+00  -0.126930E+03   0.100024E-07   0.115139E-04  -0.765925E-06
   776   0.244564E+04   0.208585E+02   0.000000E+00  -0.125943E+03   0.998257E-08   0.115034E-04  -0.756773E-06
   777   0.245236E+04   0.205821E+02   0.000000E+00  -0.124923E+03   0.996279E-08   0.114923E-04  -0.747576E-06
   778   0.245896E+04   0.203078E+02   0.000000E+00  -0.123871E+03   0.994308E-08   0.114806E-04  -0.738333E-06
   779   0.246543E+04   0.200357E+02   0.000000E+00  -0.122787E+03   0.992342E-08   0.114683E-04  -0.729048E-06
   780   0.247176E+04   0.197659E+02   0.000000E+00  -0.121671E+03   0.990383E-08   0.114554E-04  -0.719720E-06
   781   0.247797E+04   0.194985E+02   0.000000E+00  -0.120525E+03   0.988430E-08   0.114419E-04  -0.710353E-06
   782   0.248404E+04   0.192337E+02   0.000000E+00  -0.119348E+03   0.986482E-08   0.114278E-04  -0.700947E-06
   783   0.248997E+04   0.189715E+02   0.000000E+00  -0.118140E+03   0.984541E-08   0.114131E-04  -0.691505E-06
   784   0.249576E+04   0.187121E+02   0.000000E+00  -0.116902E+03   0.982606E-08   0.113979E-04  -0.682027E-06
   785   0.250139E+04   0.184554E+02   0.000000E+00  -0.115634E+03   0.980676E-08   0.113820E-04  -0.672516E-06
   786   0.250686E+04   0.182018E+02   0.000000E+00  -0.114335E+03   0.978752E-08   0.113656E-04  -0.662972E-06
   787   0.251218E+04   0.179512E+02   0.000000E+00  -0.113008E+03   0.976835E-08   0.113485E-04  -0.653399E-06
   788   0.251733E+04   0.177038E+02   0.000000E+00  -0.111649E+03   0.974922E-08   0.113309E-04  -0.643797E-06
   789   0.252231E+04   0.174597E+02   0.000000E+00  -0.110263E+03   0.973016E-08   0.113128E-04  -0.634167E-06
   790   0.252712E+04   0.172191E+02   0.000000E+00  -0.108848E+03   0.971116E-08   0.112940E-04  -0.624512E-06
   791   0.253175E+04   0.169821E+02   0.000000E+00  -0.107406E+03   0.969221E-08   0.112747E-04  -0.614834E-06
   792   0.253621E+04   0.167488E+02   0.000000E+00  -0.105938E+03   0.967332E-08   0.112548E-04  -0.605133E-06
   793   0.254050E+04   0.165195E+02   0.000000E+00  -0.104444E+03   0.965449E-08   0.112344E-04  -0.595411E-06
   794   0.254460E+04   0.162943E+02   0.000000E+00  -0.102927E+03   0.963571E-08   0.112134E-04  -0.585671E-06
   795   0.254852E+04   0.160732E+02   0.000000E+00  -0.101385E+03   0.961699E-08   0.111919E-04  -0.575913E-06
   796   0.255226E+04   0.158564E+02   0.000000E+00  -0.998207E+02   0.959832E-08   0.111698E-04  -0.566139E-06
   797   0.255582E+04   0.156439E+02   0.000000E+00  -0.982336E+02   0.957971E-08   0.111471E-04  -0.556351E-06
   798   0.255920E+04   0.154358E+02   0.000000E+00  -0.966241E+02   0.956116E-08   0.111240E-04  -0.546551E-06
   799   0.256240E+04   0.152321E+02   0.000000E+00  -0.949932E+02   0.954266E-08   0.111002E-04  -0.536739E-06
   800   0.256541E+04   0.150329E+02   0.000000E+00  -0.933399E+02   0.952421E-08   0.110760E-04  -0.526918E-06
   801   0.256823E+04   0.148383E+02   0.000000E+00  -0.916665E+02   0.950582E-08   0.110512E-04  -0.517090E-06
   802   0.257088E+04   0.146483E+02   0.000000E+00  -0.899723E+02   0.948749E-08   0.110258E-04  -0.507254E-06
   803   0.257334E+04   0.144630E+02   0.000000E+00  -0.882581E+02   0.946921E-08   0.110000E-04  -0.497411E-06
   804   0.257560E+04   0.142825E+02   0.000000E+00  -0.865252E+02   0.945098E-08   0.109736E-04  -0.487563E-06
   805   0.257767E+04   0.141071E+02   0.000000E+00  -0.847730E+02   0.943280E-08   0.109467E-04  -0.477708E-06
   806   0.257953E+04   0.139367E+02   0.000000E+00  -0.830038E+02   0.941468E-08   0.109193E-04  -0.467849E-06
   807   0.258118E+04   0.137714E+02   0.000000E+00  -0.812159E+02   0.939661E-08   0.108914E-04  -0.457985E-06
   808   0.258262E+04   0.136116E+02   0.000000E+00  -0.794124E+02   0.937859E-08   0.108631E-04  -0.448117E-06
   809   0.258385E+04   0.134572E+02   0.000000E+00  -0.775925E+02   0.936063E-08   0.108342E-04  -0.438245E-06
   810   0.258486E+04   0.133082E+02   0.000000E+00  -0.757571E+02   0.934272E-08   0.108049E-04  -0.428370E-06
   811   0.258566E+04   0.131649E+02   0.000000E+00  -0.739076E+02   0.932486E-08   0.107751E-04  -0.418493E-06
   812   0.258625E+04   0.130270E+02   0.000000E+00  -0.720448E+02   0.930705E-08   0.107448E-04  -0.408614E-06
   813   0.258664E+04   0.128948E+02   0.000000E+00  -0.701697E+02   0.928930E-08   0.107141E-04  -0.398733E-06
   814   0.258682E+04   0.127682E+02   0.000000E+00  -0.682831E+02   0.927160E-08   0.106829E-04  -0.388851E-06
   815   0.258682E+04   0.126473E+02   0.000000E+00  -0.663860E+02   0.925394E-08   0.106513E-04  -0.378969E-06
   816   0.258661E+04   0.125321E+02   0.000000E+00  -0.644792E+02   0.923634E-08   0.106192E-04  -0.369087E-06
   817   0.258621E+04   0.124228E+02   0.000000E+00  -0.625632E+02   0.921879E-08   0.105867E-04  -0.359206E-06
   818   0.258561E+04   0.123193E+02   0.000000E+00  -0.606383E+02   0.920129E-08   0.105538E-04  -0.349326E-06
   819   0.258480E+04   0.122217E+02   0.000000E+00  -0.587049E+02   0.918385E-08   0.105205E-04  -0.339447E-06
   820   0.258378E+04   0.121301E+02   0.000000E+00  -0.567635E+02   0.916645E-08   0.104868E-04  -0.329571E-06
   821   0.258253E+04   0.120446E+02   0.000000E+00  -0.548144E+02   0.914910E-08   0.104526E-04  -0.319697E-06
   822   0.258106E+04   0.119653E+02   0.000000E+00  -0.528579E+02   0.913180E-08   0.104181E-04  -0.309827E-06
   823   0.257935E+04   0.118921E+02   0.000000E+00  -0.508946E+02   0.911455E-08   0.103831E-04  -0.299960E-06
   824   0.257743E+04   0.118252E+02   0.000000E+00  -0.489255E+02   0.909735E-08   0.103478E-04  -0.290098E-06
   825   0.257529E+04   0.117645E+02   0.000000E+00  -0.469518E+02   0.908020E-08   0.103121E-04  -0.280240E-06
   826   0.257293E+04   0.117101E+02   0.000000E+00  -0.449746E+02   0.906310E-08   0.102760E-04  -0.270387E-06
   827   0.257037E+04   0.116620E+02   0.000000E+00  -0.429952E+02   0.904605E-08   0.102396E-04  -0.260541E-06
   828   0.256760E+04   0.116201E+02   0.000000E+00  -0.410146E+02   0.902905E-08   0.102027E-04  -0.250701E-06
   829   0.256463E+04   0.115846E+02   0.000000E+00  -0.390340E+02   0.901209E-08   0.101656E-04  -0.240867E-06
   830   0.256147E+04   0.115555E+02   0.000000E+00  -0.370546E+02   0.899518E-08   0.101281E-04  -0.231041E-06
   831   0.255812E+04   0.115327E+02   0.000000E+00  -0.350766E+02   0.897833E-08   0.100902E-04  -0.221223E-06
   832   0.255457E+04   0.115163E+02   0.000000E+00  -0.331006E+02   0.896151E-08   0.100521E-04  -0.211413E-06
   833   0.255081E+04   0.115063E+02   0.000000E+00  -0.311268E+02   0.894475E-08   0.100136E-04  -0.201613E-06
   834   0.254685E+04   0.115028E+02   0.000000E+00  -0.291556E+02   0.892803E-08   0.997473E-05  -0.191821E-06
   835   0.254268E+04   0.115058E+02   0.000000E+00  -0.271874E+02   0.891136E-08   0.993559E-05  -0.182040E-06
   836   0.253828E+04   0.115153E+02   0.000000E+00  -0.252225E+02   0.889474E-08   0.989615E-05  -0.172269E-06
   837   0.253366E+04   0.115313E+02   0.000000E+00  -0.232615E+02   0.887817E-08   0.985640E-05  -0.162510E-06
   838   0.252884E+04   0.115539E+02   0.000000E+00  -0.213050E+02   0.886164E-08   0.981635E-05  -0.152761E-06
   839   0.252380E+04   0.115829E+02   0.000000E+00  -0.193543E+02   0.884515E-08   0.977602E-05  -0.143025E-06
   840   0.251856E+04   0.116184E+02   0.000000E+00  -0.174101E+02   0.882872E-08   0.973541E-05  -0.133302E-06
   841   0.251312E+04   0.116603E+02   0.000000E+00  -0.154737E+02   0.881233E-08   0.969453E-05  -0.123591E-06
   842   0.250749E+04   0.117086E+02   0.000000E+00  -0.135459E+02   0.879598E-08   0.965337E-05  -0.113895E-06
   843   0.250167E+04   0.117632E+02   0.000000E+00  -0.116277E+02   0.877968E-08   0.961195E-05  -0.104212E-06
   844   0.249567E+04   0.118240E+02   0.000000E+00  -0.972011E+01   0.876343E-08   0.957028E-05  -0.945439E-07
   845   0.248948E+04   0.118912E+02   0.000000E+00  -0.782366E+01   0.874721E-08   0.952836E-05  -0.848911E-07
