#    L    TT             EE             TE             PP             TP          
  1394   0.818831E+03   0.182501E+02  -0.641294E+02   0.168333E+06   0.398999E+02
  1395   0.820310E+03   0.180419E+02  -0.637621E+02   0.168124E+06   0.398776E+02
  1396   0.821759E+03   0.178350E+02  -0.633809E+02   0.167916E+06   0.398524E+02
  1397   0.823178E+03   0.176294E+02  -0.629859E+02   0.167708E+06   0.398243E+02
  1398   0.824553E+03   0.174253E+02  -0.625773E+02   0.167501E+06   0.397932E+02
  1399   0.825899E+03   0.172226E+02  -0.621554E+02   0.167294E+06   0.397591E+02
  1400   0.827199E+03   0.170215E+02  -0.617203E+02   0.167087E+06   0.397221E+02
  1401   0.828470E+03   0.168220E+02  -0.612724E+02   0.166880E+06   0.396820E+02
  1402   0.829697E+03   0.166243E+02  -0.608115E+02   0.166674E+06   0.396390E+02
  1403   0.830886E+03   0.164282E+02  -0.603382E+02   0.166469E+06   0.395931E+02
  1404   0.832038E+03   0.162340E+02  -0.598525E+02   0.166263E+06   0.395445E+02
  1405   0.833146E+03   0.160417E+02  -0.593547E+02   0.166058E+06   0.394933E+02
  1406   0.834209E+03   0.158515E+02  -0.588449E+02   0.165854E+06   0.394395E+02
  1407   0.835227E+03   0.156631E+02  -0.583234E+02   0.165650E+06   0.393833E+02
  1408   0.836209E+03   0.154769E+02  -0.577903E+02   0.165446E+06   0.393247E+02
  1409   0.837138E+03   0.152928E+02  -0.572459E+02   0.165243E+06   0.392638E+02
  1410   0.838030E+03   0.151109E+02  -0.566905E+02   0.165040E+06   0.392008E+02
  1411   0.838871E+03   0.149313E+02  -0.561241E+02   0.164837E+06   0.391357E+02
  1412   0.839666E+03   0.147540E+02  -0.555472E+02   0.164635E+06   0.390686E+02
  1413   0.840410E+03   0.145791E+02  -0.549598E+02   0.164433E+06   0.389996E+02
  1414   0.841109E+03   0.144066E+02  -0.543625E+02   0.164231E+06   0.389288E+02
  1415   0.841756E+03   0.142366E+02  -0.537552E+02   0.164030E+06   0.388562E+02
  1416   0.842359E+03   0.140692E+02  -0.531385E+02   0.163829E+06   0.387821E+02
  1417   0.842910E+03   0.139044E+02  -0.525125E+02   0.163629E+06   0.387065E+02
  1418   0.843416E+03   0.137422E+02  -0.518775E+02   0.163429E+06   0.386294E+02
  1419   0.843870E+03   0.135829E+02  -0.512337E+02   0.163229E+06   0.385510E+02
  1420   0.844272E+03   0.134262E+02  -0.505815E+02   0.163029E+06   0.384713E+02
  1421   0.844622E+03   0.132724E+02  -0.499211E+02   0.162830E+06   0.383905E+02
  1422   0.844921E+03   0.131215E+02  -0.492527E+02   0.162632E+06   0.383087E+02
  1423   0.845174E+03   0.129733E+02  -0.485766E+02   0.162433E+06   0.382259E+02
  1424   0.845368E+03   0.128283E+02  -0.478931E+02   0.162236E+06   0.381422E+02
  1425   0.845511E+03   0.126862E+02  -0.472024E+02   0.162038E+06   0.380577E+02
  1426   0.845601E+03   0.125471E+02  -0.465048E+02   0.161841E+06   0.379726E+02
  1427   0.845632E+03   0.124111E+02  -0.458006E+02   0.161644E+06   0.378869E+02
  1428   0.845610E+03   0.122783E+02  -0.450899E+02   0.161447E+06   0.378007E+02
  1429   0.845537E+03   0.121485E+02  -0.443734E+02   0.161251E+06   0.377141E+02
  1430   0.845412E+03   0.120219E+02  -0.436509E+02   0.161055E+06   0.376272E+02
  1431   0.845228E+03   0.118986E+02  -0.429230E+02   0.160860E+06   0.375401E+02
  1432   0.844991E+03   0.117786E+02  -0.421899E+02   0.160665E+06   0.374529E+02
  1433   0.844695E+03   0.116618E+02  -0.414518E+02   0.160470E+06   0.373657E+02
  1434   0.844347E+03   0.115483E+02  -0.407090E+02   0.160276E+06   0.372785E+02
  1435   0.843940E+03   0.114382E+02  -0.399620E+02   0.160082E+06   0.371915E+02
  1436   0.843480E+03   0.113315E+02  -0.392108E+02   0.159888E+06   0.371048E+02
  1437   0.842962E+03   0.112281E+02  -0.384559E+02   0.159694E+06   0.370184E+02
  1438   0.842383E+03   0.111281E+02  -0.376974E+02   0.159501E+06   0.369325E+02
  1439   0.841753E+03   0.110317E+02  -0.369359E+02   0.159309E+06   0.368471E+02
  1440   0.841071E+03   0.109387E+02  -0.361713E+02   0.159116E+06   0.367623E+02
  1441   0.840329E+03   0.108492E+02  -0.354041E+02   0.158924E+06   0.366783E+02
  1442   0.839528E+03   0.107632E+02  -0.346346E+02   0.158733E+06   0.365950E+02
  1443   0.838668E+03   0.106806E+02  -0.338629E+02   0.158541E+06   0.365127E+02
  1444   0.837755E+03   0.106017E+02  -0.330896E+02   0.158351E+06   0.364315E+02
  1445   0.836783E+03   0.105263E+02  -0.323147E+02   0.158160E+06   0.363513E+02
  1446   0.835752E+03   0.104544E+02  -0.315385E+02   0.157970E+06   0.362723E+02
  1447   0.834669E+03   0.103861E+02  -0.307614E+02   0.157780E+06   0.361946E+02
  1448   0.833526E+03   0.103214E+02  -0.299837E+02   0.157590E+06   0.361182E+02
  1449   0.832324E+03   0.102604E+02  -0.292057E+02   0.157401E+06   0.360434E+02
  1450   0.831070E+03   0.102029E+02  -0.284276E+02   0.157212E+06   0.359701E+02
  1451   0.829764E+03   0.101490E+02  -0.276498E+02   0.157023E+06   0.358985E+02
  1452   0.828398E+03   0.100987E+02  -0.268726E+02   0.156835E+06   0.358284E+02
  1453   0.826973E+03   0.100520E+02  -0.260963E+02   0.156647E+06   0.357598E+02
  1454   0.825496E+03   0.100090E+02  -0.253211E+02   0.156459E+06   0.356925E+02
  1455   0.823967E+03   0.996957E+01  -0.245474E+02   0.156272E+06   0.356264E+02
  1456   0.822386E+03   0.993376E+01  -0.237753E+02   0.156085E+06   0.355614E+02
  1457   0.820753E+03   0.990158E+01  -0.230052E+02   0.155898E+06   0.354975E+02
  1458   0.819061E+03   0.987290E+01  -0.222373E+02   0.155712E+06   0.354345E+02
  1459   0.817316E+03   0.984786E+01  -0.214719E+02   0.155526E+06   0.353722E+02
  1460   0.815520E+03   0.982646E+01  -0.207092E+02   0.155340E+06   0.353106E+02
  1461   0.813671E+03   0.980854E+01  -0.199496E+02   0.155155E+06   0.352496E+02
  1462   0.811771E+03   0.979420E+01  -0.191932E+02   0.154970E+06   0.351891E+02
  1463   0.809818E+03   0.978342E+01  -0.184405E+02   0.154785E+06   0.351289E+02
  1464   0.807814E+03   0.977613E+01  -0.176915E+02   0.154601E+06   0.350690E+02
  1465   0.805758E+03   0.977241E+01  -0.169465E+02   0.154417E+06   0.350092E+02
  1466   0.803657E+03   0.977218E+01  -0.162060E+02   0.154233E+06   0.349494E+02
  1467   0.801504E+03   0.977536E+01  -0.154700E+02   0.154050E+06   0.348896E+02
  1468   0.799306E+03   0.978212E+01  -0.147389E+02   0.153867E+06   0.348296E+02
  1469   0.797056E+03   0.979221E+01  -0.140129E+02   0.153684E+06   0.347692E+02
  1470   0.794755E+03   0.980580E+01  -0.132922E+02   0.153502E+06   0.347085E+02
  1471   0.792416E+03   0.982273E+01  -0.125771E+02   0.153319E+06   0.346472E+02
  1472   0.790025E+03   0.984308E+01  -0.118678E+02   0.153138E+06   0.345853E+02
  1473   0.787582E+03   0.986669E+01  -0.111646E+02   0.152956E+06   0.345227E+02
  1474   0.785102E+03   0.989373E+01  -0.104677E+02   0.152775E+06   0.344592E+02
  1475   0.782571E+03   0.992395E+01  -0.977740E+01   0.152594E+06   0.343948E+02
  1476   0.780001E+03   0.995753E+01  -0.909379E+01   0.152414E+06   0.343293E+02
  1477   0.777388E+03   0.999429E+01  -0.841723E+01   0.152233E+06   0.342626E+02
  1478   0.774730E+03   0.100342E+02  -0.774787E+01   0.152053E+06   0.341946E+02
  1479   0.772034E+03   0.100773E+02  -0.708592E+01   0.151874E+06   0.341253E+02
  1480   0.769294E+03   0.101235E+02  -0.643164E+01   0.151695E+06   0.340544E+02
  1481   0.766517E+03   0.101729E+02  -0.578523E+01   0.151516E+06   0.339820E+02
  1482   0.763695E+03   0.102253E+02  -0.514689E+01   0.151337E+06   0.339078E+02
  1483   0.760836E+03   0.102807E+02  -0.451682E+01   0.151159E+06   0.338318E+02
  1484   0.757948E+03   0.103391E+02  -0.389520E+01   0.150981E+06   0.337539E+02
  1485   0.755014E+03   0.104005E+02  -0.328224E+01   0.150803E+06   0.336739E+02
  1486   0.752052E+03   0.104647E+02  -0.267812E+01   0.150625E+06   0.335917E+02
  1487   0.749044E+03   0.105317E+02  -0.208305E+01   0.150448E+06   0.335073E+02
  1488   0.746007E+03   0.106016E+02  -0.149720E+01   0.150272E+06   0.334206E+02
  1489   0.742940E+03   0.106743E+02  -0.920754E+00   0.150095E+06   0.333313E+02
  1490   0.739832E+03   0.107497E+02  -0.353885E+00   0.149919E+06   0.332394E+02
  1491   0.736694E+03   0.108277E+02   0.203244E+00   0.149743E+06   0.331449E+02
  1492   0.733525E+03   0.109084E+02   0.750463E+00   0.149567E+06   0.330475E+02
  1493   0.730326E+03   0.109917E+02   0.128759E+01   0.149392E+06   0.329472E+02
  1494   0.727096E+03   0.110774E+02   0.181448E+01   0.149217E+06   0.328439E+02
  1495   0.723838E+03   0.111657E+02   0.233095E+01   0.149042E+06   0.327375E+02
  1496   0.720551E+03   0.112564E+02   0.283687E+01   0.148868E+06   0.326278E+02
  1497   0.717237E+03   0.113494E+02   0.333211E+01   0.148694E+06   0.325147E+02
  1498   0.713896E+03   0.114448E+02   0.381654E+01   0.148520E+06   0.323982E+02
  1499   0.710530E+03   0.115424E+02   0.429003E+01   0.148347E+06   0.322781E+02
  1500   0.707140E+03   0.116423E+02   0.475245E+01   0.148173E+06   0.321543E+02
  1501   0.703726E+03   0.117443E+02   0.520366E+01   0.148000E+06   0.320267E+02
  1502   0.700290E+03   0.118484E+02   0.564355E+01   0.147828E+06   0.318955E+02
  1503   0.696832E+03   0.119546E+02   0.607200E+01   0.147656E+06   0.317606E+02
  1504   0.693353E+03   0.120627E+02   0.648892E+01   0.147484E+06   0.316221E+02
  1505   0.689855E+03   0.121728E+02   0.689421E+01   0.147312E+06   0.314802E+02
  1506   0.686338E+03   0.122847E+02   0.728775E+01   0.147140E+06   0.313349E+02
  1507   0.682801E+03   0.123984E+02   0.766945E+01   0.146969E+06   0.311862E+02
  1508   0.679248E+03   0.125140E+02   0.803918E+01   0.146798E+06   0.310343E+02
  1509   0.675679E+03   0.126311E+02   0.839696E+01   0.146628E+06   0.308792E+02
  1510   0.672093E+03   0.127500E+02   0.874255E+01   0.146458E+06   0.307211E+02
  1511   0.668493E+03   0.128703E+02   0.907604E+01   0.146288E+06   0.305599E+02
  1512   0.664881E+03   0.129923E+02   0.939735E+01   0.146118E+06   0.303958E+02
  1513   0.661257E+03   0.131156E+02   0.970648E+01   0.145949E+06   0.302289E+02
  1514   0.657621E+03   0.132403E+02   0.100033E+02   0.145780E+06   0.300592E+02
  1515   0.653977E+03   0.133664E+02   0.102878E+02   0.145611E+06   0.298868E+02
  1516   0.650324E+03   0.134938E+02   0.105600E+02   0.145442E+06   0.297117E+02
  1517   0.646664E+03   0.136223E+02   0.108197E+02   0.145274E+06   0.295342E+02
  1518   0.642998E+03   0.137520E+02   0.110670E+02   0.145106E+06   0.293541E+02
  1519   0.639325E+03   0.138828E+02   0.113019E+02   0.144938E+06   0.291717E+02
  1520   0.635649E+03   0.140145E+02   0.115243E+02   0.144771E+06   0.289870E+02
  1521   0.631968E+03   0.141472E+02   0.117342E+02   0.144604E+06   0.288001E+02
  1522   0.628284E+03   0.142809E+02   0.119316E+02   0.144437E+06   0.286110E+02
  1523   0.624599E+03   0.144153E+02   0.121164E+02   0.144271E+06   0.284199E+02
  1524   0.620912E+03   0.145505E+02   0.122887E+02   0.144104E+06   0.282267E+02
  1525   0.617225E+03   0.146864E+02   0.124483E+02   0.143938E+06   0.280317E+02
  1526   0.613540E+03   0.148229E+02   0.125955E+02   0.143773E+06   0.278348E+02
  1527   0.609857E+03   0.149600E+02   0.127301E+02   0.143607E+06   0.276362E+02
  1528   0.606176E+03   0.150975E+02   0.128522E+02   0.143442E+06   0.274359E+02
  1529   0.602500E+03   0.152355E+02   0.129619E+02   0.143277E+06   0.272340E+02
  1530   0.598828E+03   0.153739E+02   0.130591E+02   0.143113E+06   0.270305E+02
  1531   0.595162E+03   0.155126E+02   0.131437E+02   0.142949E+06   0.268257E+02
  1532   0.591502E+03   0.156515E+02   0.132160E+02   0.142785E+06   0.266195E+02
  1533   0.587850E+03   0.157906E+02   0.132758E+02   0.142621E+06   0.264119E+02
  1534   0.584206E+03   0.159298E+02   0.133233E+02   0.142457E+06   0.262032E+02
  1535   0.580572E+03   0.160691E+02   0.133585E+02   0.142294E+06   0.259934E+02
  1536   0.576947E+03   0.162083E+02   0.133814E+02   0.142131E+06   0.257825E+02
  1537   0.573332E+03   0.163473E+02   0.133920E+02   0.141969E+06   0.255707E+02
  1538   0.569730E+03   0.164863E+02   0.133904E+02   0.141806E+06   0.253579E+02
  1539   0.566141E+03   0.166250E+02   0.133767E+02   0.141644E+06   0.251443E+02
  1540   0.562565E+03   0.167634E+02   0.133510E+02   0.141483E+06   0.249301E+02
  1541   0.559002E+03   0.169015E+02   0.133133E+02   0.141321E+06   0.247151E+02
  1542   0.555457E+03   0.170392E+02   0.132638E+02   0.141160E+06   0.244996E+02
  1543   0.551926E+03   0.171764E+02   0.132025E+02   0.140999E+06   0.242836E+02
  1544   0.548414E+03   0.173132E+02   0.131296E+02   0.140838E+06   0.240671E+02
  1545   0.544919E+03   0.174493E+02   0.130450E+02   0.140678E+06   0.238503E+02
  1546   0.541443E+03   0.175847E+02   0.129489E+02   0.140518E+06   0.236333E+02
  1547   0.537987E+03   0.177195E+02   0.128414E+02   0.140358E+06   0.234160E+02
  1548   0.534550E+03   0.178535E+02   0.127226E+02   0.140198E+06   0.231987E+02
  1549   0.531135E+03   0.179866E+02   0.125925E+02   0.140039E+06   0.229813E+02
  1550   0.527741E+03   0.181188E+02   0.124514E+02   0.139880E+06   0.227640E+02
  1551   0.524370E+03   0.182501E+02   0.122992E+02   0.139721E+06   0.225468E+02
  1552   0.521022E+03   0.183803E+02   0.121361E+02   0.139562E+06   0.223298E+02
  1553   0.517698E+03   0.185095E+02   0.119623E+02   0.139404E+06   0.221129E+02
  1554   0.514398E+03   0.186376E+02   0.117778E+02   0.139246E+06   0.218963E+02
  1555   0.511123E+03   0.187644E+02   0.115828E+02   0.139088E+06   0.216799E+02
  1556   0.507874E+03   0.188900E+02   0.113775E+02   0.138931E+06   0.214638E+02
  1557   0.504652E+03   0.190144E+02   0.111619E+02   0.138773E+06   0.212480E+02
  1558   0.501457E+03   0.191374E+02   0.109363E+02   0.138616E+06   0.210326E+02
  1559   0.498291E+03   0.192590E+02   0.107007E+02   0.138460E+06   0.208176E+02
  1560   0.495152E+03   0.193791E+02   0.104553E+02   0.138303E+06   0.206029E+02
  1561   0.492043E+03   0.194978E+02   0.102004E+02   0.138147E+06   0.203887E+02
  1562   0.488964E+03   0.196149E+02   0.993595E+01   0.137991E+06   0.201749E+02
  1563   0.485915E+03   0.197304E+02   0.966222E+01   0.137835E+06   0.199617E+02
  1564   0.482898E+03   0.198443E+02   0.937936E+01   0.137680E+06   0.197490E+02
  1565   0.479912E+03   0.199565E+02   0.908758E+01   0.137525E+06   0.195368E+02
  1566   0.476958E+03   0.200669E+02   0.878695E+01   0.137370E+06   0.193252E+02
  1567   0.474037E+03   0.201756E+02   0.847771E+01   0.137215E+06   0.191143E+02
  1568   0.471149E+03   0.202825E+02   0.815992E+01   0.137061E+06   0.189040E+02
  1569   0.468295E+03   0.203874E+02   0.783388E+01   0.136907E+06   0.186944E+02
  1570   0.465475E+03   0.204905E+02   0.749974E+01   0.136753E+06   0.184855E+02
  1571   0.462690E+03   0.205914E+02   0.715760E+01   0.136599E+06   0.182773E+02
  1572   0.459939E+03   0.206905E+02   0.680767E+01   0.136446E+06   0.180699E+02
  1573   0.457224E+03   0.207875E+02   0.645015E+01   0.136293E+06   0.178633E+02
  1574   0.454546E+03   0.208823E+02   0.608524E+01   0.136140E+06   0.176576E+02
  1575   0.451903E+03   0.209750E+02   0.571315E+01   0.135987E+06   0.174527E+02
  1576   0.449298E+03   0.210656E+02   0.533409E+01   0.135835E+06   0.172488E+02
  1577   0.446730E+03   0.211540E+02   0.494826E+01   0.135683E+06   0.170457E+02
  1578   0.444200E+03   0.212402E+02   0.455588E+01   0.135531E+06   0.168436E+02
  1579   0.441708E+03   0.213241E+02   0.415713E+01   0.135379E+06   0.166425E+02
  1580   0.439255E+03   0.214057E+02   0.375222E+01   0.135228E+06   0.164425E+02
  1581   0.436840E+03   0.214850E+02   0.334135E+01   0.135077E+06   0.162434E+02
  1582   0.434465E+03   0.215620E+02   0.292470E+01   0.134926E+06   0.160455E+02
  1583   0.432130E+03   0.216366E+02   0.250245E+01   0.134775E+06   0.158487E+02
  1584   0.429834E+03   0.217088E+02   0.207482E+01   0.134625E+06   0.156530E+02
  1585   0.427577E+03   0.217784E+02   0.164200E+01   0.134475E+06   0.154585E+02
  1586   0.425361E+03   0.218456E+02   0.120415E+01   0.134325E+06   0.152652E+02
  1587   0.423185E+03   0.219103E+02   0.761507E+00   0.134175E+06   0.150732E+02
  1588   0.421050E+03   0.219724E+02   0.314274E+00   0.134026E+06   0.148824E+02
  1589   0.418955E+03   0.220320E+02  -0.137349E+00   0.133877E+06   0.146929E+02
  1590   0.416901E+03   0.220889E+02  -0.593151E+00   0.133728E+06   0.145047E+02
  1591   0.414888E+03   0.221433E+02  -0.105293E+01   0.133579E+06   0.143179E+02
  1592   0.412916E+03   0.221950E+02  -0.151646E+01   0.133431E+06   0.141325E+02
  1593   0.410985E+03   0.222440E+02  -0.198355E+01   0.133283E+06   0.139485E+02
  1594   0.409096E+03   0.222903E+02  -0.245399E+01   0.133135E+06   0.137660E+02
  1595   0.407249E+03   0.223339E+02  -0.292755E+01   0.132987E+06   0.135850E+02
  1596   0.405442E+03   0.223749E+02  -0.340404E+01   0.132840E+06   0.134054E+02
  1597   0.403678E+03   0.224130E+02  -0.388323E+01   0.132693E+06   0.132274E+02
  1598   0.401955E+03   0.224485E+02  -0.436492E+01   0.132546E+06   0.130510E+02
  1599   0.400273E+03   0.224812E+02  -0.484888E+01   0.132399E+06   0.128762E+02
  1600   0.398634E+03   0.225110E+02  -0.533492E+01   0.132253E+06   0.127030E+02
  1601   0.397037E+03   0.225381E+02  -0.582282E+01   0.132106E+06   0.125315E+02
  1602   0.395480E+03   0.225624E+02  -0.631239E+01   0.131960E+06   0.123617E+02
  1603   0.393965E+03   0.225838E+02  -0.680343E+01   0.131815E+06   0.121936E+02
  1604   0.392492E+03   0.226025E+02  -0.729573E+01   0.131669E+06   0.120272E+02
  1605   0.391061E+03   0.226182E+02  -0.778911E+01   0.131524E+06   0.118625E+02
  1606   0.389670E+03   0.226311E+02  -0.828334E+01   0.131379E+06   0.116996E+02
  1607   0.388321E+03   0.226412E+02  -0.877817E+01   0.131234E+06   0.115385E+02
  1608   0.387013E+03   0.226483E+02  -0.927353E+01   0.131090E+06   0.113791E+02
  1609   0.385745E+03   0.226526E+02  -0.976904E+01   0.130945E+06   0.112216E+02
  1610   0.384519E+03   0.226540E+02  -0.102646E+02   0.130801E+06   0.110658E+02
  1611   0.383333E+03   0.226527E+02  -0.107599E+02   0.130657E+06   0.109119E+02
  1612   0.382188E+03   0.226484E+02  -0.112548E+02   0.130514E+06   0.107598E+02
  1613   0.381084E+03   0.226414E+02  -0.117491E+02   0.130370E+06   0.106096E+02
  1614   0.380019E+03   0.226316E+02  -0.122425E+02   0.130227E+06   0.104613E+02
  1615   0.378995E+03   0.226191E+02  -0.127348E+02   0.130084E+06   0.103149E+02
  1616   0.378010E+03   0.226037E+02  -0.132260E+02   0.129941E+06   0.101704E+02
  1617   0.377065E+03   0.225855E+02  -0.137157E+02   0.129799E+06   0.100279E+02
  1618   0.376160E+03   0.225646E+02  -0.142037E+02   0.129657E+06   0.988727E+01
  1619   0.375293E+03   0.225408E+02  -0.146900E+02   0.129515E+06   0.974863E+01
  1620   0.374464E+03   0.225144E+02  -0.151742E+02   0.129373E+06   0.961197E+01
  1621   0.373675E+03   0.224851E+02  -0.156563E+02   0.129231E+06   0.947730E+01
  1622   0.372923E+03   0.224531E+02  -0.161360E+02   0.129090E+06   0.934466E+01
  1623   0.372209E+03   0.224183E+02  -0.166131E+02   0.128949E+06   0.921405E+01
  1624   0.371532E+03   0.223808E+02  -0.170875E+02   0.128808E+06   0.908548E+01
  1625   0.370892E+03   0.223406E+02  -0.175589E+02   0.128668E+06   0.895898E+01
  1626   0.370290E+03   0.222978E+02  -0.180272E+02   0.128527E+06   0.883457E+01
  1627   0.369723E+03   0.222523E+02  -0.184922E+02   0.128387E+06   0.871225E+01
  1628   0.369193E+03   0.222042E+02  -0.189536E+02   0.128247E+06   0.859205E+01
  1629   0.368698E+03   0.221535E+02  -0.194115E+02   0.128107E+06   0.847398E+01
  1630   0.368238E+03   0.221001E+02  -0.198654E+02   0.127968E+06   0.835806E+01
  1631   0.367813E+03   0.220441E+02  -0.203154E+02   0.127829E+06   0.824430E+01
  1632   0.367422E+03   0.219856E+02  -0.207612E+02   0.127690E+06   0.813272E+01
  1633   0.367065E+03   0.219246E+02  -0.212026E+02   0.127551E+06   0.802335E+01
  1634   0.366742E+03   0.218610E+02  -0.216396E+02   0.127412E+06   0.791618E+01
  1635   0.366451E+03   0.217948E+02  -0.220719E+02   0.127274E+06   0.781125E+01
  1636   0.366193E+03   0.217262E+02  -0.224993E+02   0.127136E+06   0.770857E+01
  1637   0.365967E+03   0.216552E+02  -0.229219E+02   0.126998E+06   0.760815E+01
  1638   0.365772E+03   0.215816E+02  -0.233392E+02   0.126860E+06   0.751001E+01
  1639   0.365609E+03   0.215057E+02  -0.237513E+02   0.126723E+06   0.741416E+01
  1640   0.365476E+03   0.214275E+02  -0.241580E+02   0.126585E+06   0.732064E+01
  1641   0.365373E+03   0.213470E+02  -0.245591E+02   0.126448E+06   0.722944E+01
  1642   0.365299E+03   0.212641E+02  -0.249544E+02   0.126311E+06   0.714059E+01
  1643   0.365255E+03   0.211791E+02  -0.253440E+02   0.126175E+06   0.705410E+01
  1644   0.365239E+03   0.210918E+02  -0.257276E+02   0.126039E+06   0.696999E+01
  1645   0.365251E+03   0.210024E+02  -0.261050E+02   0.125902E+06   0.688828E+01
  1646   0.365290E+03   0.209107E+02  -0.264762E+02   0.125766E+06   0.680898E+01
  1647   0.365357E+03   0.208170E+02  -0.268411E+02   0.125631E+06   0.673211E+01
  1648   0.365449E+03   0.207212E+02  -0.271994E+02   0.125495E+06   0.665769E+01
  1649   0.365567E+03   0.206233E+02  -0.275511E+02   0.125360E+06   0.658573E+01
  1650   0.365710E+03   0.205233E+02  -0.278960E+02   0.125225E+06   0.651625E+01
  1651   0.365877E+03   0.204213E+02  -0.282341E+02   0.125090E+06   0.644927E+01
  1652   0.366069E+03   0.203175E+02  -0.285654E+02   0.124955E+06   0.638479E+01
  1653   0.366283E+03   0.202117E+02  -0.288895E+02   0.124821E+06   0.632282E+01
  1654   0.366521E+03   0.201039E+02  -0.292065E+02   0.124687E+06   0.626336E+01
  1655   0.366780E+03   0.199944E+02  -0.295162E+02   0.124553E+06   0.620644E+01
  1656   0.367060E+03   0.198831E+02  -0.298187E+02   0.124419E+06   0.615205E+01
  1657   0.367362E+03   0.197701E+02  -0.301137E+02   0.124285E+06   0.610020E+01
  1658   0.367684E+03   0.196553E+02  -0.304011E+02   0.124152E+06   0.605091E+01
  1659   0.368026E+03   0.195388E+02  -0.306810E+02   0.124019E+06   0.600417E+01
  1660   0.368386E+03   0.194208E+02  -0.309533E+02   0.123886E+06   0.596000E+01
  1661   0.368765E+03   0.193012E+02  -0.312178E+02   0.123753E+06   0.591840E+01
  1662   0.369161E+03   0.191801E+02  -0.314745E+02   0.123621E+06   0.587938E+01
  1663   0.369575E+03   0.190574E+02  -0.317233E+02   0.123488E+06   0.584295E+01
  1664   0.370006E+03   0.189334E+02  -0.319643E+02   0.123356E+06   0.580912E+01
  1665   0.370452E+03   0.188080E+02  -0.321971E+02   0.123224E+06   0.577789E+01
  1666   0.370912E+03   0.186811E+02  -0.324219E+02   0.123093E+06   0.574928E+01
  1667   0.371388E+03   0.185531E+02  -0.326386E+02   0.122961E+06   0.572328E+01
  1668   0.371878E+03   0.184237E+02  -0.328470E+02   0.122830E+06   0.569991E+01
  1669   0.372380E+03   0.182931E+02  -0.330472E+02   0.122699E+06   0.567918E+01
  1670   0.372895E+03   0.181613E+02  -0.332391E+02   0.122568E+06   0.566110E+01
  1671   0.373422E+03   0.180283E+02  -0.334227E+02   0.122438E+06   0.564566E+01
  1672   0.373961E+03   0.178944E+02  -0.335979E+02   0.122307E+06   0.563288E+01
  1673   0.374509E+03   0.177593E+02  -0.337648E+02   0.122177E+06   0.562277E+01
  1674   0.375068E+03   0.176233E+02  -0.339232E+02   0.122047E+06   0.561534E+01
  1675   0.375636E+03   0.174864E+02  -0.340732E+02   0.121917E+06   0.561058E+01
  1676   0.376213E+03   0.173487E+02  -0.342148E+02   0.121788E+06   0.560852E+01
  1677   0.376798E+03   0.172103E+02  -0.343480E+02   0.121658E+06   0.560915E+01
  1678   0.377391E+03   0.170710E+02  -0.344726E+02   0.121529E+06   0.561249E+01
  1679   0.377990E+03   0.169310E+02  -0.345889E+02   0.121400E+06   0.561855E+01
  1680   0.378595E+03   0.167905E+02  -0.346965E+02   0.121272E+06   0.562732E+01
  1681   0.379207E+03   0.166493E+02  -0.347957E+02   0.121143E+06   0.563883E+01
  1682   0.379823E+03   0.165076E+02  -0.348865E+02   0.121015E+06   0.565307E+01
  1683   0.380443E+03   0.163653E+02  -0.349686E+02   0.120887E+06   0.567005E+01
  1684   0.381067E+03   0.162225E+02  -0.350423E+02   0.120759E+06   0.568979E+01
  1685   0.381693E+03   0.160794E+02  -0.351074E+02   0.120631E+06   0.571229E+01
  1686   0.382322E+03   0.159359E+02  -0.351639E+02   0.120503E+06   0.573755E+01
  1687   0.382953E+03   0.157920E+02  -0.352121E+02   0.120376E+06   0.576559E+01
  1688   0.383585E+03   0.156479E+02  -0.352518E+02   0.120249E+06   0.579642E+01
  1689   0.384217E+03   0.155035E+02  -0.352831E+02   0.120122E+06   0.583003E+01
  1690   0.384849E+03   0.153590E+02  -0.353059E+02   0.119995E+06   0.586644E+01
  1691   0.385481E+03   0.152143E+02  -0.353204E+02   0.119869E+06   0.590566E+01
  1692   0.386111E+03   0.150696E+02  -0.353264E+02   0.119743E+06   0.594770E+01
  1693   0.386739E+03   0.149248E+02  -0.353243E+02   0.119616E+06   0.599256E+01
  1694   0.387365E+03   0.147801E+02  -0.353137E+02   0.119491E+06   0.604024E+01
  1695   0.387987E+03   0.146355E+02  -0.352949E+02   0.119365E+06   0.609077E+01
  1696   0.388606E+03   0.144909E+02  -0.352678E+02   0.119239E+06   0.614414E+01
  1697   0.389220E+03   0.143464E+02  -0.352326E+02   0.119114E+06   0.620036E+01
  1698   0.389828E+03   0.142022E+02  -0.351891E+02   0.118989E+06   0.625945E+01
  1699   0.390432E+03   0.140581E+02  -0.351376E+02   0.118864E+06   0.632140E+01
  1700   0.391029E+03   0.139145E+02  -0.350780E+02   0.118739E+06   0.638623E+01
  1701   0.391619E+03   0.137710E+02  -0.350104E+02   0.118615E+06   0.645392E+01
  1702   0.392203E+03   0.136280E+02  -0.349349E+02   0.118491E+06   0.652438E+01
  1703   0.392778E+03   0.134855E+02  -0.348517E+02   0.118366E+06   0.659749E+01
  1704   0.393346E+03   0.133434E+02  -0.347608E+02   0.118243E+06   0.667313E+01
  1705   0.393906E+03   0.132019E+02  -0.346622E+02   0.118119E+06   0.675119E+01
