#    L    TT             EE             TE             PP             TP          
   662   0.180105E+04   0.364452E+02  -0.341278E+02   0.592077E+06   0.148035E+03
   663   0.179877E+04   0.366021E+02  -0.358608E+02   0.590725E+06   0.148953E+03
   664   0.179669E+04   0.367533E+02  -0.376019E+02   0.589378E+06   0.149866E+03
   665   0.179482E+04   0.368990E+02  -0.393503E+02   0.588036E+06   0.150774E+03
   666   0.179314E+04   0.370390E+02  -0.411054E+02   0.586698E+06   0.151677E+03
   667   0.179165E+04   0.371734E+02  -0.428663E+02   0.585366E+06   0.152576E+03
   668   0.179038E+04   0.373020E+02  -0.446322E+02   0.584038E+06   0.153469E+03
   669   0.178930E+04   0.374247E+02  -0.464025E+02   0.582716E+06   0.154357E+03
   670   0.178843E+04   0.375416E+02  -0.481764E+02   0.581398E+06   0.155239E+03
   671   0.178775E+04   0.376527E+02  -0.499531E+02   0.580085E+06   0.156116E+03
   672   0.178728E+04   0.377577E+02  -0.517320E+02   0.578777E+06   0.156988E+03
   673   0.178701E+04   0.378568E+02  -0.535121E+02   0.577473E+06   0.157853E+03
   674   0.178694E+04   0.379499E+02  -0.552930E+02   0.576175E+06   0.158713E+03
   675   0.178708E+04   0.380369E+02  -0.570736E+02   0.574881E+06   0.159566E+03
   676   0.178741E+04   0.381178E+02  -0.588532E+02   0.573591E+06   0.160413E+03
   677   0.178795E+04   0.381926E+02  -0.606312E+02   0.572307E+06   0.161253E+03
   678   0.178868E+04   0.382612E+02  -0.624067E+02   0.571027E+06   0.162087E+03
   679   0.178962E+04   0.383235E+02  -0.641788E+02   0.569751E+06   0.162915E+03
   680   0.179076E+04   0.383796E+02  -0.659468E+02   0.568480E+06   0.163735E+03
   681   0.179209E+04   0.384293E+02  -0.677097E+02   0.567214E+06   0.164548E+03
   682   0.179362E+04   0.384727E+02  -0.694670E+02   0.565952E+06   0.165355E+03
   683   0.179535E+04   0.385096E+02  -0.712176E+02   0.564695E+06   0.166154E+03
   684   0.179727E+04   0.385401E+02  -0.729611E+02   0.563442E+06   0.166945E+03
   685   0.179939E+04   0.385644E+02  -0.746966E+02   0.562194E+06   0.167729E+03
   686   0.180169E+04   0.385822E+02  -0.764231E+02   0.560951E+06   0.168505E+03
   687   0.180419E+04   0.385938E+02  -0.781406E+02   0.559711E+06   0.169273E+03
   688   0.180688E+04   0.385990E+02  -0.798485E+02   0.558476E+06   0.170034E+03
   689   0.180977E+04   0.385980E+02  -0.815453E+02   0.557246E+06   0.170786E+03
   690   0.181284E+04   0.385908E+02  -0.832301E+02   0.556020E+06   0.171530E+03
   691   0.181609E+04   0.385772E+02  -0.849031E+02   0.554798E+06   0.172265E+03
   692   0.181954E+04   0.385575E+02  -0.865635E+02   0.553580E+06   0.172992E+03
   693   0.182316E+04   0.385315E+02  -0.882105E+02   0.552367E+06   0.173710E+03
   694   0.182697E+04   0.384993E+02  -0.898427E+02   0.551158E+06   0.174419E+03
   695   0.183096E+04   0.384609E+02  -0.914600E+02   0.549953E+06   0.175119E+03
   696   0.183512E+04   0.384162E+02  -0.930610E+02   0.548753E+06   0.175810E+03
   697   0.183946E+04   0.383654E+02  -0.946456E+02   0.547557E+06   0.176492E+03
   698   0.184396E+04   0.383083E+02  -0.962125E+02   0.546365E+06   0.177164E+03
   699   0.184865E+04   0.382451E+02  -0.977615E+02   0.545177E+06   0.177827E+03
   700   0.185349E+04   0.381758E+02  -0.992919E+02   0.543993E+06   0.178479E+03
   701   0.185850E+04   0.381004E+02  -0.100803E+03   0.542813E+06   0.179122E+03
   702   0.186367E+04   0.380189E+02  -0.102294E+03   0.541637E+06   0.179755E+03
   703   0.186900E+04   0.379315E+02  -0.103765E+03   0.540466E+06   0.180379E+03
   704   0.187449E+04   0.378380E+02  -0.105214E+03   0.539298E+06   0.180992E+03
   705   0.188012E+04   0.377387E+02  -0.106641E+03   0.538135E+06   0.181595E+03
   706   0.188592E+04   0.376335E+02  -0.108045E+03   0.536975E+06   0.182188E+03
   707   0.189186E+04   0.375225E+02  -0.109426E+03   0.535820E+06   0.182770E+03
   708   0.189794E+04   0.374057E+02  -0.110785E+03   0.534669E+06   0.183343E+03
   709   0.190417E+04   0.372834E+02  -0.112118E+03   0.533521E+06   0.183906E+03
   710   0.191053E+04   0.371554E+02  -0.113426E+03   0.532378E+06   0.184458E+03
   711   0.191703E+04   0.370218E+02  -0.114709E+03   0.531238E+06   0.185000E+03
   712   0.192366E+04   0.368827E+02  -0.115965E+03   0.530102E+06   0.185531E+03
   713   0.193042E+04   0.367381E+02  -0.117195E+03   0.528970E+06   0.186053E+03
   714   0.193730E+04   0.365882E+02  -0.118397E+03   0.527842E+06   0.186564E+03
   715   0.194431E+04   0.364329E+02  -0.119572E+03   0.526718E+06   0.187064E+03
   716   0.195143E+04   0.362723E+02  -0.120719E+03   0.525598E+06   0.187554E+03
   717   0.195866E+04   0.361064E+02  -0.121835E+03   0.524481E+06   0.188034E+03
   718   0.196601E+04   0.359353E+02  -0.122922E+03   0.523369E+06   0.188502E+03
   719   0.197345E+04   0.357591E+02  -0.123979E+03   0.522260E+06   0.188961E+03
   720   0.198101E+04   0.355779E+02  -0.125006E+03   0.521155E+06   0.189409E+03
   721   0.198865E+04   0.353919E+02  -0.126002E+03   0.520053E+06   0.189846E+03
   722   0.199640E+04   0.352010E+02  -0.126966E+03   0.518956E+06   0.190272E+03
   723   0.200424E+04   0.350055E+02  -0.127900E+03   0.517862E+06   0.190688E+03
   724   0.201217E+04   0.348055E+02  -0.128801E+03   0.516772E+06   0.191093E+03
   725   0.202019E+04   0.346010E+02  -0.129670E+03   0.515685E+06   0.191487E+03
   726   0.202829E+04   0.343922E+02  -0.130506E+03   0.514602E+06   0.191870E+03
   727   0.203648E+04   0.341791E+02  -0.131310E+03   0.513523E+06   0.192242E+03
   728   0.204474E+04   0.339617E+02  -0.132081E+03   0.512447E+06   0.192604E+03
   729   0.205307E+04   0.337404E+02  -0.132816E+03   0.511375E+06   0.192954E+03
   730   0.206147E+04   0.335150E+02  -0.133519E+03   0.510306E+06   0.193293E+03
   731   0.206994E+04   0.332857E+02  -0.134187E+03   0.509242E+06   0.193622E+03
   732   0.207846E+04   0.330525E+02  -0.134820E+03   0.508180E+06   0.193939E+03
   733   0.208703E+04   0.328157E+02  -0.135417E+03   0.507122E+06   0.194245E+03
   734   0.209566E+04   0.325752E+02  -0.135978E+03   0.506068E+06   0.194540E+03
   735   0.210433E+04   0.323313E+02  -0.136505E+03   0.505017E+06   0.194824E+03
   736   0.211305E+04   0.320840E+02  -0.136995E+03   0.503970E+06   0.195097E+03
   737   0.212180E+04   0.318334E+02  -0.137448E+03   0.502926E+06   0.195358E+03
   738   0.213059E+04   0.315797E+02  -0.137866E+03   0.501885E+06   0.195608E+03
   739   0.213941E+04   0.313229E+02  -0.138246E+03   0.500848E+06   0.195847E+03
   740   0.214825E+04   0.310632E+02  -0.138588E+03   0.499814E+06   0.196074E+03
   741   0.215710E+04   0.308008E+02  -0.138894E+03   0.498784E+06   0.196290E+03
   742   0.216597E+04   0.305357E+02  -0.139162E+03   0.497757E+06   0.196494E+03
   743   0.217486E+04   0.302680E+02  -0.139393E+03   0.496733E+06   0.196687E+03
   744   0.218375E+04   0.299980E+02  -0.139586E+03   0.495713E+06   0.196868E+03
   745   0.219263E+04   0.297258E+02  -0.139741E+03   0.494696E+06   0.197038E+03
   746   0.220151E+04   0.294514E+02  -0.139859E+03   0.493683E+06   0.197196E+03
   747   0.221038E+04   0.291750E+02  -0.139938E+03   0.492672E+06   0.197343E+03
   748   0.221924E+04   0.288967E+02  -0.139980E+03   0.491665E+06   0.197477E+03
   749   0.222808E+04   0.286165E+02  -0.139983E+03   0.490661E+06   0.197600E+03
   750   0.223690E+04   0.283348E+02  -0.139949E+03   0.489660E+06   0.197712E+03
   751   0.224569E+04   0.280515E+02  -0.139876E+03   0.488663E+06   0.197811E+03
   752   0.225444E+04   0.277667E+02  -0.139764E+03   0.487668E+06   0.197899E+03
   753   0.226317E+04   0.274807E+02  -0.139615E+03   0.486677E+06   0.197975E+03
   754   0.227186E+04   0.271934E+02  -0.139428E+03   0.485689E+06   0.198039E+03
   755   0.228050E+04   0.269052E+02  -0.139203E+03   0.484704E+06   0.198092E+03
   756   0.228909E+04   0.266161E+02  -0.138940E+03   0.483723E+06   0.198133E+03
   757   0.229764E+04   0.263263E+02  -0.138639E+03   0.482744E+06   0.198163E+03
   758   0.230615E+04   0.260358E+02  -0.138301E+03   0.481769E+06   0.198181E+03
   759   0.231460E+04   0.257450E+02  -0.137926E+03   0.480796E+06   0.198188E+03
   760   0.232299E+04   0.254539E+02  -0.137514E+03   0.479827E+06   0.198183E+03
   761   0.233132E+04   0.251626E+02  -0.137064E+03   0.478861E+06   0.198168E+03
   762   0.233959E+04   0.248712E+02  -0.136577E+03   0.477897E+06   0.198141E+03
   763   0.234779E+04   0.245799E+02  -0.136054E+03   0.476937E+06   0.198103E+03
   764   0.235590E+04   0.242888E+02  -0.135493E+03   0.475980E+06   0.198053E+03
   765   0.236394E+04   0.239980E+02  -0.134896E+03   0.475026E+06   0.197993E+03
   766   0.237189E+04   0.237077E+02  -0.134261E+03   0.474075E+06   0.197922E+03
   767   0.237975E+04   0.234179E+02  -0.133590E+03   0.473126E+06   0.197839E+03
   768   0.238752E+04   0.231287E+02  -0.132881E+03   0.472181E+06   0.197746E+03
   769   0.239518E+04   0.228405E+02  -0.132137E+03   0.471239E+06   0.197642E+03
   770   0.240274E+04   0.225532E+02  -0.131356E+03   0.470300E+06   0.197527E+03
   771   0.241018E+04   0.222670E+02  -0.130541E+03   0.469363E+06   0.197401E+03
   772   0.241752E+04   0.219822E+02  -0.129689E+03   0.468430E+06   0.197265E+03
   773   0.242473E+04   0.216988E+02  -0.128804E+03   0.467499E+06   0.197118E+03
   774   0.243183E+04   0.214169E+02  -0.127884E+03   0.466572E+06   0.196960E+03
   775   0.243879E+04   0.211368E+02  -0.126930E+03   0.465647E+06   0.196792E+03
   776   0.244564E+04   0.208585E+02  -0.125943E+03   0.464725E+06   0.196614E+03
   777   0.245236E+04   0.205821E+02  -0.124923E+03   0.463806E+06   0.196425E+03
   778   0.245896E+04   0.203078E+02  -0.123871E+03   0.462889E+06   0.196225E+03
   779   0.246543E+04   0.200357E+02  -0.122787E+03   0.461976E+06   0.196015E+03
   780   0.247176E+04   0.197659E+02  -0.121671E+03   0.461065E+06   0.195795E+03
   781   0.247797E+04   0.194985E+02  -0.120525E+03   0.460158E+06   0.195565E+03
   782   0.248404E+04   0.192337E+02  -0.119348E+03   0.459252E+06   0.195325E+03
   783   0.248997E+04   0.189715E+02  -0.118140E+03   0.458350E+06   0.195074E+03
   784   0.249576E+04   0.187121E+02  -0.116902E+03   0.457451E+06   0.194814E+03
   785   0.250139E+04   0.184554E+02  -0.115634E+03   0.456554E+06   0.194543E+03
   786   0.250686E+04   0.182018E+02  -0.114335E+03   0.455660E+06   0.194262E+03
   787   0.251218E+04   0.179512E+02  -0.113008E+03   0.454768E+06   0.193972E+03
   788   0.251733E+04   0.177038E+02  -0.111649E+03   0.453880E+06   0.193672E+03
   789   0.252231E+04   0.174597E+02  -0.110263E+03   0.452994E+06   0.193361E+03
   790   0.252712E+04   0.172191E+02  -0.108848E+03   0.452110E+06   0.193042E+03
   791   0.253175E+04   0.169821E+02  -0.107406E+03   0.451230E+06   0.192712E+03
   792   0.253621E+04   0.167488E+02  -0.105938E+03   0.450352E+06   0.192373E+03
   793   0.254050E+04   0.165195E+02  -0.104444E+03   0.449476E+06   0.192024E+03
   794   0.254460E+04   0.162943E+02  -0.102927E+03   0.448604E+06   0.191666E+03
   795   0.254852E+04   0.160732E+02  -0.101385E+03   0.447733E+06   0.191298E+03
   796   0.255226E+04   0.158564E+02  -0.998207E+02   0.446866E+06   0.190921E+03
   797   0.255582E+04   0.156439E+02  -0.982336E+02   0.446001E+06   0.190534E+03
   798   0.255920E+04   0.154358E+02  -0.966241E+02   0.445138E+06   0.190138E+03
   799   0.256240E+04   0.152321E+02  -0.949932E+02   0.444278E+06   0.189733E+03
   800   0.256541E+04   0.150329E+02  -0.933399E+02   0.443421E+06   0.189319E+03
   801   0.256823E+04   0.148383E+02  -0.916665E+02   0.442566E+06   0.188895E+03
   802   0.257088E+04   0.146483E+02  -0.899723E+02   0.441714E+06   0.188463E+03
   803   0.257334E+04   0.144630E+02  -0.882581E+02   0.440864E+06   0.188021E+03
   804   0.257560E+04   0.142825E+02  -0.865252E+02   0.440017E+06   0.187571E+03
   805   0.257767E+04   0.141071E+02  -0.847730E+02   0.439172E+06   0.187112E+03
   806   0.257953E+04   0.139367E+02  -0.830038E+02   0.438330E+06   0.186644E+03
   807   0.258118E+04   0.137714E+02  -0.812159E+02   0.437490E+06   0.186168E+03
   808   0.258262E+04   0.136116E+02  -0.794124E+02   0.436652E+06   0.185683E+03
   809   0.258385E+04   0.134572E+02  -0.775925E+02   0.435817E+06   0.185190E+03
   810   0.258486E+04   0.133082E+02  -0.757571E+02   0.434985E+06   0.184690E+03
   811   0.258566E+04   0.131649E+02  -0.739076E+02   0.434154E+06   0.184181E+03
   812   0.258625E+04   0.130270E+02  -0.720448E+02   0.433327E+06   0.183664E+03
   813   0.258664E+04   0.128948E+02  -0.701697E+02   0.432501E+06   0.183139E+03
   814   0.258682E+04   0.127682E+02  -0.682831E+02   0.431678E+06   0.182606E+03
   815   0.258682E+04   0.126473E+02  -0.663860E+02   0.430858E+06   0.182066E+03
   816   0.258661E+04   0.125321E+02  -0.644792E+02   0.430040E+06   0.181519E+03
   817   0.258621E+04   0.124228E+02  -0.625632E+02   0.429224E+06   0.180964E+03
   818   0.258561E+04   0.123193E+02  -0.606383E+02   0.428410E+06   0.180402E+03
   819   0.258480E+04   0.122217E+02  -0.587049E+02   0.427599E+06   0.179832E+03
   820   0.258378E+04   0.121301E+02  -0.567635E+02   0.426790E+06   0.179256E+03
   821   0.258253E+04   0.120446E+02  -0.548144E+02   0.425984E+06   0.178672E+03
   822   0.258106E+04   0.119653E+02  -0.528579E+02   0.425180E+06   0.178082E+03
   823   0.257935E+04   0.118921E+02  -0.508946E+02   0.424378E+06   0.177485E+03
   824   0.257743E+04   0.118252E+02  -0.489255E+02   0.423578E+06   0.176882E+03
   825   0.257529E+04   0.117645E+02  -0.469518E+02   0.422781E+06   0.176272E+03
   826   0.257293E+04   0.117101E+02  -0.449746E+02   0.421986E+06   0.175656E+03
   827   0.257037E+04   0.116620E+02  -0.429952E+02   0.421193E+06   0.175033E+03
   828   0.256760E+04   0.116201E+02  -0.410146E+02   0.420403E+06   0.174404E+03
   829   0.256463E+04   0.115846E+02  -0.390340E+02   0.419615E+06   0.173769E+03
   830   0.256147E+04   0.115555E+02  -0.370546E+02   0.418829E+06   0.173129E+03
   831   0.255812E+04   0.115327E+02  -0.350766E+02   0.418045E+06   0.172482E+03
   832   0.255457E+04   0.115163E+02  -0.331006E+02   0.417263E+06   0.171830E+03
   833   0.255081E+04   0.115063E+02  -0.311268E+02   0.416484E+06   0.171172E+03
   834   0.254685E+04   0.115028E+02  -0.291556E+02   0.415707E+06   0.170509E+03
   835   0.254268E+04   0.115058E+02  -0.271874E+02   0.414932E+06   0.169840E+03
   836   0.253828E+04   0.115153E+02  -0.252225E+02   0.414159E+06   0.169166E+03
   837   0.253366E+04   0.115313E+02  -0.232615E+02   0.413389E+06   0.168487E+03
   838   0.252884E+04   0.115539E+02  -0.213050E+02   0.412620E+06   0.167803E+03
   839   0.252380E+04   0.115829E+02  -0.193543E+02   0.411854E+06   0.167114E+03
   840   0.251856E+04   0.116184E+02  -0.174101E+02   0.411090E+06   0.166420E+03
   841   0.251312E+04   0.116603E+02  -0.154737E+02   0.410327E+06   0.165721E+03
   842   0.250749E+04   0.117086E+02  -0.135459E+02   0.409568E+06   0.165018E+03
   843   0.250167E+04   0.117632E+02  -0.116277E+02   0.408810E+06   0.164311E+03
   844   0.249567E+04   0.118240E+02  -0.972011E+01   0.408054E+06   0.163598E+03
   845   0.248948E+04   0.118912E+02  -0.782366E+01   0.407300E+06   0.162882E+03
   846   0.248312E+04   0.119646E+02  -0.593908E+01   0.406549E+06   0.162162E+03
   847   0.247656E+04   0.120445E+02  -0.406681E+01   0.405799E+06   0.161437E+03
   848   0.246981E+04   0.121306E+02  -0.220747E+01   0.405052E+06   0.160709E+03
   849   0.246288E+04   0.122232E+02  -0.361622E+00   0.404306E+06   0.159977E+03
   850   0.245574E+04   0.123221E+02   0.147016E+01   0.403563E+06   0.159241E+03
   851   0.244841E+04   0.124275E+02   0.328733E+01   0.402822E+06   0.158501E+03
   852   0.244090E+04   0.125392E+02   0.508935E+01   0.402082E+06   0.157758E+03
   853   0.243319E+04   0.126571E+02   0.687573E+01   0.401345E+06   0.157012E+03
   854   0.242531E+04   0.127811E+02   0.864594E+01   0.400610E+06   0.156262E+03
   855   0.241726E+04   0.129111E+02   0.103995E+02   0.399876E+06   0.155508E+03
   856   0.240903E+04   0.130470E+02   0.121359E+02   0.399145E+06   0.154751E+03
   857   0.240064E+04   0.131887E+02   0.138546E+02   0.398416E+06   0.153991E+03
   858   0.239210E+04   0.133361E+02   0.155550E+02   0.397689E+06   0.153228E+03
   859   0.238340E+04   0.134892E+02   0.172364E+02   0.396963E+06   0.152461E+03
   860   0.237455E+04   0.136480E+02   0.188978E+02   0.396240E+06   0.151691E+03
   861   0.236555E+04   0.138125E+02   0.205385E+02   0.395518E+06   0.150918E+03
   862   0.235639E+04   0.139826E+02   0.221575E+02   0.394799E+06   0.150142E+03
   863   0.234709E+04   0.141583E+02   0.237540E+02   0.394081E+06   0.149362E+03
   864   0.233765E+04   0.143397E+02   0.253270E+02   0.393366E+06   0.148580E+03
   865   0.232805E+04   0.145266E+02   0.268758E+02   0.392652E+06   0.147794E+03
   866   0.231832E+04   0.147190E+02   0.284002E+02   0.391940E+06   0.147006E+03
   867   0.230845E+04   0.149168E+02   0.299000E+02   0.391230E+06   0.146214E+03
   868   0.229843E+04   0.151199E+02   0.313750E+02   0.390522E+06   0.145420E+03
   869   0.228827E+04   0.153282E+02   0.328251E+02   0.389816E+06   0.144623E+03
   870   0.227798E+04   0.155417E+02   0.342500E+02   0.389112E+06   0.143823E+03
   871   0.226755E+04   0.157602E+02   0.356496E+02   0.388410E+06   0.143020E+03
   872   0.225700E+04   0.159836E+02   0.370238E+02   0.387709E+06   0.142215E+03
   873   0.224631E+04   0.162118E+02   0.383719E+02   0.387011E+06   0.141407E+03
   874   0.223551E+04   0.164447E+02   0.396935E+02   0.386314E+06   0.140596E+03
   875   0.222458E+04   0.166822E+02   0.409879E+02   0.385619E+06   0.139782E+03
   876   0.221355E+04   0.169241E+02   0.422546E+02   0.384926E+06   0.138966E+03
   877   0.220240E+04   0.171704E+02   0.434930E+02   0.384235E+06   0.138148E+03
   878   0.219116E+04   0.174209E+02   0.447026E+02   0.383546E+06   0.137327E+03
   879   0.217982E+04   0.176756E+02   0.458829E+02   0.382859E+06   0.136503E+03
   880   0.216839E+04   0.179343E+02   0.470332E+02   0.382173E+06   0.135678E+03
   881   0.215687E+04   0.181969E+02   0.481532E+02   0.381489E+06   0.134849E+03
   882   0.214526E+04   0.184635E+02   0.492423E+02   0.380807E+06   0.134019E+03
   883   0.213356E+04   0.187338E+02   0.503000E+02   0.380127E+06   0.133186E+03
   884   0.212177E+04   0.190078E+02   0.513259E+02   0.379448E+06   0.132351E+03
   885   0.210990E+04   0.192855E+02   0.523195E+02   0.378772E+06   0.131514E+03
   886   0.209795E+04   0.195667E+02   0.532802E+02   0.378097E+06   0.130674E+03
   887   0.208592E+04   0.198514E+02   0.542081E+02   0.377424E+06   0.129833E+03
   888   0.207382E+04   0.201395E+02   0.551029E+02   0.376752E+06   0.128989E+03
   889   0.206164E+04   0.204307E+02   0.559649E+02   0.376083E+06   0.128143E+03
   890   0.204940E+04   0.207249E+02   0.567937E+02   0.375415E+06   0.127295E+03
   891   0.203709E+04   0.210222E+02   0.575895E+02   0.374749E+06   0.126446E+03
   892   0.202473E+04   0.213223E+02   0.583520E+02   0.374085E+06   0.125594E+03
   893   0.201230E+04   0.216251E+02   0.590813E+02   0.373422E+06   0.124741E+03
   894   0.199983E+04   0.219304E+02   0.597773E+02   0.372761E+06   0.123886E+03
   895   0.198730E+04   0.222382E+02   0.604397E+02   0.372102E+06   0.123028E+03
   896   0.197473E+04   0.225483E+02   0.610685E+02   0.371444E+06   0.122170E+03
   897   0.196212E+04   0.228605E+02   0.616635E+02   0.370789E+06   0.121309E+03
   898   0.194947E+04   0.231747E+02   0.622245E+02   0.370135E+06   0.120447E+03
   899   0.193679E+04   0.234907E+02   0.627516E+02   0.369482E+06   0.119583E+03
   900   0.192408E+04   0.238085E+02   0.632443E+02   0.368831E+06   0.118718E+03
   901   0.191134E+04   0.241277E+02   0.637027E+02   0.368182E+06   0.117851E+03
   902   0.189858E+04   0.244485E+02   0.641268E+02   0.367535E+06   0.116982E+03
   903   0.188581E+04   0.247706E+02   0.645162E+02   0.366889E+06   0.116112E+03
   904   0.187302E+04   0.250939E+02   0.648709E+02   0.366245E+06   0.115241E+03
   905   0.186023E+04   0.254182E+02   0.651910E+02   0.365603E+06   0.114369E+03
   906   0.184743E+04   0.257436E+02   0.654760E+02   0.364962E+06   0.113495E+03
   907   0.183464E+04   0.260697E+02   0.657261E+02   0.364323E+06   0.112621E+03
   908   0.182185E+04   0.263965E+02   0.659413E+02   0.363685E+06   0.111746E+03
   909   0.180906E+04   0.267239E+02   0.661215E+02   0.363049E+06   0.110869E+03
   910   0.179628E+04   0.270518E+02   0.662669E+02   0.362415E+06   0.109992E+03
   911   0.178352E+04   0.273800E+02   0.663776E+02   0.361782E+06   0.109115E+03
   912   0.177078E+04   0.277085E+02   0.664535E+02   0.361151E+06   0.108236E+03
   913   0.175806E+04   0.280370E+02   0.664948E+02   0.360522E+06   0.107358E+03
   914   0.174536E+04   0.283655E+02   0.665015E+02   0.359894E+06   0.106479E+03
   915   0.173268E+04   0.286939E+02   0.664737E+02   0.359268E+06   0.105599E+03
   916   0.172004E+04   0.290220E+02   0.664116E+02   0.358643E+06   0.104719E+03
   917   0.170744E+04   0.293496E+02   0.663152E+02   0.358020E+06   0.103840E+03
   918   0.169486E+04   0.296767E+02   0.661847E+02   0.357399E+06   0.102960E+03
   919   0.168232E+04   0.300031E+02   0.660202E+02   0.356779E+06   0.102080E+03
   920   0.166983E+04   0.303286E+02   0.658219E+02   0.356161E+06   0.101200E+03
   921   0.165738E+04   0.306531E+02   0.655898E+02   0.355544E+06   0.100321E+03
   922   0.164498E+04   0.309765E+02   0.653243E+02   0.354929E+06   0.994414E+02
   923   0.163264E+04   0.312986E+02   0.650258E+02   0.354315E+06   0.985625E+02
   924   0.162034E+04   0.316195E+02   0.646944E+02   0.353703E+06   0.976842E+02
   925   0.160811E+04   0.319388E+02   0.643306E+02   0.353093E+06   0.968064E+02
   926   0.159594E+04   0.322565E+02   0.639348E+02   0.352484E+06   0.959293E+02
   927   0.158384E+04   0.325725E+02   0.635072E+02   0.351876E+06   0.950529E+02
   928   0.157181E+04   0.328866E+02   0.630481E+02   0.351270E+06   0.941773E+02
   929   0.155985E+04   0.331988E+02   0.625579E+02   0.350666E+06   0.933026E+02
   930   0.154797E+04   0.335088E+02   0.620369E+02   0.350063E+06   0.924290E+02
   931   0.153616E+04   0.338166E+02   0.614852E+02   0.349462E+06   0.915564E+02
   932   0.152445E+04   0.341220E+02   0.609031E+02   0.348862E+06   0.906850E+02
   933   0.151281E+04   0.344249E+02   0.602911E+02   0.348264E+06   0.898149E+02
   934   0.150126E+04   0.347251E+02   0.596491E+02   0.347667E+06   0.889462E+02
   935   0.148981E+04   0.350225E+02   0.589777E+02   0.347071E+06   0.880788E+02
   936   0.147844E+04   0.353170E+02   0.582771E+02   0.346478E+06   0.872131E+02
   937   0.146717E+04   0.356085E+02   0.575477E+02   0.345885E+06   0.863489E+02
   938   0.145599E+04   0.358969E+02   0.567899E+02   0.345294E+06   0.854865E+02
   939   0.144492E+04   0.361820E+02   0.560041E+02   0.344705E+06   0.846258E+02
   940   0.143395E+04   0.364636E+02   0.551906E+02   0.344117E+06   0.837670E+02
   941   0.142308E+04   0.367418E+02   0.543498E+02   0.343531E+06   0.829102E+02
   942   0.141233E+04   0.370163E+02   0.534822E+02   0.342946E+06   0.820555E+02
   943   0.140168E+04   0.372871E+02   0.525880E+02   0.342362E+06   0.812029E+02
   944   0.139114E+04   0.375541E+02   0.516680E+02   0.341780E+06   0.803526E+02
   945   0.138073E+04   0.378171E+02   0.507224E+02   0.341199E+06   0.795045E+02
   946   0.137042E+04   0.380761E+02   0.497518E+02   0.340620E+06   0.786589E+02
   947   0.136024E+04   0.383309E+02   0.487567E+02   0.340042E+06   0.778158E+02
   948   0.135018E+04   0.385815E+02   0.477375E+02   0.339466E+06   0.769753E+02
   949   0.134024E+04   0.388278E+02   0.466946E+02   0.338891E+06   0.761375E+02
   950   0.133044E+04   0.390697E+02   0.456287E+02   0.338318E+06   0.753024E+02
   951   0.132075E+04   0.393069E+02   0.445401E+02   0.337745E+06   0.744702E+02
   952   0.131120E+04   0.395395E+02   0.434293E+02   0.337175E+06   0.736408E+02
   953   0.130178E+04   0.397674E+02   0.422968E+02   0.336605E+06   0.728144E+02
   954   0.129249E+04   0.399905E+02   0.411431E+02   0.336038E+06   0.719910E+02
   955   0.128333E+04   0.402085E+02   0.399686E+02   0.335471E+06   0.711706E+02
   956   0.127432E+04   0.404215E+02   0.387740E+02   0.334906E+06   0.703533E+02
   957   0.126544E+04   0.406294E+02   0.375597E+02   0.334342E+06   0.695390E+02
   958   0.125670E+04   0.408322E+02   0.363265E+02   0.333780E+06   0.687280E+02
   959   0.124809E+04   0.410297E+02   0.350749E+02   0.333219E+06   0.679200E+02
   960   0.123964E+04   0.412219E+02   0.338057E+02   0.332660E+06   0.671154E+02
   961   0.123133E+04   0.414088E+02   0.325194E+02   0.332101E+06   0.663139E+02
   962   0.122316E+04   0.415903E+02   0.312168E+02   0.331545E+06   0.655158E+02
   963   0.121515E+04   0.417664E+02   0.298985E+02   0.330989E+06   0.647211E+02
   964   0.120728E+04   0.419369E+02   0.285650E+02   0.330435E+06   0.639297E+02
   965   0.119957E+04   0.421019E+02   0.272168E+02   0.329882E+06   0.631418E+02
   966   0.119200E+04   0.422612E+02   0.258546E+02   0.329331E+06   0.623573E+02
   967   0.118458E+04   0.424148E+02   0.244789E+02   0.328781E+06   0.615763E+02
   968   0.117732E+04   0.425625E+02   0.230903E+02   0.328232E+06   0.607989E+02
   969   0.117021E+04   0.427045E+02   0.216894E+02   0.327685E+06   0.600251E+02
   970   0.116326E+04   0.428404E+02   0.202766E+02   0.327139E+06   0.592550E+02
   971   0.115646E+04   0.429704E+02   0.188527E+02   0.326594E+06   0.584885E+02
   972   0.114981E+04   0.430943E+02   0.174183E+02   0.326051E+06   0.577257E+02
   973   0.114332E+04   0.432122E+02   0.159739E+02   0.325509E+06   0.569667E+02
   974   0.113699E+04   0.433240E+02   0.145203E+02   0.324969E+06   0.562115E+02
   975   0.113081E+04   0.434296E+02   0.130581E+02   0.324429E+06   0.554602E+02
   976   0.112479E+04   0.435291E+02   0.115878E+02   0.323891E+06   0.547127E+02
   977   0.111893E+04   0.436223E+02   0.101102E+02   0.323355E+06   0.539692E+02
   978   0.111322E+04   0.437093E+02   0.862576E+01   0.322819E+06   0.532296E+02
   979   0.110767E+04   0.437901E+02   0.713517E+01   0.322285E+06   0.524940E+02
   980   0.110229E+04   0.438645E+02   0.563900E+01   0.321752E+06   0.517625E+02
   981   0.109706E+04   0.439328E+02   0.413784E+01   0.321221E+06   0.510351E+02
