#    L    TT             EE             BB             TE          
   390   0.194149E+04   0.222772E+02   0.355218E-01   0.397790E+02
   391   0.192846E+04   0.223373E+02   0.356176E-01   0.378540E+02
   392   0.191584E+04   0.223938E+02   0.357136E-01   0.359233E+02
   393   0.190366E+04   0.224466E+02   0.358100E-01   0.339877E+02
   394   0.189189E+04   0.224957E+02   0.359065E-01   0.320477E+02
   395   0.188054E+04   0.225411E+02   0.360034E-01   0.301040E+02
   396   0.186961E+04   0.225828E+02   0.361006E-01   0.281573E+02
   397   0.185910E+04   0.226207E+02   0.361981E-01   0.262083E+02
   398   0.184900E+04   0.226548E+02   0.362960E-01   0.242575E+02
   399   0.183933E+04   0.226852E+02   0.363942E-01   0.223057E+02
   400   0.183007E+04   0.227118E+02   0.364928E-01   0.203534E+02
   401   0.182124E+04   0.227346E+02   0.365918E-01   0.184013E+02
   402   0.181281E+04   0.227536E+02   0.366911E-01   0.164503E+02
   403   0.180481E+04   0.227689E+02   0.367909E-01   0.145013E+02
   404   0.179722E+04   0.227803E+02   0.368912E-01   0.125549E+02
   405   0.179004E+04   0.227878E+02   0.369919E-01   0.106122E+02
   406   0.178326E+04   0.227916E+02   0.370931E-01   0.867390E+01
   407   0.177690E+04   0.227916E+02   0.371948E-01   0.674092E+01
   408   0.177093E+04   0.227875E+02   0.372970E-01   0.481412E+01
   409   0.176535E+04   0.227798E+02   0.373997E-01   0.289430E+01
   410   0.176018E+04   0.227681E+02   0.375030E-01   0.982375E+00
   411   0.175539E+04   0.227526E+02   0.376068E-01  -0.921068E+00
   412   0.175099E+04   0.227333E+02   0.377112E-01  -0.281513E+01
   413   0.174697E+04   0.227101E+02   0.378161E-01  -0.469922E+01
   414   0.174334E+04   0.226831E+02   0.379217E-01  -0.657252E+01
   415   0.174008E+04   0.226523E+02   0.380279E-01  -0.843435E+01
   416   0.173721E+04   0.226176E+02   0.381348E-01  -0.102840E+02
   417   0.173470E+04   0.225792E+02   0.382423E-01  -0.121207E+02
   418   0.173256E+04   0.225371E+02   0.383504E-01  -0.139437E+02
   419   0.173078E+04   0.224911E+02   0.384593E-01  -0.157523E+02
   420   0.172938E+04   0.224414E+02   0.385688E-01  -0.175458E+02
   421   0.172833E+04   0.223879E+02   0.386790E-01  -0.193234E+02
   422   0.172763E+04   0.223306E+02   0.387900E-01  -0.210843E+02
   423   0.172729E+04   0.222695E+02   0.389017E-01  -0.228279E+02
   424   0.172730E+04   0.222047E+02   0.390141E-01  -0.245535E+02
   425   0.172765E+04   0.221362E+02   0.391273E-01  -0.262603E+02
   426   0.172834E+04   0.220640E+02   0.392413E-01  -0.279482E+02
   427   0.172936E+04   0.219883E+02   0.393560E-01  -0.296163E+02
   428   0.173071E+04   0.219090E+02   0.394716E-01  -0.312643E+02
   429   0.173237E+04   0.218262E+02   0.395879E-01  -0.328917E+02
   430   0.173435E+04   0.217399E+02   0.397050E-01  -0.344977E+02
   431   0.173664E+04   0.216503E+02   0.398230E-01  -0.360821E+02
   432   0.173923E+04   0.215573E+02   0.399418E-01  -0.376443E+02
   433   0.174213E+04   0.214609E+02   0.400614E-01  -0.391837E+02
   434   0.174532E+04   0.213614E+02   0.401818E-01  -0.406998E+02
   435   0.174881E+04   0.212585E+02   0.403031E-01  -0.421921E+02
   436   0.175259E+04   0.211524E+02   0.404252E-01  -0.436600E+02
   437   0.175666E+04   0.210431E+02   0.405482E-01  -0.451030E+02
   438   0.176102E+04   0.209306E+02   0.406721E-01  -0.465206E+02
   439   0.176565E+04   0.208150E+02   0.407968E-01  -0.479124E+02
   440   0.177055E+04   0.206964E+02   0.409223E-01  -0.492779E+02
   441   0.177572E+04   0.205747E+02   0.410488E-01  -0.506168E+02
   442   0.178114E+04   0.204501E+02   0.411761E-01  -0.519287E+02
   443   0.178682E+04   0.203226E+02   0.413042E-01  -0.532131E+02
   444   0.179273E+04   0.201923E+02   0.414333E-01  -0.544696E+02
   445   0.179888E+04   0.200591E+02   0.415632E-01  -0.556979E+02
   446   0.180526E+04   0.199233E+02   0.416939E-01  -0.568976E+02
   447   0.181185E+04   0.197847E+02   0.418256E-01  -0.580686E+02
   448   0.181869E+04   0.196436E+02   0.419581E-01  -0.592107E+02
   449   0.182574E+04   0.195000E+02   0.420914E-01  -0.603237E+02
   450   0.183300E+04   0.193539E+02   0.422257E-01  -0.614073E+02
   451   0.184048E+04   0.192054E+02   0.423607E-01  -0.624613E+02
   452   0.184818E+04   0.190545E+02   0.424967E-01  -0.634853E+02
   453   0.185606E+04   0.189014E+02   0.426334E-01  -0.644789E+02
   454   0.186414E+04   0.187462E+02   0.427710E-01  -0.654417E+02
   455   0.187240E+04   0.185888E+02   0.429095E-01  -0.663733E+02
   456   0.188083E+04   0.184295E+02   0.430488E-01  -0.672731E+02
   457   0.188942E+04   0.182681E+02   0.431889E-01  -0.681409E+02
   458   0.189816E+04   0.181050E+02   0.433298E-01  -0.689761E+02
   459   0.190704E+04   0.179400E+02   0.434715E-01  -0.697785E+02
   460   0.191606E+04   0.177734E+02   0.436140E-01  -0.705480E+02
   461   0.192520E+04   0.176051E+02   0.437573E-01  -0.712836E+02
   462   0.193448E+04   0.174354E+02   0.439015E-01  -0.719873E+02
   463   0.194388E+04   0.172644E+02   0.440464E-01  -0.726573E+02
   464   0.195340E+04   0.170920E+02   0.441920E-01  -0.732942E+02
   465   0.196303E+04   0.169185E+02   0.443384E-01  -0.738978E+02
   466   0.197278E+04   0.167439E+02   0.444856E-01  -0.744685E+02
   467   0.198264E+04   0.165683E+02   0.446335E-01  -0.750053E+02
   468   0.199258E+04   0.163918E+02   0.447822E-01  -0.755089E+02
   469   0.200261E+04   0.162145E+02   0.449316E-01  -0.759788E+02
   470   0.201271E+04   0.160364E+02   0.450816E-01  -0.764150E+02
   471   0.202288E+04   0.158577E+02   0.452324E-01  -0.768164E+02
   472   0.203310E+04   0.156785E+02   0.453839E-01  -0.771842E+02
   473   0.204337E+04   0.154988E+02   0.455361E-01  -0.775168E+02
   474   0.205368E+04   0.153186E+02   0.456889E-01  -0.778161E+02
   475   0.206403E+04   0.151382E+02   0.458424E-01  -0.780804E+02
   476   0.207441E+04   0.149576E+02   0.459966E-01  -0.783103E+02
   477   0.208482E+04   0.147769E+02   0.461513E-01  -0.785061E+02
   478   0.209526E+04   0.145962E+02   0.463067E-01  -0.786677E+02
   479   0.210573E+04   0.144155E+02   0.464628E-01  -0.787959E+02
   480   0.211620E+04   0.142351E+02   0.466194E-01  -0.788898E+02
   481   0.212670E+04   0.140549E+02   0.467766E-01  -0.789500E+02
   482   0.213718E+04   0.138750E+02   0.469343E-01  -0.789764E+02
   483   0.214767E+04   0.136956E+02   0.470926E-01  -0.789693E+02
   484   0.215815E+04   0.135167E+02   0.472515E-01  -0.789288E+02
   485   0.216859E+04   0.133385E+02   0.474109E-01  -0.788548E+02
   486   0.217901E+04   0.131609E+02   0.475708E-01  -0.787477E+02
   487   0.218940E+04   0.129841E+02   0.477312E-01  -0.786075E+02
   488   0.219974E+04   0.128082E+02   0.478921E-01  -0.784344E+02
   489   0.221004E+04   0.126332E+02   0.480535E-01  -0.782287E+02
   490   0.222029E+04   0.124592E+02   0.482153E-01  -0.779906E+02
   491   0.223049E+04   0.122864E+02   0.483776E-01  -0.777206E+02
   492   0.224064E+04   0.121147E+02   0.485402E-01  -0.774186E+02
   493   0.225073E+04   0.119443E+02   0.487033E-01  -0.770851E+02
   494   0.226077E+04   0.117752E+02   0.488668E-01  -0.767203E+02
   495   0.227074E+04   0.116077E+02   0.490306E-01  -0.763245E+02
   496   0.228064E+04   0.114415E+02   0.491948E-01  -0.758979E+02
   497   0.229046E+04   0.112770E+02   0.493593E-01  -0.754409E+02
   498   0.230020E+04   0.111141E+02   0.495241E-01  -0.749537E+02
   499   0.230985E+04   0.109529E+02   0.496892E-01  -0.744368E+02
   500   0.231941E+04   0.107935E+02   0.498545E-01  -0.738901E+02
   501   0.232886E+04   0.106360E+02   0.500202E-01  -0.733143E+02
   502   0.233820E+04   0.104805E+02   0.501860E-01  -0.727099E+02
   503   0.234743E+04   0.103270E+02   0.503521E-01  -0.720771E+02
   504   0.235655E+04   0.101758E+02   0.505183E-01  -0.714168E+02
   505   0.236555E+04   0.100268E+02   0.506847E-01  -0.707294E+02
   506   0.237443E+04   0.988028E+01   0.508512E-01  -0.700155E+02
   507   0.238318E+04   0.973624E+01   0.510179E-01  -0.692755E+02
   508   0.239181E+04   0.959482E+01   0.511846E-01  -0.685101E+02
   509   0.240029E+04   0.945611E+01   0.513514E-01  -0.677199E+02
   510   0.240865E+04   0.932021E+01   0.515183E-01  -0.669054E+02
   511   0.241686E+04   0.918719E+01   0.516852E-01  -0.660670E+02
   512   0.242493E+04   0.905715E+01   0.518521E-01  -0.652055E+02
   513   0.243285E+04   0.893018E+01   0.520190E-01  -0.643213E+02
   514   0.244061E+04   0.880637E+01   0.521858E-01  -0.634149E+02
   515   0.244822E+04   0.868580E+01   0.523525E-01  -0.624871E+02
   516   0.245566E+04   0.856856E+01   0.525191E-01  -0.615383E+02
   517   0.246294E+04   0.845472E+01   0.526856E-01  -0.605691E+02
   518   0.247004E+04   0.834437E+01   0.528520E-01  -0.595801E+02
   519   0.247697E+04   0.823759E+01   0.530182E-01  -0.585720E+02
   520   0.248371E+04   0.813446E+01   0.531842E-01  -0.575453E+02
   521   0.249027E+04   0.803506E+01   0.533499E-01  -0.565006E+02
   522   0.249664E+04   0.793945E+01   0.535154E-01  -0.554385E+02
   523   0.250281E+04   0.784772E+01   0.536806E-01  -0.543596E+02
   524   0.250879E+04   0.775991E+01   0.538455E-01  -0.532645E+02
   525   0.251456E+04   0.767609E+01   0.540101E-01  -0.521537E+02
   526   0.252015E+04   0.759632E+01   0.541744E-01  -0.510280E+02
   527   0.252553E+04   0.752066E+01   0.543382E-01  -0.498877E+02
   528   0.253072E+04   0.744917E+01   0.545017E-01  -0.487338E+02
   529   0.253570E+04   0.738190E+01   0.546647E-01  -0.475665E+02
   530   0.254048E+04   0.731890E+01   0.548273E-01  -0.463867E+02
   531   0.254505E+04   0.726023E+01   0.549894E-01  -0.451949E+02
   532   0.254942E+04   0.720593E+01   0.551510E-01  -0.439920E+02
   533   0.255357E+04   0.715604E+01   0.553121E-01  -0.427783E+02
   534   0.255751E+04   0.711062E+01   0.554726E-01  -0.415547E+02
   535   0.256124E+04   0.706972E+01   0.556326E-01  -0.403218E+02
   536   0.256475E+04   0.703337E+01   0.557919E-01  -0.390803E+02
   537   0.256805E+04   0.700161E+01   0.559507E-01  -0.378306E+02
   538   0.257113E+04   0.697447E+01   0.561088E-01  -0.365736E+02
   539   0.257399E+04   0.695199E+01   0.562663E-01  -0.353097E+02
   540   0.257663E+04   0.693418E+01   0.564231E-01  -0.340396E+02
   541   0.257906E+04   0.692110E+01   0.565791E-01  -0.327637E+02
   542   0.258126E+04   0.691275E+01   0.567345E-01  -0.314829E+02
   543   0.258324E+04   0.690918E+01   0.568891E-01  -0.301976E+02
   544   0.258501E+04   0.691040E+01   0.570430E-01  -0.289084E+02
   545   0.258656E+04   0.691641E+01   0.571961E-01  -0.276158E+02
   546   0.258788E+04   0.692724E+01   0.573484E-01  -0.263204E+02
   547   0.258898E+04   0.694290E+01   0.574999E-01  -0.250228E+02
   548   0.258986E+04   0.696333E+01   0.576505E-01  -0.237234E+02
   549   0.259052E+04   0.698871E+01   0.578003E-01  -0.224228E+02
   550   0.259095E+04   0.701885E+01   0.579493E-01  -0.211215E+02
   551   0.259117E+04   0.705391E+01   0.580973E-01  -0.198202E+02
   552   0.259116E+04   0.709380E+01   0.582444E-01  -0.185197E+02
   553   0.259093E+04   0.713856E+01   0.583907E-01  -0.172208E+02
   554   0.259050E+04   0.718822E+01   0.585359E-01  -0.159244E+02
   555   0.258984E+04   0.724276E+01   0.586803E-01  -0.146314E+02
   556   0.258897E+04   0.730222E+01   0.588236E-01  -0.133425E+02
   557   0.258789E+04   0.736657E+01   0.589660E-01  -0.120587E+02
   558   0.258660E+04   0.743585E+01   0.591074E-01  -0.107807E+02
   559   0.258510E+04   0.751002E+01   0.592478E-01  -0.950931E+01
   560   0.258338E+04   0.758914E+01   0.593872E-01  -0.824528E+01
   561   0.258147E+04   0.767310E+01   0.595255E-01  -0.698942E+01
   562   0.257934E+04   0.776201E+01   0.596628E-01  -0.574232E+01
   563   0.257702E+04   0.785578E+01   0.597990E-01  -0.450495E+01
   564   0.257449E+04   0.795443E+01   0.599341E-01  -0.327795E+01
   565   0.257175E+04   0.805794E+01   0.600681E-01  -0.206199E+01
   566   0.256881E+04   0.816637E+01   0.602011E-01  -0.857734E+00
   567   0.256568E+04   0.827951E+01   0.603329E-01   0.334015E+00
   568   0.256235E+04   0.839750E+01   0.604636E-01   0.151267E+01
   569   0.255882E+04   0.852030E+01   0.605931E-01   0.267757E+01
   570   0.255509E+04   0.864781E+01   0.607215E-01   0.382806E+01
   571   0.255117E+04   0.878007E+01   0.608488E-01   0.496340E+01
   572   0.254706E+04   0.891698E+01   0.609748E-01   0.608316E+01
   573   0.254276E+04   0.905858E+01   0.610997E-01   0.718660E+01
   574   0.253827E+04   0.920484E+01   0.612234E-01   0.827329E+01
   575   0.253361E+04   0.935566E+01   0.613459E-01   0.934272E+01
   576   0.252877E+04   0.951107E+01   0.614671E-01   0.103943E+02
   577   0.252376E+04   0.967098E+01   0.615872E-01   0.114274E+02
   578   0.251858E+04   0.983536E+01   0.617060E-01   0.124416E+02
   579   0.251323E+04   0.100042E+02   0.618235E-01   0.134363E+02
   580   0.250772E+04   0.101775E+02   0.619399E-01   0.144111E+02
   581   0.250204E+04   0.103551E+02   0.620549E-01   0.153653E+02
   582   0.249622E+04   0.105369E+02   0.621687E-01   0.162985E+02
   583   0.249022E+04   0.107230E+02   0.622812E-01   0.172102E+02
   584   0.248409E+04   0.109134E+02   0.623925E-01   0.180998E+02
   585   0.247780E+04   0.111079E+02   0.625024E-01   0.189669E+02
   586   0.247136E+04   0.113065E+02   0.626111E-01   0.198109E+02
   587   0.246478E+04   0.115091E+02   0.627184E-01   0.206316E+02
   588   0.245807E+04   0.117157E+02   0.628245E-01   0.214286E+02
   589   0.245121E+04   0.119262E+02   0.629292E-01   0.222015E+02
   590   0.244422E+04   0.121406E+02   0.630327E-01   0.229498E+02
   591   0.243710E+04   0.123588E+02   0.631348E-01   0.236733E+02
   592   0.242985E+04   0.125807E+02   0.632356E-01   0.243714E+02
   593   0.242248E+04   0.128063E+02   0.633351E-01   0.250440E+02
   594   0.241498E+04   0.130355E+02   0.634332E-01   0.256907E+02
   595   0.240736E+04   0.132683E+02   0.635300E-01   0.263113E+02
   596   0.239964E+04   0.135045E+02   0.636255E-01   0.269054E+02
   597   0.239179E+04   0.137441E+02   0.637197E-01   0.274728E+02
   598   0.238383E+04   0.139870E+02   0.638126E-01   0.280132E+02
   599   0.237577E+04   0.142333E+02   0.639041E-01   0.285263E+02
   600   0.236760E+04   0.144827E+02   0.639943E-01   0.290120E+02
   601   0.235933E+04   0.147353E+02   0.640832E-01   0.294700E+02
   602   0.235096E+04   0.149908E+02   0.641708E-01   0.299003E+02
   603   0.234250E+04   0.152493E+02   0.642571E-01   0.303022E+02
   604   0.233396E+04   0.155105E+02   0.643421E-01   0.306757E+02
   605   0.232533E+04   0.157744E+02   0.644257E-01   0.310204E+02
   606   0.231662E+04   0.160410E+02   0.645081E-01   0.313360E+02
   607   0.230784E+04   0.163100E+02   0.645892E-01   0.316222E+02
   608   0.229900E+04   0.165814E+02   0.646690E-01   0.318788E+02
   609   0.229010E+04   0.168550E+02   0.647476E-01   0.321057E+02
   610   0.228113E+04   0.171308E+02   0.648248E-01   0.323025E+02
   611   0.227212E+04   0.174085E+02   0.649008E-01   0.324690E+02
   612   0.226305E+04   0.176881E+02   0.649756E-01   0.326050E+02
   613   0.225394E+04   0.179695E+02   0.650492E-01   0.327104E+02
   614   0.224480E+04   0.182525E+02   0.651215E-01   0.327850E+02
   615   0.223562E+04   0.185371E+02   0.651926E-01   0.328287E+02
   616   0.222642E+04   0.188232E+02   0.652625E-01   0.328416E+02
   617   0.221720E+04   0.191106E+02   0.653312E-01   0.328236E+02
   618   0.220795E+04   0.193994E+02   0.653988E-01   0.327747E+02
   619   0.219870E+04   0.196892E+02   0.654652E-01   0.326948E+02
   620   0.218943E+04   0.199802E+02   0.655304E-01   0.325839E+02
   621   0.218017E+04   0.202722E+02   0.655945E-01   0.324419E+02
   622   0.217091E+04   0.205649E+02   0.656575E-01   0.322688E+02
   623   0.216164E+04   0.208584E+02   0.657194E-01   0.320647E+02
   624   0.215239E+04   0.211525E+02   0.657802E-01   0.318295E+02
   625   0.214316E+04   0.214472E+02   0.658400E-01   0.315631E+02
   626   0.213395E+04   0.217422E+02   0.658987E-01   0.312657E+02
   627   0.212475E+04   0.220375E+02   0.659563E-01   0.309370E+02
   628   0.211559E+04   0.223329E+02   0.660130E-01   0.305772E+02
   629   0.210645E+04   0.226283E+02   0.660686E-01   0.301864E+02
   630   0.209735E+04   0.229238E+02   0.661233E-01   0.297648E+02
   631   0.208828E+04   0.232191E+02   0.661770E-01   0.293123E+02
   632   0.207925E+04   0.235141E+02   0.662297E-01   0.288292E+02
   633   0.207028E+04   0.238088E+02   0.662815E-01   0.283155E+02
   634   0.206135E+04   0.241030E+02   0.663325E-01   0.277713E+02
   635   0.205247E+04   0.243966E+02   0.663825E-01   0.271968E+02
   636   0.204366E+04   0.246895E+02   0.664316E-01   0.265922E+02
   637   0.203490E+04   0.249818E+02   0.664799E-01   0.259576E+02
   638   0.202620E+04   0.252731E+02   0.665274E-01   0.252933E+02
   639   0.201758E+04   0.255635E+02   0.665741E-01   0.245994E+02
   640   0.200902E+04   0.258529E+02   0.666199E-01   0.238761E+02
   641   0.200054E+04   0.261411E+02   0.666650E-01   0.231236E+02
   642   0.199212E+04   0.264281E+02   0.667093E-01   0.223422E+02
   643   0.198380E+04   0.267138E+02   0.667529E-01   0.215321E+02
   644   0.197555E+04   0.269980E+02   0.667958E-01   0.206936E+02
   645   0.196738E+04   0.272807E+02   0.668380E-01   0.198269E+02
   646   0.195931E+04   0.275617E+02   0.668795E-01   0.189323E+02
   647   0.195133E+04   0.278410E+02   0.669204E-01   0.180102E+02
   648   0.194343E+04   0.281184E+02   0.669606E-01   0.170607E+02
   649   0.193563E+04   0.283940E+02   0.670002E-01   0.160843E+02
   650   0.192793E+04   0.286676E+02   0.670392E-01   0.150811E+02
   651   0.192033E+04   0.289392E+02   0.670777E-01   0.140517E+02
   652   0.191283E+04   0.292087E+02   0.671156E-01   0.129964E+02
   653   0.190544E+04   0.294760E+02   0.671529E-01   0.119158E+02
   654   0.189816E+04   0.297410E+02   0.671898E-01   0.108103E+02
   655   0.189101E+04   0.300035E+02   0.672261E-01   0.968041E+01
   656   0.188396E+04   0.302635E+02   0.672620E-01   0.852685E+01
   657   0.187704E+04   0.305209E+02   0.672974E-01   0.734993E+01
   658   0.187025E+04   0.307754E+02   0.673325E-01   0.615041E+01
   659   0.186358E+04   0.310270E+02   0.673671E-01   0.492869E+01
   660   0.185705E+04   0.312757E+02   0.674013E-01   0.368537E+01
   661   0.185065E+04   0.315211E+02   0.674351E-01   0.242103E+01
   662   0.184439E+04   0.317632E+02   0.674687E-01   0.113616E+01
   663   0.183827E+04   0.320020E+02   0.675019E-01  -0.168589E+00
   664   0.183230E+04   0.322372E+02   0.675348E-01  -0.149263E+01
   665   0.182647E+04   0.324688E+02   0.675674E-01  -0.283547E+01
   666   0.182078E+04   0.326968E+02   0.675998E-01  -0.419652E+01
   667   0.181525E+04   0.329211E+02   0.676319E-01  -0.557515E+01
   668   0.180987E+04   0.331414E+02   0.676639E-01  -0.697078E+01
   669   0.180465E+04   0.333577E+02   0.676957E-01  -0.838290E+01
   670   0.179959E+04   0.335700E+02   0.677273E-01  -0.981088E+01
   671   0.179468E+04   0.337782E+02   0.677587E-01  -0.112541E+02
   672   0.178994E+04   0.339821E+02   0.677901E-01  -0.127122E+02
   673   0.178536E+04   0.341817E+02   0.678213E-01  -0.141843E+02
   674   0.178095E+04   0.343769E+02   0.678525E-01  -0.156700E+02
   675   0.177670E+04   0.345677E+02   0.678837E-01  -0.171687E+02
   676   0.177263E+04   0.347539E+02   0.679148E-01  -0.186797E+02
   677   0.176872E+04   0.349355E+02   0.679459E-01  -0.202026E+02
   678   0.176498E+04   0.351124E+02   0.679771E-01  -0.217366E+02
   679   0.176142E+04   0.352845E+02   0.680083E-01  -0.232810E+02
   680   0.175804E+04   0.354517E+02   0.680396E-01  -0.248354E+02
   681   0.175482E+04   0.356139E+02   0.680709E-01  -0.263990E+02
   682   0.175178E+04   0.357712E+02   0.681024E-01  -0.279712E+02
   683   0.174892E+04   0.359232E+02   0.681341E-01  -0.295514E+02
   684   0.174624E+04   0.360700E+02   0.681659E-01  -0.311390E+02
   685   0.174373E+04   0.362118E+02   0.681979E-01  -0.327337E+02
   686   0.174140E+04   0.363483E+02   0.682301E-01  -0.343344E+02
   687   0.173925E+04   0.364797E+02   0.682625E-01  -0.359414E+02
   688   0.173728E+04   0.366058E+02   0.682952E-01  -0.375542E+02
   689   0.173550E+04   0.367267E+02   0.683282E-01  -0.391715E+02
   690   0.173390E+04   0.368424E+02   0.683615E-01  -0.407928E+02
   691   0.173247E+04   0.369527E+02   0.683951E-01  -0.424182E+02
   692   0.173123E+04   0.370577E+02   0.684290E-01  -0.440471E+02
   693   0.173018E+04   0.371574E+02   0.684634E-01  -0.456790E+02
   694   0.172930E+04   0.372517E+02   0.684981E-01  -0.473126E+02
   695   0.172861E+04   0.373405E+02   0.685332E-01  -0.489481E+02
   696   0.172809E+04   0.374238E+02   0.685687E-01  -0.505841E+02
   697   0.172777E+04   0.375017E+02   0.686047E-01  -0.522209E+02
   698   0.172761E+04   0.375741E+02   0.686412E-01  -0.538572E+02
   699   0.172765E+04   0.376408E+02   0.686782E-01  -0.554931E+02
   700   0.172785E+04   0.377021E+02   0.687156E-01  -0.571281E+02
   701   0.172824E+04   0.377579E+02   0.687536E-01  -0.587615E+02
   702   0.172880E+04   0.378080E+02   0.687922E-01  -0.603926E+02
   703   0.172954E+04   0.378526E+02   0.688313E-01  -0.620211E+02
   704   0.173046E+04   0.378915E+02   0.688710E-01  -0.636447E+02
   705   0.173154E+04   0.379249E+02   0.689112E-01  -0.652639E+02
   706   0.173281E+04   0.379527E+02   0.689521E-01  -0.668770E+02
   707   0.173425E+04   0.379750E+02   0.689937E-01  -0.684840E+02
   708   0.173585E+04   0.379915E+02   0.690358E-01  -0.700845E+02
   709   0.173762E+04   0.380026E+02   0.690786E-01  -0.716763E+02
   710   0.173956E+04   0.380080E+02   0.691221E-01  -0.732599E+02
   711   0.174166E+04   0.380078E+02   0.691663E-01  -0.748344E+02
   712   0.174394E+04   0.380021E+02   0.692111E-01  -0.763981E+02
   713   0.174637E+04   0.379906E+02   0.692567E-01  -0.779510E+02
   714   0.174896E+04   0.379737E+02   0.693030E-01  -0.794919E+02
   715   0.175171E+04   0.379511E+02   0.693500E-01  -0.810209E+02
   716   0.175462E+04   0.379228E+02   0.693978E-01  -0.825369E+02
   717   0.175767E+04   0.378889E+02   0.694463E-01  -0.840384E+02
   718   0.176088E+04   0.378493E+02   0.694956E-01  -0.855251E+02
   719   0.176423E+04   0.378042E+02   0.695456E-01  -0.869962E+02
   720   0.176774E+04   0.377535E+02   0.695964E-01  -0.884523E+02
   721   0.177139E+04   0.376973E+02   0.696480E-01  -0.898916E+02
   722   0.177518E+04   0.376356E+02   0.697004E-01  -0.913140E+02
   723   0.177912E+04   0.375686E+02   0.697536E-01  -0.927193E+02
   724   0.178320E+04   0.374962E+02   0.698076E-01  -0.941067E+02
   725   0.178743E+04   0.374186E+02   0.698625E-01  -0.954752E+02
   726   0.179179E+04   0.373356E+02   0.699181E-01  -0.968254E+02
   727   0.179629E+04   0.372474E+02   0.699746E-01  -0.981557E+02
   728   0.180093E+04   0.371540E+02   0.700319E-01  -0.994666E+02
   729   0.180570E+04   0.370554E+02   0.700900E-01  -0.100756E+03
   730   0.181059E+04   0.369516E+02   0.701490E-01  -0.102024E+03
   731   0.181562E+04   0.368427E+02   0.702088E-01  -0.103272E+03
   732   0.182077E+04   0.367287E+02   0.702694E-01  -0.104496E+03
   733   0.182605E+04   0.366097E+02   0.703309E-01  -0.105698E+03
   734   0.183144E+04   0.364855E+02   0.703933E-01  -0.106876E+03
   735   0.183694E+04   0.363565E+02   0.704564E-01  -0.108031E+03
   736   0.184257E+04   0.362227E+02   0.705205E-01  -0.109161E+03
   737   0.184831E+04   0.360839E+02   0.705854E-01  -0.110267E+03
   738   0.185415E+04   0.359403E+02   0.706512E-01  -0.111349E+03
   739   0.186011E+04   0.357920E+02   0.707178E-01  -0.112404E+03
   740   0.186616E+04   0.356390E+02   0.707852E-01  -0.113433E+03
   741   0.187231E+04   0.354815E+02   0.708535E-01  -0.114437E+03
   742   0.187856E+04   0.353194E+02   0.709227E-01  -0.115414E+03
   743   0.188492E+04   0.351528E+02   0.709927E-01  -0.116365E+03
   744   0.189135E+04   0.349818E+02   0.710636E-01  -0.117288E+03
   745   0.189788E+04   0.348065E+02   0.711354E-01  -0.118184E+03
   746   0.190449E+04   0.346269E+02   0.712079E-01  -0.119053E+03
   747   0.191118E+04   0.344431E+02   0.712814E-01  -0.119893E+03
   748   0.191795E+04   0.342551E+02   0.713556E-01  -0.120706E+03
   749   0.192481E+04   0.340630E+02   0.714307E-01  -0.121490E+03
   750   0.193174E+04   0.338668E+02   0.715067E-01  -0.122246E+03
   751   0.193874E+04   0.336667E+02   0.715835E-01  -0.122973E+03
   752   0.194580E+04   0.334627E+02   0.716611E-01  -0.123670E+03
   753   0.195293E+04   0.332548E+02   0.717395E-01  -0.124339E+03
   754   0.196012E+04   0.330433E+02   0.718187E-01  -0.124978E+03
   755   0.196736E+04   0.328283E+02   0.718988E-01  -0.125587E+03
   756   0.197465E+04   0.326098E+02   0.719797E-01  -0.126165E+03
   757   0.198201E+04   0.323882E+02   0.720613E-01  -0.126713E+03
   758   0.198941E+04   0.321633E+02   0.721438E-01  -0.127232E+03
   759   0.199685E+04   0.319354E+02   0.722270E-01  -0.127719E+03
   760   0.200433E+04   0.317047E+02   0.723111E-01  -0.128175E+03
   761   0.201186E+04   0.314712E+02   0.723959E-01  -0.128600E+03
   762   0.201941E+04   0.312350E+02   0.724814E-01  -0.128994E+03
   763   0.202699E+04   0.309963E+02   0.725677E-01  -0.129356E+03
   764   0.203459E+04   0.307550E+02   0.726548E-01  -0.129685E+03
   765   0.204220E+04   0.305114E+02   0.727426E-01  -0.129982E+03
   766   0.204983E+04   0.302656E+02   0.728311E-01  -0.130246E+03
   767   0.205746E+04   0.300175E+02   0.729203E-01  -0.130477E+03
   768   0.206510E+04   0.297674E+02   0.730102E-01  -0.130674E+03
   769   0.207272E+04   0.295155E+02   0.731008E-01  -0.130838E+03
   770   0.208035E+04   0.292617E+02   0.731920E-01  -0.130969E+03
   771   0.208795E+04   0.290063E+02   0.732840E-01  -0.131067E+03
   772   0.209554E+04   0.287495E+02   0.733765E-01  -0.131130E+03
   773   0.210311E+04   0.284912E+02   0.734697E-01  -0.131162E+03
   774   0.211065E+04   0.282317E+02   0.735635E-01  -0.131160E+03
   775   0.211815E+04   0.279710E+02   0.736579E-01  -0.131125E+03
   776   0.212564E+04   0.277093E+02   0.737529E-01  -0.131057E+03
   777   0.213309E+04   0.274467E+02   0.738485E-01  -0.130957E+03
   778   0.214052E+04   0.271832E+02   0.739446E-01  -0.130823E+03
   779   0.214791E+04   0.269189E+02   0.740413E-01  -0.130657E+03
   780   0.215527E+04   0.266541E+02   0.741384E-01  -0.130459E+03
