#    L    TT             EE             BB             TE             PP             TP             EP          
     2   0.996316E+03   0.312113E-01   0.000000E+00   0.257371E+01   0.476805E-07   0.292724E-02  -0.120932E-04
     3   0.941914E+03   0.406616E-01   0.000000E+00   0.290399E+01   0.579004E-07   0.291790E-02  -0.130803E-04
     4   0.890025E+03   0.358400E-01   0.000000E+00   0.273697E+01   0.665973E-07   0.283831E-02  -0.111845E-04
     5   0.851333E+03   0.243342E-01   0.000000E+00   0.234087E+01   0.741147E-07   0.273410E-02  -0.772542E-05
     6   0.824976E+03   0.137882E-01   0.000000E+00   0.189225E+01   0.806525E-07   0.262497E-02  -0.387088E-05
     7   0.808232E+03   0.744257E-02   0.000000E+00   0.148759E+01   0.863888E-07   0.251934E-02  -0.512020E-06
     8   0.798089E+03   0.472878E-02   0.000000E+00   0.117459E+01   0.914476E-07   0.241614E-02   0.182446E-05
     9   0.793241E+03   0.376960E-02   0.000000E+00   0.959781E+00   0.959345E-07   0.231466E-02   0.293390E-05
    10   0.792370E+03   0.322216E-02   0.000000E+00   0.833623E+00   0.999165E-07   0.221819E-02   0.288380E-05
    11   0.794140E+03   0.268925E-02   0.000000E+00   0.779842E+00   0.103483E-06   0.213099E-02   0.200101E-05
    12   0.799005E+03   0.228459E-02   0.000000E+00   0.779441E+00   0.106639E-06   0.205080E-02   0.779811E-06
    13   0.805319E+03   0.212270E-02   0.000000E+00   0.814008E+00   0.109481E-06   0.197893E-02  -0.315913E-06
    14   0.812779E+03   0.215677E-02   0.000000E+00   0.863942E+00   0.111999E-06   0.190923E-02  -0.103669E-05
    15   0.820398E+03   0.229012E-02   0.000000E+00   0.915170E+00   0.114263E-06   0.184339E-02  -0.135224E-05
    16   0.829932E+03   0.248530E-02   0.000000E+00   0.968357E+00   0.116279E-06   0.177909E-02  -0.132594E-05
    17   0.841198E+03   0.277672E-02   0.000000E+00   0.102188E+01   0.118070E-06   0.171677E-02  -0.101770E-05
    18   0.853043E+03   0.320602E-02   0.000000E+00   0.107572E+01   0.119672E-06   0.165778E-02  -0.511057E-06
    19   0.866252E+03   0.379017E-02   0.000000E+00   0.113577E+01   0.121092E-06   0.160229E-02  -0.581160E-08
    20   0.879244E+03   0.451816E-02   0.000000E+00   0.119862E+01   0.122339E-06   0.155023E-02   0.298866E-06
    21   0.892720E+03   0.537220E-02   0.000000E+00   0.126448E+01   0.123434E-06   0.150150E-02   0.312927E-06
    22   0.906704E+03   0.635122E-02   0.000000E+00   0.132996E+01   0.124396E-06   0.145587E-02   0.255560E-07
    23   0.920785E+03   0.745563E-02   0.000000E+00   0.139706E+01   0.125234E-06   0.141258E-02  -0.366978E-06
    24   0.935270E+03   0.869047E-02   0.000000E+00   0.146722E+01   0.125955E-06   0.137095E-02  -0.657414E-06
    25   0.950326E+03   0.100470E-01   0.000000E+00   0.152979E+01   0.126568E-06   0.133091E-02  -0.793360E-06
    26   0.965497E+03   0.115252E-01   0.000000E+00   0.158482E+01   0.127086E-06   0.129256E-02  -0.779517E-06
    27   0.981166E+03   0.131502E-01   0.000000E+00   0.163434E+01   0.127516E-06   0.125597E-02  -0.694869E-06
    28   0.997128E+03   0.149277E-01   0.000000E+00   0.167527E+01   0.127866E-06   0.122115E-02  -0.614428E-06
    29   0.101329E+04   0.168623E-01   0.000000E+00   0.171157E+01   0.128134E-06   0.118788E-02  -0.525485E-06
    30   0.102986E+04   0.189623E-01   0.000000E+00   0.173510E+01   0.128323E-06   0.115592E-02  -0.403935E-06
    31   0.104624E+04   0.212426E-01   0.000000E+00   0.175651E+01   0.128442E-06   0.112535E-02  -0.266776E-06
    32   0.106329E+04   0.237428E-01   0.000000E+00   0.177148E+01   0.128503E-06   0.109628E-02  -0.148203E-06
    33   0.108043E+04   0.264266E-01   0.000000E+00   0.178153E+01   0.128510E-06   0.106869E-02  -0.110535E-06
    34   0.109765E+04   0.293125E-01   0.000000E+00   0.178995E+01   0.128463E-06   0.104244E-02  -0.202124E-06
    35   0.111554E+04   0.323766E-01   0.000000E+00   0.178418E+01   0.128369E-06   0.101708E-02  -0.388325E-06
    36   0.113320E+04   0.356221E-01   0.000000E+00   0.177067E+01   0.128229E-06   0.992221E-03  -0.602623E-06
    37   0.115115E+04   0.390932E-01   0.000000E+00   0.174387E+01   0.128048E-06   0.968067E-03  -0.733250E-06
    38   0.116944E+04   0.428033E-01   0.000000E+00   0.170707E+01   0.127829E-06   0.944906E-03  -0.693331E-06
    39   0.118799E+04   0.467488E-01   0.000000E+00   0.166124E+01   0.127573E-06   0.922790E-03  -0.539376E-06
    40   0.120675E+04   0.509244E-01   0.000000E+00   0.160580E+01   0.127283E-06   0.901713E-03  -0.363368E-06
    41   0.122563E+04   0.553276E-01   0.000000E+00   0.154042E+01   0.126960E-06   0.881647E-03  -0.239661E-06
    42   0.124465E+04   0.599652E-01   0.000000E+00   0.146587E+01   0.126607E-06   0.862470E-03  -0.173320E-06
    43   0.126380E+04   0.648463E-01   0.000000E+00   0.138277E+01   0.126226E-06   0.844033E-03  -0.152164E-06
    44   0.128313E+04   0.699778E-01   0.000000E+00   0.129014E+01   0.125819E-06   0.826193E-03  -0.164063E-06
    45   0.130270E+04   0.753638E-01   0.000000E+00   0.118671E+01   0.125388E-06   0.808805E-03  -0.196933E-06
    46   0.132246E+04   0.810061E-01   0.000000E+00   0.107172E+01   0.124935E-06   0.791759E-03  -0.239820E-06
    47   0.134241E+04   0.869094E-01   0.000000E+00   0.944647E+00   0.124463E-06   0.775080E-03  -0.286145E-06
    48   0.136252E+04   0.930719E-01   0.000000E+00   0.805024E+00   0.123972E-06   0.758826E-03  -0.330435E-06
    49   0.138279E+04   0.994912E-01   0.000000E+00   0.652446E+00   0.123464E-06   0.743055E-03  -0.367231E-06
    50   0.140327E+04   0.106176E+00   0.000000E+00   0.486652E+00   0.122941E-06   0.727826E-03  -0.391087E-06
    51   0.142403E+04   0.113135E+00   0.000000E+00   0.307664E+00   0.122404E-06   0.713179E-03  -0.399546E-06
    52   0.144501E+04   0.120370E+00   0.000000E+00   0.116435E+00   0.121854E-06   0.699081E-03  -0.402066E-06
    53   0.146613E+04   0.127878E+00   0.000000E+00  -0.860573E-01   0.121291E-06   0.685483E-03  -0.411055E-06
    54   0.148735E+04   0.135657E+00   0.000000E+00  -0.299695E+00   0.120718E-06   0.672331E-03  -0.438899E-06
    55   0.150868E+04   0.143707E+00   0.000000E+00  -0.524729E+00   0.120134E-06   0.659577E-03  -0.497957E-06
    56   0.153020E+04   0.152021E+00   0.000000E+00  -0.762039E+00   0.119540E-06   0.647181E-03  -0.594244E-06
    57   0.155204E+04   0.160601E+00   0.000000E+00  -0.101245E+01   0.118938E-06   0.635145E-03  -0.708485E-06
    58   0.157414E+04   0.169449E+00   0.000000E+00  -0.127610E+01   0.118327E-06   0.623486E-03  -0.815127E-06
    59   0.159643E+04   0.178570E+00   0.000000E+00  -0.155284E+01   0.117709E-06   0.612217E-03  -0.888660E-06
    60   0.161890E+04   0.187961E+00   0.000000E+00  -0.184209E+01   0.117083E-06   0.601353E-03  -0.903617E-06
    61   0.164156E+04   0.197620E+00   0.000000E+00  -0.214335E+01   0.116450E-06   0.590898E-03  -0.843835E-06
    62   0.166440E+04   0.207540E+00   0.000000E+00  -0.245671E+01   0.115812E-06   0.580810E-03  -0.730218E-06
    63   0.168745E+04   0.217718E+00   0.000000E+00  -0.278243E+01   0.115168E-06   0.571037E-03  -0.592893E-06
    64   0.171070E+04   0.228147E+00   0.000000E+00  -0.312076E+01   0.114520E-06   0.561527E-03  -0.461939E-06
    65   0.173417E+04   0.238826E+00   0.000000E+00  -0.347202E+01   0.113869E-06   0.552229E-03  -0.367391E-06
    66   0.175790E+04   0.249745E+00   0.000000E+00  -0.383650E+01   0.113216E-06   0.543100E-03  -0.332215E-06
    67   0.178186E+04   0.260900E+00   0.000000E+00  -0.421365E+01   0.112561E-06   0.534135E-03  -0.351245E-06
    68   0.180603E+04   0.272283E+00   0.000000E+00  -0.460271E+01   0.111904E-06   0.525338E-03  -0.412301E-06
    69   0.183035E+04   0.283891E+00   0.000000E+00  -0.500293E+01   0.111246E-06   0.516714E-03  -0.503222E-06
    70   0.185480E+04   0.295719E+00   0.000000E+00  -0.541375E+01   0.110587E-06   0.508266E-03  -0.611863E-06
    71   0.187936E+04   0.307765E+00   0.000000E+00  -0.583497E+01   0.109928E-06   0.500002E-03  -0.726646E-06
    72   0.190413E+04   0.320028E+00   0.000000E+00  -0.626753E+01   0.109269E-06   0.491938E-03  -0.838207E-06
    73   0.192925E+04   0.332503E+00   0.000000E+00  -0.671248E+01   0.108609E-06   0.484094E-03  -0.937741E-06
    74   0.195472E+04   0.345180E+00   0.000000E+00  -0.716976E+01   0.107949E-06   0.476490E-03  -0.101645E-05
    75   0.198054E+04   0.358048E+00   0.000000E+00  -0.763901E+01   0.107289E-06   0.469146E-03  -0.106556E-05
    76   0.200667E+04   0.371093E+00   0.000000E+00  -0.811974E+01   0.106628E-06   0.462072E-03  -0.107897E-05
    77   0.203298E+04   0.384309E+00   0.000000E+00  -0.861053E+01   0.105968E-06   0.455256E-03  -0.106137E-05
    78   0.205944E+04   0.397686E+00   0.000000E+00  -0.911094E+01   0.105308E-06   0.448672E-03  -0.102014E-05
    79   0.208610E+04   0.411215E+00   0.000000E+00  -0.962082E+01   0.104649E-06   0.442301E-03  -0.962637E-06
    80   0.211296E+04   0.424889E+00   0.000000E+00  -0.101402E+02   0.103991E-06   0.436119E-03  -0.896225E-06
    81   0.214005E+04   0.438698E+00   0.000000E+00  -0.106688E+02   0.103335E-06   0.430104E-03  -0.827614E-06
    82   0.216737E+04   0.452632E+00   0.000000E+00  -0.112063E+02   0.102680E-06   0.424243E-03  -0.760972E-06
    83   0.219492E+04   0.466679E+00   0.000000E+00  -0.117526E+02   0.102028E-06   0.418520E-03  -0.699829E-06
    84   0.222270E+04   0.480828E+00   0.000000E+00  -0.123071E+02   0.101377E-06   0.412922E-03  -0.647708E-06
    85   0.225070E+04   0.495068E+00   0.000000E+00  -0.128696E+02   0.100729E-06   0.407434E-03  -0.608135E-06
    86   0.227893E+04   0.509388E+00   0.000000E+00  -0.134398E+02   0.100084E-06   0.402045E-03  -0.583555E-06
    87   0.230735E+04   0.523778E+00   0.000000E+00  -0.140171E+02   0.994421E-07   0.396753E-03  -0.572129E-06
    88   0.233595E+04   0.538228E+00   0.000000E+00  -0.146011E+02   0.988027E-07   0.391556E-03  -0.570943E-06
    89   0.236472E+04   0.552728E+00   0.000000E+00  -0.151913E+02   0.981665E-07   0.386454E-03  -0.577088E-06
    90   0.239367E+04   0.567263E+00   0.000000E+00  -0.157874E+02   0.975334E-07   0.381446E-03  -0.587658E-06
    91   0.242281E+04   0.581823E+00   0.000000E+00  -0.163890E+02   0.969035E-07   0.376533E-03  -0.600211E-06
    92   0.245213E+04   0.596394E+00   0.000000E+00  -0.169959E+02   0.962770E-07   0.371711E-03  -0.614161E-06
    93   0.248166E+04   0.610964E+00   0.000000E+00  -0.176077E+02   0.956538E-07   0.366980E-03  -0.629386E-06
    94   0.251138E+04   0.625521E+00   0.000000E+00  -0.182241E+02   0.950341E-07   0.362338E-03  -0.645764E-06
    95   0.254132E+04   0.640051E+00   0.000000E+00  -0.188447E+02   0.944177E-07   0.357782E-03  -0.663173E-06
    96   0.257146E+04   0.654542E+00   0.000000E+00  -0.194692E+02   0.938048E-07   0.353311E-03  -0.681490E-06
    97   0.260181E+04   0.668980E+00   0.000000E+00  -0.200971E+02   0.931955E-07   0.348923E-03  -0.700595E-06
    98   0.263237E+04   0.683353E+00   0.000000E+00  -0.207280E+02   0.925897E-07   0.344615E-03  -0.720365E-06
    99   0.266313E+04   0.697647E+00   0.000000E+00  -0.213615E+02   0.919875E-07   0.340387E-03  -0.740678E-06
   100   0.269410E+04   0.711851E+00   0.000000E+00  -0.219972E+02   0.913889E-07   0.336236E-03  -0.761414E-06
   101   0.272528E+04   0.725954E+00   0.000000E+00  -0.226345E+02   0.907941E-07   0.332160E-03  -0.782449E-06
   102   0.275666E+04   0.739933E+00   0.000000E+00  -0.232733E+02   0.902029E-07   0.328158E-03  -0.803664E-06
   103   0.278823E+04   0.753792E+00   0.000000E+00  -0.239127E+02   0.896156E-07   0.324227E-03  -0.824937E-06
   104   0.282000E+04   0.767501E+00   0.000000E+00  -0.245525E+02   0.890320E-07   0.320367E-03  -0.846146E-06
   105   0.285195E+04   0.781055E+00   0.000000E+00  -0.251921E+02   0.884524E-07   0.316574E-03  -0.867170E-06
   106   0.288408E+04   0.794441E+00   0.000000E+00  -0.258310E+02   0.878766E-07   0.312848E-03  -0.887888E-06
   107   0.291639E+04   0.807653E+00   0.000000E+00  -0.264686E+02   0.873048E-07   0.309185E-03  -0.908179E-06
   108   0.294886E+04   0.820670E+00   0.000000E+00  -0.271045E+02   0.867371E-07   0.305586E-03  -0.927922E-06
   109   0.298150E+04   0.833487E+00   0.000000E+00  -0.277381E+02   0.861734E-07   0.302047E-03  -0.946995E-06
   110   0.301430E+04   0.846083E+00   0.000000E+00  -0.283690E+02   0.856138E-07   0.298567E-03  -0.965279E-06
   111   0.304724E+04   0.858451E+00   0.000000E+00  -0.289968E+02   0.850584E-07   0.295144E-03  -0.982669E-06
   112   0.308034E+04   0.870585E+00   0.000000E+00  -0.296206E+02   0.845072E-07   0.291778E-03  -0.999137E-06
   113   0.311357E+04   0.882463E+00   0.000000E+00  -0.302402E+02   0.839601E-07   0.288468E-03  -0.101467E-05
   114   0.314694E+04   0.894069E+00   0.000000E+00  -0.308549E+02   0.834171E-07   0.285214E-03  -0.102926E-05
   115   0.318043E+04   0.905404E+00   0.000000E+00  -0.314642E+02   0.828783E-07   0.282015E-03  -0.104290E-05
   116   0.321405E+04   0.916452E+00   0.000000E+00  -0.320677E+02   0.823436E-07   0.278871E-03  -0.105556E-05
   117   0.324779E+04   0.927193E+00   0.000000E+00  -0.326647E+02   0.818129E-07   0.275781E-03  -0.106725E-05
   118   0.328163E+04   0.937624E+00   0.000000E+00  -0.332547E+02   0.812864E-07   0.272745E-03  -0.107795E-05
   119   0.331557E+04   0.947733E+00   0.000000E+00  -0.338373E+02   0.807640E-07   0.269762E-03  -0.108765E-05
   120   0.334960E+04   0.957510E+00   0.000000E+00  -0.344118E+02   0.802456E-07   0.266832E-03  -0.109634E-05
   121   0.338372E+04   0.966942E+00   0.000000E+00  -0.349778E+02   0.797313E-07   0.263955E-03  -0.110401E-05
   122   0.341791E+04   0.976021E+00   0.000000E+00  -0.355348E+02   0.792211E-07   0.261130E-03  -0.111064E-05
   123   0.345216E+04   0.984740E+00   0.000000E+00  -0.360822E+02   0.787150E-07   0.258356E-03  -0.111623E-05
   124   0.348648E+04   0.993083E+00   0.000000E+00  -0.366194E+02   0.782129E-07   0.255634E-03  -0.112076E-05
   125   0.352085E+04   0.100105E+01   0.000000E+00  -0.371461E+02   0.777148E-07   0.252962E-03  -0.112422E-05
   126   0.355526E+04   0.100863E+01   0.000000E+00  -0.376618E+02   0.772208E-07   0.250341E-03  -0.112661E-05
   127   0.358970E+04   0.101582E+01   0.000000E+00  -0.381658E+02   0.767308E-07   0.247769E-03  -0.112790E-05
   128   0.362417E+04   0.102260E+01   0.000000E+00  -0.386577E+02   0.762448E-07   0.245247E-03  -0.112809E-05
   129   0.365866E+04   0.102898E+01   0.000000E+00  -0.391371E+02   0.757628E-07   0.242774E-03  -0.112717E-05
   130   0.369315E+04   0.103494E+01   0.000000E+00  -0.396034E+02   0.752849E-07   0.240349E-03  -0.112513E-05
   131   0.372764E+04   0.104048E+01   0.000000E+00  -0.400562E+02   0.748109E-07   0.237972E-03  -0.112197E-05
   132   0.376212E+04   0.104559E+01   0.000000E+00  -0.404949E+02   0.743410E-07   0.235642E-03  -0.111774E-05
   133   0.379659E+04   0.105027E+01   0.000000E+00  -0.409191E+02   0.738749E-07   0.233356E-03  -0.111253E-05
   134   0.383104E+04   0.105453E+01   0.000000E+00  -0.413284E+02   0.734128E-07   0.231114E-03  -0.110641E-05
   135   0.386547E+04   0.105833E+01   0.000000E+00  -0.417224E+02   0.729546E-07   0.228913E-03  -0.109945E-05
   136   0.389986E+04   0.106170E+01   0.000000E+00  -0.421004E+02   0.725002E-07   0.226752E-03  -0.109173E-05
   137   0.393422E+04   0.106461E+01   0.000000E+00  -0.424621E+02   0.720497E-07   0.224630E-03  -0.108333E-05
   138   0.396854E+04   0.106707E+01   0.000000E+00  -0.428071E+02   0.716029E-07   0.222544E-03  -0.107430E-05
   139   0.400279E+04   0.106908E+01   0.000000E+00  -0.431351E+02   0.711599E-07   0.220494E-03  -0.106475E-05
   140   0.403700E+04   0.107063E+01   0.000000E+00  -0.434455E+02   0.707207E-07   0.218477E-03  -0.105472E-05
   141   0.407115E+04   0.107174E+01   0.000000E+00  -0.437380E+02   0.702852E-07   0.216492E-03  -0.104431E-05
   142   0.410522E+04   0.107239E+01   0.000000E+00  -0.440122E+02   0.698533E-07   0.214537E-03  -0.103358E-05
   143   0.413922E+04   0.107258E+01   0.000000E+00  -0.442678E+02   0.694251E-07   0.212611E-03  -0.102261E-05
   144   0.417313E+04   0.107233E+01   0.000000E+00  -0.445044E+02   0.690005E-07   0.210712E-03  -0.101147E-05
   145   0.420696E+04   0.107161E+01   0.000000E+00  -0.447214E+02   0.685795E-07   0.208839E-03  -0.100024E-05
   146   0.424067E+04   0.107045E+01   0.000000E+00  -0.449187E+02   0.681621E-07   0.206990E-03  -0.988988E-06
   147   0.427426E+04   0.106885E+01   0.000000E+00  -0.450957E+02   0.677482E-07   0.205163E-03  -0.977794E-06
   148   0.430772E+04   0.106681E+01   0.000000E+00  -0.452522E+02   0.673378E-07   0.203356E-03  -0.966730E-06
   149   0.434104E+04   0.106434E+01   0.000000E+00  -0.453876E+02   0.669309E-07   0.201569E-03  -0.955870E-06
   150   0.437420E+04   0.106143E+01   0.000000E+00  -0.455017E+02   0.665275E-07   0.199799E-03  -0.945288E-06
   151   0.440718E+04   0.105811E+01   0.000000E+00  -0.455942E+02   0.661274E-07   0.198045E-03  -0.935043E-06
   152   0.443999E+04   0.105436E+01   0.000000E+00  -0.456646E+02   0.657308E-07   0.196307E-03  -0.925126E-06
   153   0.447262E+04   0.105020E+01   0.000000E+00  -0.457127E+02   0.653376E-07   0.194586E-03  -0.915515E-06
   154   0.450506E+04   0.104565E+01   0.000000E+00  -0.457383E+02   0.649477E-07   0.192880E-03  -0.906185E-06
   155   0.453731E+04   0.104069E+01   0.000000E+00  -0.457410E+02   0.645611E-07   0.191190E-03  -0.897114E-06
   156   0.456938E+04   0.103535E+01   0.000000E+00  -0.457205E+02   0.641779E-07   0.189515E-03  -0.888277E-06
   157   0.460123E+04   0.102963E+01   0.000000E+00  -0.456766E+02   0.637979E-07   0.187857E-03  -0.879651E-06
   158   0.463289E+04   0.102355E+01   0.000000E+00  -0.456091E+02   0.634211E-07   0.186215E-03  -0.871213E-06
   159   0.466433E+04   0.101710E+01   0.000000E+00  -0.455175E+02   0.630477E-07   0.184589E-03  -0.862938E-06
   160   0.469555E+04   0.101031E+01   0.000000E+00  -0.454018E+02   0.626774E-07   0.182979E-03  -0.854804E-06
   161   0.472653E+04   0.100319E+01   0.000000E+00  -0.452616E+02   0.623103E-07   0.181384E-03  -0.846787E-06
   162   0.475725E+04   0.995747E+00   0.000000E+00  -0.450968E+02   0.619463E-07   0.179806E-03  -0.838864E-06
   163   0.478772E+04   0.988007E+00   0.000000E+00  -0.449069E+02   0.615855E-07   0.178244E-03  -0.831010E-06
   164   0.481790E+04   0.979968E+00   0.000000E+00  -0.446921E+02   0.612278E-07   0.176698E-03  -0.823203E-06
   165   0.484779E+04   0.971648E+00   0.000000E+00  -0.444518E+02   0.608731E-07   0.175168E-03  -0.815419E-06
   166   0.487739E+04   0.963067E+00   0.000000E+00  -0.441861E+02   0.605216E-07   0.173653E-03  -0.807634E-06
   167   0.490669E+04   0.954243E+00   0.000000E+00  -0.438946E+02   0.601731E-07   0.172155E-03  -0.799825E-06
   168   0.493567E+04   0.945194E+00   0.000000E+00  -0.435775E+02   0.598276E-07   0.170673E-03  -0.791968E-06
   169   0.496434E+04   0.935940E+00   0.000000E+00  -0.432346E+02   0.594850E-07   0.169207E-03  -0.784041E-06
   170   0.499267E+04   0.926492E+00   0.000000E+00  -0.428657E+02   0.591455E-07   0.167758E-03  -0.776019E-06
   171   0.502066E+04   0.916876E+00   0.000000E+00  -0.424708E+02   0.588089E-07   0.166324E-03  -0.767879E-06
   172   0.504832E+04   0.907110E+00   0.000000E+00  -0.420498E+02   0.584752E-07   0.164906E-03  -0.759598E-06
   173   0.507562E+04   0.897214E+00   0.000000E+00  -0.416025E+02   0.581444E-07   0.163505E-03  -0.751153E-06
   174   0.510256E+04   0.887206E+00   0.000000E+00  -0.411290E+02   0.578165E-07   0.162120E-03  -0.742518E-06
   175   0.512912E+04   0.877120E+00   0.000000E+00  -0.406294E+02   0.574915E-07   0.160751E-03  -0.733672E-06
   176   0.515531E+04   0.866966E+00   0.000000E+00  -0.401035E+02   0.571693E-07   0.159398E-03  -0.724597E-06
   177   0.518112E+04   0.856777E+00   0.000000E+00  -0.395513E+02   0.568498E-07   0.158060E-03  -0.715292E-06
   178   0.520652E+04   0.846570E+00   0.000000E+00  -0.389728E+02   0.565332E-07   0.156739E-03  -0.705767E-06
   179   0.523152E+04   0.836362E+00   0.000000E+00  -0.383679E+02   0.562193E-07   0.155432E-03  -0.696027E-06
   180   0.525611E+04   0.826185E+00   0.000000E+00  -0.377366E+02   0.559081E-07   0.154141E-03  -0.686080E-06
   181   0.528028E+04   0.816063E+00   0.000000E+00  -0.370791E+02   0.555996E-07   0.152864E-03  -0.675933E-06
   182   0.530403E+04   0.806020E+00   0.000000E+00  -0.363954E+02   0.552938E-07   0.151602E-03  -0.665591E-06
   183   0.532735E+04   0.796074E+00   0.000000E+00  -0.356855E+02   0.549906E-07   0.150353E-03  -0.655063E-06
   184   0.535023E+04   0.786257E+00   0.000000E+00  -0.349496E+02   0.546900E-07   0.149118E-03  -0.644356E-06
   185   0.537267E+04   0.776600E+00   0.000000E+00  -0.341875E+02   0.543920E-07   0.147897E-03  -0.633475E-06
   186   0.539466E+04   0.767120E+00   0.000000E+00  -0.333996E+02   0.540966E-07   0.146688E-03  -0.622429E-06
   187   0.541619E+04   0.757844E+00   0.000000E+00  -0.325858E+02   0.538036E-07   0.145493E-03  -0.611224E-06
   188   0.543725E+04   0.748804E+00   0.000000E+00  -0.317464E+02   0.535132E-07   0.144309E-03  -0.599866E-06
   189   0.545785E+04   0.740028E+00   0.000000E+00  -0.308814E+02   0.532252E-07   0.143138E-03  -0.588364E-06
   190   0.547796E+04   0.731544E+00   0.000000E+00  -0.299910E+02   0.529397E-07   0.141979E-03  -0.576723E-06
   191   0.549760E+04   0.723379E+00   0.000000E+00  -0.290756E+02   0.526566E-07   0.140831E-03  -0.564951E-06
   192   0.551674E+04   0.715563E+00   0.000000E+00  -0.281350E+02   0.523759E-07   0.139694E-03  -0.553054E-06
   193   0.553537E+04   0.708123E+00   0.000000E+00  -0.271696E+02   0.520976E-07   0.138569E-03  -0.541040E-06
   194   0.555351E+04   0.701090E+00   0.000000E+00  -0.261796E+02   0.518216E-07   0.137453E-03  -0.528915E-06
   195   0.557115E+04   0.694495E+00   0.000000E+00  -0.251653E+02   0.515479E-07   0.136348E-03  -0.516687E-06
   196   0.558827E+04   0.688368E+00   0.000000E+00  -0.241270E+02   0.512764E-07   0.135253E-03  -0.504361E-06
   197   0.560489E+04   0.682740E+00   0.000000E+00  -0.230650E+02   0.510073E-07   0.134168E-03  -0.491946E-06
   198   0.562099E+04   0.677643E+00   0.000000E+00  -0.219794E+02   0.507403E-07   0.133092E-03  -0.479448E-06
   199   0.563658E+04   0.673106E+00   0.000000E+00  -0.208706E+02   0.504756E-07   0.132025E-03  -0.466874E-06
   200   0.565164E+04   0.669160E+00   0.000000E+00  -0.197391E+02   0.502130E-07   0.130966E-03  -0.454230E-06
   201   0.566618E+04   0.665838E+00   0.000000E+00  -0.185848E+02   0.499525E-07   0.129916E-03  -0.441524E-06
   202   0.568019E+04   0.663176E+00   0.000000E+00  -0.174085E+02   0.496942E-07   0.128875E-03  -0.428757E-06
   203   0.569363E+04   0.661211E+00   0.000000E+00  -0.162101E+02   0.494380E-07   0.127841E-03  -0.415933E-06
   204   0.570652E+04   0.659979E+00   0.000000E+00  -0.149901E+02   0.491839E-07   0.126816E-03  -0.403055E-06
   205   0.571883E+04   0.659518E+00   0.000000E+00  -0.137489E+02   0.489319E-07   0.125799E-03  -0.390123E-06
   206   0.573056E+04   0.659863E+00   0.000000E+00  -0.124868E+02   0.486819E-07   0.124790E-03  -0.377142E-06
   207   0.574170E+04   0.661054E+00   0.000000E+00  -0.112040E+02   0.484340E-07   0.123789E-03  -0.364112E-06
   208   0.575223E+04   0.663126E+00   0.000000E+00  -0.990103E+01   0.481881E-07   0.122796E-03  -0.351038E-06
   209   0.576219E+04   0.666116E+00   0.000000E+00  -0.857836E+01   0.479441E-07   0.121810E-03  -0.337920E-06
   210   0.577156E+04   0.670061E+00   0.000000E+00  -0.723645E+01   0.477022E-07   0.120833E-03  -0.324762E-06
   211   0.578035E+04   0.674999E+00   0.000000E+00  -0.587574E+01   0.474622E-07   0.119863E-03  -0.311567E-06
   212   0.578857E+04   0.680966E+00   0.000000E+00  -0.449671E+01   0.472242E-07   0.118901E-03  -0.298335E-06
   213   0.579622E+04   0.687999E+00   0.000000E+00  -0.309983E+01   0.469881E-07   0.117946E-03  -0.285071E-06
   214   0.580331E+04   0.696135E+00   0.000000E+00  -0.168555E+01   0.467539E-07   0.116999E-03  -0.271775E-06
   215   0.580983E+04   0.705406E+00   0.000000E+00  -0.254375E+00   0.465216E-07   0.116059E-03  -0.258452E-06
   216   0.581577E+04   0.715855E+00   0.000000E+00   0.119320E+01   0.462912E-07   0.115127E-03  -0.245103E-06
   217   0.582112E+04   0.727514E+00   0.000000E+00   0.265664E+01   0.460626E-07   0.114202E-03  -0.231730E-06
   218   0.582590E+04   0.740412E+00   0.000000E+00   0.413554E+01   0.458359E-07   0.113284E-03  -0.218336E-06
   219   0.583008E+04   0.754595E+00   0.000000E+00   0.562931E+01   0.456110E-07   0.112373E-03  -0.204924E-06
   220   0.583366E+04   0.770091E+00   0.000000E+00   0.713751E+01   0.453879E-07   0.111469E-03  -0.191495E-06
   221   0.583665E+04   0.786931E+00   0.000000E+00   0.865950E+01   0.451666E-07   0.110573E-03  -0.178053E-06
   222   0.583902E+04   0.805160E+00   0.000000E+00   0.101949E+02   0.449470E-07   0.109683E-03  -0.164599E-06
   223   0.584080E+04   0.824801E+00   0.000000E+00   0.117431E+02   0.447292E-07   0.108800E-03  -0.151137E-06
   224   0.584197E+04   0.845890E+00   0.000000E+00   0.133035E+02   0.445132E-07   0.107924E-03  -0.137668E-06
   225   0.584255E+04   0.868450E+00   0.000000E+00   0.148755E+02   0.442988E-07   0.107055E-03  -0.124196E-06
   226   0.584252E+04   0.892527E+00   0.000000E+00   0.164586E+02   0.440862E-07   0.106192E-03  -0.110721E-06
   227   0.584189E+04   0.918150E+00   0.000000E+00   0.180521E+02   0.438752E-07   0.105336E-03  -0.972478E-07
   228   0.584066E+04   0.945341E+00   0.000000E+00   0.196556E+02   0.436659E-07   0.104487E-03  -0.837776E-07
   229   0.583883E+04   0.974139E+00   0.000000E+00   0.212684E+02   0.434582E-07   0.103644E-03  -0.703132E-07
   230   0.583640E+04   0.100457E+01   0.000000E+00   0.228900E+02   0.432521E-07   0.102807E-03  -0.568568E-07
   231   0.583337E+04   0.103666E+01   0.000000E+00   0.245196E+02   0.430477E-07   0.101977E-03  -0.434111E-07
