#    L    TT             EE             BB             TE             PP             TP             EP          
   664   0.182130E+04   0.326596E+02   0.000000E+00   0.294045E+00   0.100987E-07   0.555515E-05  -0.983699E-06
   665   0.181521E+04   0.329020E+02   0.000000E+00  -0.109547E+01   0.100741E-07   0.561067E-05  -0.989094E-06
   666   0.180926E+04   0.331406E+02   0.000000E+00  -0.250445E+01   0.100495E-07   0.566607E-05  -0.994363E-06
   667   0.180347E+04   0.333755E+02   0.000000E+00  -0.393222E+01   0.100251E-07   0.572133E-05  -0.999506E-06
   668   0.179785E+04   0.336063E+02   0.000000E+00  -0.537821E+01   0.100008E-07   0.577645E-05  -0.100452E-05
   669   0.179238E+04   0.338330E+02   0.000000E+00  -0.684190E+01   0.997652E-08   0.583142E-05  -0.100941E-05
   670   0.178707E+04   0.340557E+02   0.000000E+00  -0.832262E+01   0.995237E-08   0.588621E-05  -0.101418E-05
   671   0.178194E+04   0.342741E+02   0.000000E+00  -0.981979E+01   0.992831E-08   0.594083E-05  -0.101881E-05
   672   0.177697E+04   0.344880E+02   0.000000E+00  -0.113329E+02   0.990434E-08   0.599525E-05  -0.102332E-05
   673   0.177216E+04   0.346976E+02   0.000000E+00  -0.128612E+02   0.988046E-08   0.604947E-05  -0.102770E-05
   674   0.176753E+04   0.349027E+02   0.000000E+00  -0.144043E+02   0.985667E-08   0.610347E-05  -0.103196E-05
   675   0.176308E+04   0.351032E+02   0.000000E+00  -0.159614E+02   0.983297E-08   0.615725E-05  -0.103608E-05
   676   0.175880E+04   0.352991E+02   0.000000E+00  -0.175319E+02   0.980936E-08   0.621078E-05  -0.104008E-05
   677   0.175470E+04   0.354902E+02   0.000000E+00  -0.191153E+02   0.978584E-08   0.626405E-05  -0.104395E-05
   678   0.175077E+04   0.356764E+02   0.000000E+00  -0.207109E+02   0.976241E-08   0.631706E-05  -0.104769E-05
   679   0.174703E+04   0.358576E+02   0.000000E+00  -0.223180E+02   0.973906E-08   0.636980E-05  -0.105131E-05
   680   0.174347E+04   0.360339E+02   0.000000E+00  -0.239360E+02   0.971581E-08   0.642224E-05  -0.105479E-05
   681   0.174008E+04   0.362050E+02   0.000000E+00  -0.255642E+02   0.969264E-08   0.647438E-05  -0.105815E-05
   682   0.173688E+04   0.363709E+02   0.000000E+00  -0.272019E+02   0.966955E-08   0.652621E-05  -0.106137E-05
   683   0.173386E+04   0.365315E+02   0.000000E+00  -0.288486E+02   0.964655E-08   0.657770E-05  -0.106447E-05
   684   0.173104E+04   0.366867E+02   0.000000E+00  -0.305037E+02   0.962364E-08   0.662886E-05  -0.106744E-05
   685   0.172839E+04   0.368366E+02   0.000000E+00  -0.321666E+02   0.960082E-08   0.667967E-05  -0.107028E-05
   686   0.172593E+04   0.369812E+02   0.000000E+00  -0.338364E+02   0.957807E-08   0.673012E-05  -0.107298E-05
   687   0.172365E+04   0.371204E+02   0.000000E+00  -0.355134E+02   0.955542E-08   0.678019E-05  -0.107556E-05
   688   0.172157E+04   0.372541E+02   0.000000E+00  -0.371971E+02   0.953284E-08   0.682987E-05  -0.107801E-05
   689   0.171968E+04   0.373825E+02   0.000000E+00  -0.388860E+02   0.951035E-08   0.687915E-05  -0.108033E-05
   690   0.171798E+04   0.375054E+02   0.000000E+00  -0.405796E+02   0.948795E-08   0.692802E-05  -0.108251E-05
   691   0.171647E+04   0.376228E+02   0.000000E+00  -0.422780E+02   0.946562E-08   0.697647E-05  -0.108457E-05
   692   0.171514E+04   0.377347E+02   0.000000E+00  -0.439807E+02   0.944338E-08   0.702448E-05  -0.108649E-05
   693   0.171402E+04   0.378409E+02   0.000000E+00  -0.456871E+02   0.942122E-08   0.707204E-05  -0.108828E-05
   694   0.171308E+04   0.379417E+02   0.000000E+00  -0.473958E+02   0.939914E-08   0.711914E-05  -0.108994E-05
   695   0.171233E+04   0.380367E+02   0.000000E+00  -0.491070E+02   0.937714E-08   0.716577E-05  -0.109147E-05
   696   0.171177E+04   0.381260E+02   0.000000E+00  -0.508193E+02   0.935523E-08   0.721191E-05  -0.109287E-05
   697   0.171140E+04   0.382096E+02   0.000000E+00  -0.525330E+02   0.933339E-08   0.725755E-05  -0.109414E-05
   698   0.171122E+04   0.382875E+02   0.000000E+00  -0.542467E+02   0.931163E-08   0.730269E-05  -0.109527E-05
   699   0.171123E+04   0.383596E+02   0.000000E+00  -0.559605E+02   0.928996E-08   0.734730E-05  -0.109627E-05
   700   0.171143E+04   0.384259E+02   0.000000E+00  -0.576738E+02   0.926836E-08   0.739138E-05  -0.109713E-05
   701   0.171181E+04   0.384864E+02   0.000000E+00  -0.593861E+02   0.924684E-08   0.743492E-05  -0.109787E-05
   702   0.171238E+04   0.385411E+02   0.000000E+00  -0.610964E+02   0.922539E-08   0.747791E-05  -0.109847E-05
   703   0.171314E+04   0.385900E+02   0.000000E+00  -0.628045E+02   0.920403E-08   0.752037E-05  -0.109894E-05
   704   0.171408E+04   0.386330E+02   0.000000E+00  -0.645080E+02   0.918274E-08   0.756228E-05  -0.109928E-05
   705   0.171520E+04   0.386702E+02   0.000000E+00  -0.662075E+02   0.916153E-08   0.760366E-05  -0.109950E-05
   706   0.171652E+04   0.387016E+02   0.000000E+00  -0.679012E+02   0.914039E-08   0.764451E-05  -0.109958E-05
   707   0.171801E+04   0.387271E+02   0.000000E+00  -0.695889E+02   0.911933E-08   0.768483E-05  -0.109954E-05
   708   0.171967E+04   0.387467E+02   0.000000E+00  -0.712705E+02   0.909835E-08   0.772463E-05  -0.109938E-05
   709   0.172152E+04   0.387605E+02   0.000000E+00  -0.729434E+02   0.907745E-08   0.776390E-05  -0.109908E-05
   710   0.172354E+04   0.387684E+02   0.000000E+00  -0.746084E+02   0.905661E-08   0.780265E-05  -0.109867E-05
   711   0.172574E+04   0.387704E+02   0.000000E+00  -0.762643E+02   0.903586E-08   0.784088E-05  -0.109813E-05
   712   0.172812E+04   0.387666E+02   0.000000E+00  -0.779096E+02   0.901518E-08   0.787859E-05  -0.109748E-05
   713   0.173066E+04   0.387568E+02   0.000000E+00  -0.795439E+02   0.899457E-08   0.791580E-05  -0.109670E-05
   714   0.173337E+04   0.387412E+02   0.000000E+00  -0.811665E+02   0.897403E-08   0.795249E-05  -0.109580E-05
   715   0.173626E+04   0.387198E+02   0.000000E+00  -0.827770E+02   0.895357E-08   0.798868E-05  -0.109479E-05
   716   0.173930E+04   0.386923E+02   0.000000E+00  -0.843746E+02   0.893318E-08   0.802436E-05  -0.109365E-05
   717   0.174251E+04   0.386589E+02   0.000000E+00  -0.859575E+02   0.891287E-08   0.805955E-05  -0.109241E-05
   718   0.174588E+04   0.386196E+02   0.000000E+00  -0.875255E+02   0.889263E-08   0.809423E-05  -0.109104E-05
   719   0.174940E+04   0.385744E+02   0.000000E+00  -0.890777E+02   0.887246E-08   0.812842E-05  -0.108957E-05
   720   0.175309E+04   0.385234E+02   0.000000E+00  -0.906146E+02   0.885236E-08   0.816212E-05  -0.108798E-05
   721   0.175692E+04   0.384666E+02   0.000000E+00  -0.921346E+02   0.883233E-08   0.819532E-05  -0.108628E-05
   722   0.176092E+04   0.384039E+02   0.000000E+00  -0.936375E+02   0.881237E-08   0.822804E-05  -0.108447E-05
   723   0.176507E+04   0.383357E+02   0.000000E+00  -0.951230E+02   0.879249E-08   0.826028E-05  -0.108255E-05
   724   0.176936E+04   0.382618E+02   0.000000E+00  -0.965901E+02   0.877267E-08   0.829203E-05  -0.108052E-05
   725   0.177382E+04   0.381823E+02   0.000000E+00  -0.980381E+02   0.875293E-08   0.832331E-05  -0.107838E-05
   726   0.177841E+04   0.380972E+02   0.000000E+00  -0.994673E+02   0.873325E-08   0.835411E-05  -0.107614E-05
   727   0.178316E+04   0.380067E+02   0.000000E+00  -0.100876E+03   0.871365E-08   0.838443E-05  -0.107380E-05
   728   0.178806E+04   0.379105E+02   0.000000E+00  -0.102265E+03   0.869411E-08   0.841429E-05  -0.107135E-05
   729   0.179308E+04   0.378089E+02   0.000000E+00  -0.103632E+03   0.867464E-08   0.844368E-05  -0.106879E-05
   730   0.179825E+04   0.377018E+02   0.000000E+00  -0.104978E+03   0.865524E-08   0.847260E-05  -0.106614E-05
   731   0.180356E+04   0.375893E+02   0.000000E+00  -0.106301E+03   0.863591E-08   0.850107E-05  -0.106338E-05
   732   0.180900E+04   0.374714E+02   0.000000E+00  -0.107601E+03   0.861664E-08   0.852907E-05  -0.106052E-05
   733   0.181457E+04   0.373481E+02   0.000000E+00  -0.108878E+03   0.859744E-08   0.855662E-05  -0.105757E-05
   734   0.182027E+04   0.372195E+02   0.000000E+00  -0.110131E+03   0.857831E-08   0.858372E-05  -0.105452E-05
   735   0.182609E+04   0.370857E+02   0.000000E+00  -0.111359E+03   0.855925E-08   0.861036E-05  -0.105137E-05
   736   0.183205E+04   0.369467E+02   0.000000E+00  -0.112563E+03   0.854025E-08   0.863656E-05  -0.104812E-05
   737   0.183811E+04   0.368025E+02   0.000000E+00  -0.113741E+03   0.852132E-08   0.866231E-05  -0.104479E-05
   738   0.184430E+04   0.366533E+02   0.000000E+00  -0.114894E+03   0.850245E-08   0.868762E-05  -0.104135E-05
   739   0.185060E+04   0.364990E+02   0.000000E+00  -0.116020E+03   0.848365E-08   0.871249E-05  -0.103783E-05
   740   0.185701E+04   0.363397E+02   0.000000E+00  -0.117119E+03   0.846491E-08   0.873692E-05  -0.103422E-05
   741   0.186353E+04   0.361755E+02   0.000000E+00  -0.118191E+03   0.844624E-08   0.876092E-05  -0.103051E-05
   742   0.187015E+04   0.360065E+02   0.000000E+00  -0.119236E+03   0.842763E-08   0.878449E-05  -0.102672E-05
   743   0.187689E+04   0.358328E+02   0.000000E+00  -0.120254E+03   0.840908E-08   0.880763E-05  -0.102283E-05
   744   0.188371E+04   0.356543E+02   0.000000E+00  -0.121242E+03   0.839060E-08   0.883035E-05  -0.101887E-05
   745   0.189063E+04   0.354713E+02   0.000000E+00  -0.122203E+03   0.837218E-08   0.885264E-05  -0.101481E-05
   746   0.189764E+04   0.352836E+02   0.000000E+00  -0.123135E+03   0.835383E-08   0.887452E-05  -0.101067E-05
   747   0.190475E+04   0.350915E+02   0.000000E+00  -0.124038E+03   0.833553E-08   0.889597E-05  -0.100645E-05
   748   0.191194E+04   0.348949E+02   0.000000E+00  -0.124912E+03   0.831730E-08   0.891702E-05  -0.100214E-05
   749   0.191922E+04   0.346939E+02   0.000000E+00  -0.125757E+03   0.829913E-08   0.893765E-05  -0.997757E-06
   750   0.192658E+04   0.344886E+02   0.000000E+00  -0.126572E+03   0.828102E-08   0.895787E-05  -0.993289E-06
   751   0.193401E+04   0.342790E+02   0.000000E+00  -0.127356E+03   0.826297E-08   0.897769E-05  -0.988743E-06
   752   0.194152E+04   0.340653E+02   0.000000E+00  -0.128110E+03   0.824499E-08   0.899710E-05  -0.984117E-06
   753   0.194910E+04   0.338475E+02   0.000000E+00  -0.128834E+03   0.822706E-08   0.901609E-05  -0.979415E-06
   754   0.195674E+04   0.336257E+02   0.000000E+00  -0.129526E+03   0.820919E-08   0.903466E-05  -0.974635E-06
   755   0.196445E+04   0.334001E+02   0.000000E+00  -0.130187E+03   0.819139E-08   0.905282E-05  -0.969779E-06
   756   0.197221E+04   0.331709E+02   0.000000E+00  -0.130817E+03   0.817364E-08   0.907055E-05  -0.964847E-06
   757   0.198004E+04   0.329382E+02   0.000000E+00  -0.131414E+03   0.815595E-08   0.908785E-05  -0.959841E-06
   758   0.198792E+04   0.327021E+02   0.000000E+00  -0.131981E+03   0.813832E-08   0.910472E-05  -0.954761E-06
   759   0.199585E+04   0.324627E+02   0.000000E+00  -0.132515E+03   0.812075E-08   0.912114E-05  -0.949607E-06
   760   0.200382E+04   0.322202E+02   0.000000E+00  -0.133016E+03   0.810324E-08   0.913713E-05  -0.944382E-06
   761   0.201184E+04   0.319747E+02   0.000000E+00  -0.133485E+03   0.808579E-08   0.915267E-05  -0.939085E-06
   762   0.201990E+04   0.317262E+02   0.000000E+00  -0.133921E+03   0.806839E-08   0.916777E-05  -0.933717E-06
   763   0.202799E+04   0.314750E+02   0.000000E+00  -0.134323E+03   0.805105E-08   0.918240E-05  -0.928279E-06
   764   0.203610E+04   0.312210E+02   0.000000E+00  -0.134691E+03   0.803378E-08   0.919658E-05  -0.922772E-06
   765   0.204422E+04   0.309645E+02   0.000000E+00  -0.135026E+03   0.801655E-08   0.921031E-05  -0.917196E-06
   766   0.205237E+04   0.307055E+02   0.000000E+00  -0.135325E+03   0.799939E-08   0.922356E-05  -0.911553E-06
   767   0.206053E+04   0.304440E+02   0.000000E+00  -0.135590E+03   0.798228E-08   0.923635E-05  -0.905843E-06
   768   0.206869E+04   0.301803E+02   0.000000E+00  -0.135819E+03   0.796523E-08   0.924866E-05  -0.900067E-06
   769   0.207685E+04   0.299146E+02   0.000000E+00  -0.136013E+03   0.794823E-08   0.926049E-05  -0.894225E-06
   770   0.208500E+04   0.296468E+02   0.000000E+00  -0.136173E+03   0.793129E-08   0.927184E-05  -0.888319E-06
   771   0.209315E+04   0.293772E+02   0.000000E+00  -0.136298E+03   0.791440E-08   0.928271E-05  -0.882349E-06
   772   0.210128E+04   0.291060E+02   0.000000E+00  -0.136387E+03   0.789758E-08   0.929309E-05  -0.876316E-06
   773   0.210939E+04   0.288331E+02   0.000000E+00  -0.136442E+03   0.788080E-08   0.930298E-05  -0.870220E-06
   774   0.211748E+04   0.285588E+02   0.000000E+00  -0.136462E+03   0.786408E-08   0.931237E-05  -0.864064E-06
   775   0.212554E+04   0.282832E+02   0.000000E+00  -0.136447E+03   0.784742E-08   0.932125E-05  -0.857846E-06
   776   0.213357E+04   0.280064E+02   0.000000E+00  -0.136397E+03   0.783081E-08   0.932963E-05  -0.851569E-06
   777   0.214158E+04   0.277285E+02   0.000000E+00  -0.136313E+03   0.781425E-08   0.933751E-05  -0.845233E-06
   778   0.214957E+04   0.274496E+02   0.000000E+00  -0.136194E+03   0.779775E-08   0.934487E-05  -0.838838E-06
   779   0.215752E+04   0.271698E+02   0.000000E+00  -0.136040E+03   0.778130E-08   0.935171E-05  -0.832385E-06
   780   0.216543E+04   0.268892E+02   0.000000E+00  -0.135852E+03   0.776491E-08   0.935803E-05  -0.825876E-06
   781   0.217332E+04   0.266080E+02   0.000000E+00  -0.135630E+03   0.774856E-08   0.936383E-05  -0.819311E-06
   782   0.218116E+04   0.263261E+02   0.000000E+00  -0.135374E+03   0.773227E-08   0.936909E-05  -0.812691E-06
   783   0.218896E+04   0.260438E+02   0.000000E+00  -0.135082E+03   0.771603E-08   0.937383E-05  -0.806016E-06
   784   0.219671E+04   0.257611E+02   0.000000E+00  -0.134757E+03   0.769985E-08   0.937802E-05  -0.799287E-06
   785   0.220441E+04   0.254781E+02   0.000000E+00  -0.134396E+03   0.768372E-08   0.938168E-05  -0.792506E-06
   786   0.221204E+04   0.251949E+02   0.000000E+00  -0.133999E+03   0.766764E-08   0.938479E-05  -0.785672E-06
   787   0.221961E+04   0.249116E+02   0.000000E+00  -0.133567E+03   0.765161E-08   0.938735E-05  -0.778787E-06
   788   0.222711E+04   0.246282E+02   0.000000E+00  -0.133099E+03   0.763563E-08   0.938936E-05  -0.771851E-06
   789   0.223452E+04   0.243450E+02   0.000000E+00  -0.132597E+03   0.761970E-08   0.939081E-05  -0.764865E-06
   790   0.224187E+04   0.240621E+02   0.000000E+00  -0.132058E+03   0.760382E-08   0.939170E-05  -0.757831E-06
   791   0.224913E+04   0.237795E+02   0.000000E+00  -0.131487E+03   0.758799E-08   0.939203E-05  -0.750748E-06
   792   0.225631E+04   0.234975E+02   0.000000E+00  -0.130881E+03   0.757222E-08   0.939178E-05  -0.743618E-06
   793   0.226341E+04   0.232161E+02   0.000000E+00  -0.130242E+03   0.755649E-08   0.939096E-05  -0.736441E-06
   794   0.227042E+04   0.229356E+02   0.000000E+00  -0.129570E+03   0.754081E-08   0.938957E-05  -0.729218E-06
   795   0.227734E+04   0.226559E+02   0.000000E+00  -0.128866E+03   0.752519E-08   0.938760E-05  -0.721950E-06
   796   0.228417E+04   0.223773E+02   0.000000E+00  -0.128129E+03   0.750961E-08   0.938504E-05  -0.714637E-06
   797   0.229092E+04   0.220996E+02   0.000000E+00  -0.127361E+03   0.749408E-08   0.938189E-05  -0.707281E-06
   798   0.229757E+04   0.218230E+02   0.000000E+00  -0.126560E+03   0.747860E-08   0.937815E-05  -0.699882E-06
   799   0.230413E+04   0.215476E+02   0.000000E+00  -0.125728E+03   0.746316E-08   0.937381E-05  -0.692441E-06
   800   0.231060E+04   0.212733E+02   0.000000E+00  -0.124862E+03   0.744778E-08   0.936887E-05  -0.684958E-06
   801   0.231697E+04   0.210002E+02   0.000000E+00  -0.123966E+03   0.743244E-08   0.936333E-05  -0.677435E-06
   802   0.232326E+04   0.207284E+02   0.000000E+00  -0.123038E+03   0.741715E-08   0.935719E-05  -0.669873E-06
   803   0.232943E+04   0.204582E+02   0.000000E+00  -0.122078E+03   0.740191E-08   0.935045E-05  -0.662271E-06
   804   0.233551E+04   0.201895E+02   0.000000E+00  -0.121087E+03   0.738671E-08   0.934313E-05  -0.654631E-06
   805   0.234147E+04   0.199228E+02   0.000000E+00  -0.120066E+03   0.737156E-08   0.933523E-05  -0.646952E-06
   806   0.234730E+04   0.196580E+02   0.000000E+00  -0.119016E+03   0.735646E-08   0.932676E-05  -0.639237E-06
   807   0.235300E+04   0.193955E+02   0.000000E+00  -0.117935E+03   0.734141E-08   0.931771E-05  -0.631486E-06
   808   0.235857E+04   0.191353E+02   0.000000E+00  -0.116825E+03   0.732640E-08   0.930811E-05  -0.623698E-06
   809   0.236399E+04   0.188776E+02   0.000000E+00  -0.115687E+03   0.731144E-08   0.929795E-05  -0.615876E-06
   810   0.236928E+04   0.186226E+02   0.000000E+00  -0.114521E+03   0.729652E-08   0.928724E-05  -0.608019E-06
   811   0.237442E+04   0.183704E+02   0.000000E+00  -0.113327E+03   0.728165E-08   0.927599E-05  -0.600129E-06
   812   0.237943E+04   0.181209E+02   0.000000E+00  -0.112107E+03   0.726682E-08   0.926419E-05  -0.592206E-06
   813   0.238430E+04   0.178744E+02   0.000000E+00  -0.110862E+03   0.725204E-08   0.925187E-05  -0.584250E-06
   814   0.238903E+04   0.176309E+02   0.000000E+00  -0.109591E+03   0.723731E-08   0.923902E-05  -0.576263E-06
   815   0.239363E+04   0.173905E+02   0.000000E+00  -0.108296E+03   0.722262E-08   0.922566E-05  -0.568245E-06
   816   0.239810E+04   0.171534E+02   0.000000E+00  -0.106977E+03   0.720797E-08   0.921178E-05  -0.560196E-06
   817   0.240243E+04   0.169196E+02   0.000000E+00  -0.105636E+03   0.719337E-08   0.919739E-05  -0.552118E-06
   818   0.240661E+04   0.166893E+02   0.000000E+00  -0.104270E+03   0.717882E-08   0.918251E-05  -0.544012E-06
   819   0.241064E+04   0.164625E+02   0.000000E+00  -0.102882E+03   0.716431E-08   0.916712E-05  -0.535877E-06
   820   0.241451E+04   0.162396E+02   0.000000E+00  -0.101471E+03   0.714984E-08   0.915125E-05  -0.527714E-06
   821   0.241821E+04   0.160204E+02   0.000000E+00  -0.100038E+03   0.713542E-08   0.913490E-05  -0.519525E-06
   822   0.242173E+04   0.158051E+02   0.000000E+00  -0.985819E+02   0.712103E-08   0.911807E-05  -0.511309E-06
   823   0.242507E+04   0.155940E+02   0.000000E+00  -0.971038E+02   0.710670E-08   0.910078E-05  -0.503069E-06
   824   0.242823E+04   0.153870E+02   0.000000E+00  -0.956043E+02   0.709240E-08   0.908301E-05  -0.494803E-06
   825   0.243122E+04   0.151842E+02   0.000000E+00  -0.940846E+02   0.707815E-08   0.906480E-05  -0.486513E-06
   826   0.243404E+04   0.149858E+02   0.000000E+00  -0.925455E+02   0.706395E-08   0.904613E-05  -0.478200E-06
   827   0.243669E+04   0.147917E+02   0.000000E+00  -0.909882E+02   0.704978E-08   0.902701E-05  -0.469864E-06
   828   0.243916E+04   0.146021E+02   0.000000E+00  -0.894133E+02   0.703566E-08   0.900745E-05  -0.461506E-06
   829   0.244148E+04   0.144171E+02   0.000000E+00  -0.878220E+02   0.702158E-08   0.898746E-05  -0.453127E-06
   830   0.244364E+04   0.142367E+02   0.000000E+00  -0.862152E+02   0.700754E-08   0.896705E-05  -0.444727E-06
   831   0.244563E+04   0.140609E+02   0.000000E+00  -0.845930E+02   0.699355E-08   0.894621E-05  -0.436308E-06
   832   0.244746E+04   0.138899E+02   0.000000E+00  -0.829557E+02   0.697959E-08   0.892496E-05  -0.427868E-06
   833   0.244910E+04   0.137238E+02   0.000000E+00  -0.813034E+02   0.696568E-08   0.890330E-05  -0.419411E-06
   834   0.245057E+04   0.135626E+02   0.000000E+00  -0.796362E+02   0.695180E-08   0.888123E-05  -0.410935E-06
   835   0.245185E+04   0.134065E+02   0.000000E+00  -0.779544E+02   0.693797E-08   0.885878E-05  -0.402442E-06
   836   0.245292E+04   0.132555E+02   0.000000E+00  -0.762581E+02   0.692418E-08   0.883593E-05  -0.393933E-06
   837   0.245380E+04   0.131097E+02   0.000000E+00  -0.745476E+02   0.691043E-08   0.881269E-05  -0.385408E-06
   838   0.245449E+04   0.129691E+02   0.000000E+00  -0.728234E+02   0.689673E-08   0.878908E-05  -0.376867E-06
   839   0.245497E+04   0.128338E+02   0.000000E+00  -0.710865E+02   0.688306E-08   0.876509E-05  -0.368312E-06
   840   0.245528E+04   0.127037E+02   0.000000E+00  -0.693377E+02   0.686943E-08   0.874074E-05  -0.359744E-06
   841   0.245539E+04   0.125790E+02   0.000000E+00  -0.675777E+02   0.685584E-08   0.871604E-05  -0.351162E-06
   842   0.245532E+04   0.124595E+02   0.000000E+00  -0.658073E+02   0.684229E-08   0.869097E-05  -0.342568E-06
   843   0.245506E+04   0.123454E+02   0.000000E+00  -0.640274E+02   0.682878E-08   0.866556E-05  -0.333962E-06
   844   0.245464E+04   0.122365E+02   0.000000E+00  -0.622388E+02   0.681531E-08   0.863981E-05  -0.325345E-06
   845   0.245403E+04   0.121331E+02   0.000000E+00  -0.604416E+02   0.680188E-08   0.861373E-05  -0.316717E-06
   846   0.245324E+04   0.120352E+02   0.000000E+00  -0.586366E+02   0.678849E-08   0.858731E-05  -0.308080E-06
   847   0.245226E+04   0.119428E+02   0.000000E+00  -0.568239E+02   0.677514E-08   0.856057E-05  -0.299434E-06
   848   0.245109E+04   0.118560E+02   0.000000E+00  -0.550039E+02   0.676182E-08   0.853352E-05  -0.290779E-06
   849   0.244973E+04   0.117750E+02   0.000000E+00  -0.531771E+02   0.674855E-08   0.850615E-05  -0.282117E-06
   850   0.244815E+04   0.116997E+02   0.000000E+00  -0.513438E+02   0.673531E-08   0.847848E-05  -0.273448E-06
   851   0.244639E+04   0.116303E+02   0.000000E+00  -0.495044E+02   0.672211E-08   0.845051E-05  -0.264773E-06
   852   0.244442E+04   0.115667E+02   0.000000E+00  -0.476596E+02   0.670895E-08   0.842225E-05  -0.256092E-06
   853   0.244225E+04   0.115089E+02   0.000000E+00  -0.458101E+02   0.669582E-08   0.839369E-05  -0.247408E-06
   854   0.243988E+04   0.114569E+02   0.000000E+00  -0.439565E+02   0.668273E-08   0.836485E-05  -0.238721E-06
   855   0.243734E+04   0.114106E+02   0.000000E+00  -0.420997E+02   0.666968E-08   0.833572E-05  -0.230033E-06
   856   0.243460E+04   0.113700E+02   0.000000E+00  -0.402401E+02   0.665667E-08   0.830630E-05  -0.221344E-06
   857   0.243168E+04   0.113351E+02   0.000000E+00  -0.383786E+02   0.664369E-08   0.827661E-05  -0.212657E-06
   858   0.242859E+04   0.113059E+02   0.000000E+00  -0.365160E+02   0.663076E-08   0.824665E-05  -0.203972E-06
   859   0.242532E+04   0.112824E+02   0.000000E+00  -0.346532E+02   0.661785E-08   0.821641E-05  -0.195290E-06
   860   0.242188E+04   0.112646E+02   0.000000E+00  -0.327912E+02   0.660499E-08   0.818590E-05  -0.186613E-06
   861   0.241825E+04   0.112527E+02   0.000000E+00  -0.309311E+02   0.659216E-08   0.815513E-05  -0.177941E-06
   862   0.241445E+04   0.112467E+02   0.000000E+00  -0.290741E+02   0.657937E-08   0.812409E-05  -0.169277E-06
   863   0.241047E+04   0.112466E+02   0.000000E+00  -0.272210E+02   0.656661E-08   0.809280E-05  -0.160621E-06
   864   0.240632E+04   0.112525E+02   0.000000E+00  -0.253732E+02   0.655389E-08   0.806125E-05  -0.151974E-06
   865   0.240198E+04   0.112645E+02   0.000000E+00  -0.235313E+02   0.654121E-08   0.802945E-05  -0.143339E-06
   866   0.239747E+04   0.112825E+02   0.000000E+00  -0.216960E+02   0.652856E-08   0.799739E-05  -0.134715E-06
   867   0.239279E+04   0.113065E+02   0.000000E+00  -0.198674E+02   0.651595E-08   0.796509E-05  -0.126104E-06
   868   0.238792E+04   0.113365E+02   0.000000E+00  -0.180462E+02   0.650337E-08   0.793255E-05  -0.117507E-06
   869   0.238288E+04   0.113724E+02   0.000000E+00  -0.162325E+02   0.649083E-08   0.789977E-05  -0.108926E-06
   870   0.237766E+04   0.114144E+02   0.000000E+00  -0.144268E+02   0.647832E-08   0.786676E-05  -0.100362E-06
   871   0.237226E+04   0.114622E+02   0.000000E+00  -0.126294E+02   0.646585E-08   0.783351E-05  -0.918160E-07
   872   0.236669E+04   0.115159E+02   0.000000E+00  -0.108406E+02   0.645342E-08   0.780003E-05  -0.832890E-07
   873   0.236093E+04   0.115755E+02   0.000000E+00  -0.906125E+01   0.644101E-08   0.776632E-05  -0.747824E-07
   874   0.235502E+04   0.116409E+02   0.000000E+00  -0.729200E+01   0.642865E-08   0.773239E-05  -0.662974E-07
   875   0.234893E+04   0.117121E+02   0.000000E+00  -0.553370E+01   0.641632E-08   0.769824E-05  -0.578352E-07
   876   0.234268E+04   0.117890E+02   0.000000E+00  -0.378697E+01   0.640402E-08   0.766387E-05  -0.493971E-07
   877   0.233627E+04   0.118716E+02   0.000000E+00  -0.205275E+01   0.639175E-08   0.762929E-05  -0.409842E-07
   878   0.232971E+04   0.119598E+02   0.000000E+00  -0.331591E+00   0.637952E-08   0.759450E-05  -0.325978E-07
   879   0.232299E+04   0.120537E+02   0.000000E+00   0.137564E+01   0.636733E-08   0.755951E-05  -0.242390E-07
   880   0.231613E+04   0.121532E+02   0.000000E+00   0.306832E+01   0.635517E-08   0.752431E-05  -0.159091E-07
   881   0.230910E+04   0.122582E+02   0.000000E+00   0.474574E+01   0.634304E-08   0.748891E-05  -0.760935E-08
   882   0.230194E+04   0.123689E+02   0.000000E+00   0.640725E+01   0.633095E-08   0.745331E-05   0.659115E-09
   883   0.229462E+04   0.124851E+02   0.000000E+00   0.805209E+01   0.631888E-08   0.741752E-05   0.889506E-08
   884   0.228714E+04   0.126069E+02   0.000000E+00   0.967969E+01   0.630686E-08   0.738153E-05   0.170973E-07
   885   0.227952E+04   0.127343E+02   0.000000E+00   0.112893E+02   0.629486E-08   0.734536E-05   0.252645E-07
   886   0.227175E+04   0.128672E+02   0.000000E+00   0.128803E+02   0.628290E-08   0.730901E-05   0.333957E-07
   887   0.226382E+04   0.130057E+02   0.000000E+00   0.144523E+02   0.627097E-08   0.727247E-05   0.414894E-07
   888   0.225576E+04   0.131496E+02   0.000000E+00   0.160052E+02   0.625908E-08   0.723576E-05   0.495446E-07
   889   0.224753E+04   0.132989E+02   0.000000E+00   0.175388E+02   0.624721E-08   0.719888E-05   0.575599E-07
   890   0.223918E+04   0.134536E+02   0.000000E+00   0.190527E+02   0.623538E-08   0.716182E-05   0.655343E-07
   891   0.223068E+04   0.136137E+02   0.000000E+00   0.205468E+02   0.622358E-08   0.712459E-05   0.734664E-07
   892   0.222204E+04   0.137790E+02   0.000000E+00   0.220207E+02   0.621182E-08   0.708721E-05   0.813551E-07
