#    L    TT             EE             BB             TE          
   395   0.177365E+04   0.215983E+02   0.424803E-01   0.917165E+01
   396   0.176738E+04   0.215952E+02   0.426116E-01   0.725121E+01
   397   0.176154E+04   0.215881E+02   0.427435E-01   0.533755E+01
   398   0.175611E+04   0.215770E+02   0.428762E-01   0.343143E+01
   399   0.175111E+04   0.215620E+02   0.430096E-01   0.153361E+01
   400   0.174652E+04   0.215430E+02   0.431437E-01  -0.355155E+00
   401   0.174235E+04   0.215201E+02   0.432785E-01  -0.223411E+01
   402   0.173859E+04   0.214932E+02   0.434141E-01  -0.410249E+01
   403   0.173524E+04   0.214625E+02   0.435505E-01  -0.595956E+01
   404   0.173229E+04   0.214278E+02   0.436876E-01  -0.780453E+01
   405   0.172975E+04   0.213892E+02   0.438255E-01  -0.963667E+01
   406   0.172759E+04   0.213469E+02   0.439643E-01  -0.114553E+02
   407   0.172583E+04   0.213006E+02   0.441038E-01  -0.132595E+02
   408   0.172446E+04   0.212505E+02   0.442443E-01  -0.150487E+02
   409   0.172346E+04   0.211966E+02   0.443855E-01  -0.168220E+02
   410   0.172285E+04   0.211390E+02   0.445277E-01  -0.185787E+02
   411   0.172259E+04   0.210776E+02   0.446707E-01  -0.203182E+02
   412   0.172271E+04   0.210124E+02   0.448146E-01  -0.220398E+02
   413   0.172319E+04   0.209436E+02   0.449594E-01  -0.237430E+02
   414   0.172402E+04   0.208712E+02   0.451051E-01  -0.254271E+02
   415   0.172520E+04   0.207952E+02   0.452518E-01  -0.270914E+02
   416   0.172674E+04   0.207155E+02   0.453993E-01  -0.287354E+02
   417   0.172861E+04   0.206324E+02   0.455479E-01  -0.303583E+02
   418   0.173083E+04   0.205459E+02   0.456974E-01  -0.319596E+02
   419   0.173337E+04   0.204558E+02   0.458478E-01  -0.335385E+02
   420   0.173624E+04   0.203623E+02   0.459993E-01  -0.350946E+02
   421   0.173944E+04   0.202655E+02   0.461517E-01  -0.366271E+02
   422   0.174294E+04   0.201652E+02   0.463051E-01  -0.381354E+02
   423   0.174677E+04   0.200616E+02   0.464595E-01  -0.396188E+02
   424   0.175090E+04   0.199547E+02   0.466149E-01  -0.410768E+02
   425   0.175533E+04   0.198446E+02   0.467714E-01  -0.425088E+02
   426   0.176006E+04   0.197313E+02   0.469288E-01  -0.439145E+02
   427   0.176507E+04   0.196149E+02   0.470873E-01  -0.452935E+02
   428   0.177036E+04   0.194956E+02   0.472467E-01  -0.466452E+02
   429   0.177591E+04   0.193734E+02   0.474073E-01  -0.479694E+02
   430   0.178173E+04   0.192483E+02   0.475688E-01  -0.492655E+02
   431   0.178780E+04   0.191205E+02   0.477313E-01  -0.505332E+02
   432   0.179413E+04   0.189900E+02   0.478949E-01  -0.517720E+02
   433   0.180070E+04   0.188569E+02   0.480595E-01  -0.529814E+02
   434   0.180751E+04   0.187212E+02   0.482252E-01  -0.541612E+02
   435   0.181455E+04   0.185830E+02   0.483918E-01  -0.553107E+02
   436   0.182183E+04   0.184423E+02   0.485595E-01  -0.564296E+02
   437   0.182933E+04   0.182992E+02   0.487282E-01  -0.575175E+02
   438   0.183704E+04   0.181539E+02   0.488979E-01  -0.585739E+02
   439   0.184498E+04   0.180062E+02   0.490687E-01  -0.595984E+02
   440   0.185311E+04   0.178563E+02   0.492404E-01  -0.605908E+02
   441   0.186144E+04   0.177044E+02   0.494131E-01  -0.615508E+02
   442   0.186995E+04   0.175504E+02   0.495868E-01  -0.624780E+02
   443   0.187864E+04   0.173945E+02   0.497615E-01  -0.633722E+02
   444   0.188750E+04   0.172367E+02   0.499372E-01  -0.642329E+02
   445   0.189651E+04   0.170771E+02   0.501138E-01  -0.650600E+02
   446   0.190567E+04   0.169159E+02   0.502914E-01  -0.658532E+02
   447   0.191498E+04   0.167530E+02   0.504699E-01  -0.666125E+02
   448   0.192444E+04   0.165887E+02   0.506493E-01  -0.673377E+02
   449   0.193403E+04   0.164230E+02   0.508297E-01  -0.680287E+02
   450   0.194376E+04   0.162559E+02   0.510110E-01  -0.686854E+02
   451   0.195361E+04   0.160876E+02   0.511932E-01  -0.693076E+02
   452   0.196359E+04   0.159181E+02   0.513762E-01  -0.698953E+02
   453   0.197368E+04   0.157476E+02   0.515601E-01  -0.704481E+02
   454   0.198387E+04   0.155761E+02   0.517449E-01  -0.709660E+02
   455   0.199416E+04   0.154037E+02   0.519305E-01  -0.714487E+02
   456   0.200454E+04   0.152306E+02   0.521169E-01  -0.718962E+02
   457   0.201499E+04   0.150566E+02   0.523041E-01  -0.723081E+02
   458   0.202550E+04   0.148821E+02   0.524921E-01  -0.726844E+02
   459   0.203606E+04   0.147070E+02   0.526808E-01  -0.730249E+02
   460   0.204669E+04   0.145315E+02   0.528704E-01  -0.733299E+02
   461   0.205735E+04   0.143557E+02   0.530606E-01  -0.735986E+02
   462   0.206807E+04   0.141796E+02   0.532516E-01  -0.738332E+02
   463   0.207881E+04   0.140035E+02   0.534433E-01  -0.740322E+02
   464   0.208960E+04   0.138273E+02   0.536356E-01  -0.741965E+02
   465   0.210042E+04   0.136513E+02   0.538286E-01  -0.743260E+02
   466   0.211127E+04   0.134755E+02   0.540223E-01  -0.744214E+02
   467   0.212213E+04   0.133001E+02   0.542165E-01  -0.744821E+02
   468   0.213301E+04   0.131250E+02   0.544114E-01  -0.745087E+02
   469   0.214388E+04   0.129505E+02   0.546069E-01  -0.745013E+02
   470   0.215475E+04   0.127765E+02   0.548029E-01  -0.744600E+02
   471   0.216560E+04   0.126033E+02   0.549994E-01  -0.743839E+02
   472   0.217642E+04   0.124309E+02   0.551965E-01  -0.742745E+02
   473   0.218720E+04   0.122593E+02   0.553941E-01  -0.741304E+02
   474   0.219795E+04   0.120887E+02   0.555921E-01  -0.739538E+02
   475   0.220865E+04   0.119192E+02   0.557906E-01  -0.737433E+02
   476   0.221930E+04   0.117510E+02   0.559896E-01  -0.734995E+02
   477   0.222990E+04   0.115839E+02   0.561889E-01  -0.732232E+02
   478   0.224044E+04   0.114183E+02   0.563887E-01  -0.729144E+02
   479   0.225093E+04   0.112543E+02   0.565888E-01  -0.725743E+02
   480   0.226134E+04   0.110918E+02   0.567892E-01  -0.722020E+02
   481   0.227170E+04   0.109310E+02   0.569900E-01  -0.717985E+02
   482   0.228197E+04   0.107720E+02   0.571911E-01  -0.713641E+02
   483   0.229215E+04   0.106149E+02   0.573924E-01  -0.708990E+02
   484   0.230224E+04   0.104597E+02   0.575940E-01  -0.704036E+02
   485   0.231222E+04   0.103067E+02   0.577959E-01  -0.698783E+02
   486   0.232209E+04   0.101559E+02   0.579979E-01  -0.693236E+02
   487   0.233185E+04   0.100072E+02   0.582001E-01  -0.687396E+02
   488   0.234148E+04   0.986103E+01   0.584025E-01  -0.681269E+02
   489   0.235099E+04   0.971720E+01   0.586050E-01  -0.674861E+02
   490   0.236038E+04   0.957596E+01   0.588076E-01  -0.668175E+02
   491   0.236963E+04   0.943739E+01   0.590103E-01  -0.661218E+02
   492   0.237874E+04   0.930147E+01   0.592130E-01  -0.653994E+02
   493   0.238773E+04   0.916835E+01   0.594158E-01  -0.646508E+02
   494   0.239657E+04   0.903817E+01   0.596185E-01  -0.638765E+02
   495   0.240527E+04   0.891102E+01   0.598213E-01  -0.630770E+02
   496   0.241383E+04   0.878688E+01   0.600240E-01  -0.622529E+02
   497   0.242222E+04   0.866589E+01   0.602266E-01  -0.614046E+02
   498   0.243045E+04   0.854814E+01   0.604291E-01  -0.605328E+02
   499   0.243852E+04   0.843369E+01   0.606315E-01  -0.596380E+02
   500   0.244640E+04   0.832269E+01   0.608337E-01  -0.587206E+02
   501   0.245411E+04   0.821512E+01   0.610357E-01  -0.577813E+02
   502   0.246163E+04   0.811115E+01   0.612375E-01  -0.568208E+02
   503   0.246897E+04   0.801076E+01   0.614390E-01  -0.558394E+02
   504   0.247611E+04   0.791417E+01   0.616403E-01  -0.548382E+02
   505   0.248307E+04   0.782131E+01   0.618412E-01  -0.538178E+02
   506   0.248984E+04   0.773232E+01   0.620419E-01  -0.527787E+02
   507   0.249642E+04   0.764728E+01   0.622421E-01  -0.517216E+02
   508   0.250280E+04   0.756628E+01   0.624420E-01  -0.506474E+02
   509   0.250897E+04   0.748936E+01   0.626415E-01  -0.495565E+02
   510   0.251496E+04   0.741658E+01   0.628405E-01  -0.484498E+02
   511   0.252074E+04   0.734801E+01   0.630390E-01  -0.473278E+02
   512   0.252632E+04   0.728369E+01   0.632370E-01  -0.461913E+02
   513   0.253169E+04   0.722371E+01   0.634344E-01  -0.450410E+02
   514   0.253685E+04   0.716811E+01   0.636313E-01  -0.438775E+02
   515   0.254180E+04   0.711694E+01   0.638276E-01  -0.427015E+02
   516   0.254654E+04   0.707028E+01   0.640233E-01  -0.415138E+02
   517   0.255107E+04   0.702815E+01   0.642183E-01  -0.403150E+02
   518   0.255537E+04   0.699062E+01   0.644126E-01  -0.391059E+02
   519   0.255945E+04   0.695774E+01   0.646062E-01  -0.378872E+02
   520   0.256330E+04   0.692955E+01   0.647991E-01  -0.366595E+02
   521   0.256693E+04   0.690611E+01   0.649911E-01  -0.354238E+02
   522   0.257032E+04   0.688746E+01   0.651824E-01  -0.341805E+02
   523   0.257348E+04   0.687365E+01   0.653729E-01  -0.329305E+02
   524   0.257641E+04   0.686468E+01   0.655624E-01  -0.316745E+02
   525   0.257911E+04   0.686062E+01   0.657512E-01  -0.304132E+02
   526   0.258158E+04   0.686147E+01   0.659389E-01  -0.291474E+02
   527   0.258382E+04   0.686727E+01   0.661258E-01  -0.278776E+02
   528   0.258583E+04   0.687806E+01   0.663117E-01  -0.266048E+02
   529   0.258761E+04   0.689385E+01   0.664966E-01  -0.253295E+02
   530   0.258917E+04   0.691467E+01   0.666805E-01  -0.240527E+02
   531   0.259049E+04   0.694056E+01   0.668633E-01  -0.227750E+02
   532   0.259158E+04   0.697150E+01   0.670451E-01  -0.214972E+02
   533   0.259245E+04   0.700753E+01   0.672258E-01  -0.202201E+02
   534   0.259308E+04   0.704866E+01   0.674054E-01  -0.189446E+02
   535   0.259349E+04   0.709493E+01   0.675838E-01  -0.176713E+02
   536   0.259366E+04   0.714632E+01   0.677611E-01  -0.164011E+02
   537   0.259360E+04   0.720286E+01   0.679373E-01  -0.151346E+02
   538   0.259332E+04   0.726456E+01   0.681122E-01  -0.138726E+02
   539   0.259282E+04   0.733139E+01   0.682859E-01  -0.126159E+02
   540   0.259208E+04   0.740337E+01   0.684584E-01  -0.113652E+02
   541   0.259112E+04   0.748051E+01   0.686297E-01  -0.101211E+02
   542   0.258994E+04   0.756281E+01   0.687996E-01  -0.888447E+01
   543   0.258853E+04   0.765025E+01   0.689683E-01  -0.765596E+01
   544   0.258691E+04   0.774284E+01   0.691357E-01  -0.643627E+01
   545   0.258507E+04   0.784054E+01   0.693017E-01  -0.522607E+01
   546   0.258301E+04   0.794337E+01   0.694665E-01  -0.402601E+01
   547   0.258074E+04   0.805128E+01   0.696298E-01  -0.283678E+01
   548   0.257825E+04   0.816421E+01   0.697918E-01  -0.165903E+01
   549   0.257555E+04   0.828229E+01   0.699525E-01  -0.493444E+00
   550   0.257263E+04   0.840531E+01   0.701117E-01   0.659321E+00
   551   0.256952E+04   0.853341E+01   0.702696E-01   0.179857E+01
   552   0.256618E+04   0.866645E+01   0.704260E-01   0.292362E+01
   553   0.256265E+04   0.880442E+01   0.705810E-01   0.403377E+01
   554   0.255893E+04   0.894731E+01   0.707346E-01   0.512835E+01
   555   0.255501E+04   0.909506E+01   0.708867E-01   0.620665E+01
   556   0.255088E+04   0.924766E+01   0.710374E-01   0.726799E+01
   557   0.254658E+04   0.940504E+01   0.711866E-01   0.831175E+01
   558   0.254209E+04   0.956720E+01   0.713343E-01   0.933721E+01
   559   0.253741E+04   0.973406E+01   0.714805E-01   0.103439E+02
   560   0.253255E+04   0.990562E+01   0.716253E-01   0.113311E+02
   561   0.252751E+04   0.100817E+02   0.717686E-01   0.122983E+02
   562   0.252229E+04   0.102625E+02   0.719103E-01   0.132449E+02
   563   0.251690E+04   0.104477E+02   0.720506E-01   0.141703E+02
   564   0.251135E+04   0.106374E+02   0.721894E-01   0.150739E+02
   565   0.250562E+04   0.108315E+02   0.723266E-01   0.159553E+02
   566   0.249973E+04   0.110299E+02   0.724623E-01   0.168139E+02
   567   0.249368E+04   0.112326E+02   0.725965E-01   0.176491E+02
   568   0.248746E+04   0.114395E+02   0.727292E-01   0.184605E+02
   569   0.248109E+04   0.116506E+02   0.728603E-01   0.192477E+02
   570   0.247457E+04   0.118658E+02   0.729899E-01   0.200100E+02
   571   0.246789E+04   0.120849E+02   0.731180E-01   0.207470E+02
   572   0.246108E+04   0.123080E+02   0.732445E-01   0.214583E+02
   573   0.245412E+04   0.125349E+02   0.733695E-01   0.221435E+02
   574   0.244702E+04   0.127657E+02   0.734929E-01   0.228022E+02
   575   0.243981E+04   0.130001E+02   0.736148E-01   0.234341E+02
   576   0.243245E+04   0.132381E+02   0.737352E-01   0.240387E+02
   577   0.242499E+04   0.134797E+02   0.738540E-01   0.246158E+02
   578   0.241740E+04   0.137247E+02   0.739713E-01   0.251648E+02
   579   0.240971E+04   0.139732E+02   0.740871E-01   0.256855E+02
   580   0.240191E+04   0.142249E+02   0.742013E-01   0.261775E+02
   581   0.239401E+04   0.144798E+02   0.743141E-01   0.266405E+02
   582   0.238601E+04   0.147378E+02   0.744252E-01   0.270740E+02
   583   0.237791E+04   0.149988E+02   0.745349E-01   0.274778E+02
   584   0.236974E+04   0.152628E+02   0.746430E-01   0.278515E+02
   585   0.236147E+04   0.155295E+02   0.747497E-01   0.281948E+02
   586   0.235313E+04   0.157990E+02   0.748548E-01   0.285074E+02
   587   0.234471E+04   0.160712E+02   0.749584E-01   0.287890E+02
   588   0.233622E+04   0.163458E+02   0.750606E-01   0.290395E+02
   589   0.232767E+04   0.166229E+02   0.751612E-01   0.292587E+02
   590   0.231905E+04   0.169023E+02   0.752604E-01   0.294463E+02
   591   0.231038E+04   0.171839E+02   0.753581E-01   0.296021E+02
   592   0.230166E+04   0.174677E+02   0.754543E-01   0.297258E+02
   593   0.229289E+04   0.177534E+02   0.755492E-01   0.298174E+02
   594   0.228408E+04   0.180411E+02   0.756425E-01   0.298767E+02
   595   0.227523E+04   0.183305E+02   0.757345E-01   0.299036E+02
   596   0.226634E+04   0.186216E+02   0.758250E-01   0.298979E+02
   597   0.225743E+04   0.189143E+02   0.759141E-01   0.298596E+02
   598   0.224849E+04   0.192084E+02   0.760019E-01   0.297885E+02
   599   0.223953E+04   0.195039E+02   0.760883E-01   0.296845E+02
   600   0.223055E+04   0.198006E+02   0.761733E-01   0.295476E+02
   601   0.222156E+04   0.200984E+02   0.762570E-01   0.293778E+02
   602   0.221256E+04   0.203972E+02   0.763394E-01   0.291753E+02
   603   0.220357E+04   0.206969E+02   0.764204E-01   0.289398E+02
   604   0.219458E+04   0.209974E+02   0.765002E-01   0.286715E+02
   605   0.218558E+04   0.212985E+02   0.765787E-01   0.283703E+02
   606   0.217661E+04   0.216001E+02   0.766560E-01   0.280364E+02
   607   0.216764E+04   0.219022E+02   0.767320E-01   0.276698E+02
   608   0.215870E+04   0.222046E+02   0.768068E-01   0.272705E+02
   609   0.214979E+04   0.225072E+02   0.768804E-01   0.268387E+02
   610   0.214089E+04   0.228098E+02   0.769529E-01   0.263745E+02
   611   0.213205E+04   0.231122E+02   0.770242E-01   0.258779E+02
   612   0.212323E+04   0.234145E+02   0.770944E-01   0.253490E+02
   613   0.211445E+04   0.237165E+02   0.771635E-01   0.247880E+02
   614   0.210573E+04   0.240180E+02   0.772315E-01   0.241951E+02
   615   0.209705E+04   0.243189E+02   0.772985E-01   0.235705E+02
   616   0.208844E+04   0.246191E+02   0.773645E-01   0.229146E+02
   617   0.207988E+04   0.249186E+02   0.774294E-01   0.222276E+02
   618   0.207139E+04   0.252173E+02   0.774934E-01   0.215098E+02
   619   0.206297E+04   0.255149E+02   0.775565E-01   0.207615E+02
   620   0.205462E+04   0.258115E+02   0.776186E-01   0.199830E+02
   621   0.204636E+04   0.261069E+02   0.776798E-01   0.191744E+02
   622   0.203818E+04   0.264009E+02   0.777402E-01   0.183363E+02
   623   0.203009E+04   0.266935E+02   0.777997E-01   0.174688E+02
   624   0.202208E+04   0.269845E+02   0.778584E-01   0.165722E+02
   625   0.201417E+04   0.272738E+02   0.779164E-01   0.156468E+02
   626   0.200636E+04   0.275613E+02   0.779735E-01   0.146930E+02
   627   0.199865E+04   0.278468E+02   0.780300E-01   0.137109E+02
   628   0.199105E+04   0.281302E+02   0.780858E-01   0.127010E+02
   629   0.198356E+04   0.284115E+02   0.781409E-01   0.116638E+02
   630   0.197618E+04   0.286906E+02   0.781953E-01   0.105996E+02
   631   0.196891E+04   0.289671E+02   0.782492E-01   0.950883E+01
   632   0.196176E+04   0.292412E+02   0.783024E-01   0.839198E+01
   633   0.195474E+04   0.295126E+02   0.783551E-01   0.724935E+01
   634   0.194785E+04   0.297813E+02   0.784073E-01   0.608144E+01
   635   0.194108E+04   0.300471E+02   0.784590E-01   0.488875E+01
   636   0.193445E+04   0.303100E+02   0.785103E-01   0.367173E+01
   637   0.192796E+04   0.305698E+02   0.785611E-01   0.243088E+01
   638   0.192160E+04   0.308265E+02   0.786115E-01   0.116671E+01
   639   0.191538E+04   0.310799E+02   0.786615E-01  -0.120306E+00
   640   0.190931E+04   0.313299E+02   0.787111E-01  -0.142966E+01
   641   0.190339E+04   0.315764E+02   0.787605E-01  -0.276086E+01
   642   0.189761E+04   0.318194E+02   0.788096E-01  -0.411332E+01
   643   0.189200E+04   0.320587E+02   0.788584E-01  -0.548647E+01
   644   0.188653E+04   0.322942E+02   0.789069E-01  -0.687973E+01
   645   0.188123E+04   0.325257E+02   0.789553E-01  -0.829253E+01
   646   0.187608E+04   0.327533E+02   0.790034E-01  -0.972429E+01
   647   0.187110E+04   0.329767E+02   0.790515E-01  -0.111744E+02
   648   0.186628E+04   0.331959E+02   0.790994E-01  -0.126423E+02
   649   0.186162E+04   0.334108E+02   0.791472E-01  -0.141273E+02
   650   0.185715E+04   0.336212E+02   0.791949E-01  -0.156289E+02
   651   0.185283E+04   0.338273E+02   0.792426E-01  -0.171463E+02
   652   0.184869E+04   0.340289E+02   0.792903E-01  -0.186789E+02
   653   0.184472E+04   0.342260E+02   0.793380E-01  -0.202262E+02
   654   0.184093E+04   0.344185E+02   0.793858E-01  -0.217874E+02
   655   0.183733E+04   0.346062E+02   0.794336E-01  -0.233620E+02
   656   0.183390E+04   0.347893E+02   0.794815E-01  -0.249491E+02
   657   0.183065E+04   0.349675E+02   0.795295E-01  -0.265482E+02
   658   0.182759E+04   0.351409E+02   0.795777E-01  -0.281585E+02
   659   0.182471E+04   0.353092E+02   0.796260E-01  -0.297794E+02
   660   0.182202E+04   0.354725E+02   0.796745E-01  -0.314102E+02
   661   0.181951E+04   0.356307E+02   0.797233E-01  -0.330502E+02
   662   0.181719E+04   0.357837E+02   0.797723E-01  -0.346987E+02
   663   0.181506E+04   0.359314E+02   0.798216E-01  -0.363550E+02
   664   0.181311E+04   0.360737E+02   0.798712E-01  -0.380183E+02
   665   0.181136E+04   0.362107E+02   0.799211E-01  -0.396880E+02
   666   0.180980E+04   0.363423E+02   0.799714E-01  -0.413633E+02
   667   0.180842E+04   0.364684E+02   0.800220E-01  -0.430435E+02
   668   0.180724E+04   0.365890E+02   0.800731E-01  -0.447280E+02
   669   0.180625E+04   0.367039E+02   0.801245E-01  -0.464159E+02
   670   0.180545E+04   0.368133E+02   0.801765E-01  -0.481067E+02
   671   0.180484E+04   0.369171E+02   0.802288E-01  -0.497994E+02
   672   0.180443E+04   0.370151E+02   0.802817E-01  -0.514936E+02
   673   0.180421E+04   0.371073E+02   0.803351E-01  -0.531884E+02
   674   0.180417E+04   0.371939E+02   0.803891E-01  -0.548831E+02
   675   0.180433E+04   0.372746E+02   0.804436E-01  -0.565770E+02
   676   0.180469E+04   0.373495E+02   0.804987E-01  -0.582693E+02
   677   0.180523E+04   0.374185E+02   0.805544E-01  -0.599594E+02
   678   0.180596E+04   0.374816E+02   0.806107E-01  -0.616464E+02
   679   0.180688E+04   0.375387E+02   0.806677E-01  -0.633295E+02
   680   0.180799E+04   0.375899E+02   0.807254E-01  -0.650082E+02
   681   0.180929E+04   0.376350E+02   0.807838E-01  -0.666813E+02
   682   0.181077E+04   0.376740E+02   0.808429E-01  -0.683484E+02
   683   0.181244E+04   0.377069E+02   0.809027E-01  -0.700085E+02
   684   0.181429E+04   0.377337E+02   0.809633E-01  -0.716611E+02
   685   0.181633E+04   0.377544E+02   0.810247E-01  -0.733054E+02
   686   0.181854E+04   0.377691E+02   0.810868E-01  -0.749406E+02
   687   0.182094E+04   0.377779E+02   0.811498E-01  -0.765666E+02
   688   0.182352E+04   0.377806E+02   0.812136E-01  -0.781828E+02
   689   0.182628E+04   0.377773E+02   0.812783E-01  -0.797878E+02
   690   0.182921E+04   0.377682E+02   0.813438E-01  -0.813808E+02
   691   0.183232E+04   0.377531E+02   0.814103E-01  -0.829620E+02
   692   0.183561E+04   0.377321E+02   0.814776E-01  -0.845305E+02
   693   0.183906E+04   0.377052E+02   0.815458E-01  -0.860857E+02
   694   0.184269E+04   0.376724E+02   0.816150E-01  -0.876262E+02
   695   0.184649E+04   0.376337E+02   0.816851E-01  -0.891520E+02
   696   0.185044E+04   0.375891E+02   0.817562E-01  -0.906616E+02
   697   0.185457E+04   0.375387E+02   0.818283E-01  -0.921552E+02
   698   0.185885E+04   0.374823E+02   0.819013E-01  -0.936311E+02
   699   0.186329E+04   0.374202E+02   0.819754E-01  -0.950896E+02
   700   0.186789E+04   0.373523E+02   0.820504E-01  -0.965299E+02
   701   0.187264E+04   0.372786E+02   0.821265E-01  -0.979512E+02
   702   0.187754E+04   0.371992E+02   0.822036E-01  -0.993530E+02
   703   0.188259E+04   0.371142E+02   0.822817E-01  -0.100735E+03
   704   0.188779E+04   0.370235E+02   0.823609E-01  -0.102096E+03
   705   0.189312E+04   0.369273E+02   0.824411E-01  -0.103435E+03
   706   0.189860E+04   0.368256E+02   0.825224E-01  -0.104752E+03
   707   0.190422E+04   0.367184E+02   0.826047E-01  -0.106047E+03
   708   0.190996E+04   0.366058E+02   0.826881E-01  -0.107319E+03
   709   0.191585E+04   0.364879E+02   0.827726E-01  -0.108567E+03
   710   0.192185E+04   0.363648E+02   0.828581E-01  -0.109791E+03
   711   0.192798E+04   0.362364E+02   0.829447E-01  -0.110991E+03
   712   0.193424E+04   0.361028E+02   0.830324E-01  -0.112165E+03
   713   0.194061E+04   0.359641E+02   0.831212E-01  -0.113313E+03
   714   0.194710E+04   0.358204E+02   0.832111E-01  -0.114434E+03
   715   0.195370E+04   0.356717E+02   0.833020E-01  -0.115530E+03
   716   0.196040E+04   0.355179E+02   0.833940E-01  -0.116597E+03
   717   0.196721E+04   0.353593E+02   0.834871E-01  -0.117637E+03
   718   0.197412E+04   0.351957E+02   0.835812E-01  -0.118647E+03
   719   0.198112E+04   0.350275E+02   0.836764E-01  -0.119629E+03
   720   0.198822E+04   0.348545E+02   0.837727E-01  -0.120581E+03
   721   0.199540E+04   0.346771E+02   0.838700E-01  -0.121504E+03
   722   0.200267E+04   0.344951E+02   0.839684E-01  -0.122397E+03
   723   0.201003E+04   0.343089E+02   0.840678E-01  -0.123260E+03
   724   0.201748E+04   0.341184E+02   0.841683E-01  -0.124093E+03
   725   0.202500E+04   0.339238E+02   0.842697E-01  -0.124894E+03
   726   0.203259E+04   0.337252E+02   0.843723E-01  -0.125664E+03
   727   0.204026E+04   0.335226E+02   0.844758E-01  -0.126403E+03
   728   0.204801E+04   0.333162E+02   0.845803E-01  -0.127111E+03
   729   0.205580E+04   0.331060E+02   0.846858E-01  -0.127785E+03
   730   0.206367E+04   0.328920E+02   0.847923E-01  -0.128427E+03
   731   0.207159E+04   0.326745E+02   0.848998E-01  -0.129037E+03
   732   0.207956E+04   0.324534E+02   0.850082E-01  -0.129613E+03
   733   0.208758E+04   0.322290E+02   0.851176E-01  -0.130155E+03
   734   0.209564E+04   0.320011E+02   0.852279E-01  -0.130663E+03
   735   0.210374E+04   0.317701E+02   0.853391E-01  -0.131138E+03
   736   0.211189E+04   0.315361E+02   0.854513E-01  -0.131578E+03
   737   0.212005E+04   0.312989E+02   0.855643E-01  -0.131983E+03
   738   0.212825E+04   0.310590E+02   0.856782E-01  -0.132354E+03
   739   0.213648E+04   0.308162E+02   0.857930E-01  -0.132689E+03
   740   0.214472E+04   0.305709E+02   0.859086E-01  -0.132989E+03
   741   0.215297E+04   0.303230E+02   0.860251E-01  -0.133254E+03
   742   0.216123E+04   0.300727E+02   0.861424E-01  -0.133484E+03
   743   0.216950E+04   0.298201E+02   0.862605E-01  -0.133678E+03
   744   0.217777E+04   0.295654E+02   0.863793E-01  -0.133836E+03
   745   0.218603E+04   0.293087E+02   0.864989E-01  -0.133959E+03
   746   0.219428E+04   0.290501E+02   0.866193E-01  -0.134046E+03
   747   0.220253E+04   0.287897E+02   0.867404E-01  -0.134096E+03
   748   0.221075E+04   0.285276E+02   0.868622E-01  -0.134111E+03
   749   0.221896E+04   0.282639E+02   0.869848E-01  -0.134090E+03
   750   0.222714E+04   0.279988E+02   0.871079E-01  -0.134034E+03
   751   0.223529E+04   0.277323E+02   0.872318E-01  -0.133941E+03
   752   0.224340E+04   0.274646E+02   0.873562E-01  -0.133811E+03
   753   0.225147E+04   0.271957E+02   0.874813E-01  -0.133647E+03
   754   0.225951E+04   0.269258E+02   0.876070E-01  -0.133446E+03
   755   0.226751E+04   0.266551E+02   0.877332E-01  -0.133209E+03
   756   0.227545E+04   0.263837E+02   0.878600E-01  -0.132937E+03
   757   0.228335E+04   0.261118E+02   0.879874E-01  -0.132629E+03
   758   0.229120E+04   0.258394E+02   0.881152E-01  -0.132288E+03
   759   0.229900E+04   0.255667E+02   0.882435E-01  -0.131910E+03
   760   0.230673E+04   0.252939E+02   0.883723E-01  -0.131498E+03
   761   0.231441E+04   0.250210E+02   0.885015E-01  -0.131051E+03
   762   0.232202E+04   0.247482E+02   0.886311E-01  -0.130569E+03
   763   0.232957E+04   0.244756E+02   0.887611E-01  -0.130053E+03
   764   0.233703E+04   0.242032E+02   0.888914E-01  -0.129501E+03
   765   0.234442E+04   0.239312E+02   0.890221E-01  -0.128915E+03
   766   0.235172E+04   0.236598E+02   0.891532E-01  -0.128295E+03
   767   0.235893E+04   0.233890E+02   0.892845E-01  -0.127640E+03
   768   0.236605E+04   0.231189E+02   0.894160E-01  -0.126950E+03
   769   0.237306E+04   0.228498E+02   0.895478E-01  -0.126227E+03
   770   0.237998E+04   0.225817E+02   0.896798E-01  -0.125470E+03
   771   0.238678E+04   0.223147E+02   0.898120E-01  -0.124680E+03
   772   0.239348E+04   0.220491E+02   0.899443E-01  -0.123857E+03
   773   0.240006E+04   0.217850E+02   0.900768E-01  -0.123002E+03
   774   0.240652E+04   0.215224E+02   0.902094E-01  -0.122115E+03
   775   0.241286E+04   0.212615E+02   0.903420E-01  -0.121197E+03
   776   0.241908E+04   0.210025E+02   0.904746E-01  -0.120248E+03
   777   0.242518E+04   0.207454E+02   0.906073E-01  -0.119268E+03
   778   0.243116E+04   0.204904E+02   0.907400E-01  -0.118258E+03
   779   0.243702E+04   0.202375E+02   0.908726E-01  -0.117218E+03
   780   0.244275E+04   0.199869E+02   0.910051E-01  -0.116150E+03
   781   0.244836E+04   0.197387E+02   0.911375E-01  -0.115053E+03
   782   0.245383E+04   0.194929E+02   0.912698E-01  -0.113928E+03
   783   0.245917E+04   0.192497E+02   0.914019E-01  -0.112774E+03
   784   0.246437E+04   0.190092E+02   0.915338E-01  -0.111593E+03
   785   0.246943E+04   0.187715E+02   0.916655E-01  -0.110383E+03
