#    L    TT             EE             TE             PP             TP          
   647   0.194548E+04   0.280730E+02   0.203908E+02   0.490046E+06   0.786745E+02
   648   0.193726E+04   0.283618E+02   0.194171E+02   0.488826E+06   0.796264E+02
   649   0.192913E+04   0.286487E+02   0.184152E+02   0.487610E+06   0.805797E+02
   650   0.192111E+04   0.289336E+02   0.173851E+02   0.486399E+06   0.815343E+02
   651   0.191319E+04   0.292166E+02   0.163274E+02   0.485193E+06   0.824899E+02
   652   0.190537E+04   0.294974E+02   0.152425E+02   0.483992E+06   0.834463E+02
   653   0.189766E+04   0.297761E+02   0.141309E+02   0.482795E+06   0.844035E+02
   654   0.189008E+04   0.300524E+02   0.129930E+02   0.481602E+06   0.853611E+02
   655   0.188261E+04   0.303262E+02   0.118295E+02   0.480414E+06   0.863189E+02
   656   0.187526E+04   0.305974E+02   0.106409E+02   0.479231E+06   0.872768E+02
   657   0.186804E+04   0.308660E+02   0.942762E+01   0.478052E+06   0.882345E+02
   658   0.186095E+04   0.311318E+02   0.819042E+01   0.476878E+06   0.891919E+02
   659   0.185399E+04   0.313945E+02   0.692972E+01   0.475708E+06   0.901487E+02
   660   0.184717E+04   0.316542E+02   0.564610E+01   0.474543E+06   0.911046E+02
   661   0.184049E+04   0.319107E+02   0.434016E+01   0.473382E+06   0.920596E+02
   662   0.183395E+04   0.321638E+02   0.301241E+01   0.472226E+06   0.930134E+02
   663   0.182755E+04   0.324135E+02   0.166351E+01   0.471074E+06   0.939657E+02
   664   0.182130E+04   0.326596E+02   0.294045E+00   0.469926E+06   0.949165E+02
   665   0.181521E+04   0.329020E+02  -0.109547E+01   0.468783E+06   0.958654E+02
   666   0.180926E+04   0.331406E+02  -0.250445E+01   0.467644E+06   0.968122E+02
   667   0.180347E+04   0.333755E+02  -0.393222E+01   0.466509E+06   0.977569E+02
   668   0.179785E+04   0.336063E+02  -0.537821E+01   0.465378E+06   0.986990E+02
   669   0.179238E+04   0.338330E+02  -0.684190E+01   0.464252E+06   0.996385E+02
   670   0.178707E+04   0.340557E+02  -0.832262E+01   0.463131E+06   0.100575E+03
   671   0.178194E+04   0.342741E+02  -0.981979E+01   0.462013E+06   0.101509E+03
   672   0.177697E+04   0.344880E+02  -0.113329E+02   0.460900E+06   0.102439E+03
   673   0.177216E+04   0.346976E+02  -0.128612E+02   0.459790E+06   0.103366E+03
   674   0.176753E+04   0.349027E+02  -0.144043E+02   0.458685E+06   0.104289E+03
   675   0.176308E+04   0.351032E+02  -0.159614E+02   0.457584E+06   0.105208E+03
   676   0.175880E+04   0.352991E+02  -0.175319E+02   0.456488E+06   0.106123E+03
   677   0.175470E+04   0.354902E+02  -0.191153E+02   0.455395E+06   0.107034E+03
   678   0.175077E+04   0.356764E+02  -0.207109E+02   0.454307E+06   0.107940E+03
   679   0.174703E+04   0.358576E+02  -0.223180E+02   0.453222E+06   0.108841E+03
   680   0.174347E+04   0.360339E+02  -0.239360E+02   0.452142E+06   0.109738E+03
   681   0.174008E+04   0.362050E+02  -0.255642E+02   0.451066E+06   0.110629E+03
   682   0.173688E+04   0.363709E+02  -0.272019E+02   0.449993E+06   0.111515E+03
   683   0.173386E+04   0.365315E+02  -0.288486E+02   0.448925E+06   0.112395E+03
   684   0.173104E+04   0.366867E+02  -0.305037E+02   0.447861E+06   0.113270E+03
   685   0.172839E+04   0.368366E+02  -0.321666E+02   0.446800E+06   0.114138E+03
   686   0.172593E+04   0.369812E+02  -0.338364E+02   0.445744E+06   0.115001E+03
   687   0.172365E+04   0.371204E+02  -0.355134E+02   0.444691E+06   0.115856E+03
   688   0.172157E+04   0.372541E+02  -0.371971E+02   0.443642E+06   0.116706E+03
   689   0.171968E+04   0.373825E+02  -0.388860E+02   0.442598E+06   0.117548E+03
   690   0.171798E+04   0.375054E+02  -0.405796E+02   0.441557E+06   0.118384E+03
   691   0.171647E+04   0.376228E+02  -0.422780E+02   0.440520E+06   0.119212E+03
   692   0.171514E+04   0.377347E+02  -0.439807E+02   0.439486E+06   0.120033E+03
   693   0.171402E+04   0.378409E+02  -0.456871E+02   0.438457E+06   0.120846E+03
   694   0.171308E+04   0.379417E+02  -0.473958E+02   0.437431E+06   0.121651E+03
   695   0.171233E+04   0.380367E+02  -0.491070E+02   0.436409E+06   0.122448E+03
   696   0.171177E+04   0.381260E+02  -0.508193E+02   0.435391E+06   0.123237E+03
   697   0.171140E+04   0.382096E+02  -0.525330E+02   0.434377E+06   0.124017E+03
   698   0.171122E+04   0.382875E+02  -0.542467E+02   0.433366E+06   0.124789E+03
   699   0.171123E+04   0.383596E+02  -0.559605E+02   0.432359E+06   0.125552E+03
   700   0.171143E+04   0.384259E+02  -0.576738E+02   0.431355E+06   0.126305E+03
   701   0.171181E+04   0.384864E+02  -0.593861E+02   0.430355E+06   0.127050E+03
   702   0.171238E+04   0.385411E+02  -0.610964E+02   0.429359E+06   0.127785E+03
   703   0.171314E+04   0.385900E+02  -0.628045E+02   0.428366E+06   0.128511E+03
   704   0.171408E+04   0.386330E+02  -0.645080E+02   0.427377E+06   0.129227E+03
   705   0.171520E+04   0.386702E+02  -0.662075E+02   0.426392E+06   0.129935E+03
   706   0.171652E+04   0.387016E+02  -0.679012E+02   0.425410E+06   0.130633E+03
   707   0.171801E+04   0.387271E+02  -0.695889E+02   0.424432E+06   0.131323E+03
   708   0.171967E+04   0.387467E+02  -0.712705E+02   0.423457E+06   0.132003E+03
   709   0.172152E+04   0.387605E+02  -0.729434E+02   0.422485E+06   0.132675E+03
   710   0.172354E+04   0.387684E+02  -0.746084E+02   0.421517E+06   0.133337E+03
   711   0.172574E+04   0.387704E+02  -0.762643E+02   0.420553E+06   0.133991E+03
   712   0.172812E+04   0.387666E+02  -0.779096E+02   0.419592E+06   0.134636E+03
   713   0.173066E+04   0.387568E+02  -0.795439E+02   0.418635E+06   0.135272E+03
   714   0.173337E+04   0.387412E+02  -0.811665E+02   0.417681E+06   0.135899E+03
   715   0.173626E+04   0.387198E+02  -0.827770E+02   0.416730E+06   0.136518E+03
   716   0.173930E+04   0.386923E+02  -0.843746E+02   0.415783E+06   0.137128E+03
   717   0.174251E+04   0.386589E+02  -0.859575E+02   0.414839E+06   0.137730E+03
   718   0.174588E+04   0.386196E+02  -0.875255E+02   0.413898E+06   0.138323E+03
   719   0.174940E+04   0.385744E+02  -0.890777E+02   0.412961E+06   0.138908E+03
   720   0.175309E+04   0.385234E+02  -0.906146E+02   0.412027E+06   0.139484E+03
   721   0.175692E+04   0.384666E+02  -0.921346E+02   0.411096E+06   0.140052E+03
   722   0.176092E+04   0.384039E+02  -0.936375E+02   0.410169E+06   0.140612E+03
   723   0.176507E+04   0.383357E+02  -0.951230E+02   0.409245E+06   0.141163E+03
   724   0.176936E+04   0.382618E+02  -0.965901E+02   0.408324E+06   0.141706E+03
   725   0.177382E+04   0.381823E+02  -0.980381E+02   0.407407E+06   0.142241E+03
   726   0.177841E+04   0.380972E+02  -0.994673E+02   0.406493E+06   0.142768E+03
   727   0.178316E+04   0.380067E+02  -0.100876E+03   0.405582E+06   0.143286E+03
   728   0.178806E+04   0.379105E+02  -0.102265E+03   0.404674E+06   0.143797E+03
   729   0.179308E+04   0.378089E+02  -0.103632E+03   0.403769E+06   0.144300E+03
   730   0.179825E+04   0.377018E+02  -0.104978E+03   0.402868E+06   0.144794E+03
   731   0.180356E+04   0.375893E+02  -0.106301E+03   0.401969E+06   0.145281E+03
   732   0.180900E+04   0.374714E+02  -0.107601E+03   0.401074E+06   0.145760E+03
   733   0.181457E+04   0.373481E+02  -0.108878E+03   0.400182E+06   0.146231E+03
   734   0.182027E+04   0.372195E+02  -0.110131E+03   0.399293E+06   0.146695E+03
   735   0.182609E+04   0.370857E+02  -0.111359E+03   0.398407E+06   0.147150E+03
   736   0.183205E+04   0.369467E+02  -0.112563E+03   0.397524E+06   0.147599E+03
   737   0.183811E+04   0.368025E+02  -0.113741E+03   0.396644E+06   0.148039E+03
   738   0.184430E+04   0.366533E+02  -0.114894E+03   0.395767E+06   0.148472E+03
   739   0.185060E+04   0.364990E+02  -0.116020E+03   0.394894E+06   0.148897E+03
   740   0.185701E+04   0.363397E+02  -0.117119E+03   0.394023E+06   0.149315E+03
   741   0.186353E+04   0.361755E+02  -0.118191E+03   0.393155E+06   0.149726E+03
   742   0.187015E+04   0.360065E+02  -0.119236E+03   0.392290E+06   0.150129E+03
   743   0.187689E+04   0.358328E+02  -0.120254E+03   0.391429E+06   0.150525E+03
   744   0.188371E+04   0.356543E+02  -0.121242E+03   0.390570E+06   0.150914E+03
   745   0.189063E+04   0.354713E+02  -0.122203E+03   0.389714E+06   0.151295E+03
   746   0.189764E+04   0.352836E+02  -0.123135E+03   0.388861E+06   0.151669E+03
   747   0.190475E+04   0.350915E+02  -0.124038E+03   0.388011E+06   0.152037E+03
   748   0.191194E+04   0.348949E+02  -0.124912E+03   0.387163E+06   0.152397E+03
   749   0.191922E+04   0.346939E+02  -0.125757E+03   0.386319E+06   0.152750E+03
   750   0.192658E+04   0.344886E+02  -0.126572E+03   0.385477E+06   0.153096E+03
   751   0.193401E+04   0.342790E+02  -0.127356E+03   0.384639E+06   0.153435E+03
   752   0.194152E+04   0.340653E+02  -0.128110E+03   0.383803E+06   0.153767E+03
   753   0.194910E+04   0.338475E+02  -0.128834E+03   0.382969E+06   0.154092E+03
   754   0.195674E+04   0.336257E+02  -0.129526E+03   0.382139E+06   0.154410E+03
   755   0.196445E+04   0.334001E+02  -0.130187E+03   0.381312E+06   0.154720E+03
   756   0.197221E+04   0.331709E+02  -0.130817E+03   0.380487E+06   0.155024E+03
   757   0.198004E+04   0.329382E+02  -0.131414E+03   0.379665E+06   0.155320E+03
   758   0.198792E+04   0.327021E+02  -0.131981E+03   0.378845E+06   0.155609E+03
   759   0.199585E+04   0.324627E+02  -0.132515E+03   0.378029E+06   0.155890E+03
   760   0.200382E+04   0.322202E+02  -0.133016E+03   0.377215E+06   0.156163E+03
   761   0.201184E+04   0.319747E+02  -0.133485E+03   0.376404E+06   0.156429E+03
   762   0.201990E+04   0.317262E+02  -0.133921E+03   0.375595E+06   0.156688E+03
   763   0.202799E+04   0.314750E+02  -0.134323E+03   0.374789E+06   0.156938E+03
   764   0.203610E+04   0.312210E+02  -0.134691E+03   0.373986E+06   0.157181E+03
   765   0.204422E+04   0.309645E+02  -0.135026E+03   0.373186E+06   0.157416E+03
   766   0.205237E+04   0.307055E+02  -0.135325E+03   0.372388E+06   0.157643E+03
   767   0.206053E+04   0.304440E+02  -0.135590E+03   0.371593E+06   0.157862E+03
   768   0.206869E+04   0.301803E+02  -0.135819E+03   0.370800E+06   0.158073E+03
   769   0.207685E+04   0.299146E+02  -0.136013E+03   0.370010E+06   0.158275E+03
   770   0.208500E+04   0.296468E+02  -0.136173E+03   0.369223E+06   0.158470E+03
   771   0.209315E+04   0.293772E+02  -0.136298E+03   0.368438E+06   0.158656E+03
   772   0.210128E+04   0.291060E+02  -0.136387E+03   0.367656E+06   0.158834E+03
   773   0.210939E+04   0.288331E+02  -0.136442E+03   0.366876E+06   0.159003E+03
   774   0.211748E+04   0.285588E+02  -0.136462E+03   0.366099E+06   0.159164E+03
   775   0.212554E+04   0.282832E+02  -0.136447E+03   0.365325E+06   0.159316E+03
   776   0.213357E+04   0.280064E+02  -0.136397E+03   0.364553E+06   0.159460E+03
   777   0.214158E+04   0.277285E+02  -0.136313E+03   0.363783E+06   0.159595E+03
   778   0.214957E+04   0.274496E+02  -0.136194E+03   0.363016E+06   0.159721E+03
   779   0.215752E+04   0.271698E+02  -0.136040E+03   0.362251E+06   0.159838E+03
   780   0.216543E+04   0.268892E+02  -0.135852E+03   0.361489E+06   0.159947E+03
   781   0.217332E+04   0.266080E+02  -0.135630E+03   0.360730E+06   0.160046E+03
   782   0.218116E+04   0.263261E+02  -0.135374E+03   0.359973E+06   0.160137E+03
   783   0.218896E+04   0.260438E+02  -0.135082E+03   0.359218E+06   0.160218E+03
   784   0.219671E+04   0.257611E+02  -0.134757E+03   0.358465E+06   0.160290E+03
   785   0.220441E+04   0.254781E+02  -0.134396E+03   0.357716E+06   0.160353E+03
   786   0.221204E+04   0.251949E+02  -0.133999E+03   0.356968E+06   0.160407E+03
   787   0.221961E+04   0.249116E+02  -0.133567E+03   0.356223E+06   0.160451E+03
   788   0.222711E+04   0.246282E+02  -0.133099E+03   0.355480E+06   0.160485E+03
   789   0.223452E+04   0.243450E+02  -0.132597E+03   0.354740E+06   0.160511E+03
   790   0.224187E+04   0.240621E+02  -0.132058E+03   0.354002E+06   0.160526E+03
   791   0.224913E+04   0.237795E+02  -0.131487E+03   0.353266E+06   0.160532E+03
   792   0.225631E+04   0.234975E+02  -0.130881E+03   0.352533E+06   0.160528E+03
   793   0.226341E+04   0.232161E+02  -0.130242E+03   0.351802E+06   0.160515E+03
   794   0.227042E+04   0.229356E+02  -0.129570E+03   0.351073E+06   0.160491E+03
   795   0.227734E+04   0.226559E+02  -0.128866E+03   0.350346E+06   0.160458E+03
   796   0.228417E+04   0.223773E+02  -0.128129E+03   0.349622E+06   0.160415E+03
   797   0.229092E+04   0.220996E+02  -0.127361E+03   0.348900E+06   0.160361E+03
   798   0.229757E+04   0.218230E+02  -0.126560E+03   0.348181E+06   0.160298E+03
   799   0.230413E+04   0.215476E+02  -0.125728E+03   0.347463E+06   0.160224E+03
   800   0.231060E+04   0.212733E+02  -0.124862E+03   0.346748E+06   0.160140E+03
   801   0.231697E+04   0.210002E+02  -0.123966E+03   0.346035E+06   0.160045E+03
   802   0.232326E+04   0.207284E+02  -0.123038E+03   0.345324E+06   0.159941E+03
   803   0.232943E+04   0.204582E+02  -0.122078E+03   0.344616E+06   0.159826E+03
   804   0.233551E+04   0.201895E+02  -0.121087E+03   0.343909E+06   0.159701E+03
   805   0.234147E+04   0.199228E+02  -0.120066E+03   0.343205E+06   0.159567E+03
   806   0.234730E+04   0.196580E+02  -0.119016E+03   0.342503E+06   0.159422E+03
   807   0.235300E+04   0.193955E+02  -0.117935E+03   0.341803E+06   0.159268E+03
   808   0.235857E+04   0.191353E+02  -0.116825E+03   0.341105E+06   0.159104E+03
   809   0.236399E+04   0.188776E+02  -0.115687E+03   0.340410E+06   0.158931E+03
   810   0.236928E+04   0.186226E+02  -0.114521E+03   0.339716E+06   0.158748E+03
   811   0.237442E+04   0.183704E+02  -0.113327E+03   0.339025E+06   0.158556E+03
   812   0.237943E+04   0.181209E+02  -0.112107E+03   0.338336E+06   0.158355E+03
   813   0.238430E+04   0.178744E+02  -0.110862E+03   0.337649E+06   0.158145E+03
   814   0.238903E+04   0.176309E+02  -0.109591E+03   0.336964E+06   0.157926E+03
   815   0.239363E+04   0.173905E+02  -0.108296E+03   0.336281E+06   0.157697E+03
   816   0.239810E+04   0.171534E+02  -0.106977E+03   0.335600E+06   0.157461E+03
   817   0.240243E+04   0.169196E+02  -0.105636E+03   0.334921E+06   0.157215E+03
   818   0.240661E+04   0.166893E+02  -0.104270E+03   0.334244E+06   0.156961E+03
   819   0.241064E+04   0.164625E+02  -0.102882E+03   0.333570E+06   0.156698E+03
   820   0.241451E+04   0.162396E+02  -0.101471E+03   0.332897E+06   0.156427E+03
   821   0.241821E+04   0.160204E+02  -0.100038E+03   0.332226E+06   0.156148E+03
   822   0.242173E+04   0.158051E+02  -0.985819E+02   0.331558E+06   0.155861E+03
   823   0.242507E+04   0.155940E+02  -0.971038E+02   0.330891E+06   0.155566E+03
   824   0.242823E+04   0.153870E+02  -0.956043E+02   0.330227E+06   0.155262E+03
   825   0.243122E+04   0.151842E+02  -0.940846E+02   0.329564E+06   0.154951E+03
   826   0.243404E+04   0.149858E+02  -0.925455E+02   0.328904E+06   0.154632E+03
   827   0.243669E+04   0.147917E+02  -0.909882E+02   0.328245E+06   0.154306E+03
   828   0.243916E+04   0.146021E+02  -0.894133E+02   0.327589E+06   0.153972E+03
   829   0.244148E+04   0.144171E+02  -0.878220E+02   0.326934E+06   0.153631E+03
   830   0.244364E+04   0.142367E+02  -0.862152E+02   0.326281E+06   0.153282E+03
   831   0.244563E+04   0.140609E+02  -0.845930E+02   0.325630E+06   0.152926E+03
   832   0.244746E+04   0.138899E+02  -0.829557E+02   0.324982E+06   0.152563E+03
   833   0.244910E+04   0.137238E+02  -0.813034E+02   0.324335E+06   0.152193E+03
   834   0.245057E+04   0.135626E+02  -0.796362E+02   0.323690E+06   0.151816E+03
   835   0.245185E+04   0.134065E+02  -0.779544E+02   0.323047E+06   0.151433E+03
   836   0.245292E+04   0.132555E+02  -0.762581E+02   0.322406E+06   0.151043E+03
   837   0.245380E+04   0.131097E+02  -0.745476E+02   0.321766E+06   0.150646E+03
   838   0.245449E+04   0.129691E+02  -0.728234E+02   0.321129E+06   0.150242E+03
   839   0.245497E+04   0.128338E+02  -0.710865E+02   0.320493E+06   0.149833E+03
   840   0.245528E+04   0.127037E+02  -0.693377E+02   0.319860E+06   0.149417E+03
   841   0.245539E+04   0.125790E+02  -0.675777E+02   0.319228E+06   0.148995E+03
   842   0.245532E+04   0.124595E+02  -0.658073E+02   0.318598E+06   0.148567E+03
   843   0.245506E+04   0.123454E+02  -0.640274E+02   0.317970E+06   0.148133E+03
   844   0.245464E+04   0.122365E+02  -0.622388E+02   0.317343E+06   0.147693E+03
   845   0.245403E+04   0.121331E+02  -0.604416E+02   0.316719E+06   0.147247E+03
   846   0.245324E+04   0.120352E+02  -0.586366E+02   0.316096E+06   0.146796E+03
   847   0.245226E+04   0.119428E+02  -0.568239E+02   0.315475E+06   0.146339E+03
   848   0.245109E+04   0.118560E+02  -0.550039E+02   0.314856E+06   0.145877E+03
   849   0.244973E+04   0.117750E+02  -0.531771E+02   0.314239E+06   0.145409E+03
   850   0.244815E+04   0.116997E+02  -0.513438E+02   0.313623E+06   0.144937E+03
   851   0.244639E+04   0.116303E+02  -0.495044E+02   0.313010E+06   0.144459E+03
   852   0.244442E+04   0.115667E+02  -0.476596E+02   0.312398E+06   0.143976E+03
   853   0.244225E+04   0.115089E+02  -0.458101E+02   0.311787E+06   0.143488E+03
   854   0.243988E+04   0.114569E+02  -0.439565E+02   0.311179E+06   0.142995E+03
   855   0.243734E+04   0.114106E+02  -0.420997E+02   0.310572E+06   0.142498E+03
   856   0.243460E+04   0.113700E+02  -0.402401E+02   0.309967E+06   0.141995E+03
   857   0.243168E+04   0.113351E+02  -0.383786E+02   0.309363E+06   0.141488E+03
   858   0.242859E+04   0.113059E+02  -0.365160E+02   0.308762E+06   0.140976E+03
   859   0.242532E+04   0.112824E+02  -0.346532E+02   0.308162E+06   0.140459E+03
   860   0.242188E+04   0.112646E+02  -0.327912E+02   0.307564E+06   0.139938E+03
   861   0.241825E+04   0.112527E+02  -0.309311E+02   0.306967E+06   0.139412E+03
   862   0.241445E+04   0.112467E+02  -0.290741E+02   0.306372E+06   0.138882E+03
   863   0.241047E+04   0.112466E+02  -0.272210E+02   0.305779E+06   0.138347E+03
   864   0.240632E+04   0.112525E+02  -0.253732E+02   0.305188E+06   0.137808E+03
   865   0.240198E+04   0.112645E+02  -0.235313E+02   0.304598E+06   0.137265E+03
   866   0.239747E+04   0.112825E+02  -0.216960E+02   0.304010E+06   0.136717E+03
   867   0.239279E+04   0.113065E+02  -0.198674E+02   0.303423E+06   0.136165E+03
   868   0.238792E+04   0.113365E+02  -0.180462E+02   0.302838E+06   0.135609E+03
   869   0.238288E+04   0.113724E+02  -0.162325E+02   0.302255E+06   0.135049E+03
   870   0.237766E+04   0.114144E+02  -0.144268E+02   0.301673E+06   0.134485E+03
   871   0.237226E+04   0.114622E+02  -0.126294E+02   0.301093E+06   0.133917E+03
   872   0.236669E+04   0.115159E+02  -0.108406E+02   0.300515E+06   0.133345E+03
   873   0.236093E+04   0.115755E+02  -0.906125E+01   0.299938E+06   0.132769E+03
   874   0.235502E+04   0.116409E+02  -0.729200E+01   0.299363E+06   0.132189E+03
   875   0.234893E+04   0.117121E+02  -0.553370E+01   0.298790E+06   0.131605E+03
   876   0.234268E+04   0.117890E+02  -0.378697E+01   0.298218E+06   0.131018E+03
   877   0.233627E+04   0.118716E+02  -0.205275E+01   0.297648E+06   0.130427E+03
   878   0.232971E+04   0.119598E+02  -0.331591E+00   0.297079E+06   0.129833E+03
   879   0.232299E+04   0.120537E+02   0.137564E+01   0.296512E+06   0.129235E+03
   880   0.231613E+04   0.121532E+02   0.306832E+01   0.295946E+06   0.128633E+03
   881   0.230910E+04   0.122582E+02   0.474574E+01   0.295382E+06   0.128028E+03
   882   0.230194E+04   0.123689E+02   0.640725E+01   0.294820E+06   0.127420E+03
   883   0.229462E+04   0.124851E+02   0.805209E+01   0.294259E+06   0.126808E+03
   884   0.228714E+04   0.126069E+02   0.967969E+01   0.293700E+06   0.126193E+03
   885   0.227952E+04   0.127343E+02   0.112893E+02   0.293142E+06   0.125575E+03
   886   0.227175E+04   0.128672E+02   0.128803E+02   0.292585E+06   0.124954E+03
   887   0.226382E+04   0.130057E+02   0.144523E+02   0.292031E+06   0.124330E+03
   888   0.225576E+04   0.131496E+02   0.160052E+02   0.291477E+06   0.123702E+03
   889   0.224753E+04   0.132989E+02   0.175388E+02   0.290926E+06   0.123072E+03
   890   0.223918E+04   0.134536E+02   0.190527E+02   0.290375E+06   0.122438E+03
   891   0.223068E+04   0.136137E+02   0.205468E+02   0.289827E+06   0.121802E+03
   892   0.222204E+04   0.137790E+02   0.220207E+02   0.289280E+06   0.121163E+03
   893   0.221326E+04   0.139496E+02   0.234743E+02   0.288734E+06   0.120522E+03
   894   0.220435E+04   0.141252E+02   0.249072E+02   0.288190E+06   0.119877E+03
   895   0.219530E+04   0.143060E+02   0.263190E+02   0.287647E+06   0.119230E+03
   896   0.218612E+04   0.144917E+02   0.277095E+02   0.287105E+06   0.118580E+03
   897   0.217682E+04   0.146825E+02   0.290784E+02   0.286566E+06   0.117928E+03
   898   0.216738E+04   0.148781E+02   0.304252E+02   0.286027E+06   0.117273E+03
   899   0.215783E+04   0.150784E+02   0.317497E+02   0.285490E+06   0.116616E+03
   900   0.214815E+04   0.152836E+02   0.330515E+02   0.284955E+06   0.115957E+03
   901   0.213835E+04   0.154934E+02   0.343304E+02   0.284421E+06   0.115295E+03
   902   0.212844E+04   0.157077E+02   0.355858E+02   0.283888E+06   0.114631E+03
   903   0.211841E+04   0.159265E+02   0.368171E+02   0.283357E+06   0.113965E+03
   904   0.210828E+04   0.161497E+02   0.380240E+02   0.282827E+06   0.113296E+03
   905   0.209805E+04   0.163771E+02   0.392059E+02   0.282298E+06   0.112626E+03
   906   0.208771E+04   0.166087E+02   0.403623E+02   0.281771E+06   0.111953E+03
   907   0.207729E+04   0.168442E+02   0.414927E+02   0.281246E+06   0.111278E+03
   908   0.206677E+04   0.170837E+02   0.425967E+02   0.280722E+06   0.110602E+03
   909   0.205617E+04   0.173271E+02   0.436741E+02   0.280199E+06   0.109923E+03
   910   0.204547E+04   0.175741E+02   0.447244E+02   0.279677E+06   0.109243E+03
   911   0.203470E+04   0.178248E+02   0.457473E+02   0.279157E+06   0.108561E+03
   912   0.202385E+04   0.180790E+02   0.467426E+02   0.278639E+06   0.107877E+03
   913   0.201294E+04   0.183366E+02   0.477098E+02   0.278122E+06   0.107191E+03
   914   0.200195E+04   0.185975E+02   0.486487E+02   0.277606E+06   0.106503E+03
   915   0.199089E+04   0.188616E+02   0.495589E+02   0.277091E+06   0.105814E+03
   916   0.197977E+04   0.191288E+02   0.504402E+02   0.276578E+06   0.105124E+03
   917   0.196858E+04   0.193989E+02   0.512923E+02   0.276066E+06   0.104431E+03
   918   0.195733E+04   0.196719E+02   0.521150E+02   0.275556E+06   0.103738E+03
   919   0.194604E+04   0.199476E+02   0.529078E+02   0.275047E+06   0.103043E+03
   920   0.193469E+04   0.202259E+02   0.536707E+02   0.274539E+06   0.102346E+03
   921   0.192328E+04   0.205066E+02   0.544033E+02   0.274032E+06   0.101648E+03
   922   0.191183E+04   0.207897E+02   0.551056E+02   0.273527E+06   0.100949E+03
   923   0.190035E+04   0.210751E+02   0.557774E+02   0.273024E+06   0.100249E+03
   924   0.188882E+04   0.213626E+02   0.564188E+02   0.272521E+06   0.995470E+02
   925   0.187726E+04   0.216521E+02   0.570295E+02   0.272020E+06   0.988443E+02
   926   0.186566E+04   0.219436E+02   0.576097E+02   0.271520E+06   0.981404E+02
   927   0.185404E+04   0.222369E+02   0.581592E+02   0.271022E+06   0.974355E+02
   928   0.184240E+04   0.225320E+02   0.586780E+02   0.270525E+06   0.967296E+02
   929   0.183074E+04   0.228287E+02   0.591659E+02   0.270029E+06   0.960228E+02
   930   0.181905E+04   0.231269E+02   0.596228E+02   0.269534E+06   0.953150E+02
   931   0.180735E+04   0.234264E+02   0.600487E+02   0.269041E+06   0.946064E+02
   932   0.179564E+04   0.237272E+02   0.604432E+02   0.268549E+06   0.938969E+02
   933   0.178392E+04   0.240293E+02   0.608065E+02   0.268058E+06   0.931867E+02
   934   0.177220E+04   0.243323E+02   0.611382E+02   0.267569E+06   0.924758E+02
   935   0.176047E+04   0.246362E+02   0.614383E+02   0.267080E+06   0.917642E+02
   936   0.174874E+04   0.249410E+02   0.617068E+02   0.266593E+06   0.910520E+02
   937   0.173701E+04   0.252464E+02   0.619436E+02   0.266108E+06   0.903393E+02
   938   0.172528E+04   0.255526E+02   0.621488E+02   0.265623E+06   0.896260E+02
   939   0.171356E+04   0.258592E+02   0.623222E+02   0.265140E+06   0.889122E+02
   940   0.170184E+04   0.261661E+02   0.624640E+02   0.264658E+06   0.881981E+02
   941   0.169014E+04   0.264734E+02   0.625740E+02   0.264178E+06   0.874835E+02
   942   0.167846E+04   0.267810E+02   0.626523E+02   0.263698E+06   0.867686E+02
   943   0.166679E+04   0.270886E+02   0.626989E+02   0.263220E+06   0.860535E+02
   944   0.165513E+04   0.273962E+02   0.627139E+02   0.262743E+06   0.853381E+02
   945   0.164350E+04   0.277038E+02   0.626973E+02   0.262268E+06   0.846225E+02
   946   0.163189E+04   0.280113E+02   0.626493E+02   0.261793E+06   0.839068E+02
   947   0.162032E+04   0.283185E+02   0.625700E+02   0.261320E+06   0.831911E+02
   948   0.160876E+04   0.286255E+02   0.624593E+02   0.260848E+06   0.824752E+02
   949   0.159724E+04   0.289321E+02   0.623174E+02   0.260377E+06   0.817594E+02
   950   0.158575E+04   0.292383E+02   0.621444E+02   0.259907E+06   0.810437E+02
   951   0.157430E+04   0.295438E+02   0.619403E+02   0.259439E+06   0.803281E+02
   952   0.156288E+04   0.298486E+02   0.617055E+02   0.258971E+06   0.796126E+02
   953   0.155150E+04   0.301526E+02   0.614400E+02   0.258505E+06   0.788974E+02
   954   0.154016E+04   0.304555E+02   0.611443E+02   0.258040E+06   0.781825E+02
   955   0.152887E+04   0.307572E+02   0.608185E+02   0.257577E+06   0.774679E+02
   956   0.151764E+04   0.310576E+02   0.604630E+02   0.257114E+06   0.767537E+02
   957   0.150646E+04   0.313565E+02   0.600781E+02   0.256653E+06   0.760400E+02
   958   0.149533E+04   0.316539E+02   0.596642E+02   0.256192E+06   0.753268E+02
   959   0.148426E+04   0.319495E+02   0.592218E+02   0.255733E+06   0.746142E+02
   960   0.147327E+04   0.322434E+02   0.587513E+02   0.255276E+06   0.739022E+02
   961   0.146233E+04   0.325353E+02   0.582530E+02   0.254819E+06   0.731910E+02
   962   0.145147E+04   0.328251E+02   0.577275E+02   0.254363E+06   0.724805E+02
   963   0.144068E+04   0.331129E+02   0.571752E+02   0.253909E+06   0.717709E+02
   964   0.142997E+04   0.333983E+02   0.565963E+02   0.253456E+06   0.710621E+02
   965   0.141934E+04   0.336814E+02   0.559912E+02   0.253004E+06   0.703543E+02
   966   0.140879E+04   0.339619E+02   0.553602E+02   0.252553E+06   0.696475E+02
