#    L    TT             EE             BB             TE          
   395   0.177367E+04   0.215981E+02   0.432823E-01   0.917059E+01
   396   0.176741E+04   0.215950E+02   0.434170E-01   0.725022E+01
   397   0.176156E+04   0.215878E+02   0.435523E-01   0.533664E+01
   398   0.175614E+04   0.215768E+02   0.436883E-01   0.343060E+01
   399   0.175113E+04   0.215617E+02   0.438250E-01   0.153286E+01
   400   0.174655E+04   0.215428E+02   0.439625E-01  -0.355827E+00
   401   0.174237E+04   0.215199E+02   0.441006E-01  -0.223470E+01
   402   0.173861E+04   0.214930E+02   0.442396E-01  -0.410300E+01
   403   0.173526E+04   0.214623E+02   0.443793E-01  -0.595999E+01
   404   0.173232E+04   0.214276E+02   0.445198E-01  -0.780488E+01
   405   0.172977E+04   0.213890E+02   0.446611E-01  -0.963694E+01
   406   0.172762E+04   0.213466E+02   0.448032E-01  -0.114555E+02
   407   0.172586E+04   0.213004E+02   0.449461E-01  -0.132596E+02
   408   0.172449E+04   0.212502E+02   0.450899E-01  -0.150487E+02
   409   0.172349E+04   0.211964E+02   0.452345E-01  -0.168219E+02
   410   0.172287E+04   0.211387E+02   0.453800E-01  -0.185785E+02
   411   0.172262E+04   0.210773E+02   0.455264E-01  -0.203180E+02
   412   0.172273E+04   0.210122E+02   0.456737E-01  -0.220395E+02
   413   0.172321E+04   0.209434E+02   0.458218E-01  -0.237426E+02
   414   0.172405E+04   0.208709E+02   0.459709E-01  -0.254266E+02
   415   0.172523E+04   0.207950E+02   0.461210E-01  -0.270908E+02
   416   0.172677E+04   0.207153E+02   0.462719E-01  -0.287347E+02
   417   0.172864E+04   0.206322E+02   0.464239E-01  -0.303576E+02
   418   0.173085E+04   0.205457E+02   0.465767E-01  -0.319588E+02
   419   0.173339E+04   0.204556E+02   0.467306E-01  -0.335377E+02
   420   0.173627E+04   0.203621E+02   0.468854E-01  -0.350937E+02
   421   0.173946E+04   0.202653E+02   0.470412E-01  -0.366261E+02
   422   0.174297E+04   0.201650E+02   0.471980E-01  -0.381343E+02
   423   0.174680E+04   0.200614E+02   0.473558E-01  -0.396176E+02
   424   0.175093E+04   0.199545E+02   0.475146E-01  -0.410755E+02
   425   0.175536E+04   0.198444E+02   0.476744E-01  -0.425075E+02
   426   0.176009E+04   0.197311E+02   0.478353E-01  -0.439131E+02
   427   0.176509E+04   0.196148E+02   0.479971E-01  -0.452920E+02
   428   0.177039E+04   0.194955E+02   0.481600E-01  -0.466437E+02
   429   0.177594E+04   0.193732E+02   0.483239E-01  -0.479678E+02
   430   0.178175E+04   0.192481E+02   0.484888E-01  -0.492638E+02
   431   0.178783E+04   0.191204E+02   0.486547E-01  -0.505314E+02
   432   0.179415E+04   0.189899E+02   0.488217E-01  -0.517702E+02
   433   0.180073E+04   0.188567E+02   0.489897E-01  -0.529795E+02
   434   0.180753E+04   0.187211E+02   0.491588E-01  -0.541592E+02
   435   0.181458E+04   0.185829E+02   0.493288E-01  -0.553087E+02
   436   0.182185E+04   0.184422E+02   0.494999E-01  -0.564275E+02
   437   0.182935E+04   0.182991E+02   0.496720E-01  -0.575153E+02
   438   0.183707E+04   0.181538E+02   0.498451E-01  -0.585716E+02
   439   0.184500E+04   0.180061E+02   0.500192E-01  -0.595961E+02
   440   0.185314E+04   0.178562E+02   0.501943E-01  -0.605884E+02
   441   0.186146E+04   0.177043E+02   0.503704E-01  -0.615484E+02
   442   0.186997E+04   0.175503E+02   0.505475E-01  -0.624756E+02
   443   0.187866E+04   0.173944E+02   0.507256E-01  -0.633696E+02
   444   0.188752E+04   0.172367E+02   0.509046E-01  -0.642303E+02
   445   0.189653E+04   0.170771E+02   0.510846E-01  -0.650573E+02
   446   0.190569E+04   0.169158E+02   0.512656E-01  -0.658505E+02
   447   0.191500E+04   0.167530E+02   0.514475E-01  -0.666097E+02
   448   0.192446E+04   0.165887E+02   0.516303E-01  -0.673349E+02
   449   0.193405E+04   0.164230E+02   0.518141E-01  -0.680258E+02
   450   0.194377E+04   0.162559E+02   0.519987E-01  -0.686824E+02
   451   0.195363E+04   0.160876E+02   0.521842E-01  -0.693046E+02
   452   0.196361E+04   0.159181E+02   0.523707E-01  -0.698922E+02
   453   0.197369E+04   0.157476E+02   0.525579E-01  -0.704450E+02
   454   0.198389E+04   0.155761E+02   0.527461E-01  -0.709629E+02
   455   0.199418E+04   0.154038E+02   0.529350E-01  -0.714456E+02
   456   0.200455E+04   0.152306E+02   0.531248E-01  -0.718930E+02
   457   0.201500E+04   0.150567E+02   0.533154E-01  -0.723049E+02
   458   0.202551E+04   0.148821E+02   0.535067E-01  -0.726811E+02
   459   0.203608E+04   0.147071E+02   0.536988E-01  -0.730216E+02
   460   0.204670E+04   0.145316E+02   0.538917E-01  -0.733266E+02
   461   0.205736E+04   0.143557E+02   0.540853E-01  -0.735952E+02
   462   0.206808E+04   0.141797E+02   0.542796E-01  -0.738298E+02
   463   0.207882E+04   0.140036E+02   0.544747E-01  -0.740288E+02
   464   0.208961E+04   0.138275E+02   0.546704E-01  -0.741930E+02
   465   0.210042E+04   0.136514E+02   0.548667E-01  -0.743225E+02
   466   0.211127E+04   0.134757E+02   0.550637E-01  -0.744179E+02
   467   0.212214E+04   0.133002E+02   0.552613E-01  -0.744785E+02
   468   0.213301E+04   0.131252E+02   0.554595E-01  -0.745051E+02
   469   0.214389E+04   0.129507E+02   0.556583E-01  -0.744978E+02
   470   0.215476E+04   0.127767E+02   0.558576E-01  -0.744564E+02
   471   0.216560E+04   0.126034E+02   0.560575E-01  -0.743802E+02
   472   0.217642E+04   0.124310E+02   0.562579E-01  -0.742709E+02
   473   0.218721E+04   0.122595E+02   0.564588E-01  -0.741268E+02
   474   0.219795E+04   0.120889E+02   0.566601E-01  -0.739502E+02
   475   0.220865E+04   0.119194E+02   0.568619E-01  -0.737396E+02
   476   0.221930E+04   0.117512E+02   0.570642E-01  -0.734958E+02
   477   0.222990E+04   0.115842E+02   0.572668E-01  -0.732195E+02
   478   0.224044E+04   0.114186E+02   0.574698E-01  -0.729108E+02
   479   0.225092E+04   0.112545E+02   0.576732E-01  -0.725706E+02
   480   0.226134E+04   0.110921E+02   0.578770E-01  -0.721984E+02
   481   0.227169E+04   0.109312E+02   0.580810E-01  -0.717949E+02
   482   0.228196E+04   0.107722E+02   0.582854E-01  -0.713604E+02
   483   0.229214E+04   0.106151E+02   0.584900E-01  -0.708953E+02
   484   0.230223E+04   0.104600E+02   0.586949E-01  -0.704000E+02
   485   0.231221E+04   0.103070E+02   0.589000E-01  -0.698747E+02
   486   0.232208E+04   0.101562E+02   0.591053E-01  -0.693200E+02
   487   0.233184E+04   0.100075E+02   0.593107E-01  -0.687360E+02
   488   0.234147E+04   0.986135E+01   0.595163E-01  -0.681234E+02
   489   0.235098E+04   0.971753E+01   0.597221E-01  -0.674825E+02
   490   0.236036E+04   0.957630E+01   0.599279E-01  -0.668140E+02
   491   0.236961E+04   0.943773E+01   0.601338E-01  -0.661183E+02
   492   0.237873E+04   0.930182E+01   0.603398E-01  -0.653959E+02
   493   0.238771E+04   0.916871E+01   0.605458E-01  -0.646474E+02
   494   0.239656E+04   0.903854E+01   0.607518E-01  -0.638731E+02
   495   0.240526E+04   0.891139E+01   0.609577E-01  -0.630737E+02
   496   0.241381E+04   0.878726E+01   0.611636E-01  -0.622495E+02
   497   0.242220E+04   0.866628E+01   0.613694E-01  -0.614013E+02
   498   0.243043E+04   0.854854E+01   0.615751E-01  -0.605296E+02
   499   0.243850E+04   0.843409E+01   0.617807E-01  -0.596348E+02
   500   0.244638E+04   0.832309E+01   0.619860E-01  -0.587174E+02
   501   0.245409E+04   0.821553E+01   0.621912E-01  -0.577782E+02
   502   0.246161E+04   0.811156E+01   0.623962E-01  -0.568176E+02
   503   0.246894E+04   0.801118E+01   0.626009E-01  -0.558364E+02
   504   0.247609E+04   0.791460E+01   0.628053E-01  -0.548352E+02
   505   0.248305E+04   0.782174E+01   0.630094E-01  -0.538148E+02
   506   0.248981E+04   0.773275E+01   0.632132E-01  -0.527758E+02
   507   0.249639E+04   0.764772E+01   0.634166E-01  -0.517188E+02
   508   0.250277E+04   0.756672E+01   0.636196E-01  -0.506445E+02
   509   0.250894E+04   0.748980E+01   0.638222E-01  -0.495537E+02
   510   0.251493E+04   0.741703E+01   0.640243E-01  -0.484471E+02
   511   0.252071E+04   0.734846E+01   0.642259E-01  -0.473252E+02
   512   0.252629E+04   0.728415E+01   0.644270E-01  -0.461887E+02
   513   0.253166E+04   0.722417E+01   0.646276E-01  -0.450385E+02
   514   0.253682E+04   0.716857E+01   0.648276E-01  -0.438750E+02
   515   0.254177E+04   0.711741E+01   0.650269E-01  -0.426991E+02
   516   0.254651E+04   0.707074E+01   0.652257E-01  -0.415115E+02
   517   0.255103E+04   0.702861E+01   0.654238E-01  -0.403127E+02
   518   0.255533E+04   0.699109E+01   0.656211E-01  -0.391037E+02
   519   0.255941E+04   0.695821E+01   0.658178E-01  -0.378850E+02
   520   0.256326E+04   0.693002E+01   0.660137E-01  -0.366574E+02
   521   0.256689E+04   0.690658E+01   0.662088E-01  -0.354217E+02
   522   0.257028E+04   0.688793E+01   0.664031E-01  -0.341786E+02
   523   0.257344E+04   0.687411E+01   0.665966E-01  -0.329286E+02
   524   0.257637E+04   0.686515E+01   0.667892E-01  -0.316727E+02
   525   0.257907E+04   0.686108E+01   0.669809E-01  -0.304115E+02
   526   0.258154E+04   0.686192E+01   0.671717E-01  -0.291457E+02
   527   0.258378E+04   0.686772E+01   0.673615E-01  -0.278761E+02
   528   0.258579E+04   0.687851E+01   0.675504E-01  -0.266033E+02
   529   0.258757E+04   0.689430E+01   0.677383E-01  -0.253281E+02
   530   0.258912E+04   0.691512E+01   0.679252E-01  -0.240513E+02
   531   0.259044E+04   0.694099E+01   0.681110E-01  -0.227737E+02
   532   0.259154E+04   0.697194E+01   0.682957E-01  -0.214960E+02
   533   0.259241E+04   0.700796E+01   0.684794E-01  -0.202190E+02
   534   0.259303E+04   0.704909E+01   0.686619E-01  -0.189436E+02
   535   0.259344E+04   0.709534E+01   0.688433E-01  -0.176703E+02
   536   0.259361E+04   0.714674E+01   0.690235E-01  -0.164002E+02
   537   0.259356E+04   0.720327E+01   0.692026E-01  -0.151338E+02
   538   0.259327E+04   0.726495E+01   0.693804E-01  -0.138719E+02
   539   0.259277E+04   0.733178E+01   0.695571E-01  -0.126153E+02
   540   0.259203E+04   0.740375E+01   0.697325E-01  -0.113646E+02
   541   0.259107E+04   0.748089E+01   0.699066E-01  -0.101206E+02
   542   0.258989E+04   0.756317E+01   0.700794E-01  -0.888405E+01
   543   0.258848E+04   0.765060E+01   0.702510E-01  -0.765562E+01
   544   0.258686E+04   0.774318E+01   0.704213E-01  -0.643601E+01
   545   0.258502E+04   0.784087E+01   0.705902E-01  -0.522588E+01
   546   0.258296E+04   0.794369E+01   0.707578E-01  -0.402590E+01
   547   0.258069E+04   0.805159E+01   0.709240E-01  -0.283675E+01
   548   0.257820E+04   0.816450E+01   0.710888E-01  -0.165908E+01
   549   0.257550E+04   0.828257E+01   0.712523E-01  -0.493566E+00
   550   0.257258E+04   0.840558E+01   0.714144E-01   0.659124E+00
   551   0.256946E+04   0.853367E+01   0.715750E-01   0.179830E+01
   552   0.256613E+04   0.866669E+01   0.717343E-01   0.292327E+01
   553   0.256260E+04   0.880464E+01   0.718921E-01   0.403335E+01
   554   0.255888E+04   0.894752E+01   0.720484E-01   0.512786E+01
   555   0.255495E+04   0.909526E+01   0.722034E-01   0.620609E+01
   556   0.255083E+04   0.924784E+01   0.723568E-01   0.726736E+01
   557   0.254653E+04   0.940521E+01   0.725088E-01   0.831105E+01
   558   0.254203E+04   0.956735E+01   0.726593E-01   0.933644E+01
   559   0.253736E+04   0.973419E+01   0.728083E-01   0.103430E+02
   560   0.253249E+04   0.990573E+01   0.729558E-01   0.113302E+02
   561   0.252746E+04   0.100818E+02   0.731018E-01   0.122973E+02
   562   0.252224E+04   0.102625E+02   0.732463E-01   0.132439E+02
   563   0.251685E+04   0.104477E+02   0.733893E-01   0.141692E+02
   564   0.251130E+04   0.106374E+02   0.735308E-01   0.150728E+02
   565   0.250556E+04   0.108315E+02   0.736707E-01   0.159541E+02
   566   0.249967E+04   0.110299E+02   0.738092E-01   0.168126E+02
   567   0.249362E+04   0.112326E+02   0.739461E-01   0.176478E+02
   568   0.248741E+04   0.114395E+02   0.740814E-01   0.184592E+02
   569   0.248104E+04   0.116506E+02   0.742152E-01   0.192462E+02
   570   0.247451E+04   0.118657E+02   0.743475E-01   0.200085E+02
   571   0.246784E+04   0.120848E+02   0.744783E-01   0.207454E+02
   572   0.246102E+04   0.123078E+02   0.746074E-01   0.214567E+02
   573   0.245407E+04   0.125348E+02   0.747351E-01   0.221419E+02
   574   0.244697E+04   0.127655E+02   0.748612E-01   0.228005E+02
   575   0.243975E+04   0.129998E+02   0.749857E-01   0.234324E+02
   576   0.243240E+04   0.132379E+02   0.751088E-01   0.240370E+02
   577   0.242493E+04   0.134794E+02   0.752302E-01   0.246140E+02
   578   0.241735E+04   0.137244E+02   0.753501E-01   0.251630E+02
   579   0.240965E+04   0.139729E+02   0.754685E-01   0.256836E+02
   580   0.240185E+04   0.142246E+02   0.755854E-01   0.261757E+02
   581   0.239395E+04   0.144794E+02   0.757007E-01   0.266386E+02
   582   0.238595E+04   0.147374E+02   0.758145E-01   0.270721E+02
   583   0.237786E+04   0.149984E+02   0.759267E-01   0.274759E+02
   584   0.236968E+04   0.152624E+02   0.760374E-01   0.278496E+02
   585   0.236142E+04   0.155290E+02   0.761466E-01   0.281928E+02
   586   0.235307E+04   0.157985E+02   0.762543E-01   0.285054E+02
   587   0.234465E+04   0.160706E+02   0.763605E-01   0.287870E+02
   588   0.233617E+04   0.163452E+02   0.764652E-01   0.290375E+02
   589   0.232761E+04   0.166223E+02   0.765684E-01   0.292567E+02
   590   0.231900E+04   0.169016E+02   0.766701E-01   0.294443E+02
   591   0.231033E+04   0.171832E+02   0.767704E-01   0.296001E+02
   592   0.230161E+04   0.174670E+02   0.768692E-01   0.297238E+02
   593   0.229284E+04   0.177527E+02   0.769665E-01   0.298154E+02
   594   0.228402E+04   0.180403E+02   0.770624E-01   0.298747E+02
   595   0.227517E+04   0.183297E+02   0.771569E-01   0.299016E+02
   596   0.226629E+04   0.186208E+02   0.772499E-01   0.298960E+02
   597   0.225737E+04   0.189134E+02   0.773415E-01   0.298576E+02
   598   0.224843E+04   0.192075E+02   0.774318E-01   0.297866E+02
   599   0.223947E+04   0.195030E+02   0.775207E-01   0.296826E+02
   600   0.223049E+04   0.197996E+02   0.776082E-01   0.295457E+02
   601   0.222151E+04   0.200974E+02   0.776944E-01   0.293760E+02
   602   0.221251E+04   0.203962E+02   0.777792E-01   0.291735E+02
   603   0.220352E+04   0.206958E+02   0.778627E-01   0.289380E+02
   604   0.219452E+04   0.209963E+02   0.779450E-01   0.286697E+02
   605   0.218553E+04   0.212973E+02   0.780259E-01   0.283686E+02
   606   0.217655E+04   0.215989E+02   0.781056E-01   0.280348E+02
   607   0.216759E+04   0.219010E+02   0.781841E-01   0.276682E+02
   608   0.215865E+04   0.222033E+02   0.782614E-01   0.272690E+02
   609   0.214974E+04   0.225059E+02   0.783374E-01   0.268373E+02
   610   0.214084E+04   0.228085E+02   0.784123E-01   0.263731E+02
   611   0.213200E+04   0.231109E+02   0.784861E-01   0.258766E+02
   612   0.212318E+04   0.234131E+02   0.785587E-01   0.253477E+02
   613   0.211440E+04   0.237150E+02   0.786302E-01   0.247868E+02
   614   0.210568E+04   0.240165E+02   0.787007E-01   0.241939E+02
   615   0.209700E+04   0.243174E+02   0.787701E-01   0.235694E+02
   616   0.208839E+04   0.246176E+02   0.788384E-01   0.229136E+02
   617   0.207983E+04   0.249170E+02   0.789058E-01   0.222267E+02
   618   0.207134E+04   0.252157E+02   0.789722E-01   0.215090E+02
   619   0.206292E+04   0.255132E+02   0.790376E-01   0.207608E+02
   620   0.205457E+04   0.258098E+02   0.791021E-01   0.199824E+02
   621   0.204631E+04   0.261052E+02   0.791658E-01   0.191740E+02
   622   0.203814E+04   0.263991E+02   0.792285E-01   0.183359E+02
   623   0.203004E+04   0.266916E+02   0.792904E-01   0.174685E+02
   624   0.202203E+04   0.269826E+02   0.793515E-01   0.165720E+02
   625   0.201412E+04   0.272719E+02   0.794118E-01   0.156468E+02
   626   0.200632E+04   0.275593E+02   0.794713E-01   0.146930E+02
   627   0.199860E+04   0.278448E+02   0.795302E-01   0.137111E+02
   628   0.199101E+04   0.281282E+02   0.795883E-01   0.127013E+02
   629   0.198351E+04   0.284094E+02   0.796457E-01   0.116643E+02
   630   0.197613E+04   0.286885E+02   0.797025E-01   0.106002E+02
   631   0.196887E+04   0.289650E+02   0.797587E-01   0.950957E+01
   632   0.196172E+04   0.292390E+02   0.798143E-01   0.839286E+01
   633   0.195470E+04   0.295104E+02   0.798694E-01   0.725037E+01
   634   0.194780E+04   0.297790E+02   0.799239E-01   0.608261E+01
   635   0.194103E+04   0.300448E+02   0.799780E-01   0.489006E+01
   636   0.193440E+04   0.303077E+02   0.800315E-01   0.367319E+01
   637   0.192791E+04   0.305675E+02   0.800846E-01   0.243250E+01
   638   0.192155E+04   0.308241E+02   0.801374E-01   0.116849E+01
   639   0.191534E+04   0.310775E+02   0.801897E-01  -0.118362E+00
   640   0.190927E+04   0.313274E+02   0.802417E-01  -0.142755E+01
   641   0.190334E+04   0.315739E+02   0.802933E-01  -0.275858E+01
   642   0.189757E+04   0.318168E+02   0.803447E-01  -0.411087E+01
   643   0.189195E+04   0.320561E+02   0.803958E-01  -0.548385E+01
   644   0.188648E+04   0.322916E+02   0.804467E-01  -0.687693E+01
   645   0.188118E+04   0.325231E+02   0.804973E-01  -0.828954E+01
   646   0.187604E+04   0.327506E+02   0.805478E-01  -0.972112E+01
   647   0.187105E+04   0.329740E+02   0.805981E-01  -0.111710E+02
   648   0.186623E+04   0.331931E+02   0.806483E-01  -0.126388E+02
   649   0.186158E+04   0.334080E+02   0.806984E-01  -0.141236E+02
   650   0.185710E+04   0.336184E+02   0.807485E-01  -0.156250E+02
   651   0.185278E+04   0.338245E+02   0.807984E-01  -0.171422E+02
   652   0.184864E+04   0.340261E+02   0.808484E-01  -0.186746E+02
   653   0.184467E+04   0.342231E+02   0.808984E-01  -0.202217E+02
   654   0.184088E+04   0.344156E+02   0.809484E-01  -0.217827E+02
   655   0.183728E+04   0.346032E+02   0.809985E-01  -0.233570E+02
   656   0.183385E+04   0.347863E+02   0.810487E-01  -0.249439E+02
   657   0.183060E+04   0.349645E+02   0.810990E-01  -0.265428E+02
   658   0.182754E+04   0.351378E+02   0.811494E-01  -0.281529E+02
   659   0.182466E+04   0.353061E+02   0.812000E-01  -0.297736E+02
   660   0.182197E+04   0.354694E+02   0.812508E-01  -0.314042E+02
   661   0.181946E+04   0.356276E+02   0.813019E-01  -0.330440E+02
   662   0.181714E+04   0.357805E+02   0.813531E-01  -0.346923E+02
   663   0.181500E+04   0.359282E+02   0.814047E-01  -0.363483E+02
   664   0.181306E+04   0.360705E+02   0.814565E-01  -0.380114E+02
   665   0.181131E+04   0.362075E+02   0.815087E-01  -0.396808E+02
   666   0.180974E+04   0.363390E+02   0.815612E-01  -0.413560E+02
   667   0.180837E+04   0.364651E+02   0.816141E-01  -0.430360E+02
   668   0.180719E+04   0.365857E+02   0.816674E-01  -0.447202E+02
   669   0.180619E+04   0.367006E+02   0.817211E-01  -0.464079E+02
   670   0.180539E+04   0.368100E+02   0.817753E-01  -0.480984E+02
   671   0.180479E+04   0.369137E+02   0.818299E-01  -0.497909E+02
   672   0.180437E+04   0.370117E+02   0.818850E-01  -0.514849E+02
   673   0.180415E+04   0.371039E+02   0.819407E-01  -0.531794E+02
   674   0.180411E+04   0.371904E+02   0.819969E-01  -0.548739E+02
   675   0.180428E+04   0.372711E+02   0.820536E-01  -0.565675E+02
   676   0.180463E+04   0.373460E+02   0.821109E-01  -0.582596E+02
   677   0.180517E+04   0.374150E+02   0.821689E-01  -0.599495E+02
   678   0.180590E+04   0.374781E+02   0.822275E-01  -0.616362E+02
   679   0.180682E+04   0.375352E+02   0.822867E-01  -0.633191E+02
   680   0.180793E+04   0.375863E+02   0.823466E-01  -0.649975E+02
   681   0.180923E+04   0.376314E+02   0.824072E-01  -0.666704E+02
   682   0.181070E+04   0.376704E+02   0.824685E-01  -0.683372E+02
   683   0.181237E+04   0.377033E+02   0.825306E-01  -0.699971E+02
   684   0.181423E+04   0.377301E+02   0.825934E-01  -0.716494E+02
   685   0.181626E+04   0.377508E+02   0.826569E-01  -0.732936E+02
   686   0.181847E+04   0.377655E+02   0.827213E-01  -0.749284E+02
   687   0.182087E+04   0.377742E+02   0.827865E-01  -0.765542E+02
   688   0.182345E+04   0.377769E+02   0.828526E-01  -0.781702E+02
   689   0.182620E+04   0.377736E+02   0.829195E-01  -0.797749E+02
   690   0.182914E+04   0.377645E+02   0.829872E-01  -0.813677E+02
   691   0.183225E+04   0.377494E+02   0.830558E-01  -0.829486E+02
   692   0.183553E+04   0.377284E+02   0.831254E-01  -0.845169E+02
   693   0.183899E+04   0.377015E+02   0.831958E-01  -0.860719E+02
   694   0.184261E+04   0.376687E+02   0.832672E-01  -0.876122E+02
   695   0.184641E+04   0.376300E+02   0.833395E-01  -0.891377E+02
   696   0.185036E+04   0.375854E+02   0.834128E-01  -0.906471E+02
   697   0.185449E+04   0.375350E+02   0.834871E-01  -0.921404E+02
   698   0.185877E+04   0.374786E+02   0.835623E-01  -0.936162E+02
   699   0.186321E+04   0.374165E+02   0.836386E-01  -0.950744E+02
   700   0.186781E+04   0.373486E+02   0.837158E-01  -0.965145E+02
   701   0.187256E+04   0.372749E+02   0.837941E-01  -0.979356E+02
   702   0.187745E+04   0.371955E+02   0.838733E-01  -0.993372E+02
   703   0.188250E+04   0.371105E+02   0.839536E-01  -0.100719E+03
   704   0.188770E+04   0.370198E+02   0.840350E-01  -0.102079E+03
   705   0.189303E+04   0.369236E+02   0.841174E-01  -0.103419E+03
   706   0.189851E+04   0.368219E+02   0.842009E-01  -0.104735E+03
   707   0.190412E+04   0.367148E+02   0.842854E-01  -0.106030E+03
   708   0.190987E+04   0.366021E+02   0.843709E-01  -0.107302E+03
   709   0.191575E+04   0.364843E+02   0.844576E-01  -0.108550E+03
   710   0.192175E+04   0.363611E+02   0.845453E-01  -0.109774E+03
   711   0.192788E+04   0.362327E+02   0.846341E-01  -0.110973E+03
   712   0.193414E+04   0.360992E+02   0.847239E-01  -0.112147E+03
   713   0.194051E+04   0.359605E+02   0.848149E-01  -0.113295E+03
   714   0.194699E+04   0.358168E+02   0.849069E-01  -0.114416E+03
   715   0.195359E+04   0.356680E+02   0.850000E-01  -0.115511E+03
   716   0.196029E+04   0.355143E+02   0.850941E-01  -0.116579E+03
   717   0.196710E+04   0.353557E+02   0.851894E-01  -0.117618E+03
   718   0.197400E+04   0.351922E+02   0.852856E-01  -0.118628E+03
   719   0.198100E+04   0.350239E+02   0.853830E-01  -0.119609E+03
   720   0.198810E+04   0.348510E+02   0.854814E-01  -0.120562E+03
   721   0.199528E+04   0.346735E+02   0.855809E-01  -0.121485E+03
   722   0.200255E+04   0.344916E+02   0.856814E-01  -0.122377E+03
   723   0.200991E+04   0.343054E+02   0.857830E-01  -0.123240E+03
   724   0.201735E+04   0.341149E+02   0.858856E-01  -0.124073E+03
   725   0.202487E+04   0.339204E+02   0.859892E-01  -0.124874E+03
   726   0.203247E+04   0.337218E+02   0.860938E-01  -0.125644E+03
   727   0.204013E+04   0.335192E+02   0.861995E-01  -0.126383E+03
   728   0.204788E+04   0.333127E+02   0.863061E-01  -0.127090E+03
   729   0.205567E+04   0.331026E+02   0.864137E-01  -0.127764E+03
   730   0.206353E+04   0.328886E+02   0.865223E-01  -0.128406E+03
   731   0.207145E+04   0.326711E+02   0.866319E-01  -0.129016E+03
   732   0.207942E+04   0.324501E+02   0.867425E-01  -0.129591E+03
   733   0.208744E+04   0.322257E+02   0.868539E-01  -0.130134E+03
   734   0.209550E+04   0.319978E+02   0.869664E-01  -0.130642E+03
   735   0.210360E+04   0.317669E+02   0.870797E-01  -0.131116E+03
   736   0.211174E+04   0.315328E+02   0.871939E-01  -0.131556E+03
   737   0.211990E+04   0.312958E+02   0.873090E-01  -0.131961E+03
   738   0.212810E+04   0.310558E+02   0.874250E-01  -0.132332E+03
   739   0.213632E+04   0.308131E+02   0.875419E-01  -0.132668E+03
   740   0.214456E+04   0.305678E+02   0.876596E-01  -0.132967E+03
   741   0.215281E+04   0.303199E+02   0.877781E-01  -0.133232E+03
   742   0.216107E+04   0.300697E+02   0.878975E-01  -0.133462E+03
   743   0.216934E+04   0.298171E+02   0.880176E-01  -0.133656E+03
   744   0.217760E+04   0.295624E+02   0.881385E-01  -0.133814E+03
   745   0.218586E+04   0.293058E+02   0.882602E-01  -0.133936E+03
   746   0.219411E+04   0.290472E+02   0.883826E-01  -0.134024E+03
   747   0.220235E+04   0.287868E+02   0.885058E-01  -0.134074E+03
   748   0.221058E+04   0.285247E+02   0.886296E-01  -0.134089E+03
   749   0.221878E+04   0.282610E+02   0.887542E-01  -0.134068E+03
   750   0.222696E+04   0.279960E+02   0.888794E-01  -0.134011E+03
   751   0.223511E+04   0.277295E+02   0.890052E-01  -0.133918E+03
   752   0.224321E+04   0.274618E+02   0.891317E-01  -0.133789E+03
   753   0.225129E+04   0.271930E+02   0.892588E-01  -0.133624E+03
   754   0.225933E+04   0.269231E+02   0.893865E-01  -0.133423E+03
   755   0.226732E+04   0.266525E+02   0.895148E-01  -0.133187E+03
   756   0.227526E+04   0.263811E+02   0.896436E-01  -0.132915E+03
   757   0.228316E+04   0.261093E+02   0.897729E-01  -0.132607E+03
   758   0.229100E+04   0.258368E+02   0.899027E-01  -0.132265E+03
   759   0.229880E+04   0.255642E+02   0.900330E-01  -0.131888E+03
   760   0.230653E+04   0.252914E+02   0.901637E-01  -0.131475E+03
   761   0.231421E+04   0.250186E+02   0.902949E-01  -0.131028E+03
   762   0.232182E+04   0.247458E+02   0.904265E-01  -0.130546E+03
   763   0.232936E+04   0.244732E+02   0.905584E-01  -0.130031E+03
   764   0.233682E+04   0.242008E+02   0.906907E-01  -0.129479E+03
   765   0.234421E+04   0.239289E+02   0.908234E-01  -0.128893E+03
   766   0.235151E+04   0.236576E+02   0.909563E-01  -0.128273E+03
   767   0.235871E+04   0.233867E+02   0.910896E-01  -0.127618E+03
   768   0.236583E+04   0.231167E+02   0.912230E-01  -0.126928E+03
   769   0.237284E+04   0.228476E+02   0.913567E-01  -0.126205E+03
   770   0.237976E+04   0.225795E+02   0.914907E-01  -0.125448E+03
   771   0.238656E+04   0.223126E+02   0.916247E-01  -0.124659E+03
   772   0.239325E+04   0.220471E+02   0.917590E-01  -0.123836E+03
   773   0.239983E+04   0.217830E+02   0.918933E-01  -0.122981E+03
   774   0.240629E+04   0.215204E+02   0.920278E-01  -0.122094E+03
   775   0.241263E+04   0.212596E+02   0.921623E-01  -0.121176E+03
   776   0.241885E+04   0.210006E+02   0.922968E-01  -0.120227E+03
   777   0.242495E+04   0.207436E+02   0.924313E-01  -0.119247E+03
   778   0.243093E+04   0.204886E+02   0.925658E-01  -0.118238E+03
   779   0.243678E+04   0.202357E+02   0.927003E-01  -0.117198E+03
   780   0.244251E+04   0.199852E+02   0.928346E-01  -0.116130E+03
   781   0.244811E+04   0.197370E+02   0.929689E-01  -0.115033E+03
   782   0.245358E+04   0.194912E+02   0.931030E-01  -0.113908E+03
   783   0.245893E+04   0.192481E+02   0.932369E-01  -0.112755E+03
   784   0.246413E+04   0.190076E+02   0.933706E-01  -0.111573E+03
   785   0.246918E+04   0.187699E+02   0.935041E-01  -0.110364E+03
