  0.13947889208793640       0.49946249728803033       0.49946249728803033        5.4531009284698537E-003  0.50491559821650023        1.01787904E-02
  0.14486765861511230       0.51977125827024728       0.51977125827024728        6.8929386690006408E-003  0.52666419693924793        9.52273328E-03
  0.15025642514228821       0.53504742173672915       0.53504742173672915        8.6212005504268888E-003  0.54366862228715607        8.93098302E-03
  0.15564519166946411       0.54824729931227267       0.54824729931227267        1.0676830706090306E-002  0.55892413001836294        8.32198281E-03
  0.16103395819664001       0.56327204718629731       0.56327204718629731        1.3101074456764195E-002  0.57637312164306154        7.71134580E-03
  0.16642272472381592       0.58285640989217558       0.58285640989217558        1.5937266177605783E-002  0.59879367606978140        7.16778496E-03
  0.17181149125099179       0.60980881907460660       0.60980881907460660        1.9230597877119216E-002  0.62903941695172583        6.73097977E-03
  0.17720025777816775       0.64241304427115919       0.64241304427115919        2.3027848550904475E-002  0.66544089282206365        6.37462037E-03
  0.18258900940418243       0.67928968744861107       0.67928968744861107        2.7377085747515965E-002  0.70666677319612703        6.03922596E-03
  0.18797777593135831       0.71754312652400987       0.71754312652400987        3.2327424990261561E-002  0.74987055151427140        5.69018442E-03
  0.19336654245853424       0.75375906019309258       0.75375906019309258        3.7928633646170461E-002  0.79168769383926307        5.34193590E-03
  0.19875530898571014       0.78502028592405615       0.78502028592405615        4.4230881947737083E-002  0.82925116787179320        5.03197173E-03
  0.20414407551288605       0.80934766712763517       0.80934766712763517        5.1284386031008503E-002  0.86063205315864366        4.77824733E-03
  0.20953284204006195       0.82734553077016471       0.82734553077016471        5.9139140284962033E-002  0.88648467105512674        4.56304057E-03
  0.21492160856723788       0.84173089821017932       0.84173089821017932        6.7844570281699074E-002  0.90957546849187842        4.35383199E-03
  0.22031037509441379       0.85532341268997325       0.85532341268997325        7.7449285690196434E-002  0.93277269838016963        4.13503125E-03
  0.22569914162158966       0.87101069960264665       0.87101069960264665        8.8000768794362277E-002  0.95901146839700890        3.91850807E-03
  0.23108789324760434       0.89105126912427768       0.89105126912427768        9.9545136399300099E-002  0.99059640552357775        3.72630334E-03
  0.23647665977478027       0.91645225769156369       0.91645225769156369       0.11212699863426125        1.0285792563258249        3.56646487E-03
  0.24186542630195618       0.94677878963815010       0.94677878963815010       0.12578907137328374        1.0725678610114338        3.42623563E-03
  0.24725419282913208       0.98034438973966354       0.98034438973966354       0.14057214250322045        1.1209165322428840        3.28647811E-03
  0.25264295935630798        1.0145890298467026        1.0145890298467026       0.15651485921345681        1.1711038890601595        3.14025395E-03
  0.25803172588348389        1.0467727777205489        1.0467727777205489       0.17365362891238245        1.2204264066329313        2.99698976E-03
  0.26342049241065979        1.0749034418314150        1.0749034418314150       0.19202246396309955        1.2669259057945146        2.87024560E-03
  0.26880925893783575        1.0983066306660301        1.0983066306660301       0.21165298818839881        1.3099596188544289        2.76323711E-03
  0.27419802546501160        1.1175289003887774        1.1175289003887774       0.23257430532187429        1.3501032057106517        2.66647991E-03
  0.27958679199218750        1.1338481706679551        1.1338481706679551       0.25481299358938514        1.3886611642573401        2.56820535E-03
  0.28497555851936335        1.1491297116042509        1.1491297116042509       0.27839316240206979        1.4275228740063208        2.46569864E-03
  0.29036432504653931        1.1659862789943714        1.1659862789943714       0.30333640331382544        1.4693226823081968        2.36635609E-03
  0.29575309157371527        1.1857952980535695        1.1857952980535695       0.32966181095555119        1.5154571090091207        2.27873377E-03
  0.30114182829856878        1.2089257564702796        1.2089257564702796       0.35738599053502229        1.5663117470053018        2.20360467E-03
  0.30653059482574463        1.2351547437414045        1.2351547437414045       0.38652356830608847        1.6216783120474929        2.13379576E-03
  0.31191936135292053        1.2638212637930277        1.2638212637930277       0.41708654998944933        1.6809078137824771        2.06190068E-03
  0.31730812788009644        1.2927227598200692        1.2927227598200692       0.44908491730767242        1.7418076771277415        1.98733946E-03
  0.32269689440727234        1.3204665643309010        1.3204665643309010       0.48252656747865330        1.8029931318095542        1.91588409E-03
  0.32808566093444824        1.3464101295884126        1.3464101295884126       0.51741751580611961        1.8638276453945322        1.85298244E-03
  0.33347442746162415        1.3690274956531252        1.3690274956531252       0.55376195815984908        1.9227894538129742        1.79816992E-03
  0.33886319398880005        1.3885954860811103        1.3885954860811103       0.59156232172536183        1.9801578078064721        1.74597476E-03
  0.34425196051597590        1.4067668355348681        1.4067668355348681       0.63081964591879569        2.0375864814536637        1.69170613E-03
  0.34964072704315191        1.4239372003151642        1.4239372003151642       0.67153347182810730        2.0954706721432714        1.63586240E-03
  0.35502949357032781        1.4420353881216852        1.4420353881216852       0.71370198111616256        2.1557373692378476        1.58293103E-03
