   1.0497607945580963E-005   3.1663939435455557E-015   3.1663940217688279E-015   5.6505518087098953E-029   3.1663940221866493E-015
   1.1591339898586732E-005   4.6756130135445553E-015   4.6756129749811728E-015   1.1308211033091276E-028   4.6756129757511192E-015
   1.2799026990251152E-005   6.9041824179474443E-015   6.9041824936961980E-015   2.2630653836013362E-028   6.9041824951150298E-015
   1.4132539945421730E-005   1.0194965750887974E-014   1.0194965633087206E-014   4.5289754753330221E-028   1.0194965635701779E-014
   1.5604990039719259E-005   1.5054256581260887E-014   1.5054257279119508E-014   9.0636450202747283E-028   1.5054257283937549E-014
   1.7230853700311858E-005   2.2229666902367325E-014   2.2229666498702962E-014   1.8138692676749457E-027   2.2229666507581481E-014
   1.9026114387088472E-005   3.2825143435019196E-014   3.2825142343366263E-014   3.6300210331719776E-027   3.2825142359727289E-014
   2.1008419935242280E-005   4.8470804000125114E-014   4.8470803108122097E-014   7.2646073645968536E-027   4.8470803138271610E-014
   2.3197258997242881E-005   7.1573753815652166E-014   7.1573755492591789E-014   1.4538349908105602E-026   7.1573755548150240E-014
   2.5614152036723674E-005   1.0568843940026277E-013   1.0568844112236627E-013   2.9094995773999236E-026   1.0568844122474742E-013
   2.8282855055294934E-005   1.5606337374111267E-013   1.5606336751714066E-013   5.8226562590749866E-026   1.5606336770580488E-013
   3.1229610613081618E-005   2.3044894257171680E-013   2.3044893357651816E-013   1.1652641950120455E-025   2.3044893392418206E-013
   3.4483382478356355E-005   3.4028932441025604E-013   3.4028932013251846E-013   2.3319940174747298E-025   3.4028932077318105E-013
   3.8076159398769946E-005   5.0248358454758817E-013   5.0248357986564917E-013   4.6669201584228177E-025   5.0248358104623896E-013
   4.2043262510560433E-005   7.4198549845980654E-013   7.4198552023029473E-013   9.3397076745849272E-025   7.4198552240584295E-013
   4.6423694584518691E-005   1.0956428935596378E-012   1.0956428904468366E-012   1.8691162796331945E-024   1.0956428944558585E-012
   5.1260518375784186E-005   1.6178663574443341E-012   1.6178663222846974E-012   3.7405836675115259E-024   1.6178663296723799E-012
   5.6601285905344405E-005   2.3890008539554086E-012   2.3890008886950830E-012   7.4858738212384002E-024   2.3890009023088426E-012
   6.2498496845364544E-005   3.5276854059516873E-012   3.5276853038030335E-012   1.4981159330855085E-023   3.5276853288899748E-012
   6.9010129664093242E-005   5.2091082120507690E-012   5.2091083153149619E-012   2.9981152342934131E-023   5.2091083615442648E-012
   7.6200209150556434E-005   7.6919615070817480E-012   7.6919616451015281E-012   6.0000036555777123E-023   7.6919617302912584E-012
   8.4139406681060791E-005   1.1358230429134365E-011   1.1358230317025979E-011   1.2007552326297383E-022   1.1358230474010537E-011
   9.2905778728891164E-005   1.6771976738471551E-011   1.6771976146541496E-011   2.4030204498538021E-022   1.6771976435826967E-011
   1.0258550901198752E-004   2.4766113309430904E-011   2.4766112727692153E-011   4.8090633181280282E-022   2.4766113260777038E-011
   1.1327375977998591E-004   3.6570550059241277E-011   3.6570548586501423E-011   9.6241765719143773E-022   3.6570549568851212E-011
   1.2507560313679289E-004   5.4001409739125957E-011   5.4001410812991577E-011   1.9260456046360118E-021   5.4001412623230368E-011
   1.3810706150252369E-004   7.9740445853497331E-011   7.9740443084387407E-011   3.8545130443762430E-021   7.9740446420229917E-011
   1.5249625721480703E-004   1.1774766490658540E-010   1.1774765819795048E-010   7.7138745653777789E-021   1.1774766434512162E-010
   1.6838463488966221E-004   1.7387047822577563E-010   1.7387047230616625E-010   1.5437447599709916E-020   1.7387048363395005E-010
   1.8592840933706603E-004   2.5674350769115146E-010   2.5674351285286979E-010   3.0894310725190940E-020   2.5674353372730303E-010
   2.0530004985630496E-004   3.7911687744855291E-010   3.7911687191604973E-010   6.1827483671552676E-020   3.7911691038270847E-010
   2.2668998281005773E-004   5.5981774885554448E-010   5.5981773818578653E-010   1.2373268817534921E-019   5.5981780907074282E-010
   2.5030851247720415E-004   8.2664733061703965E-010   8.2664728750050168E-010   2.4762094970817898E-019   8.2664741812473225E-010
   2.7638784376904352E-004   1.2206579515262911E-009   1.2206578715339477E-009   4.9555347062542583E-019   1.2206581122436489E-009
   3.0518430867232361E-004   1.8024676594459761E-009   1.8024675480151654E-009   9.9172958069621346E-019   1.8024679915861188E-009
